mention_id,initial_concept_id,assignment_kind,decision_source,reconstruction_run_id
iTE:P1430:n1,iTE:P1430:initial_n1,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18
iTE:P1430:n2,iTE:P1430:initial_n2,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18
iTE:P1431:n1,iTE:P1431:initial_n1,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18
iTE:P1431:n2,iTE:P1431:initial_n2,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18
iTE:P1432:n1,iTE:P1432:initial_n1,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18
iTE:P1432:n2,iTE:P1432:initial_n2,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18
iTE:P1434:n1,iTE:P1434:initial_n1,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18
iTE:P1434:n2,iTE:P1434:initial_n2,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18
iTE:P1435:n1,iTE:P1435:initial_n1,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18
iTE:P1435:n2,iTE:P1435:initial_n2,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18
iTE:P1436:n1,iTE:P1436:initial_n1,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18
iTE:P1436:n2,iTE:P1436:initial_n2,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18
iTE:P1438:n1,iTE:P1438:initial_n1,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18
iTE:P1438:n2,iTE:P1438:initial_n2,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18
iTE:P1439:n1,iTE:P1439:initial_n1,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18
iTE:P1439:n2,iTE:P1439:initial_n2,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18
iTE:P1440:n1,iTE:P1440:initial_n1,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18
iTE:P1440:n2,iTE:P1440:initial_n2,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18
iTE:P1442:n1,iTE:P1442:initial_n1,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18
iTE:P1442:n2,iTE:P1442:initial_n2,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18
iTE:P1443:n1,iTE:P1443:initial_n1,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18
iTE:P1443:n2,iTE:P1443:initial_n2,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18
iTE:P1444:n1,iTE:P1444:initial_n1,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18
iTE:P1444:n2,iTE:P1444:initial_n2,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18
iTE:P1445:n1,iTE:P1445:initial_n1,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18
iTE:P1445:n2,iTE:P1445:initial_n2,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18
iTE:P1446:n1,iTE:P1446:initial_n1,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18
iTE:P1446:n2,iTE:P1446:initial_n2,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18
iTE:P1447:n1,iTE:P1447:initial_n1,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18
iTE:P1447:n2,iTE:P1447:initial_n2,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18
iTE:P1447:n3,iTE:P1447:initial_n3,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18
iTE:P1448:n1,iTE:P1448:initial_n1,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18
iTE:P1449:n1,iTE:P1449:initial_n1,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18
iTE:P1449:n2,iTE:P1449:initial_n2,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18
iTE:P1449:n3,iTE:P1449:initial_n3,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18
iTE:P1450:n1,iTE:P1450:initial_n1,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18
iTE:P1450:n2,iTE:P1450:initial_n2,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18
iTE:P1450:n3,iTE:P1450:initial_n3,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18
iTE:P1451:n1,iTE:P1451:initial_n1,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18
iTE:P1451:n2,iTE:P1451:initial_n2,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18
iTE:P1451:n3,iTE:P1451:initial_n3,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18
iTE:P1452:n1,iTE:P1452:initial_n1,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18
iTE:P1452:n2,iTE:P1452:initial_n2,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18
iTE:P1453:n1,iTE:P1453:initial_n1,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18
iTE:P1453:n2,iTE:P1453:initial_n2,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18
iTE:P1453:n3,iTE:P1453:initial_n3,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18
iTE:P1454:n1,iTE:P1454:initial_n1,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18
iTE:P1454:n2,iTE:P1454:initial_n2,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18
iTE:P1454:n3,iTE:P1454:initial_n3,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18
iTE:P1455:n1,iTE:P1455:initial_n1,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18
iTE:P1455:n2,iTE:P1455:initial_n2,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18
iTE:P1456:n1,iTE:P1456:initial_n1,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18
iTE:P1456:n2,iTE:P1456:initial_n2,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18
iTE:P1456:n3,iTE:P1456:initial_n3,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18
iTE:P1457:n1,iTE:P1457:initial_n1,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18
iTE:P1457:n2,iTE:P1457:initial_n2,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18
iTE:P1457:n3,iTE:P1457:initial_n3,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18
iTE:P1458:n1,iTE:P1458:initial_n1,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18
iTE:P1458:n2,iTE:P1458:initial_n2,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18
iTE:P1459:n1,iTE:P1459:initial_n1,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18
iTE:P1459:n2,iTE:P1459:initial_n2,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18
iTE:P1459:n3,iTE:P1459:initial_n3,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18
iTE:P1460:n1,iTE:P1460:initial_n1,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18
iTE:P1460:n2,iTE:P1460:initial_n2,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18
iTE:P1461:n1,iTE:P1461:initial_n1,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18
iTE:P1461:n2,iTE:P1461:initial_n2,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18
iTE:P1462:n1,iTE:P1462:initial_n1,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18
iTE:P1462:n2,iTE:P1462:initial_n2,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18
iTE:P1463:n1,iTE:P1463:initial_n1,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18
iTE:P1463:n2,iTE:P1463:initial_n2,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18
iTE:P1464:n1,iTE:P1464:initial_n1,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18
iTE:P1464:n2,iTE:P1464:initial_n2,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18
iTE:P1465:n1,iTE:P1465:initial_n1,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18
iTE:P1465:n2,iTE:P1465:initial_n2,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18
iTE:P1465:n3,iTE:P1465:initial_n3,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18
iTE:P1466:n1,iTE:P1466:initial_n1,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18
iTE:P1466:n2,iTE:P1466:initial_n2,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18
iTE:P1466:n3,iTE:P1466:initial_n3,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18
iTE:P1467:n1,iTE:P1467:initial_n1,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18
iTE:P1467:n2,iTE:P1467:initial_n2,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18
iTE:P1468:n1,iTE:P1468:initial_n1,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18
iTE:P1468:n2,iTE:P1468:initial_n2,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18
iTE:P1468:n3,iTE:P1468:initial_n3,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18
iTE:P1468:n4,iTE:P1468:initial_n4,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18
iTE:P1469:n1,iTE:P1469:initial_n1,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18
iTE:P1469:n2,iTE:P1469:initial_n2,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18
iTE:P1470:n1,iTE:P1470:initial_n1,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18
iTE:P1470:n2,iTE:P1470:initial_n2,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18
iTE:P1470:n3,iTE:P1470:initial_n3,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18
iTE:P1471:n1,iTE:P1471:initial_n1,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18
iTE:P1471:n2,iTE:P1471:initial_n2,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18
iTE:P1471:n3,iTE:P1471:initial_n3,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18
iTE:P1472:n1,iTE:P1472:initial_n1,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18
iTE:P1472:n2,iTE:P1472:initial_n2,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18
iTE:P1472:n3,iTE:P1472:initial_n3,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18
iTE:P1473:n1,iTE:P1473:initial_n1,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18
iTE:P1473:n2,iTE:P1473:initial_n2,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18
iTE:P1474:n1,iTE:P1474:initial_n1,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18
iTE:P1474:n2,iTE:P1474:initial_n2,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18
iTE:P1474:n3,iTE:P1474:initial_n3,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18
iTE:P1475:n1,iTE:P1475:initial_n1,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18
iTE:P1475:n2,iTE:P1475:initial_n2,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18
iTE:P1475:n3,iTE:P1475:initial_n3,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18
iTE:P1476:n1,iTE:P1476:initial_n1,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18
iTE:P1476:n2,iTE:P1476:initial_n2,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18
iTE:P1477:n1,iTE:P1477:initial_n1,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18
iTE:P1477:n2,iTE:P1477:initial_n2,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18
iTE:P1477:n3,iTE:P1477:initial_n3,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18
iTE:P1478:n1,iTE:P1478:initial_n1,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18
iTE:P1478:n2,iTE:P1478:initial_n2,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18
iTE:P1479:n1,iTE:P1479:initial_n1,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18
iTE:P1480:n1,iTE:P1480:initial_n1,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18
iTE:P1480:n2,iTE:P1480:initial_n2,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18
iTE:P1480:n3,iTE:P1480:initial_n3,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18
iTE:P1481:n1,iTE:P1481:initial_n1,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18
iTE:P1481:n2,iTE:P1481:initial_n2,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18
iTE:P1481:n3,iTE:P1481:initial_n3,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18
iTE:P1482:n1,iTE:P1482:initial_n1,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18
iTE:P1482:n2,iTE:P1482:initial_n2,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18
iTE:P1482:n3,iTE:P1482:initial_n3,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18
iTE:P1482:n4,iTE:P1482:initial_n4,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18
iTE:P1483:n1,iTE:P1483:initial_n1,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18
iTE:P1483:n2,iTE:P1483:initial_n2,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18
iTE:P1484:n1,iTE:P1484:initial_n1,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18
iTE:P1484:n2,iTE:P1484:initial_n2,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18
iTE:P1484:n3,iTE:P1484:initial_n3,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18
iTE:P1484:n4,iTE:P1484:initial_n4,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18
iTE:P1485:n1,iTE:P1485:initial_n1,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18
iTE:P1485:n2,iTE:P1485:initial_n2,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18
iTE:P1486:n1,iTE:P1486:initial_n1,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18
iTE:P1486:n2,iTE:P1486:initial_n2,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18
iTE:P1487:n1,iTE:P1487:initial_n1,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18
iTE:P1487:n2,iTE:P1487:initial_n2,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18
iTE:P1487:n3,iTE:P1487:initial_n3,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18
iTE:P1488:n1,iTE:P1488:initial_n1,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18
iTE:P1488:n2,iTE:P1488:initial_n2,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18
iTE:P1488:n3,iTE:P1488:initial_n3,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18
iTE:P1488:n4,iTE:P1488:initial_n4,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18
iTE:P1489:n1,iTE:P1489:initial_n1,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18
iTE:P1489:n2,iTE:P1489:initial_n2,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18
iTE:P1489:n3,iTE:P1489:initial_n3,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18
iTE:P1489:n4,iTE:P1489:initial_n4,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18
iTE:P1490:n1,iTE:P1490:initial_n1,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18
iTE:P1490:n2,iTE:P1490:initial_n2,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18
iTE:P1491:n1,iTE:P1491:initial_n1,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18
iTE:P1491:n2,iTE:P1491:initial_n2,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18
iTE:P1491:n3,iTE:P1491:initial_n3,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18
iTE:P1492:n1,iTE:P1492:initial_n1,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18
iTE:P1492:n2,iTE:P1492:initial_n2,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18
iTE:P1492:n3,iTE:P1492:initial_n3,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18
iTE:P1492:n4,iTE:P1492:initial_n4,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18
iTE:P1493:n1,iTE:P1493:initial_n1,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18
iTE:P1493:n2,iTE:P1493:initial_n2,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18
iTE:P1493:n3,iTE:P1493:initial_n3,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18
iTE:P1494:n1,iTE:P1494:initial_n1,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18
iTE:P1494:n2,iTE:P1494:initial_n2,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18
iTE:P1495:n1,iTE:P1495:initial_n1,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18
iTE:P1495:n2,iTE:P1495:initial_n2,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18
iTE:P1496:n1,iTE:P1496:initial_n1,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18
iTE:P1496:n2,iTE:P1496:initial_n2,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18
iTE:P1497:n1,iTE:P1497:initial_n1,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18
iTE:P1497:n2,iTE:P1497:initial_n2,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18
iTE:P1498:n1,iTE:P1498:initial_n1,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18
iTE:P1498:n2,iTE:P1498:initial_n2,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18
iTE:P1499:n1,iTE:P1499:initial_n1,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18
iTE:P1499:n2,iTE:P1499:initial_n2,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18
iTE:P1499:n3,iTE:P1499:initial_n3,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18
iTE:P1500:n1,iTE:P1500:initial_n1,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18
iTE:P1500:n2,iTE:P1500:initial_n2,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18
iTE:P1500:n3,iTE:P1500:initial_n3,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18
iTE:P1500:n4,iTE:P1500:initial_n4,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18
iTE:P1501:n1,iTE:P1501:initial_n1,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18
iTE:P1501:n2,iTE:P1501:initial_n2,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18
iTE:P1502:n1,iTE:P1502:initial_n1,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18
iTE:P1502:n2,iTE:P1502:initial_n2,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18
iTE:P1503:n1,iTE:P1503:initial_n1,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18
iTE:P1503:n2,iTE:P1503:initial_n2,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18
iTE:P1504:n1,iTE:P1504:initial_n1,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18
iTE:P1504:n2,iTE:P1504:initial_n2,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18
iTE:P1504:n3,iTE:P1504:initial_n3,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18
iTE:P1505:n1,iTE:P1505:initial_n1,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18
iTE:P1505:n2,iTE:P1505:initial_n2,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18
iTE:P1506:n1,iTE:P1506:initial_n1,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18
iTE:P1506:n2,iTE:P1506:initial_n2,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18
iTE:P1507:n1,iTE:P1507:initial_n1,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18
iTE:P1507:n2,iTE:P1507:initial_n2,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18
iTE:P1508:n1,iTE:P1508:initial_n1,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18
iTE:P1508:n2,iTE:P1508:initial_n2,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18
iTE:P1508:n3,iTE:P1508:initial_n3,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18
iTE:P1509:n1,iTE:P1509:initial_n1,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18
iTE:P1509:n2,iTE:P1509:initial_n2,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18
iTE:P1510:n1,iTE:P1510:initial_n1,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18
iTE:P1510:n2,iTE:P1510:initial_n2,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18
iTE:P1511:n1,iTE:P1511:initial_n1,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18
iTE:P1511:n2,iTE:P1511:initial_n2,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18
iTE:P1511:n3,iTE:P1511:initial_n3,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18
