method,source,source_label,source_role,target,target_label,target_role,rank,score,source_context,target_context
rrf,iTE:P0612:d1,Photopolymerization of ionic and hydrophobic nematic monomers in ionic liquid,design_strategy,iTE:P1787:n1,In situ UV-initiated polymerization of acrylamide and acrylic acid in flame-retardant phosphorous-containing ionic liquid,mechanism_process,10,0.015384615384615385,Liquid crystalline ionogels (LCIs) for iTE films are prepared via photopolymerization of ionic monomers (2-acrylamido-2-methyl-1-propanesulfonic acid) and hydrophobic nematic monomers (4-methoxyphenyl 4-((6-(acryloyloxy)hexyl)oxy)benzoate) in the presence of an ionic liquid.,"In this work, multifunctional flame-retardant ionogels (MFIGs) with widely tunable mechanical properties were fabricated via in situ UV-initiated polymerization of acrylamide and acrylic acid dispersed in flame-retardant phosphorous-containing ionic liquid."
rrf,iTE:P0673:nbocharacter,Covalent-ionic character with metallic contributions,descriptor,iTE:P1220:n12,Metallic and partly covalent character,descriptor,1,0.032018442622950824,Nb-O bonding is of covalent-ionic nature with metallic contributions.,"Hence, even though there are no considerable modifications in the electronic structure of the individual components at these interfaces, Pt/NbO2 interfacial bonds of metallic and partly covalent character are strong with a work of separation reaching 2 J m(-2)."
rrf,iTE:P0673:nbocharacter,Covalent-ionic character with metallic contributions,descriptor,iTE:P0673:oncharacter,Covalent-ionic character,descriptor,2,0.030834914611005692,Nb-O bonding is of covalent-ionic nature with metallic contributions.,Second neighbor O-N bonds exhibit covalent-ionic character.
rrf,iTE:P0673:nbocharacter,Covalent-ionic character with metallic contributions,descriptor,iTE:P0673:nbo,Nb-O bonding,interaction,3,0.01639344262295082,Nb-O bonding is of covalent-ionic nature with metallic contributions.,Nb-O bonding is of covalent-ionic nature with metallic contributions.
rrf,iTE:P0673:nbocharacter,Covalent-ionic character with metallic contributions,descriptor,iTE:P1220:n9,Covalent-ionic dioxide bonding character,descriptor,4,0.016129032258064516,Nb-O bonding is of covalent-ionic nature with metallic contributions.,"In addition, Nb-O bonds at the interface sustain their covalent-ionic dioxide bonding nature."
rrf,iTE:P0673:nbocharacter,Covalent-ionic character with metallic contributions,descriptor,iTE:P1598:bond,Covalent-ionic Nb–O bonding nature,interaction,5,0.015873015873015872,Nb-O bonding is of covalent-ionic nature with metallic contributions.,Density functional theory was employed to design enhanced amorphous NbO2 thermoelectrics.
rrf,iTE:P0673:nbocharacter,Covalent-ionic character with metallic contributions,descriptor,iTE:P1737:n19,Ionic–covalent character,descriptor,6,0.015873015873015872,Nb-O bonding is of covalent-ionic nature with metallic contributions.,"Here, we have studied the electronic, vibrational, dielectric and mechanical properties of CaAgBi materials (space group of 186 and 194 phases, which of the intrinsic difference is whether buckling between the Ag and the Bi atomic layers) by first-principles calculations."
rrf,iTE:P0673:nbocharacter,Covalent-ionic character with metallic contributions,descriptor,iTE:P1724:cov,Moderate covalent contributions,interaction,7,0.015625,Nb-O bonding is of covalent-ionic nature with metallic contributions.,"Real-space bonding characteristics were examined using electron localization function, charge density difference, and Bader charge analyses, revealing dominant ionic interactions with moderate covalent contributions within the chalcogen-oxygen framework."
rrf,iTE:P0673:nbocharacter,Covalent-ionic character with metallic contributions,descriptor,iTE:P0675:classical,"Classical covalent, ionic and metallic bonding",interaction,8,0.015384615384615385,Nb-O bonding is of covalent-ionic nature with metallic contributions.,"All of these factors indicate an unconventional bonding mechanism that differs from classical covalent, ionic, and metallic bonding, termed metavalent bonding."
rrf,iTE:P0673:nbocharacter,Covalent-ionic character with metallic contributions,descriptor,iTE:P1215:n5,Metallic character,descriptor,9,0.015384615384615385,Nb-O bonding is of covalent-ionic nature with metallic contributions.,"Using a first-principles approach, this study investigates novel Zintl family XZn2Si2 (X = Ca, Sr, Ba) compounds for their different properties."
rrf,iTE:P0673:nbocharacter,Covalent-ionic character with metallic contributions,descriptor,iTE:P1220:n8,Interfacial Nb-O bonds,interaction,10,0.015151515151515152,Nb-O bonding is of covalent-ionic nature with metallic contributions.,"In addition, Nb-O bonds at the interface sustain their covalent-ionic dioxide bonding nature."
rrf,iTE:P0679:rehydrate,Rehydration,mechanism_process,iTE:P0679:dried7,Seebeck coefficient of 7-day-dried MK-GP,quantity,1,0.01639344262295082,Rehydration restores the coefficient by 37 % (3-day dried) and 157 % (7-day dried).,Rehydration restores the coefficient by 37 % (3-day dried) and 157 % (7-day dried).
rrf,iTE:P0679:rehydrate,Rehydration,mechanism_process,iTE:P0679:dried3,Seebeck coefficient of 3-day-dried MK-GP,quantity,2,0.016129032258064516,Rehydration restores the coefficient by 37 % (3-day dried) and 157 % (7-day dried).,Rehydration restores the coefficient by 37 % (3-day dried) and 157 % (7-day dried).
rrf,iTE:P0679:rehydrate,Rehydration,mechanism_process,iTE:P0679:water,Loss of free water,mechanism_process,3,0.015873015873015872,Rehydration restores the coefficient by 37 % (3-day dried) and 157 % (7-day dried).,"Drying for 3 and 7 days reduces this by 31 % and 68 %, consistent with the loss of free water (TGA) and pore-size broadening (MIP), both of which decrease ionic mobility."
rrf,iTE:P0679:rehydrate,Rehydration,mechanism_process,iTE:P0372:w,Water loss,mechanism_process,4,0.015625,Rehydration restores the coefficient by 37 % (3-day dried) and 157 % (7-day dried).,"Moreover, water loss may play a very important role as depicted by the difference between the results observed in non-dried and dried samples."
rrf,iTE:P0679:rehydrate,Rehydration,mechanism_process,iTE:P0679:pores,Pore-size broadening,mechanism_process,5,0.015384615384615385,Rehydration restores the coefficient by 37 % (3-day dried) and 157 % (7-day dried).,"Drying for 3 and 7 days reduces this by 31 % and 68 %, consistent with the loss of free water (TGA) and pore-size broadening (MIP), both of which decrease ionic mobility."
rrf,iTE:P0679:rehydrate,Rehydration,mechanism_process,iTE:P0679:mobility,Ionic mobility,quantity,6,0.015151515151515152,Rehydration restores the coefficient by 37 % (3-day dried) and 157 % (7-day dried).,"Drying for 3 and 7 days reduces this by 31 % and 68 %, consistent with the loss of free water (TGA) and pore-size broadening (MIP), both of which decrease ionic mobility."
rrf,iTE:P0679:rehydrate,Rehydration,mechanism_process,iTE:P0514:dry,Drying treatment,condition,7,0.014925373134328358,Rehydration restores the coefficient by 37 % (3-day dried) and 157 % (7-day dried).,"Moreover, treatments involving saturation and drying were found to respectively enhance and diminish conversion efficiency."
rrf,iTE:P0679:rehydrate,Rehydration,mechanism_process,iTE:P0679:dry7,Drying for 7 days,condition,8,0.014705882352941176,Rehydration restores the coefficient by 37 % (3-day dried) and 157 % (7-day dried).,Unheated MK-GP (7-14 days curing) shows a P-type Seebeck coefficient of similar to 1700 mu V K--(1) .
rrf,iTE:P0679:rehydrate,Rehydration,mechanism_process,iTE:P0679:dry3,Drying for 3 days,condition,9,0.014492753623188406,Rehydration restores the coefficient by 37 % (3-day dried) and 157 % (7-day dried).,Unheated MK-GP (7-14 days curing) shows a P-type Seebeck coefficient of similar to 1700 mu V K--(1) .
rrf,iTE:P0679:rehydrate,Rehydration,mechanism_process,iTE:P0514:sat,Saturation treatment,condition,10,0.014285714285714285,Rehydration restores the coefficient by 37 % (3-day dried) and 157 % (7-day dried).,"Moreover, treatments involving saturation and drying were found to respectively enhance and diminish conversion efficiency."
rrf,iTE:P0867:n1,"Bi1.5Pb0.5Ca2−xMxCo2O8−δ with M = Sc3+, Y3+, or La3+",material_entity,iTE:P0867:n10,Sc3+ and Y3+ ionic radii smaller than Ca2+,descriptor,1,0.01639344262295082,"In order to understand the origin of good thermoelectric (TE) properties in the transition metal oxides with the lattice structure isomorphous to the 232-structure, the bond nature between Co and O ions in Bi1.5Pb0.5Ca2-xMxCo2O8-delta-system has been tried to vary by replacing M with Sc3+, Y3+ or La3+ and by changing x from 0 to 0.3.",The experimental TE properties have been discussed mainly within the framework of the charge-transfer scheme in which the ionic radii of Sc3+ and Y3+ smaller than Ca2+ reduce the energy between O 2p levels and Co e(g) parentages but the large ionic radius of La3+ expands it.
rrf,iTE:P0867:n1,"Bi1.5Pb0.5Ca2−xMxCo2O8−δ with M = Sc3+, Y3+, or La3+",material_entity,iTE:P0867:n3,Co–O bond nature,interaction,2,0.01639344262295082,"In order to understand the origin of good thermoelectric (TE) properties in the transition metal oxides with the lattice structure isomorphous to the 232-structure, the bond nature between Co and O ions in Bi1.5Pb0.5Ca2-xMxCo2O8-delta-system has been tried to vary by replacing M with Sc3+, Y3+ or La3+ and by changing x from 0 to 0.3.","In order to understand the origin of good thermoelectric (TE) properties in the transition metal oxides with the lattice structure isomorphous to the 232-structure, the bond nature between Co and O ions in Bi1.5Pb0.5Ca2-xMxCo2O8-delta-system has been tried to vary by replacing M with Sc3+, Y3+ or La3+ and by changing x from 0 to 0.3."
rrf,iTE:P0867:n1,"Bi1.5Pb0.5Ca2−xMxCo2O8−δ with M = Sc3+, Y3+, or La3+",material_entity,iTE:P0867:n2,M substitution and variation of x from 0 to 0.3,design_strategy,3,0.016129032258064516,"In order to understand the origin of good thermoelectric (TE) properties in the transition metal oxides with the lattice structure isomorphous to the 232-structure, the bond nature between Co and O ions in Bi1.5Pb0.5Ca2-xMxCo2O8-delta-system has been tried to vary by replacing M with Sc3+, Y3+ or La3+ and by changing x from 0 to 0.3.","In order to understand the origin of good thermoelectric (TE) properties in the transition metal oxides with the lattice structure isomorphous to the 232-structure, the bond nature between Co and O ions in Bi1.5Pb0.5Ca2-xMxCo2O8-delta-system has been tried to vary by replacing M with Sc3+, Y3+ or La3+ and by changing x from 0 to 0.3."
rrf,iTE:P0867:n1,"Bi1.5Pb0.5Ca2−xMxCo2O8−δ with M = Sc3+, Y3+, or La3+",material_entity,iTE:P1952:doped,"Sodium borate glasses doped with La3+, Nd3+, Gd3+, Ho3+, Er3+ or Yb3+",material_entity,4,0.016129032258064516,"In order to understand the origin of good thermoelectric (TE) properties in the transition metal oxides with the lattice structure isomorphous to the 232-structure, the bond nature between Co and O ions in Bi1.5Pb0.5Ca2-xMxCo2O8-delta-system has been tried to vary by replacing M with Sc3+, Y3+ or La3+ and by changing x from 0 to 0.3.","Thermal analyses (TGA/DSC) revealed excellent stability up to 800 degrees C, with T-g values increasing from 422 degrees C (base glass) to 450 degrees C depending on RE type; the Nd3+-doped glass showed the highest thermal stability (Delta T approximate to 120 degrees C), implying superior glass-forming ability."
rrf,iTE:P0867:n1,"Bi1.5Pb0.5Ca2−xMxCo2O8−δ with M = Sc3+, Y3+, or La3+",material_entity,iTE:P0867:n4,Lattice isomorphous to the 232 structure,state_structure,5,0.015873015873015872,"In order to understand the origin of good thermoelectric (TE) properties in the transition metal oxides with the lattice structure isomorphous to the 232-structure, the bond nature between Co and O ions in Bi1.5Pb0.5Ca2-xMxCo2O8-delta-system has been tried to vary by replacing M with Sc3+, Y3+ or La3+ and by changing x from 0 to 0.3.","In order to understand the origin of good thermoelectric (TE) properties in the transition metal oxides with the lattice structure isomorphous to the 232-structure, the bond nature between Co and O ions in Bi1.5Pb0.5Ca2-xMxCo2O8-delta-system has been tried to vary by replacing M with Sc3+, Y3+ or La3+ and by changing x from 0 to 0.3."
rrf,iTE:P0867:n1,"Bi1.5Pb0.5Ca2−xMxCo2O8−δ with M = Sc3+, Y3+, or La3+",material_entity,iTE:P1972:tbm,"Y3-x(Tb)xBa5Cu8O18-δ, 0 ≤ x ≤ 0.15",material_entity,6,0.015873015873015872,"In order to understand the origin of good thermoelectric (TE) properties in the transition metal oxides with the lattice structure isomorphous to the 232-structure, the bond nature between Co and O ions in Bi1.5Pb0.5Ca2-xMxCo2O8-delta-system has been tried to vary by replacing M with Sc3+, Y3+ or La3+ and by changing x from 0 to 0.3.","The compositions Y3-x(Tb)xBa5Cu8O18-delta and Y3Ba5Cu8-x(Zn)xO18-delta (0.0 <= x <= 0.15) are synthesized via the sol-gel synthesis route and investigated using X-ray diffraction (XRD), scanning electron microscopy (SEM), electron dispersive X-ray (EDX), temperature-dependent resistivity (rho-T), and vibrating sample magnetometer (VSM) measurements, along with theoretical modeling."
rrf,iTE:P0867:n1,"Bi1.5Pb0.5Ca2−xMxCo2O8−δ with M = Sc3+, Y3+, or La3+",material_entity,iTE:P1182:b,"La1−xSrxCo1−xMgxO3, x = 0, 0.025, 0.05, 0.1",material_entity,7,0.015625,"In order to understand the origin of good thermoelectric (TE) properties in the transition metal oxides with the lattice structure isomorphous to the 232-structure, the bond nature between Co and O ions in Bi1.5Pb0.5Ca2-xMxCo2O8-delta-system has been tried to vary by replacing M with Sc3+, Y3+ or La3+ and by changing x from 0 to 0.3.","A strategy to improve the thermoelectric properties of LaCoO3 by the double substitution of Sr and Mg in La1-xSrxCo1-xMgxO3 (x=0, 0.025, 0.05, 0.1) is presented."
rrf,iTE:P0867:n1,"Bi1.5Pb0.5Ca2−xMxCo2O8−δ with M = Sc3+, Y3+, or La3+",material_entity,iTE:P1249:la,La3+ substitution,design_strategy,8,0.015625,"In order to understand the origin of good thermoelectric (TE) properties in the transition metal oxides with the lattice structure isomorphous to the 232-structure, the bond nature between Co and O ions in Bi1.5Pb0.5Ca2-xMxCo2O8-delta-system has been tried to vary by replacing M with Sc3+, Y3+ or La3+ and by changing x from 0 to 0.3.","Comprehensive characterization techniques including powder X-ray diffraction (XRD), scanning electron microscopy (SEM), and transmission electron microscopy (TEM) analyses demonstrated the effective incorporation of La3+ ions into the crystal lattice, forming a homogeneous substitutional solid solution within the molybdate-based matrix."
rrf,iTE:P0867:n1,"Bi1.5Pb0.5Ca2−xMxCo2O8−δ with M = Sc3+, Y3+, or La3+",material_entity,iTE:P1278:ba,Bi1-xBaxCuOSe,material_entity,9,0.015384615384615385,"In order to understand the origin of good thermoelectric (TE) properties in the transition metal oxides with the lattice structure isomorphous to the 232-structure, the bond nature between Co and O ions in Bi1.5Pb0.5Ca2-xMxCo2O8-delta-system has been tried to vary by replacing M with Sc3+, Y3+ or La3+ and by changing x from 0 to 0.3.","As the ionic radius of Ba2+ is greater than that of Bi3+, the unit cell volume, V, of Bi1-xBaxCuOSe increases progressively from x = 0 to x = 0.2 (from 137.868 (5) angstrom(3) to 141.194 (10) angstrom(3), respectively)."
rrf,iTE:P0867:n1,"Bi1.5Pb0.5Ca2−xMxCo2O8−δ with M = Sc3+, Y3+, or La3+",material_entity,iTE:P1576:m,[CoO2][Ca2CoO3-delta]0.62 misfit compound,material_entity,10,0.015384615384615385,"In order to understand the origin of good thermoelectric (TE) properties in the transition metal oxides with the lattice structure isomorphous to the 232-structure, the bond nature between Co and O ions in Bi1.5Pb0.5Ca2-xMxCo2O8-delta-system has been tried to vary by replacing M with Sc3+, Y3+ or La3+ and by changing x from 0 to 0.3.","The misfit compound [CoO2][Ca2CoO3-delta](0.62) is well-known for its good potentialities in the Field of thermoelectric oxides combining good electronic transport, high Seebeck coefficient, and low thermal conductivity."
rrf,iTE:P0940:pte,Photothermoelectric effect,mechanism_process,iTE:P0940:dev,Self-supported three-arm photothermoelectric devices,material_entity,1,0.01639344262295082,"As a result, the photothermoelectric effect for the self-supported three-arm devices produced an enormous output current and power of similar to 50 mu A and 13.57 nW, respectively, which showed significant improvement compared with other PEDOT:PSS films reported in the literature.","As a result, the photothermoelectric effect for the self-supported three-arm devices produced an enormous output current and power of similar to 50 mu A and 13.57 nW, respectively, which showed significant improvement compared with other PEDOT:PSS films reported in the literature."
rrf,iTE:P0940:pte,Photothermoelectric effect,mechanism_process,iTE:P1650:pte,Reinforced photothermoelectric effect,performance_function,2,0.01639344262295082,"As a result, the photothermoelectric effect for the self-supported three-arm devices produced an enormous output current and power of similar to 50 mu A and 13.57 nW, respectively, which showed significant improvement compared with other PEDOT:PSS films reported in the literature.","The reinforced photothermoelectric effect is associated with the changes in the energy barrier at the m-s junctions in unsorted SWCNTs, which provides an alternative way for unsorted SWCNTs in high-performance solar energy harvesting."
rrf,iTE:P0940:pte,Photothermoelectric effect,mechanism_process,iTE:P0940:power,Output power 13.57 nW,quantity,3,0.016129032258064516,"As a result, the photothermoelectric effect for the self-supported three-arm devices produced an enormous output current and power of similar to 50 mu A and 13.57 nW, respectively, which showed significant improvement compared with other PEDOT:PSS films reported in the literature.","As a result, the photothermoelectric effect for the self-supported three-arm devices produced an enormous output current and power of similar to 50 mu A and 13.57 nW, respectively, which showed significant improvement compared with other PEDOT:PSS films reported in the literature."
rrf,iTE:P0940:pte,Photothermoelectric effect,mechanism_process,iTE:P1942:pte,Photothermoelectric effect from Bi2Te3 and PEDOT:PSS,mechanism_process,4,0.016129032258064516,"As a result, the photothermoelectric effect for the self-supported three-arm devices produced an enormous output current and power of similar to 50 mu A and 13.57 nW, respectively, which showed significant improvement compared with other PEDOT:PSS films reported in the literature.","Mechanistic studies indicate that the photothermoelectric effect from Bi2Te3 and PEDOT:PSS enhances the NIR response, while SnS contributes predominantly through photovoltaic effect in the visible range, aided by efficient hole transport from PEDOT:PSS."
rrf,iTE:P0940:pte,Photothermoelectric effect,mechanism_process,iTE:P0368:pte,Photothermoelectric conversion,application,5,0.015873015873015872,"As a result, the photothermoelectric effect for the self-supported three-arm devices produced an enormous output current and power of similar to 50 mu A and 13.57 nW, respectively, which showed significant improvement compared with other PEDOT:PSS films reported in the literature.","This study presents a highly temperature-sensitive i-TE hydrogel with negative Seebeck coefficient, self-healing properties and conductive for photothermoelectric (PTE) conversion and non-contact sensing."
rrf,iTE:P0940:pte,Photothermoelectric effect,mechanism_process,iTE:P0940:current,Output current approximately 50 μA,quantity,6,0.015873015873015872,"As a result, the photothermoelectric effect for the self-supported three-arm devices produced an enormous output current and power of similar to 50 mu A and 13.57 nW, respectively, which showed significant improvement compared with other PEDOT:PSS films reported in the literature.","As a result, the photothermoelectric effect for the self-supported three-arm devices produced an enormous output current and power of similar to 50 mu A and 13.57 nW, respectively, which showed significant improvement compared with other PEDOT:PSS films reported in the literature."
rrf,iTE:P0940:pte,Photothermoelectric effect,mechanism_process,iTE:P0494:photo,Photothermoelectric conversion,application,7,0.015625,"As a result, the photothermoelectric effect for the self-supported three-arm devices produced an enormous output current and power of similar to 50 mu A and 13.57 nW, respectively, which showed significant improvement compared with other PEDOT:PSS films reported in the literature.","Herein, we developed an i-TE paster for thermal chargeable energy storage, temperature-triggered material recognition, contact/non-contact temperature detection, and photo thermoelectric conversion applications."
rrf,iTE:P0940:pte,Photothermoelectric effect,mechanism_process,iTE:P0940:stable,Internal resistance variation less than 5%,performance_function,8,0.015625,"As a result, the photothermoelectric effect for the self-supported three-arm devices produced an enormous output current and power of similar to 50 mu A and 13.57 nW, respectively, which showed significant improvement compared with other PEDOT:PSS films reported in the literature.","As a result, the photothermoelectric effect for the self-supported three-arm devices produced an enormous output current and power of similar to 50 mu A and 13.57 nW, respectively, which showed significant improvement compared with other PEDOT:PSS films reported in the literature."
rrf,iTE:P0940:pte,Photothermoelectric effect,mechanism_process,iTE:P0641:n9,Photothermoelectric responsivity,quantity,9,0.015384615384615385,"As a result, the photothermoelectric effect for the self-supported three-arm devices produced an enormous output current and power of similar to 50 mu A and 13.57 nW, respectively, which showed significant improvement compared with other PEDOT:PSS films reported in the literature.","Here, enhancement of the THz PTE response of 3DMG foam by fine-tuning its thermoelectric properties using the ionic liquid electric double layer (EDL) technique was demonstrated."
rrf,iTE:P0940:pte,Photothermoelectric effect,mechanism_process,iTE:P1430:te,Enhanced PEDOT:PSS thermoelectric properties,performance_function,10,0.015384615384615385,"As a result, the photothermoelectric effect for the self-supported three-arm devices produced an enormous output current and power of similar to 50 mu A and 13.57 nW, respectively, which showed significant improvement compared with other PEDOT:PSS films reported in the literature.",These results demonstrate that post-treatment is a promising approach to enhance the TE properties of PEDOT: PSS thin films.
rrf,iTE:P1009:doped,CsZnCl2C and CsZnCl2N,material_entity,iTE:P0425:n14,Reduced fabrication and measurement costs and time,performance_function,1,0.01639344262295082,"This implies that mixed halide perovskites CsZnCl2C and CsZnCl2N, are superior materials for thermoelectric generators.",This study introduces a device platform featuring a photo-crosslinked ionic gel capable of evaluating and screening a wide range of thermoelectric material candidates with high potential.
rrf,iTE:P1009:doped,CsZnCl2C and CsZnCl2N,material_entity,iTE:P1009:gen,Thermoelectric generators,application,2,0.01639344262295082,"This implies that mixed halide perovskites CsZnCl2C and CsZnCl2N, are superior materials for thermoelectric generators.","This implies that mixed halide perovskites CsZnCl2C and CsZnCl2N, are superior materials for thermoelectric generators."
rrf,iTE:P1009:doped,CsZnCl2C and CsZnCl2N,material_entity,iTE:P1009:parent,Parent CsZnCl3,material_entity,3,0.016129032258064516,"This implies that mixed halide perovskites CsZnCl2C and CsZnCl2N, are superior materials for thermoelectric generators.","These materials are computed from the doping of Carbon (C) and Nitrogen (N) atoms in cubic nonmagnetic parent perovskite CsZnCl3 and have been tested on the ground of magnetism, electronic band gap henceforth the optoelectronic and thermoelectric performances."
rrf,iTE:P1009:doped,CsZnCl2C and CsZnCl2N,material_entity,iTE:P1222:tp,Debye and melting temperatures and Grüneisen parameter,descriptor,4,0.016129032258064516,"This implies that mixed halide perovskites CsZnCl2C and CsZnCl2N, are superior materials for thermoelectric generators.","This study employs first-principles density functional theory to comprehensively examine the structural, electronic, optical, mechanical, thermoelectric, and thermophysical properties of Pb-free double perovskites M2MoRuO6 (M = Ba, Sr), aiming to assess their potential for multifunctional applications."
rrf,iTE:P1009:doped,CsZnCl2C and CsZnCl2N,material_entity,iTE:P0455:raw,alpha and S,quantity,5,0.015873015873015872,"This implies that mixed halide perovskites CsZnCl2C and CsZnCl2N, are superior materials for thermoelectric generators.","In this work, alpha and S of alpha-Ag2S (semiconductor) and beta-Ag2S (fast ionic conductor) are modulated by the in situ measurement under high pressure and high temperature."
rrf,iTE:P1009:doped,CsZnCl2C and CsZnCl2N,material_entity,iTE:P1490:te,High-performance thermoelectric material,application,6,0.015873015873015872,"This implies that mixed halide perovskites CsZnCl2C and CsZnCl2N, are superior materials for thermoelectric generators.","According to calculations, the maximum ZT value at 600 K is 0.65, which raises the possibility that Cs2CdZnCl6 is a high -performance thermoelectric material."
rrf,iTE:P1009:doped,CsZnCl2C and CsZnCl2N,material_entity,iTE:P0457:flex,Stretchability and flexibility,performance_function,7,0.015625,"This implies that mixed halide perovskites CsZnCl2C and CsZnCl2N, are superior materials for thermoelectric generators.","This study presents self-healable, stretchable, and flexible ionic TE composites comprising an ionic liquid (IL), 1-ethyl-3-methylimidazolium trifluoromethanesulfonate (EMIM:OTf); a polymer matrix, poly(vinylidene fluoride-co-hexafluoropropylene) (PVDF-HFP); and a fluoro-surfactant (FS)."
rrf,iTE:P1009:doped,CsZnCl2C and CsZnCl2N,material_entity,iTE:P1215:n11,Thermoelectric devices,application,8,0.015625,"This implies that mixed halide perovskites CsZnCl2C and CsZnCl2N, are superior materials for thermoelectric generators.","Among the compounds, CaZn2Si2 has the best figure of merit and may find use in thermoelectric devices."
rrf,iTE:P1009:doped,CsZnCl2C and CsZnCl2N,material_entity,iTE:P0497:reuse,Recyclability and reusability,performance_function,9,0.015384615384615385,"This implies that mixed halide perovskites CsZnCl2C and CsZnCl2N, are superior materials for thermoelectric generators.","The cellulose skeleton in CIG is completely biodegradable in nature and the used IL is recyclable and reusable, providing a green and sustainable strategy for energy harvesting."
rrf,iTE:P1009:doped,CsZnCl2C and CsZnCl2N,material_entity,iTE:P1117:use,High-temperature thermoelectric applications,application,10,0.015384615384615385,"This implies that mixed halide perovskites CsZnCl2C and CsZnCl2N, are superior materials for thermoelectric generators.","These findings suggest that CsSnBr2Cl, CsSnCl2Br, and CsSnCl3 are promising materials for high-temperature thermoelectric applications."
rrf,iTE:P1109:blocking,Inability of ions to cross the doped P3HT–metallic contact interface,mechanism_process,iTE:P1109:transport,Ionic transport in doped P3HT,mechanism_process,1,0.01639344262295082,"Though continuous operation reduced the output power due to inability of the ions to pass through the interface between doped P3HT and metallic contact, yet the generated voltage was found to be quite stable over a period of 1 h under load.",The present work demonstrates a totally radical change in conduction nature from typical p-type to n-type through ionic transport in FeCl3 doped free-standing poly(3-hexylthiophene) (P3HT) films.
rrf,iTE:P1109:blocking,Inability of ions to cross the doped P3HT–metallic contact interface,mechanism_process,iTE:P1390:n15,Lower onset voltage,performance_function,2,0.01639344262295082,"Though continuous operation reduced the output power due to inability of the ions to pass through the interface between doped P3HT and metallic contact, yet the generated voltage was found to be quite stable over a period of 1 h under load.",The EDL (interfacial) doping of the anion-tethered PIL leads to higher mobilities at low carrier concentrations in P3HT with lower onset voltages.
rrf,iTE:P1109:blocking,Inability of ions to cross the doped P3HT–metallic contact interface,mechanism_process,iTE:P0603:n12,Reduction of Cu+ to Cu metal at the interface,mechanism_process,3,0.016129032258064516,"Though continuous operation reduced the output power due to inability of the ions to pass through the interface between doped P3HT and metallic contact, yet the generated voltage was found to be quite stable over a period of 1 h under load.","Moreover, this heterojunction impedes electrons transferring from BiCuSeO to Cu2Se, obstructing the reduction reaction of Cu(+)into Cu metal at the interface and hence stabilizes the beta-Cu2Se phase."
rrf,iTE:P1109:blocking,Inability of ions to cross the doped P3HT–metallic contact interface,mechanism_process,iTE:P1434:stress,Voltage bias stress effects,mechanism_process,4,0.016129032258064516,"Though continuous operation reduced the output power due to inability of the ions to pass through the interface between doped P3HT and metallic contact, yet the generated voltage was found to be quite stable over a period of 1 h under load.","Additionally, these findings suggest that the incorporation of crosslinking agents can limit voltage bias stress effects caused by ion migration, which could be applied to a broad range of MHP materials that experience internal instabilities due to ionic effects."
rrf,iTE:P1109:blocking,Inability of ions to cross the doped P3HT–metallic contact interface,mechanism_process,iTE:P0887:m,F4TCNQ-doped CNT yarn/P3HT composite,material_entity,5,0.015873015873015872,"Though continuous operation reduced the output power due to inability of the ions to pass through the interface between doped P3HT and metallic contact, yet the generated voltage was found to be quite stable over a period of 1 h under load.","With controlled doping, the power factor of CNT yarn/P3HT composite reaches to 1640-2160 mu W m(-1)K(-2) at the temperature range of 25-100 degrees C, which is higher than that of CNT yarn alone."
rrf,iTE:P1109:blocking,Inability of ions to cross the doped P3HT–metallic contact interface,mechanism_process,iTE:P1434:migration,Ion migration,mechanism_process,6,0.015873015873015872,"Though continuous operation reduced the output power due to inability of the ions to pass through the interface between doped P3HT and metallic contact, yet the generated voltage was found to be quite stable over a period of 1 h under load.","Additionally, these findings suggest that the incorporation of crosslinking agents can limit voltage bias stress effects caused by ion migration, which could be applied to a broad range of MHP materials that experience internal instabilities due to ionic effects."
rrf,iTE:P1109:blocking,Inability of ions to cross the doped P3HT–metallic contact interface,mechanism_process,iTE:P0442:w,Output power,performance_function,7,0.015625,"Though continuous operation reduced the output power due to inability of the ions to pass through the interface between doped P3HT and metallic contact, yet the generated voltage was found to be quite stable over a period of 1 h under load.","The results indicate that redox ions not only endow the material with stable continuous discharge capability but also weaken the Coulomb interactions between host ions and selectively inhibit the diffusion of DCA-, thereby enlarging the concentration gradient between cations and anions across the cold and hot ends and significantly enhancing thermopower and output power."
rrf,iTE:P1109:blocking,Inability of ions to cross the doped P3HT–metallic contact interface,mechanism_process,iTE:P1109:films,FeCl3-doped free-standing P3HT films,material_entity,8,0.015625,"Though continuous operation reduced the output power due to inability of the ions to pass through the interface between doped P3HT and metallic contact, yet the generated voltage was found to be quite stable over a period of 1 h under load.",The present work demonstrates a totally radical change in conduction nature from typical p-type to n-type through ionic transport in FeCl3 doped free-standing poly(3-hexylthiophene) (P3HT) films.
rrf,iTE:P1109:blocking,Inability of ions to cross the doped P3HT–metallic contact interface,mechanism_process,iTE:P1475:p,p-type conduction,mechanism_process,9,0.015384615384615385,"Though continuous operation reduced the output power due to inability of the ions to pass through the interface between doped P3HT and metallic contact, yet the generated voltage was found to be quite stable over a period of 1 h under load.","Thermopower results indicated p-type conduction, with Seebeck coefficients increasing as R3+ ionic size decreased and sign reversals suggesting multiband transport."
