program_id,program_rule_code,program_title_cn,source_insight_id,source_paper_id,source_year,source_title,source_doi,source_evidence_tier,source_evidence_level,source_hypothesis_lane,source_scope_route,source_lever_codes,source_levers_cn,source_claim,source_intervention_evidence,source_mechanism_evidence,source_outcome_evidence,target_paper_id,target_title,target_material,target_mechanism,edge_type,mapping_basis,rule_match_locations,match_location,rule_match_support_class,scope_caveat,direction_conflict,manual_review_reason,manual_review_recommended,evidence_edge_status,claim_direct_rule_match,rule_match_verified
PRG_0f7a0b8392d8,donnan_interphase_ferricyanide,在 TG 电极前构建 Donnan 界面层，调节 3−/4− 局部活度与动力学,INSIGHT_B1EA242A2A,P0400,2022,Interfacial Effect Boosts the Performance of All-Polymer Ionic Thermoelectric Supercapacitors,10.1002/admi.202201058,A_direct_evidence_ready,E3_mechanism_and_outcome_exact,H1_evidence_ready,core_iTE,fixed_charge_selectivity; electrode_interface,固定电荷/离子选择性; 电极界面,PEDOT:PSS polyanions cause Donnan exclusion and negative thermopower,"Moreover, a new strategy of constructing an ionic thermopile of multiple p- and n-type legs is achieved by series-connecting these legs with same electrolyte but different electrodes.",The achieved negative sign of the S-eff could be attributed to the Donnan exclusive effect from the polyanions in the PEDOT:PSS electrodes.,"After examining the thermovoltage, capacitance and charge retention performance of the two ITESCs, it is concluded that PEDOT:PSS is superior to AuNWs as electrodes.",P0041,Self-assembled monolayers for electrostatic electrocatalysis and enhanced electrode stability in thermogalvanic cells,gold electrodes modified with (3-trimethylammonium bromide)thiopropane SAMs in K3/K4[Fe(CN)6] thermocells,electrostatically charged SAMs electrocatalyze ferri/ferrocyanide redox and suppress gold passivation,iTE_lever_complements_TG_system,curated_rule:donnan_interphase_ferricyanide; no semantic-similarity inference,claim; mechanism,claim; mechanism,claim_direct_support,,False,,False,accepted_claim_direct,True,True
PRG_0f7a0b8392d8,donnan_interphase_ferricyanide,在 TG 电极前构建 Donnan 界面层，调节 3−/4− 局部活度与动力学,INSIGHT_5F26A176C1,P0662,2016,Thermal potential of ion-exchange membranes and its application to thermoelectric power generation,10.1016/j.memsci.2015.10.042,C_adjacent_enabling_evidence,E3_mechanism_and_outcome_exact,H1_evidence_ready,adjacent_enabling,fixed_charge_selectivity,固定电荷/离子选择性,"thermal membrane potential arises from ionic heats of transport, nonisothermal Donnan potentials, temperature polarization, and thermally induced concentration polarization",,"The theory of thermal membrane potential has been derived taking into account the ionic heats of transport, the non-isothermal Donnan potentials, the temperature polarization, and the thermally-induced concentration polarization of the electrolyte.",The low efficiency and high price of thermoelectric semiconductors has generated interest in unconventional forms of thermoelectric materials.,P0041,Self-assembled monolayers for electrostatic electrocatalysis and enhanced electrode stability in thermogalvanic cells,gold electrodes modified with (3-trimethylammonium bromide)thiopropane SAMs in K3/K4[Fe(CN)6] thermocells,electrostatically charged SAMs electrocatalyze ferri/ferrocyanide redox and suppress gold passivation,iTE_lever_complements_TG_system,curated_rule:donnan_interphase_ferricyanide; no semantic-similarity inference,claim; mechanism,claim; mechanism,claim_direct_support,,False,,False,accepted_claim_direct,True,True
PRG_791da0044d52,osmotic_gradient_plus_tg,把温差诱导的渗透浓度势与 TG 红氧电势串联，而非只做单一机制,INSIGHT_D3547F60D9,P0360,2025,Ionic thermoelectric osmotic energy conversion for harvesting low-grade waste heat from electronic heat sink,10.1016/j.energy.2025.138825,B_direct_needs_evidence_repair,E2_mechanism_and_outcome_exact_needs_repair,H2_repair_then_test,core_iTE,fixed_charge_selectivity; oriented_or_confined_channels; osmotic_or_concentration_gradient,固定电荷/离子选择性; 取向/限域离子通道; 渗透/浓度梯度,ion-selective nanopore transport under a temperature gradient converts heat to osmotic power,We present an ionic thermoelectric osmotic energy conversion device for harvesting low-grade waste heat from an electronic heat sink.,"When the heat flux of electronic heat sink is increased from 1000 W/m2 to 3000 W/m2, the ionic thermoelectric osmotic power density after 90 min' operation is consolidated from 11.69 mW/m2 to 77.01 mW/m2 owing to the increased temperature difference from 18.24 degrees C to 43.60 degrees C between aqueous solutions across the ion exchange membrane.","When the heat flux of electronic heat sink is increased from 1000 W/m2 to 3000 W/m2, the ionic thermoelectric osmotic power density after 90 min' operation is consolidated from 11.69 mW/m2 to 77.01 mW/m2 owing to the increased temperature difference from 18.24 degrees C to 43.60 degrees C between aqueous solutions across the ion exchange membrane.",P0021,Bioinspired double-layer thermogalvanic cells with engineered ionic gradients for high-efficiency waste heat recovery,double-layer gelatin K4[Fe(CN)6]/K3[Fe(CN)6] thermogalvanic cell,spatially separated redox gel layers maintain ion concentration gradients and boost thermogalvanic voltage/efficiency,iTE_lever_complements_TG_system,curated_rule:osmotic_gradient_plus_tg; no semantic-similarity inference,claim; intervention; mechanism; outcome,claim; intervention; mechanism; outcome,claim_direct_support,,False,,False,accepted_claim_direct,True,True
PRG_791da0044d52,osmotic_gradient_plus_tg,把温差诱导的渗透浓度势与 TG 红氧电势串联，而非只做单一机制,INSIGHT_D070C94CE0,P0919,2022,Ion regulation in double-network hydrogel module with ultrahigh thermopower for low-grade heat harvesting,10.1016/j.nanoen.2021.106738,A_direct_evidence_ready,E3_mechanism_and_outcome_exact,H1_evidence_ready,core_iTE,self_healing_or_tough_gel; osmotic_or_concentration_gradient; electrode_interface,自修复/强韧凝胶; 渗透/浓度梯度; 电极界面,"selective ion localization and thermo-osmotic transport regulate anion mobility, producing ultrahigh ionic thermopower","We report an ultrahigh thermopower of 19.32 mV K-1 on a stretchable thermoelectric module by the assembly of porous electrodes and hybrid hydrogel, containing 1-ethyl-3-methylimidazolium and tetrafluoroborate ions and polyethylene glycol.","By regulating ion transport via the synergy of selective ion-localization and thermo-osmotic mechanism, such design provides an effective strategy to increase thermopower, and our device is endowed with high output power density, tailorable architecture, and excellent stretchability, which is showcased in a thermoelectric wristband for body heat recovery.","We report an ultrahigh thermopower of 19.32 mV K-1 on a stretchable thermoelectric module by the assembly of porous electrodes and hybrid hydrogel, containing 1-ethyl-3-methylimidazolium and tetrafluoroborate ions and polyethylene glycol.",P0021,Bioinspired double-layer thermogalvanic cells with engineered ionic gradients for high-efficiency waste heat recovery,double-layer gelatin K4[Fe(CN)6]/K3[Fe(CN)6] thermogalvanic cell,spatially separated redox gel layers maintain ion concentration gradients and boost thermogalvanic voltage/efficiency,iTE_lever_complements_TG_system,curated_rule:osmotic_gradient_plus_tg; no semantic-similarity inference,claim; mechanism,claim; mechanism,claim_direct_support,"THERMOOSMOSIS_VS_CONCENTRATION_GRADIENT_BOUNDARY: Thermo-osmotic transport and selective localization are adjacent to, but do not by themselves prove, a harvestable concentration/osmotic potential.",False,"THERMOOSMOSIS_VS_CONCENTRATION_GRADIENT_BOUNDARY: Thermo-osmotic transport and selective localization are adjacent to, but do not by themselves prove, a harvestable concentration/osmotic potential.",True,accepted_with_scope_caveat,True,True
PRG_791da0044d52,osmotic_gradient_plus_tg,把温差诱导的渗透浓度势与 TG 红氧电势串联，而非只做单一机制,INSIGHT_584BC35F5A,P1120,2025,Enhanced Thermopower by Asymmetric Doping of Sodium Chloride in Ionogels,10.1021/acs.nanolett.5c01479,A_direct_evidence_ready,E3_mechanism_and_outcome_exact,H1_evidence_ready,core_iTE,osmotic_or_concentration_gradient,渗透/浓度梯度,preintroduced ion-concentration gradient couples with temperature gradient to lower cation migration barrier and enhance ionic thermopower,"This improvement results from the coupling of the preintroduced ion concentration difference and temperature difference, which reduces the cation migration barrier in the direction of thermal diffusion, leading to significantly enhanced performance compared to symmetric doping.","This improvement results from the coupling of the preintroduced ion concentration difference and temperature difference, which reduces the cation migration barrier in the direction of thermal diffusion, leading to significantly enhanced performance compared to symmetric doping.","Therefore, we report that the PVDF-HFP/EMIM:Cl ionogel doped with NaCl achieves ionic thermopower values of 40.3 +/- 2.5 mV K-1 at 75 wt % IL and 24.4 +/- 1.1 mV K-1 at 33 wt % IL.",P0021,Bioinspired double-layer thermogalvanic cells with engineered ionic gradients for high-efficiency waste heat recovery,double-layer gelatin K4[Fe(CN)6]/K3[Fe(CN)6] thermogalvanic cell,spatially separated redox gel layers maintain ion concentration gradients and boost thermogalvanic voltage/efficiency,iTE_lever_complements_TG_system,curated_rule:osmotic_gradient_plus_tg; no semantic-similarity inference,claim,claim,claim_direct_support,,False,,False,accepted_claim_direct,True,True
PRG_791da0044d52,osmotic_gradient_plus_tg,把温差诱导的渗透浓度势与 TG 红氧电势串联，而非只做单一机制,INSIGHT_55B6AEB675,P0659,2017,Diffuse charge dynamics in ionic thermoelectrochemical systems,10.1103/physreve.96.022604,P_coupled_precedent,E3_mechanism_and_outcome_exact,B_coupled_benchmark,coupled_TG_benchmark,thermodiffusion_or_soret; osmotic_or_concentration_gradient,热扩散/Soret; 渗透/浓度梯度,Poisson-Nernst-Planck modeling shows thermovoltage develops on Debye time while Soret concentration gradients develop on bulk diffusion time,,"The charge dynamics are described mathematically by the Poisson-Nernst-Planck equations for dilute solutions, in which the ion flux is driven by electromigration, Brownian diffusion, and thermal diffusion under a temperature gradient.","From this, we show that the time scale on which the thermovoltage develops is the Debye time, 1/D kappa(2), where D is the Brownian diffusion coefficient of both ion species, and kappa(-1) is the Debye length.",P0021,Bioinspired double-layer thermogalvanic cells with engineered ionic gradients for high-efficiency waste heat recovery,double-layer gelatin K4[Fe(CN)6]/K3[Fe(CN)6] thermogalvanic cell,spatially separated redox gel layers maintain ion concentration gradients and boost thermogalvanic voltage/efficiency,iTE_lever_complements_TG_system,curated_rule:osmotic_gradient_plus_tg; no semantic-similarity inference,claim,claim,claim_direct_support,,False,,False,accepted_claim_direct,True,True
PRG_791da0044d52,osmotic_gradient_plus_tg,把温差诱导的渗透浓度势与 TG 红氧电势串联，而非只做单一机制,INSIGHT_E0C19E1485,P1665,2022,Charge Regulation and pH Effects on Thermo-Osmotic Conversion,10.3390/nano12162774,C_adjacent_enabling_evidence,E3_mechanism_and_outcome_exact,H1_evidence_ready,adjacent_enabling,fixed_charge_selectivity; ph_or_protonation_switch; osmotic_or_concentration_gradient,固定电荷/离子选择性; pH/质子化开关; 渗透/浓度梯度,"surface charge regulation, pore structure, and pH alter Nernst-Planck-Poisson ion transport under thermal gradients, tuning thermo-osmotic Seebeck coefficient",,"In this paper, a numerical simulation based on the Nernst-Planck-Poisson equations, Navier-Stokes equations, and heat transfer equations is carried out to consider the effect of surface charge-regulation density and pH of KCl solutions on the Seebeck coefficient.",The results show that the highest ionic Seebeck coefficient of -0.64 mV/K is obtained at 10(-4) M KCl solution and pH 9.,P0021,Bioinspired double-layer thermogalvanic cells with engineered ionic gradients for high-efficiency waste heat recovery,double-layer gelatin K4[Fe(CN)6]/K3[Fe(CN)6] thermogalvanic cell,spatially separated redox gel layers maintain ion concentration gradients and boost thermogalvanic voltage/efficiency,iTE_lever_complements_TG_system,curated_rule:osmotic_gradient_plus_tg; no semantic-similarity inference,claim,claim,claim_direct_support,THERMOOSMOSIS_VS_CONCENTRATION_GRADIENT_BOUNDARY: Thermo-osmotic Seebeck regulation is adjacent evidence; a persistent concentration/osmotic voltage and regeneration path remain unproven.,False,THERMOOSMOSIS_VS_CONCENTRATION_GRADIENT_BOUNDARY: Thermo-osmotic Seebeck regulation is adjacent evidence; a persistent concentration/osmotic voltage and regeneration path remain unproven.,True,accepted_with_scope_caveat,True,True
PRG_791da0044d52,osmotic_gradient_plus_tg,把温差诱导的渗透浓度势与 TG 红氧电势串联，而非只做单一机制,INSIGHT_D484D23F2C,P0713,2024,The Origin of Thermal Gradient-Induced Voltage in Polyelectrolytes,10.1002/smll.202308102,C_adjacent_enabling_evidence,E3_mechanism_and_outcome_exact,H1_evidence_ready,adjacent_enabling,moisture_or_evaporation_gradient; osmotic_or_concentration_gradient,湿度/蒸发梯度; 渗透/浓度梯度,water concentration gradient and hydrovoltaic voltage dominate thermal-gradient voltage,,"This conclusion is based on studies of the loss and gain of water upon temperature changes, variations in conductivity with water content and temperature, and the voltages induced by changes in water content.","The thermal voltage of polyelectrolyte films largely depends on the water concentration gradient under a temperature difference, which can be optimized to promote the generated total voltage up to over 30 mV K-1.image",P0021,Bioinspired double-layer thermogalvanic cells with engineered ionic gradients for high-efficiency waste heat recovery,double-layer gelatin K4[Fe(CN)6]/K3[Fe(CN)6] thermogalvanic cell,spatially separated redox gel layers maintain ion concentration gradients and boost thermogalvanic voltage/efficiency,iTE_lever_complements_TG_system,curated_rule:osmotic_gradient_plus_tg; no semantic-similarity inference,claim; outcome,claim; outcome,claim_direct_support,,False,,False,accepted_claim_direct,True,True
PRG_791da0044d52,osmotic_gradient_plus_tg,把温差诱导的渗透浓度势与 TG 红氧电势串联，而非只做单一机制,INSIGHT_E8A0E3E2D0,P0839,2021,Thermoelectric Ratchet Effect for Charge Carriers with Hopping Dynamics,10.1103/physrevlett.126.068001,C_adjacent_enabling_evidence,E3_mechanism_and_outcome_exact,H1_evidence_ready,adjacent_enabling,osmotic_or_concentration_gradient,渗透/浓度梯度,temperature-gradient-rectified activated ion jumps create thermoelectric ratchet effect; molecular concentration gradients add diffusiophoretic transport,,"We show that the huge Seebeck coefficients observed recently for ionic conductors arise from a ratchet effect where activated jumps between neighbor sites are rectified by a temperature gradient, thus driving mobile ions toward the cold.","We show that the huge Seebeck coefficients observed recently for ionic conductors arise from a ratchet effect where activated jumps between neighbor sites are rectified by a temperature gradient, thus driving mobile ions toward the cold.",P0021,Bioinspired double-layer thermogalvanic cells with engineered ionic gradients for high-efficiency waste heat recovery,double-layer gelatin K4[Fe(CN)6]/K3[Fe(CN)6] thermogalvanic cell,spatially separated redox gel layers maintain ion concentration gradients and boost thermogalvanic voltage/efficiency,iTE_lever_complements_TG_system,curated_rule:osmotic_gradient_plus_tg; no semantic-similarity inference,claim,claim,claim_direct_support,,False,,False,accepted_claim_direct,True,True
PRG_791da0044d52,osmotic_gradient_plus_tg,把温差诱导的渗透浓度势与 TG 红氧电势串联，而非只做单一机制,INSIGHT_8A9BA189F2,P1320,2014,Experimental measurements of the SP response to concentration and temperature gradients in sandstones with application to subsurface geophysical monitoring,10.1002/2014jb011249,C_adjacent_enabling_evidence,E3_mechanism_and_outcome_exact,H1_evidence_ready,adjacent_enabling,osmotic_or_concentration_gradient; electrode_interface,渗透/浓度梯度; 电极界面,temperature and concentration gradients generate exclusion-diffusion potentials,We report measurements of thermoelectric and electrochemical exclusion-diffusion potentials across sandstones saturated with NaCl brine and find that electrode effects can dominate the measured voltage.,"Exclusion-diffusion potentials arising from temperature gradients are widely neglected in self-potential (SP) surveys, despite the ubiquitous presence of temperature gradients in subsurface settings such as volcanoes and hot springs, geothermal fields, and oil reservoirs during production via water or steam injection.","Likewise, with the exception of borehole SP logging, exclusion-diffusion potentials arising from concentration gradients are also neglected or, at best, it is assumed that the diffusion potential dominates.",P0021,Bioinspired double-layer thermogalvanic cells with engineered ionic gradients for high-efficiency waste heat recovery,double-layer gelatin K4[Fe(CN)6]/K3[Fe(CN)6] thermogalvanic cell,spatially separated redox gel layers maintain ion concentration gradients and boost thermogalvanic voltage/efficiency,iTE_lever_complements_TG_system,curated_rule:osmotic_gradient_plus_tg; no semantic-similarity inference,claim; outcome,claim; outcome,claim_direct_support,,False,,False,accepted_claim_direct,True,True
PRG_791da0044d52,osmotic_gradient_plus_tg,把温差诱导的渗透浓度势与 TG 红氧电势串联，而非只做单一机制,INSIGHT_99199ABF47,P1457,2017,A computational approach to calculate the heat of transport of aqueous solutions,10.1038/srep44833,B_direct_needs_evidence_repair,E1_partial_exact_evidence,H3_inspiration,core_iTE,thermodiffusion_or_soret; osmotic_or_concentration_gradient,热扩散/Soret; 渗透/浓度梯度,ion-specific heats of transport for Li+ and Cl- determine Soret minima and concentration/temperature-dependent Seebeck coefficients,"Here we discuss a computational approach to calculate heats of transport of aqueous solutions at finite concentrations, and apply our method to study lithium chloride solutions at concentrations >0.5 M.","Thermal gradients induce concentration gradients in alkali halide solutions, and the salt migrates towards hot or cold regions depending on the average temperature of the solution.",The Seebeck coefficient obtained from the ionic heats of transport varies significantly with temperature and concentration.,P0021,Bioinspired double-layer thermogalvanic cells with engineered ionic gradients for high-efficiency waste heat recovery,double-layer gelatin K4[Fe(CN)6]/K3[Fe(CN)6] thermogalvanic cell,spatially separated redox gel layers maintain ion concentration gradients and boost thermogalvanic voltage/efficiency,iTE_lever_complements_TG_system,curated_rule:osmotic_gradient_plus_tg; no semantic-similarity inference,mechanism,mechanism,role_sentence_support,,False,,False,accepted_role_sentence_support,False,True
PRG_791da0044d52,osmotic_gradient_plus_tg,把温差诱导的渗透浓度势与 TG 红氧电势串联，而非只做单一机制,INSIGHT_1A90198267,P0713,2024,The Origin of Thermal Gradient-Induced Voltage in Polyelectrolytes,10.1002/smll.202308102,C_adjacent_enabling_evidence,E3_mechanism_and_outcome_exact,H1_evidence_ready,adjacent_enabling,hydration_and_solvation; moisture_or_evaporation_gradient; osmotic_or_concentration_gradient; electrode_interface,水合与溶剂化; 湿度/蒸发梯度; 渗透/浓度梯度; 电极界面,cation hydration changes barrier height and ion-induced electrode potential,,"The hydration of different cations influences the water concentration gradient, which affects the barrier height and ion-induced potential in the electrodes.","The thermal voltage of polyelectrolyte films largely depends on the water concentration gradient under a temperature difference, which can be optimized to promote the generated total voltage up to over 30 mV K-1.image",P0021,Bioinspired double-layer thermogalvanic cells with engineered ionic gradients for high-efficiency waste heat recovery,double-layer gelatin K4[Fe(CN)6]/K3[Fe(CN)6] thermogalvanic cell,spatially separated redox gel layers maintain ion concentration gradients and boost thermogalvanic voltage/efficiency,iTE_lever_complements_TG_system,curated_rule:osmotic_gradient_plus_tg; no semantic-similarity inference,mechanism; outcome,mechanism; outcome,role_sentence_support,,False,,False,accepted_role_sentence_support,False,True
PRG_a4dbfa46d1fd,micellization_triiodide_positive_control,正对照：把 iTE 的阴离子胶束固定迁移为 TG 中 I3− 的温敏捕获/释放,INSIGHT_BD3E153A86,P0383,2023,High Thermopower of Agarose-Based Ionic Thermoelectric Gel Through Micellization Effect Decoupling the Cation/Anion Thermodiffusion,10.1002/adfm.202305835,B_direct_needs_evidence_repair,E1_partial_exact_evidence,H3_inspiration,core_iTE,phase_or_species_transition; thermodiffusion_or_soret,相变/物种转变; 热扩散/Soret,"DBS- micellization in agarose immobilizes anions relative to Na+, decoupling cation/anion thermodiffusion and producing high p-type thermopower","Herein, it is shown a high p-type i-TE thermopower of 41.8 mV K-1 in agarose-based ionic thermoelectric gels of AG-x Na:DBS (AG: agarose, Na:DBS: sodium dodecyl benzene sulfonate).","As a result, the DBS- micelles are almost immobile as compared with Na+, which can be reconsidered as a part of the gel matrix.","Herein, it is shown a high p-type i-TE thermopower of 41.8 mV K-1 in agarose-based ionic thermoelectric gels of AG-x Na:DBS (AG: agarose, Na:DBS: sodium dodecyl benzene sulfonate).",P0071,p-n Conversion of Thermogalvanic Cells by Harnessing the Micellization of Thermoresponsive Diblock Copolymers,I-/I3- thermogalvanic cell with thermoresponsive diblock copolymers,"anion-polymer interactions and thermally induced micellization redistribute ions, invert hot/cold redox reactions, and enable p-n conversion",iTE_lever_complements_TG_system,curated_rule:micellization_triiodide_positive_control; no semantic-similarity inference,claim; mechanism,claim; mechanism,claim_direct_support,,False,,False,accepted_claim_direct,True,True
PRG_bee069aa7a26,alpha_cd_triiodide_positive_control,正对照：α-CD/I3− 主–客体作用已能直接进入 I−/I3− TG,INSIGHT_DB296045FD,P0337,2025,Host-Guest Complexation of α-Cyclodextrin and Triiodide Ions for Enhanced Performance of Ionic Thermoelectric Capacitors,10.1002/aenm.202405502,A_direct_evidence_ready,E3_mechanism_and_outcome_exact,H1_evidence_ready,core_iTE,host_guest_complexation; coordination_or_ion_pairing,主–客体络合; 配位/离子对,host-guest complexation between alpha-CD and I3- confines I3- diffusion inside alpha-CD cavities and increases mobility difference between I3- and sodium ions,"The strong host-guest complexation between alpha-CD and I3- confines the diffusion of I3- within the cylindrical cavities of alpha-CD, as evidenced by UV-vis spectroscopy and 13C-NMR analysis.","The strong host-guest complexation between alpha-CD and I3- confines the diffusion of I3- within the cylindrical cavities of alpha-CD, as evidenced by UV-vis spectroscopy and 13C-NMR analysis.","Accordingly, the optimized sample achieves an impressive positive ionic thermopower of 14.24 mV K-1 and a high ionic power factor of 477.2 mu W K-2 m-1.",P0283,Supramolecular Thermo-Electrochemical Cells: Enhanced Thermoelectric Performance by Host-Guest Complexation and Salt-Induced Crystallization,I-/I3- thermo-electrochemical cell with alpha-cyclodextrin host,temperature-dependent alpha-cyclodextrin-triiodide complexation creates redox-ion concentration gradient and enhanced Seebeck coefficient,iTE_lever_complements_TG_system,curated_rule:alpha_cd_triiodide_positive_control; no semantic-similarity inference,claim; intervention; mechanism,claim; intervention; mechanism,claim_direct_support,,False,,False,accepted_claim_direct,True,True
PRG_be2befc69363,crown_ether_soret_positive_control,正对照：冠醚增强 K+ 热扩散，可与 ferri/ferrocyanide TG 电压叠加,INSIGHT_2FB3E32CAA,P0342,2025,Advanced N-Type Ionic Thermoelectric Cells Featuring Bidirectional Cationic Anchoring Strategy and REDOX Electrode,10.1002/aenm.202500584,P_coupled_precedent,E1_partial_exact_evidence,B_coupled_benchmark,coupled_TG_benchmark,fixed_charge_selectivity; host_guest_complexation; coordination_or_ion_pairing; ion_electron_coupling; electrode_interface,固定电荷/离子选择性; 主–客体络合; 配位/离子对; 离子–电子耦合; 电极界面,crown ether complexation enhances thermal diffusion,The integration of optimized thermal diffusion within polycationic electrolytes with electrode interface-enhanced ion/electron transport mechanisms significantly improves the sustained output performance and thermoelectric conversion efficiency of the i-TE cell.,The integration of optimized thermal diffusion within polycationic electrolytes with electrode interface-enhanced ion/electron transport mechanisms significantly improves the sustained output performance and thermoelectric conversion efficiency of the i-TE cell.,"Notably, the thermopower (Seebeck coefficient) of this n-type i-TE cell achieves a value of -26.04 mV K-1, and its 2 h output energy density reached 1301.61 J m(-2) under a temperature difference (Delta T) of 15 K.",P0030,High-Performance Quasi-Solid Thermogalvanic Cells via Crown-Ether-Mediated Ion Migration,quasi-solid K3Fe(CN)6/K4Fe(CN)6 thermogalvanic cell with 18-crown-6,"18-crown-6 complexes K+ and amplifies cation thermodiffusion, adding Soret contribution to thermogalvanic voltage",iTE_lever_complements_TG_system,curated_rule:crown_ether_soret_positive_control; no semantic-similarity inference,claim,claim,claim_direct_support,,False,,False,accepted_claim_direct,True,True
PRG_99097fe0f5e3,pyroelectric_tg_positive_control,正对照：热释电负责瞬态、TG 负责稳态的双时间尺度收能,INSIGHT_0F148E8316,P0720,2019,Thermodiffusion-Assisted Pyroelectrics-Enabling Rapid and Stable Heat and Radiation Sensing,10.1002/adfm.201900572,A_direct_evidence_ready,E3_mechanism_and_outcome_exact,H1_evidence_ready,core_iTE,ion_electron_coupling; pyroelectric_hybrid; thermodiffusion_or_soret,离子–电子耦合; 热释电混合; 热扩散/Soret,thermodiffusion-assisted pyroelectric device combines rapid pyroelectric response with stable ionic thermoelectric signal through ion-electron interfacial interactions,The presented integrated concept provides both rapid initial response upon heating and stable synergistically enhanced signals upon prolonged exposure to heat stimuli.,"Here, these drawbacks are overcome by introducing the concept of thermodiffusion-assisted pyroelectrics, which combines and enhances the performance of pyroelectric and ionic thermoelectric materials.","Here, these drawbacks are overcome by introducing the concept of thermodiffusion-assisted pyroelectrics, which combines and enhances the performance of pyroelectric and ionic thermoelectric materials.",P0102,Hybrid Photothermal Pyroelectric and Thermogalvanic Generator for Multisituation Low Grade Heat Harvesting,carbon nanotube/cellulose nanocrystal photothermal nanocomposite with sponge-confined electrolyte hybrid pyroelectric/thermogalvanic generator,CNT/CNC photothermal/electrical conductivity and sponge heat localization enable simultaneous thermogalvanic and pyroelectric conversion across day/night conditions,iTE_lever_complements_TG_system,curated_rule:pyroelectric_tg_positive_control; no semantic-similarity inference,claim; mechanism; outcome,claim; mechanism; outcome,claim_direct_support,,False,,False,accepted_claim_direct,True,True
PRG_086c824d735e,moisture_gradient_tg_positive_control,正对照：蒸发冷却与浓缩可同时增强 TG 的 ΔT 和活度差,INSIGHT_9CF975448A,P1057,2025,Moisture-gradient-enhanced ionic thermoelectrics,10.1038/s41467-025-66027-w,A_direct_evidence_ready,E3_mechanism_and_outcome_exact,H1_evidence_ready,core_iTE,moisture_or_evaporation_gradient,湿度/蒸发梯度,"coupled heat and moisture gradients drive fast selective ion transport, increasing ionic thermopower and output energy",We attribute the enhanced performance to fast and selective ion transport driven by coupled heat and moisture transfer.,We attribute the enhanced performance to fast and selective ion transport driven by coupled heat and moisture transfer.,"The MGITG exhibits an ionic thermopower of 34.02 mV K-1, a high open-circuit voltage of 644.19 mV, and an ultrahigh 1 h output energy density of 917.54 J m-2.",P0010,Water Evaporation-Enhanced Thermogalvanic Cell for Waste Steam Utilizing,water evaporation-enhanced thermogalvanic cell electrolyte,"ambient evaporation creates electrolyte concentration gradient and sub-ambient cold side, boosting thermopower and output from waste steam",iTE_lever_complements_TG_system,curated_rule:moisture_gradient_tg_positive_control; no semantic-similarity inference,claim,claim,claim_direct_support,,False,,False,accepted_claim_direct,True,True
PRG_086c824d735e,moisture_gradient_tg_positive_control,正对照：蒸发冷却与浓缩可同时增强 TG 的 ΔT 和活度差,INSIGHT_2E12EE9164,P0938,2024,Ionic Power Generation on a Scalable Cellulose@polypyrrole Membrane: The Role of Water and Thermal Gradients,10.1007/s42765-023-00353-w,A_direct_evidence_ready,E3_mechanism_and_outcome_exact,H1_evidence_ready,core_iTE,oriented_or_confined_channels; moisture_or_evaporation_gradient; thermodiffusion_or_soret,取向/限域离子通道; 湿度/蒸发梯度; 热扩散/Soret,water and thermal gradients drive streaming potential from ionic electrokinetics and ionic thermoelectric potential from Soret effect,The integration of ionic power generation with solar-driven water evaporation presents a promising solution to the critical global problems of freshwater scarcity and clean energy deficiency.,"The excellent ionic power generation is intimately related to the water and thermal gradients across the membrane, which not only induces fast water evaporation but also synergistically promotes the transport of counterions in charged nanochannels, and the corresponding mechanism is attributed to the streaming potential resulting from the ionic electrokinetic effect and the ionic thermoelectric potential originating from the Soret effect.","Under one sun illumination, the CC@PPy film can produce a sustained voltage output of similar to 0.7 V and a water evaporation rate up to 1.67 kg m(-2) h(-1) when an adequate water supply is available.",P0010,Water Evaporation-Enhanced Thermogalvanic Cell for Waste Steam Utilizing,water evaporation-enhanced thermogalvanic cell electrolyte,"ambient evaporation creates electrolyte concentration gradient and sub-ambient cold side, boosting thermopower and output from waste steam",iTE_lever_complements_TG_system,curated_rule:moisture_gradient_tg_positive_control; no semantic-similarity inference,intervention; mechanism; outcome,intervention; mechanism; outcome,role_sentence_support,,False,,False,accepted_role_sentence_support,False,True
PRG_086c824d735e,moisture_gradient_tg_positive_control,正对照：蒸发冷却与浓缩可同时增强 TG 的 ΔT 和活度差,INSIGHT_F930511F0A,P0608,2021,Solar-driven ionic power generation via a film of nanocellulose @ conductive metal-organic framework,10.1039/d0ee02730h,A_direct_evidence_ready,E3_mechanism_and_outcome_exact,H1_evidence_ready,core_iTE,moisture_or_evaporation_gradient,湿度/蒸发梯度,light absorption and low thermal conductivity create thermal gradient and evaporation,"The assembled device can produce a sustained voltage output of similar to 1.1 V, with a high power density of up to 15 W m(-2) under one sun illumination.","Given the strong light absorption and low thermal conductivity of the film, a large thermal gradient can be produced on the surface under light illumination to induce fast water evaporation in an aqueous electrolyte.","The assembled device can produce a sustained voltage output of similar to 1.1 V, with a high power density of up to 15 W m(-2) under one sun illumination.",P0010,Water Evaporation-Enhanced Thermogalvanic Cell for Waste Steam Utilizing,water evaporation-enhanced thermogalvanic cell electrolyte,"ambient evaporation creates electrolyte concentration gradient and sub-ambient cold side, boosting thermopower and output from waste steam",iTE_lever_complements_TG_system,curated_rule:moisture_gradient_tg_positive_control; no semantic-similarity inference,claim; mechanism,claim; mechanism,claim_direct_support,,False,,False,accepted_claim_direct,True,True
