hypothesis_variant_id,variant_status,program_id,program_rule_code,program_title_cn,source_insight_id,source_paper_id,source_year,source_title,source_doi,source_evidence_tier,source_evidence_level,source_hypothesis_lane,source_scope_route,source_lever_codes,source_levers_cn,source_claim,source_intervention_evidence,source_mechanism_evidence,source_outcome_evidence,target_paper_id,target_title,target_material,target_mechanism,edge_type,mapping_basis,rule_match_locations,match_location,rule_match_support_class,scope_caveat,direction_conflict,manual_review_reason,manual_review_recommended,evidence_edge_status,claim_direct_rule_match,rule_match_verified,priority_score,candidate_status,candidate_status_cn,positive_control,translation_mode,translation_mode_cn,target_redox_family,target_redox_system_cn,TG_bottleneck_cn,concrete_iTE_plus_TG_design_cn,causal_chain_cn,primary_readouts_cn,critical_controls_cn,failure_modes_cn,direct_TG_prior_art_count,source_coupled_precedent_count,related_TG_prior_art_count
HYP_f8d8148aa2a7,retained_card_not_auto_translated,,,,INSIGHT_67582EA572,P0943,2021,Stability and Thermoelectric Properties of the Canfieldite Ag8SnS6,10.1021/acsaem.1c02118,U_unresolved_or_outside,E3_mechanism_and_outcome_exact,D_unresolved_discovery,unresolved_or_broad_inspiration,,,high Ag-ion mobility improves thermoelectric behavior but causes Ag/Ag2S wire formation; limiting temperature/current improves stability,,"In special cases such as in copper and silver sulfides with high ion mobility and thus high disorder, excellent thermoelectric performance can be achieved.",This problem of lack of stability can be mitigated by restricting the maximum temperature to remain below 685 K.,,,,,no_auto_translation,retained without fabricated TG mapping; no semantic similarity inference,,,,,,,,,,,,,,,,,,,,,,,,,,,
HYP_ca8fb934e4f4,retained_card_not_auto_translated,,,,INSIGHT_BA0E78820C,P0983,2021,"Structural, thermo-elastic, electro-magnetic and thermoelectric attributes of quaternary CoNbMnX (X = Al, Si) Heusler alloys",10.1016/j.solidstatesciences.2020.106397,U_unresolved_or_outside,E1_partial_exact_evidence,D_unresolved_discovery,unresolved_or_broad_inspiration,,,mixed covalent-ionic bonding and spin-dependent electronic structures yield p-type thermoelectric response and spintronic potential,"Depending on the high Seebeck coefficient value and ZT = 1 of the present alloys, potential applications are predicted, such as spin injection materials and spintronic applications.","From the elastic constant and the formation energy values, these compounds are predicted to be mechanically and thermodynamically stable, thus can be formed experimentally.",The calculated thermoelectric parameters assume that these alloys tend to behave as p-type with the same thermoelectric efficiency for either charge carriers; hole or electron.,,,,,no_auto_translation,retained without fabricated TG mapping; no semantic similarity inference,,,,,,,,,,,,,,,,,,,,,,,,,,,
HYP_a80822cade1a,retained_card_not_auto_translated,,,,INSIGHT_9BAB5635FB,P0984,2021,Simultaneous increases in electrical conductivity and work function of ionic liquid treated PEDOT:PSS: In-depth investigation and thermoelectric application,10.1016/j.apsusc.2021.149584,U_unresolved_or_outside,E3_mechanism_and_outcome_exact,D_unresolved_discovery,unresolved_or_broad_inspiration,,,"TFSI electron-withdrawing groups increase PEDOT:PSS conductivity and work function, improving organic thermoelectric electronic properties",,"TFSI molecules were distributed throughout the resulting PEDOT:PSS film, which allowed the film to increase its electrical conductivity and work function, as confirmed by photoemission spectroscopy.","Finally, the effects of TFSI treatment on the thermoelectronic performance of the PEDOT:PSS and MWPE films were discussed, suggesting potential applicability of TFSI-treated PEDOT:PSS in organic thermoelectrics without inorganic fillers.",,,,,no_auto_translation,retained without fabricated TG mapping; no semantic similarity inference,,,,,,,,,,,,,,,,,,,,,,,,,,,
HYP_511c0a6fde81,retained_card_not_auto_translated,,,,INSIGHT_D725B8F8C4,P0995,2021,Influence of Nanoparticle Processing on the Thermoelectric Properties of (BixSb1-X)2Te3 Ternary Alloys,10.1002/open.202000257,U_unresolved_or_outside,E1_partial_exact_evidence,D_unresolved_discovery,unresolved_or_broad_inspiration,,,"ionic-liquid nanoparticle synthesis and subsequent processing tune Seebeck coefficient, electrical conductivity, and thermal conductivity","In addition, the role of different processing approaches on the thermoelectric properties - Seebeck coefficient as well as electrical and thermal conductivity - is demonstrated.",,"In addition, the role of different processing approaches on the thermoelectric properties - Seebeck coefficient as well as electrical and thermal conductivity - is demonstrated.",,,,,no_auto_translation,retained without fabricated TG mapping; no semantic similarity inference,,,,,,,,,,,,,,,,,,,,,,,,,,,
HYP_aa314c021237,retained_card_not_auto_translated,,,,INSIGHT_EDC38431A6,P0996,2021,Thermoelectric textile devices with thin films of nanocellulose and copper iodide,10.1007/s10854-021-06810-9,U_unresolved_or_outside,E3_mechanism_and_outcome_exact,D_unresolved_discovery,unresolved_or_broad_inspiration,,,nanocellulose enables durable contacts and SILAR-deposited CuI provides flexible textile thermoelectric generation,The topping of CuI film with NCp layer improved durability and wear resistance of the wearable thermoelectric module fabricated with this TE textile.,"In this study, using commercial cotton fabric, we created efficient thermoelectric (TE) textile that, unlike analogs, is based on thin-film composite of biocompatible semiconductor copper iodide (CuI) and biodegradable polymer nanocellulose (NCp) obtained by processing a widespread plant common reed.",The developed TE module has shown output power density 44 mu W/cm(2) at temperature gradient 50 K that is among the best currently known results for solid miniature flexible and fabric-based TEGs.,,,,,no_auto_translation,retained without fabricated TG mapping; no semantic similarity inference,,,,,,,,,,,,,,,,,,,,,,,,,,,
HYP_0b189e761b7a,retained_card_not_auto_translated,,,,INSIGHT_65F29B8BE3,P1002,2021,Recent developments in flexible thermoelectrics: From materials to devices,10.1016/j.rser.2020.110448,R_review,S_review_or_synthesis,S_review_or_synthesis,adjacent_enabling,moisture_or_evaporation_gradient; thermodiffusion_or_soret,湿度/蒸发梯度; 热扩散/Soret,"reviewed mechanisms include electronic thermoelectricity, Soret-effect ionic thermoelectricity, integrated energy conversion, and quasi-TE nanogeneration","Many novel FTE applications, including self-powered multifunctional FTE sensors, ionic TE devices based on the Soret effect, multi-technology integrated TE devices, and even evaporation-driven quasi-TE nanogenerators, are emerging and demonstrate great practical significance.",Thermoelectric (TE) materials/devices that can directly convert thermal energy into electricity provide a promising solution for sustainable energy development.,"Over the past decades, research has largely focused on enhancing the ZT values of FTE materials and developing high-efficiency FTE generators (FTEGs).",,,,,no_auto_translation,retained without fabricated TG mapping; no semantic similarity inference,,,,,,,,,,,,,,,,,,,,,,,,,,,
HYP_65f5c57a6d73,retained_card_not_auto_translated,,,,INSIGHT_8250AFD982,P1012,2021,"Effect of electron-phonon coupling on the transport properties of monolayers of ZrS2, BiI3 and PbI2: a thermoelectric perspective",10.1039/d1cp00533b,R_review,S_review_or_synthesis,S_review_or_synthesis,unresolved_or_broad_inspiration,,,"strong electron coupling to optical phonon modes reduces carrier relaxation time and alters band dispersion, affecting conductivity and Seebeck coefficient","From our study it is conclusively shown that neglecting the contributions of optical modes to electron-phonon coupling in these low-dimensional ionic solids, as is usually done in the computation of relaxation time from deformation theory, results in severe overestimation of the relaxation time.","Amongst these three materials, we observe that carrier relaxation time due to electron-phonon scattering is reduced as the ionicity of the material decreases.","Moreover, we also find that the renormalization of the band structure not only results in the reduction of band gaps but also changes the band dispersion, which strongly affect different transport properties like the electrical conductivity and Seebeck coefficient.",,,,,no_auto_translation,retained without fabricated TG mapping; no semantic similarity inference,,,,,,,,,,,,,,,,,,,,,,,,,,,
HYP_5a77fa7a4e33,retained_card_not_auto_translated,,,,INSIGHT_C91BF6868D,P1022,2021,"Progress of Strategies for Improving Thermoelectric Performance of Poly(3,4-ethylenedioxythiophene):Poly(styrene sulfonate)",10.11777/j.issn1000-3304.2020.20245,R_review,S_review_or_synthesis,S_review_or_synthesis,unresolved_or_broad_inspiration,,,"reviewed strategies tune doping, aggregation/crystallinity/orientation, nano-microstructure, and composite interfaces to improve thermoelectric performance","Here, we present a summarization of the recent progress in the development of strategies to significantly enhance the thermoelectric properties of PEDOT:PSS developed so far.",A variety of judicious strategies of both material preparation and flexible device assembly have been developed to improve the corresponding thermoelectric performances.,A variety of judicious strategies of both material preparation and flexible device assembly have been developed to improve the corresponding thermoelectric performances.,,,,,no_auto_translation,retained without fabricated TG mapping; no semantic similarity inference,,,,,,,,,,,,,,,,,,,,,,,,,,,
HYP_10da7736d26c,retained_card_not_auto_translated,,,,INSIGHT_19FCB3C670,P1077,2021,The Importance of Surface Adsorbates in Solution-Processed Thermoelectric Materials: The Case of SnSe,10.1002/adma.202106858,U_unresolved_or_outside,E1_partial_exact_evidence,D_unresolved_discovery,unresolved_or_broad_inspiration,,,Na+ adsorbates direct microstructure and remain as dopants/defects/grain-boundary complexions that control transport,"This work demonstrates that ionic adsorbates, in particular Na+ ions, are electrostatically adsorbed in SnSe particles synthesized in water and play a crucial role not only in directing the material nano/microstructure but also in determining the transport properties of the consolidated material.","However, solution synthesis generally involves the presence of additional molecules or ions belonging to the precursors or added to enable solubility and/or regulate nucleation and growth.",,,,,,no_auto_translation,retained without fabricated TG mapping; no semantic similarity inference,,,,,,,,,,,,,,,,,,,,,,,,,,,
HYP_485f9434dfa2,retained_card_not_auto_translated,,,,INSIGHT_6F47A08A98,P1079,2021,"The structural stability, lattice dynamics, electronic, thermophysical, and mechanical properties of the inverse perovskites A3OX: A comparative first-principles study",10.1002/er.6098,U_unresolved_or_outside,E2_mechanism_and_outcome_exact_needs_repair,D_unresolved_discovery,unresolved_or_broad_inspiration,,,ionic direct-bandgap inverse perovskites with calculated lattice thermal conductivity and transport coefficients provide thermoelectric candidates,"We present a comparative study on the structural, electronic, elastic, and thermoelectric properties of the cubic inverse-perovskites A(3)OX (where A = Li, Na, K and X = Cl, Br, I) by density functional theory (DFT).",Our investigated A(3)OX inverse-perovskites provide a fertile base that can improve the overall TE performance for TE applications and green energy production.,"Furthermore, thermoelectric (TE) properties are explored by calculating the Seebeck coefficient (S), electronic thermal conductivity, power factor (PF), electrical conductivity (sigma/tau), lattice thermal conductivity, and ZT value.",,,,,no_auto_translation,retained without fabricated TG mapping; no semantic similarity inference,,,,,,,,,,,,,,,,,,,,,,,,,,,
HYP_1ec90b0cf953,retained_card_not_auto_translated,,,,INSIGHT_CB504BCC61,P1089,2021,"Theoretical study of structural, electronic, optical and thermoelectric properties of XN (X = Sc, Y)",10.1016/j.mssp.2021.106090,U_unresolved_or_outside,E1_partial_exact_evidence,D_unresolved_discovery,unresolved_or_broad_inspiration,,,"ionic small-gap semiconductor structure yields temperature-dependent Seebeck coefficient, conductivity, power factor, and ZT",The present XN are found stable in rocksalt (RS) structure with nonmagnetic configuration and have shown semiconductor behavior with small indirect band gaps.,It is found that these properties increased with an increase in temperature for ScN and decreased for YN.,"At the temperature of 300K, the XN exhibits a high Seebeck coefficient, electrical conductivity and power factor.",,,,,no_auto_translation,retained without fabricated TG mapping; no semantic similarity inference,,,,,,,,,,,,,,,,,,,,,,,,,,,
HYP_a4223346e418,retained_card_not_auto_translated,,,,INSIGHT_881EFDA9FC,P1106,2021,The Transport Properties of Quasi-One-Dimensional Ba3Co2O6(CO3)0.7,10.3389/fphy.2021.785801,U_unresolved_or_outside,E3_mechanism_and_outcome_exact,D_unresolved_discovery,unresolved_or_broad_inspiration,,,modulated CO3 2- superstructure affects electronic properties and reduces c-axis thermal conductivity,,"A modulated superstructure of polyatomic CO32- is formed, which not only interferes the electronic properties of this compound, but also reduces the thermal conductivity along the c-axis.","A modulated superstructure of polyatomic CO32- is formed, which not only interferes the electronic properties of this compound, but also reduces the thermal conductivity along the c-axis.",,,,,no_auto_translation,retained without fabricated TG mapping; no semantic similarity inference,,,,,,,,,,,,,,,,,,,,,,,,,,,
HYP_08cfe2aac858,retained_card_not_auto_translated,,,,INSIGHT_A4D34EA1C4,P1106,2021,The Transport Properties of Quasi-One-Dimensional Ba3Co2O6(CO3)0.7,10.3389/fphy.2021.785801,U_unresolved_or_outside,E3_mechanism_and_outcome_exact,D_unresolved_discovery,unresolved_or_broad_inspiration,,,magnetic entropy contributes to heat conduction,,"Furthermore, a large magnetic entropy is observed to be contributed to the heat conduction.","A modulated superstructure of polyatomic CO32- is formed, which not only interferes the electronic properties of this compound, but also reduces the thermal conductivity along the c-axis.",,,,,no_auto_translation,retained without fabricated TG mapping; no semantic similarity inference,,,,,,,,,,,,,,,,,,,,,,,,,,,
