pair_id,class_id,group_index,domain,left_mention_id,right_mention_id,left_label,right_label,judge_decision,judge_relation,judge_reason,left_evidence,right_evidence,left_evidence_locator,right_evidence_locator,judge_group_record,dsh_relation,dsh_reason,judge_model,judge_reasoning_effort,merge_applied
pair:ef0fde66d7d6a23b2415,TG:P0251:n7,20,TG,TG:P0173:n1,TG:P0201:n2,thermogalvanic effect,thermogalvanic effect,accept,equivalent_to,共同定义：温差驱动红氧热电化学效应。除3外十个成员都指温度驱动红氧电位效应，可作为同一机制；TG:P0111完整摘要却为SmCl3/介孔SiO2热刺激去极化及介电理论，缺少红氧反应定义，不能仅凭thermogalvanic同名合并。,This design synergistically amplifies the output voltage by combination of the thermogalvanic effect and electrochemical potential.,also different i-TE thermoelectric effects including the thermodiffusion (Soret) effect and the thermogalvanic effect,/Users/chl/Desktop/my_project/knowledge_reflection/stage2_normalization/dsh_flash_review/evidence_cards.jsonl::mention_id=TG:P0173:n1,/Users/chl/Desktop/my_project/knowledge_reflection/stage2_normalization/dsh_flash_review/evidence_cards.jsonl::mention_id=TG:P0201:n2,group_judgments.jsonl::group_index=20,equivalent_to,两侧均以同一术语 'thermogalvanic effect' 指称同一热电转换机制（氧化还原熵驱动的热电效应），语义范围一致。,gpt-6-astra,high,False
pair:a95c2fd9539a1dabf3ca,TG:P0251:n7,20,TG,TG:P0173:n1,TG:P0251:n7,thermogalvanic effect,thermogalvanic effect,accept,equivalent_to,共同定义：温差驱动红氧热电化学效应。除3外十个成员都指温度驱动红氧电位效应，可作为同一机制；TG:P0111完整摘要却为SmCl3/介孔SiO2热刺激去极化及介电理论，缺少红氧反应定义，不能仅凭thermogalvanic同名合并。,by combination of the thermogalvanic effect and electrochemical potential,thus significantly promoting the thermogalvanic effect,/Users/chl/Desktop/my_project/knowledge_reflection/stage2_normalization/dsh_flash_review/evidence_cards.jsonl::mention_id=TG:P0173:n1,/Users/chl/Desktop/my_project/knowledge_reflection/stage2_normalization/dsh_flash_review/evidence_cards.jsonl::mention_id=TG:P0251:n7,group_judgments.jsonl::group_index=20,equivalent_to,两侧使用同一术语 thermogalvanic effect 且都指热电化学电池中温度驱动的电化学发电机制，语义范围一致。,gpt-6-astra,high,False
pair:34e2df79c4631a1111bc,TG:P0251:n7,20,TG,TG:P0194:n2,TG:P0201:n2,thermogalvanic effect,thermogalvanic effect,accept,equivalent_to,共同定义：温差驱动红氧热电化学效应。除3外十个成员都指温度驱动红氧电位效应，可作为同一机制；TG:P0111完整摘要却为SmCl3/介孔SiO2热刺激去极化及介电理论，缺少红氧反应定义，不能仅凭thermogalvanic同名合并。,"Ubiquitous vapor and low-grade heat are widely available in nature and provide abundant, clean sources for developing new types of power generators. Herein, we demonstrate high-performance power, driven by vapor and heat for portable electronics in ambient environments. Based on the ternary aggregate of a polyelectrolyte, conducting polymer and a redox couple, the vapor and heat dual-drive electric generator (VHG) of 1 cm(2) offers an open circuit voltage of 0.9 V, and a sustainable short-circuit-current density of up to 0.8 mA cm(-2), much higher than that of single-source generators. Resulting from synergistic double-acting ion migration and the thermogalvanic effect, the high-efficiency VHG can work as a flexible personal energy-supply system to support wearable devices, such as hearing aids, by using body sweat and heat. It can even light a 15 W bulb once compatibly installed in a greenhouse. This work paves the way for sustainable energy generation by effectively collecting multiple types of natural energy comprehensively to realize sustainable applications in different seasons and geographical locations.","In this perspective article, we discuss similarities and differences of i-TE materials from electronic-based thermoelectric materials and also different i-TE thermoelectric effects including the thermodiffusion (Soret) effect and the thermogalvanic effect, in which the latter includes redox reaction entropy and the Soret effect.",/Users/chl/Desktop/my_project/knowledge_reflection/stage2_normalization/dsh_flash_review/evidence_cards.jsonl::mention_id=TG:P0194:n2,/Users/chl/Desktop/my_project/knowledge_reflection/stage2_normalization/dsh_flash_review/evidence_cards.jsonl::mention_id=TG:P0201:n2,group_judgments.jsonl::group_index=20,equivalent_to,两侧标签相同，且各自原文均以泛指方式指称 thermogalvanic effect，无额外限定表明概念不同。,gpt-6-astra,high,False
pair:8054a5544d5e7ee2bc73,TG:P0251:n7,20,TG,TG:P0201:n2,TG:P0251:n7,thermogalvanic effect,thermogalvanic effect,accept,equivalent_to,共同定义：温差驱动红氧热电化学效应。除3外十个成员都指温度驱动红氧电位效应，可作为同一机制；TG:P0111完整摘要却为SmCl3/介孔SiO2热刺激去极化及介电理论，缺少红氧反应定义，不能仅凭thermogalvanic同名合并。,"In this perspective article, we discuss similarities and differences of i-TE materials from electronic-based thermoelectric materials and also different i-TE thermoelectric effects including the thermodiffusion (Soret) effect and the thermogalvanic effect, in which the latter includes redox reaction entropy and the Soret effect.","The presence of the antisolvent would induce the agglomeration of Fe(CN)(6)(4-) ions due to the competitive effect of antisolvent molecules with low polarity parameters, thereby reducing the interfacial free energy with water molecules and increasing the disorder within its solvation shell. This process would enhance the solvation entropy increase of redox ions through the intercalation of an ethanol molecule into the first solvation shell of Fe(CN)(6)(4-) at certain ethanol content, thus significantly promoting the thermogalvanic effect.",/Users/chl/Desktop/my_project/knowledge_reflection/stage2_normalization/dsh_flash_review/evidence_cards.jsonl::mention_id=TG:P0201:n2,/Users/chl/Desktop/my_project/knowledge_reflection/stage2_normalization/dsh_flash_review/evidence_cards.jsonl::mention_id=TG:P0251:n7,group_judgments.jsonl::group_index=20,equivalent_to,两侧原文均使用同一术语 “thermogalvanic effect” 指热电化学效应，未出现相反方向或不同定义，属于同义概念。,gpt-6-astra,high,False
pair:62fb010765b75678ef40,iTE:P1860:n1,21,iTE,iTE:P0633:n2,iTE:P1297:n1,high anharmonicity,strong anharmonicity,accept,equivalent_to,共同定义：强晶格非谐性。1/5/8/9为晶格/声子非谐性一般属性；0/3/4/6/7/10明确高/强晶格非谐性；2为比较greater，未定义达到高值。；动力学现象与非谐性性质拆开。,the inherently high anharmonicity of the material,"strong anharmonicity, including large Gr & uuml;neisen parameters, and low sound velocities",/Users/chl/Desktop/my_project/knowledge_reflection/stage2_normalization/dsh_flash_review/evidence_cards.jsonl::mention_id=iTE:P0633:n2,/Users/chl/Desktop/my_project/knowledge_reflection/stage2_normalization/dsh_flash_review/evidence_cards.jsonl::mention_id=iTE:P1297:n1,group_judgments.jsonl::group_index=21,equivalent_to,high 与 strong 均陈述材料自身非谐性程度大，两侧指向同一性质，语义等同。,gpt-6-astra,high,False
pair:008480cf5dbea0667973,iTE:P1860:n1,21,iTE,iTE:P0633:n2,iTE:P1428:n1,high anharmonicity,strong phonon anharmonicity,accept,equivalent_to,共同定义：强晶格非谐性。1/5/8/9为晶格/声子非谐性一般属性；0/3/4/6/7/10明确高/强晶格非谐性；2为比较greater，未定义达到高值。；动力学现象与非谐性性质拆开。,the inherently high anharmonicity of the material,Due to large Gru??neisen parameters caused by strong phonon anharmonicity,/Users/chl/Desktop/my_project/knowledge_reflection/stage2_normalization/dsh_flash_review/evidence_cards.jsonl::mention_id=iTE:P0633:n2,/Users/chl/Desktop/my_project/knowledge_reflection/stage2_normalization/dsh_flash_review/evidence_cards.jsonl::mention_id=iTE:P1428:n1,group_judgments.jsonl::group_index=21,equivalent_to,"两侧均指声子/晶格非谐性，""strong/high"" 仅表强度，不构成不同概念。",gpt-6-astra,high,False
pair:04623fe56ddaa5f0ccba,iTE:P1860:n1,21,iTE,iTE:P0929:n1,iTE:P1421:n2,anharmonicity,anharmonicity,accept,equivalent_to,共同定义：晶格非谐性。1/5/8/9为晶格/声子非谐性一般属性；0/3/4/6/7/10明确高/强晶格非谐性；2为比较greater，未定义达到高值。；动力学现象与非谐性性质拆开。,the ultralow thermal conductivity is instead attributed to anharmonicity.,"Enhanced anharmonicity is required to achieve many interesting phenomena in thermoelectricity, superconductivity, ferroelectricity, etc.",/Users/chl/Desktop/my_project/knowledge_reflection/stage2_normalization/dsh_flash_review/evidence_cards.jsonl::mention_id=iTE:P0929:n1,/Users/chl/Desktop/my_project/knowledge_reflection/stage2_normalization/dsh_flash_review/evidence_cards.jsonl::mention_id=iTE:P1421:n2,group_judgments.jsonl::group_index=21,equivalent_to,两侧均为未加修饰的 anharmonicity，均指影响晶格热输运的声子非谐性这一同一物理量，语义范围一致。,gpt-6-astra,high,False
pair:c5dcb8dae8289c96cb16,iTE:P1860:n1,21,iTE,iTE:P1297:n1,iTE:P1428:n1,strong anharmonicity,strong phonon anharmonicity,accept,equivalent_to,共同定义：强晶格非谐性。1/5/8/9为晶格/声子非谐性一般属性；0/3/4/6/7/10明确高/强晶格非谐性；2为比较greater，未定义达到高值。；动力学现象与非谐性性质拆开。,"and strong anharmonicity, including large Gr & uuml;neisen parameters, and low sound velocities",Due to large Gru??neisen parameters caused by strong phonon anharmonicity,/Users/chl/Desktop/my_project/knowledge_reflection/stage2_normalization/dsh_flash_review/evidence_cards.jsonl::mention_id=iTE:P1297:n1,/Users/chl/Desktop/my_project/knowledge_reflection/stage2_normalization/dsh_flash_review/evidence_cards.jsonl::mention_id=iTE:P1428:n1,group_judgments.jsonl::group_index=21,equivalent_to,两侧同指强声子/晶格非谐性这一性质（以大 Grüneisen 参数为标志），仅是表述中是否加 phonon 的区别。,gpt-6-astra,high,False
pair:142916ba029f5bfaabc6,iTE:P1860:n1,21,iTE,iTE:P1297:n1,iTE:P1439:n2,strong anharmonicity,strong phonon anharmonicity,accept,equivalent_to,共同定义：强晶格非谐性。1/5/8/9为晶格/声子非谐性一般属性；0/3/4/6/7/10明确高/强晶格非谐性；2为比较greater，未定义达到高值。；动力学现象与非谐性性质拆开。,"strong anharmonicity, including large Gr & uuml;neisen parameters, and low sound velocities",strong phonon anharmonicity,/Users/chl/Desktop/my_project/knowledge_reflection/stage2_normalization/dsh_flash_review/evidence_cards.jsonl::mention_id=iTE:P1297:n1,/Users/chl/Desktop/my_project/knowledge_reflection/stage2_normalization/dsh_flash_review/evidence_cards.jsonl::mention_id=iTE:P1439:n2,group_judgments.jsonl::group_index=21,equivalent_to,两侧均指晶格/声子非谐性强这一同一物理性质（伴随大 Grüneisen 参数、影响声子输运），限定词“strong”一致，无语义范围差异。,gpt-6-astra,high,False
pair:8d0bb82ed42af806a9c7,iTE:P1860:n1,21,iTE,iTE:P1297:n1,iTE:P1860:n1,strong anharmonicity,strong anharmonicity,accept,equivalent_to,共同定义：强晶格非谐性。1/5/8/9为晶格/声子非谐性一般属性；0/3/4/6/7/10明确高/强晶格非谐性；2为比较greater，未定义达到高值。；动力学现象与非谐性性质拆开。,"a relationship between bond heterogeneity arising from weakly bonded Ag+ ions and occupied antibonding states in Ag-S and Ag-Ag interactions and strong anharmonicity, including large Gr & uuml;neisen parameters, and low sound velocities","the ultralow lattice thermal conductivity, which mainly arises from the strong anharmonicity by the interlayer asymmetrical charge distributions",/Users/chl/Desktop/my_project/knowledge_reflection/stage2_normalization/dsh_flash_review/evidence_cards.jsonl::mention_id=iTE:P1297:n1,/Users/chl/Desktop/my_project/knowledge_reflection/stage2_normalization/dsh_flash_review/evidence_cards.jsonl::mention_id=iTE:P1860:n1,group_judgments.jsonl::group_index=21,equivalent_to,两侧标签与物理含义完全一致，均指导致低晶格热导的强非谐（大 Grüneisen 参数），且无相反方向或额外限定条件。,gpt-6-astra,high,False
pair:d6ff3e42176f1213ffab,iTE:P1860:n1,21,iTE,iTE:P1421:n2,iTE:P1478:n2,anharmonicity,lattice anharmonicity,accept,equivalent_to,共同定义：晶格非谐性。1/5/8/9为晶格/声子非谐性一般属性；0/3/4/6/7/10明确高/强晶格非谐性；2为比较greater，未定义达到高值。；动力学现象与非谐性性质拆开。,the in-plane rotational phonon mode introduces a much stronger anharmonicity in the distorted s(II) phase than in the nondistorted s(I) phase,"elevates lattice anharmonicity, leading to an increase in the acoustic-mode Gr & uuml;neisen parameter",/Users/chl/Desktop/my_project/knowledge_reflection/stage2_normalization/dsh_flash_review/evidence_cards.jsonl::mention_id=iTE:P1421:n2,/Users/chl/Desktop/my_project/knowledge_reflection/stage2_normalization/dsh_flash_review/evidence_cards.jsonl::mention_id=iTE:P1478:n2,group_judgments.jsonl::group_index=21,equivalent_to,两侧的 anharmonicity 都指晶格（声子）振动的非谐性，并以声子模式和 Grüneisen 参数为同一表征，范围一致，无有别于对方的限定条件。,gpt-6-astra,high,False
pair:1c0d986f3c7189680acc,iTE:P1860:n1,21,iTE,iTE:P1421:n2,iTE:P1522:n3,anharmonicity,phonon anharmonicity,accept,equivalent_to,共同定义：晶格非谐性。1/5/8/9为晶格/声子非谐性一般属性；0/3/4/6/7/10明确高/强晶格非谐性；2为比较greater，未定义达到高值。；动力学现象与非谐性性质拆开。,Enhanced anharmonicity is required to achieve many interesting phenomena in thermoelectricity,leads to the emergence of substantial phonon anharmonicity in gamma-SnSe,/Users/chl/Desktop/my_project/knowledge_reflection/stage2_normalization/dsh_flash_review/evidence_cards.jsonl::mention_id=iTE:P1421:n2,/Users/chl/Desktop/my_project/knowledge_reflection/stage2_normalization/dsh_flash_review/evidence_cards.jsonl::mention_id=iTE:P1522:n3,group_judgments.jsonl::group_index=21,equivalent_to,"左侧所述非谐性由面内旋转声子模产生，与右侧 ""phonon anharmonicity"" 指同一物性量。",gpt-6-astra,high,False
pair:f94fd5148bf619844a08,iTE:P1860:n1,21,iTE,iTE:P1428:n1,iTE:P1439:n2,strong phonon anharmonicity,strong phonon anharmonicity,accept,equivalent_to,共同定义：强晶格非谐性。1/5/8/9为晶格/声子非谐性一般属性；0/3/4/6/7/10明确高/强晶格非谐性；2为比较greater，未定义达到高值。；动力学现象与非谐性性质拆开。,"Due to large Gru??neisen parameters caused by strong phonon anharmonicity, ultralow thermal conductivities of LaCuOS, LaCuOSe, and LaCuOTe are found to be 2.58, 2.20, and 1.90 W/m K at 300 K, respectively.",The chemicalbond difference between in-plane and out-of-plane directions inducesstrong phonon anharmonicity and phonon thermal transport anisotropy.,/Users/chl/Desktop/my_project/knowledge_reflection/stage2_normalization/dsh_flash_review/evidence_cards.jsonl::mention_id=iTE:P1428:n1,/Users/chl/Desktop/my_project/knowledge_reflection/stage2_normalization/dsh_flash_review/evidence_cards.jsonl::mention_id=iTE:P1439:n2,group_judgments.jsonl::group_index=21,equivalent_to,两侧使用完全相同的术语 “strong phonon anharmonicity” 指称同一物理性质（声子非谐性强弱，以 Gruneisen 参数体现），语义范围一致。,gpt-6-astra,high,False
pair:23f48a48597a46437fe8,iTE:P1860:n1,21,iTE,iTE:P1428:n1,iTE:P1860:n1,strong phonon anharmonicity,strong anharmonicity,accept,equivalent_to,共同定义：强晶格非谐性。1/5/8/9为晶格/声子非谐性一般属性；0/3/4/6/7/10明确高/强晶格非谐性；2为比较greater，未定义达到高值。；动力学现象与非谐性性质拆开。,Due to large Gru??neisen parameters caused by strong phonon anharmonicity,which mainly arises from the strong anharmonicity by the interlayer asymmetrical charge distributions,/Users/chl/Desktop/my_project/knowledge_reflection/stage2_normalization/dsh_flash_review/evidence_cards.jsonl::mention_id=iTE:P1428:n1,/Users/chl/Desktop/my_project/knowledge_reflection/stage2_normalization/dsh_flash_review/evidence_cards.jsonl::mention_id=iTE:P1860:n1,group_judgments.jsonl::group_index=21,equivalent_to,"两侧的限定词同为 strong，且都指晶格（声子）非谐性这一同一物理量在热输运中的作用，""phonon"" 只是点明非谐性的载体，语义范围一致。",gpt-6-astra,high,False
pair:6ef4ed3e1971ea4ca1b6,iTE:P1860:n1,21,iTE,iTE:P1478:n2,iTE:P1522:n3,lattice anharmonicity,phonon anharmonicity,accept,equivalent_to,共同定义：晶格非谐性。1/5/8/9为晶格/声子非谐性一般属性；0/3/4/6/7/10明确高/强晶格非谐性；2为比较greater，未定义达到高值。；动力学现象与非谐性性质拆开。,"Phonon transport analysis reveals that, with increasing atomic number of X, the enhanced hybridization between antibonding and bonding states elevates lattice anharmonicity, leading to an increase in the acoustic-mode Gr & uuml;neisen parameter","Furthermore, the existence of lone-pair electrons, weak interactions, and ionic bonding introduces a notable softening effect on the crystal structure. This, in turn, leads to the emergence of substantial phonon anharmonicity in gamma-SnSe.",/Users/chl/Desktop/my_project/knowledge_reflection/stage2_normalization/dsh_flash_review/evidence_cards.jsonl::mention_id=iTE:P1478:n2,/Users/chl/Desktop/my_project/knowledge_reflection/stage2_normalization/dsh_flash_review/evidence_cards.jsonl::mention_id=iTE:P1522:n3,group_judgments.jsonl::group_index=21,equivalent_to,lattice anharmonicity 与 phonon anharmonicity 在声子输运语境中指同一对象（晶格/声子振动的非谐性），语义范围相同。,gpt-6-astra,high,False
pair:187625530051799c3a7a,iTE:P1558:n2,22,iTE,iTE:P0343:n3,iTE:P0367:n3,n-type thermoelectric behavior,n-type behavior,accept,equivalent_to,共同定义：离子负热电响应。0/1/2/3/4为离子迁移或界面极化造成负热电响应，完整摘要核实2/3/4；5/6/7/8/9/10为电子为主的半导体n型导电，不可因n-type同名合并。,"When the pore solution contains high concentrations of OH- ions, these ions migrate toward the colder region under temperature gradients, imparting the cement-based material n-type thermoelectric behavior.","Due to the coordination and electrostatic interactions between cations and functional groups, the hydrogel displays an n-type behavior with enhanced anion diffusion efficiency.",/Users/chl/Desktop/my_project/knowledge_reflection/stage2_normalization/dsh_flash_review/evidence_cards.jsonl::mention_id=iTE:P0343:n3,/Users/chl/Desktop/my_project/knowledge_reflection/stage2_normalization/dsh_flash_review/evidence_cards.jsonl::mention_id=iTE:P0367:n3,group_judgments.jsonl::group_index=22,equivalent_to,左侧原文明确为 n-type thermoelectric behavior，右侧原文的 n-type behavior 在 iTE 语境中由 anion diffusion efficiency 表征，与 n 型热电行为同义。,gpt-6-astra,high,False
pair:d66e9c4db75d2981faee,iTE:P1558:n2,22,iTE,iTE:P0343:n3,iTE:P0439:n5,n-type thermoelectric behavior,n-type thermoelectric response,accept,equivalent_to,共同定义：离子负热电响应。0/1/2/3/4为离子迁移或界面极化造成负热电响应，完整摘要核实2/3/4；5/6/7/8/9/10为电子为主的半导体n型导电，不可因n-type同名合并。,imparting the cement-based material n-type thermoelectric behavior,thereby enabling an n-type thermoelectric response,/Users/chl/Desktop/my_project/knowledge_reflection/stage2_normalization/dsh_flash_review/evidence_cards.jsonl::mention_id=iTE:P0343:n3,/Users/chl/Desktop/my_project/knowledge_reflection/stage2_normalization/dsh_flash_review/evidence_cards.jsonl::mention_id=iTE:P0439:n5,group_judgments.jsonl::group_index=22,equivalent_to,两侧均为 n 型极性的热电输出表现，仅用 behavior / response 的不同措辞，语义范围一致，可视为同义表达。,gpt-6-astra,high,False
pair:16e8ea4a05904a411c02,iTE:P1558:n2,22,iTE,iTE:P0367:n3,iTE:P0512:n3,n-type behavior,n-type characteristics,accept,equivalent_to,共同定义：离子负热电响应。0/1/2/3/4为离子迁移或界面极化造成负热电响应，完整摘要核实2/3/4；5/6/7/8/9/10为电子为主的半导体n型导电，不可因n-type同名合并。,the hydrogel displays an n-type behavior with enhanced anion diffusion efficiency.,this film exhibits n-type characteristics,/Users/chl/Desktop/my_project/knowledge_reflection/stage2_normalization/dsh_flash_review/evidence_cards.jsonl::mention_id=iTE:P0367:n3,/Users/chl/Desktop/my_project/knowledge_reflection/stage2_normalization/dsh_flash_review/evidence_cards.jsonl::mention_id=iTE:P0512:n3,group_judgments.jsonl::group_index=22,equivalent_to,两处均用于描述软材料/离子聚合物体系呈现 n 型（阴离子主导）热电行为，语义范围一致，属同一概念的不同措辞。,gpt-6-astra,high,False
pair:78c259b7eb8bd332caf0,iTE:P1558:n2,22,iTE,iTE:P0439:n5,iTE:P0481:n3,n-type thermoelectric response,n-type TE response,accept,equivalent_to,共同定义：离子负热电响应。0/1/2/3/4为离子迁移或界面极化造成负热电响应，完整摘要核实2/3/4；5/6/7/8/9/10为电子为主的半导体n型导电，不可因n-type同名合并。,thereby enabling an n-type thermoelectric response,which results in the n-type TE response,/Users/chl/Desktop/my_project/knowledge_reflection/stage2_normalization/dsh_flash_review/evidence_cards.jsonl::mention_id=iTE:P0439:n5,/Users/chl/Desktop/my_project/knowledge_reflection/stage2_normalization/dsh_flash_review/evidence_cards.jsonl::mention_id=iTE:P0481:n3,group_judgments.jsonl::group_index=22,equivalent_to,两侧均指n型热电响应，TE为thermoelectric缩写，语义相同。,gpt-6-astra,high,False
pair:f82ae4331ba66cebe6fe,iTE:P1558:n2,22,iTE,iTE:P0711:n2,iTE:P0896:n4,n-type conduction,n-type semiconducting characteristics,accept,equivalent_to,共同定义：电子n型导电。0/1/2/3/4为离子迁移或界面极化造成负热电响应，完整摘要核实2/3/4；5/6/7/8/9/10为电子为主的半导体n型导电，不可因n-type同名合并。,The conductivity measurements show ionic conduction at high Po-2 and n-type conduction in reducing atmospheres.,"the addition of pristine and annealed SrTiO3 nanoparticles can lead to p-type and n-type semiconducting characteristics respectively, which indicates that the carrier type of cement composites is primarily determined by the ceramic filler.",/Users/chl/Desktop/my_project/knowledge_reflection/stage2_normalization/dsh_flash_review/evidence_cards.jsonl::mention_id=iTE:P0711:n2,/Users/chl/Desktop/my_project/knowledge_reflection/stage2_normalization/dsh_flash_review/evidence_cards.jsonl::mention_id=iTE:P0896:n4,group_judgments.jsonl::group_index=22,equivalent_to,两侧均指材料的电子（n 型）多数载流子导电行为，原文语境中语义范围一致。,gpt-6-astra,high,False
pair:6203a8e1c8e33cf1131c,iTE:P1558:n2,22,iTE,iTE:P0711:n2,iTE:P1215:n2,n-type conduction,n-type transport,accept,equivalent_to,共同定义：电子n型导电。0/1/2/3/4为离子迁移或界面极化造成负热电响应，完整摘要核实2/3/4；5/6/7/8/9/10为电子为主的半导体n型导电，不可因n-type同名合并。,n-type conduction in reducing atmospheres,CaZn2Si2 exhibits n-type transport,/Users/chl/Desktop/my_project/knowledge_reflection/stage2_normalization/dsh_flash_review/evidence_cards.jsonl::mention_id=iTE:P0711:n2,/Users/chl/Desktop/my_project/knowledge_reflection/stage2_normalization/dsh_flash_review/evidence_cards.jsonl::mention_id=iTE:P1215:n2,group_judgments.jsonl::group_index=22,equivalent_to,两侧均指电子主导的 n 型电导/输运，conduction 与 transport 在此语境为同义。,gpt-6-astra,high,False
pair:41b23aa7644f6ea6c841,iTE:P1558:n2,22,iTE,iTE:P0711:n2,iTE:P1530:n2,n-type conduction,n-type conductivity,accept,equivalent_to,共同定义：电子n型导电。0/1/2/3/4为离子迁移或界面极化造成负热电响应，完整摘要核实2/3/4；5/6/7/8/9/10为电子为主的半导体n型导电，不可因n-type同名合并。,The conductivity measurements show ionic conduction at high Po-2 and n-type conduction in reducing atmospheres.,the experimentally observed n-type conductivity is attributed to the presence of interstitial Mg in Sn-doped Mg2Si.,/Users/chl/Desktop/my_project/knowledge_reflection/stage2_normalization/dsh_flash_review/evidence_cards.jsonl::mention_id=iTE:P0711:n2,/Users/chl/Desktop/my_project/knowledge_reflection/stage2_normalization/dsh_flash_review/evidence_cards.jsonl::mention_id=iTE:P1530:n2,group_judgments.jsonl::group_index=22,equivalent_to,两侧均指载流子为电子的 n 型电子输运（conduction 与 conductivity 在原文语境中同指该性质），语义范围一致。,gpt-6-astra,high,False
pair:22ffa6ec319387bfe742,iTE:P1558:n2,22,iTE,iTE:P0711:n2,iTE:P1578:n2,n-type conduction,n-type conduction,accept,equivalent_to,共同定义：电子n型导电。0/1/2/3/4为离子迁移或界面极化造成负热电响应，完整摘要核实2/3/4；5/6/7/8/9/10为电子为主的半导体n型导电，不可因n-type同名合并。,The conductivity measurements show ionic conduction at high Po-2 and n-type conduction in reducing atmospheres.,"Conversely, La4Sb3 displays n-type conduction because of a larger electronic transfer from the rare-earth metal towards antimony.",/Users/chl/Desktop/my_project/knowledge_reflection/stage2_normalization/dsh_flash_review/evidence_cards.jsonl::mention_id=iTE:P0711:n2,/Users/chl/Desktop/my_project/knowledge_reflection/stage2_normalization/dsh_flash_review/evidence_cards.jsonl::mention_id=iTE:P1578:n2,group_judgments.jsonl::group_index=22,equivalent_to,两侧使用同一术语 n-type conduction，均指以电子为主要载流子的导电（右侧明示为稀土向锑的电子转移所致），语义范围一致。,gpt-6-astra,high,False
pair:be365ae2d3ab66437f2c,iTE:P1558:n2,22,iTE,iTE:P1215:n2,iTE:P1530:n2,n-type transport,n-type conductivity,accept,equivalent_to,共同定义：电子n型导电。0/1/2/3/4为离子迁移或界面极化造成负热电响应，完整摘要核实2/3/4；5/6/7/8/9/10为电子为主的半导体n型导电，不可因n-type同名合并。,"In contrast to other compounds, CaZn2Si2 exhibits n-type transport.",the experimentally observed n-type conductivity is attributed to the presence of interstitial Mg in Sn-doped Mg2Si.,/Users/chl/Desktop/my_project/knowledge_reflection/stage2_normalization/dsh_flash_review/evidence_cards.jsonl::mention_id=iTE:P1215:n2,/Users/chl/Desktop/my_project/knowledge_reflection/stage2_normalization/dsh_flash_review/evidence_cards.jsonl::mention_id=iTE:P1530:n2,group_judgments.jsonl::group_index=22,equivalent_to,两侧均指电子为主要载流子的导电类型（n 型导电），语义范围一致，属同一概念的不同表述。,gpt-6-astra,high,False
pair:419b6721faa8f86fcef1,iTE:P1558:n2,22,iTE,iTE:P1215:n2,iTE:P1578:n2,n-type transport,n-type conduction,accept,equivalent_to,共同定义：电子n型导电。0/1/2/3/4为离子迁移或界面极化造成负热电响应，完整摘要核实2/3/4；5/6/7/8/9/10为电子为主的半导体n型导电，不可因n-type同名合并。,"In contrast to other compounds, CaZn2Si2 exhibits n-type transport.","Conversely, La4Sb3 displays n-type conduction because of a larger electronic transfer from the rare-earth metal towards antimony.",/Users/chl/Desktop/my_project/knowledge_reflection/stage2_normalization/dsh_flash_review/evidence_cards.jsonl::mention_id=iTE:P1215:n2,/Users/chl/Desktop/my_project/knowledge_reflection/stage2_normalization/dsh_flash_review/evidence_cards.jsonl::mention_id=iTE:P1578:n2,group_judgments.jsonl::group_index=22,equivalent_to,"""exhibits n-type transport"" 与 ""displays n-type conduction"" 在各自语境中都指电子主导的导电行为，未附加区分的限定条件，属同义表达。",gpt-6-astra,high,False
pair:3f718427cb7186bbd351,iTE:P1558:n2,22,iTE,iTE:P1530:n2,iTE:P1558:n2,n-type conductivity,n-type conductivity,accept,equivalent_to,共同定义：电子n型导电。0/1/2/3/4为离子迁移或界面极化造成负热电响应，完整摘要核实2/3/4；5/6/7/8/9/10为电子为主的半导体n型导电，不可因n-type同名合并。,the experimentally observed n-type conductivity is attributed to the presence of interstitial Mg in Sn-doped Mg2Si.,Thermoelectric power (TEP) properties showed that tin disulfide exhibits n-type conductivity.,/Users/chl/Desktop/my_project/knowledge_reflection/stage2_normalization/dsh_flash_review/evidence_cards.jsonl::mention_id=iTE:P1530:n2,/Users/chl/Desktop/my_project/knowledge_reflection/stage2_normalization/dsh_flash_review/evidence_cards.jsonl::mention_id=iTE:P1558:n2,group_judgments.jsonl::group_index=22,equivalent_to,两侧原文均以同一表述“n-type conductivity”指称同一导电类型概念（仅材料不同），语义范围相同。,gpt-6-astra,high,False
pair:c2e3b2d2c05306797445,iTE:P1558:n2,22,iTE,iTE:P1558:n2,iTE:P1578:n2,n-type conductivity,n-type conduction,accept,equivalent_to,共同定义：电子n型导电。0/1/2/3/4为离子迁移或界面极化造成负热电响应，完整摘要核实2/3/4；5/6/7/8/9/10为电子为主的半导体n型导电，不可因n-type同名合并。,tin disulfide exhibits n-type conductivity,"Conversely, La4Sb3 displays n-type conduction because of a larger electronic transfer from the rare-earth metal towards antimony.",/Users/chl/Desktop/my_project/knowledge_reflection/stage2_normalization/dsh_flash_review/evidence_cards.jsonl::mention_id=iTE:P1558:n2,/Users/chl/Desktop/my_project/knowledge_reflection/stage2_normalization/dsh_flash_review/evidence_cards.jsonl::mention_id=iTE:P1578:n2,group_judgments.jsonl::group_index=22,equivalent_to,n-type conductivity 与 n-type conduction 均指由电子主导的n型导电类型，符号与方向一致，无相反或范围冲突。,gpt-6-astra,high,False
