raw_mention_id,class_id,paper_id,source_file,source_locator,quote,context,source_quote_start,source_quote_end
iTE:P1377:n2,iTE:P1377:n2,P1377,/Users/chl/Desktop/my_project/knowledge_reflection/stage2_normalization/dsh_flash_review/evidence_cards.jsonl,mention_id=iTE:P1377:n2,"In solid-state ion conductors, order-disorder transitions often govern the onset of superionic behavior, making them a key target for tuning ionic mobility. Layered ACrX 2 (A = Ag, Cu; X = Se, S) chalcogenides have high ionic conductivity enabled by cation site disorder associated with a high-temperature phase. In this work, we investigated alloying with S or Te at the anion site in CuCrSe2 and the impact that alloying has on the degree of cation disorder and the temperature of the order-disorder transition. We prepared a series of polycrystalline CuCrSe2-x Te x (x = 0, 0.1, 0.15, 0.175) and CuCrSe2-y S y (y = 0, 0.1, 0.25, 0.5, 0.75, 1.0, 2.0) compounds by solid-state synthesis. X-ray diffraction analysis confirmed that the S-Se system exhibits complete solubility, whereas Te substitution at the anion site in CuCrSe2 is limited to x = 0.15. Variable temperature X-ray diffraction and thermal diffusivity measurements were conducted to track the order-disorder and superionic transition temperature (T c) of the compounds. The transition temperature was found to be highly composition-dependent, exhibiting a decreasing trend with the incorporation of larger anions; CuCrSe1.85Te0.15 had the lowest T c at 282 K, which is the lowest reported T c to date for bulk samples in this crystal structure type. We also investigated the elastic properties and speed of sound in the CuCrSe2-x Te x series as functions of composition and temperature. We show that the samples soften sharply as the anion size increased. As a function of temperature, we see only a small inflection of the temperature coefficient of elasticity, dC ij/dT, at the order-disorder phase transition, confirming prior findings that long-wavelength acoustic phonons are largely unaffected by the phase transition. Thermoelectric (TE) characterizations were also performed, revealing that the TE figure of merit of the compounds remains nearly unchanged at high temperatures (493 K). These findings demonstrate that tuning interatomic distances and bond stiffness through the anion site alloying can effectively tailor the behavior of solid-state ionic conductors.","to x = 0.15. Variable temperature X-ray diffraction and thermal diffusivity measurements were conducted to track the order-disorder and superionic transition temperature (T c) of the compounds. The transition temperature was found to be highly composition-dependent, exhibiting a decreasing trend with the incorporation of larger anions; CuCrSe1.85Te0.15 had the lowest T c at 282 K, which is the lowest reported T c to date for bulk samples in this crystal structure type. We also investigated the elastic properties and speed",841,1368
iTE:P0669:n1,iTE:P0958:n2,P0669,/Users/chl/Desktop/my_project/knowledge_reflection/stage2_normalization/dsh_flash_review/evidence_cards.jsonl,mention_id=iTE:P0669:n1,"This enhancement of cryogenic thermoelectric power is ascribed to a phonon-drag effect, which is in general dramatically suppressed by conventional chemical doping because the phonon mean free path is suppressed by chemical disorder.","This enhancement of cryogenic thermoelectric power is ascribed to a phonon-drag effect, which is in general dramatically suppressed by conventional chemical doping because the phonon mean free path is suppressed by chemical disorder.",0,233
iTE:P0958:n2,iTE:P0958:n2,P0958,/Users/chl/Desktop/my_project/knowledge_reflection/stage2_normalization/dsh_flash_review/evidence_cards.jsonl,mention_id=iTE:P0958:n2,"This behavior is explained by the important role played by the domain-scattering mechanism of phonons in phonon-drag effects, and proves that the Fermi surface of graphitic pi electrons is small.","This behavior is explained by the important role played by the domain-scattering mechanism of phonons in phonon-drag effects, and proves that the Fermi surface of graphitic pi electrons is small.",0,195
iTE:P0762:n1,iTE:P1496:n1,P0762,/Users/chl/Desktop/my_project/knowledge_reflection/stage2_normalization/dsh_flash_review/evidence_cards.jsonl,mention_id=iTE:P0762:n1,"We find that under temperature bias, a three-terminal conductor-insulator-conductor interface can function as an electricity generator caused by phonon-mediated electron scatterings with heat-charge current separation.","We find that under temperature bias, a three-terminal conductor-insulator-conductor interface can function as an electricity generator caused by phonon-mediated electron scatterings with heat-charge current separation.",0,218
iTE:P1496:n1,iTE:P1496:n1,P1496,/Users/chl/Desktop/my_project/knowledge_reflection/stage2_normalization/dsh_flash_review/evidence_cards.jsonl,mention_id=iTE:P1496:n1,"Because electron-phonon scattering, the main type of scattering, increases with temperature, electrical conductivity in these materials often decreases as temperature rises.","Because electron-phonon scattering, the main type of scattering, increases with temperature, electrical conductivity in these materials often decreases as temperature rises.",0,173
iTE:P0466:n2,iTE:P1732:n2,P0466,/Users/chl/Desktop/my_project/knowledge_reflection/stage2_normalization/dsh_flash_review/evidence_cards.jsonl,mention_id=iTE:P0466:n2,"The pi-pi* stacking of the PEDOT polymer chains was fine-tuned by the hydrophobic anions of nFSI(-), providing a technical route for constructing a bipolaron network and inducing the transition from hopping transport to band-like transport.","The pi-pi* stacking of the PEDOT polymer chains was fine-tuned by the hydrophobic anions of nFSI(-), providing a technical route for constructing a bipolaron network and inducing the transition from hopping transport to band-like transport.",0,240
iTE:P1732:n2,iTE:P1732:n2,P1732,/Users/chl/Desktop/my_project/knowledge_reflection/stage2_normalization/dsh_flash_review/evidence_cards.jsonl,mention_id=iTE:P1732:n2,decreasing the amount of anions in ILs and prolonging the chain length of PEDOT yielded an ordered face-to-face pi-pi stacking.,decreasing the amount of anions in ILs and prolonging the chain length of PEDOT yielded an ordered face-to-face pi-pi stacking.,0,127
iTE:P0400:n2,iTE:P1381:n1,P0400,/Users/chl/Desktop/my_project/knowledge_reflection/stage2_normalization/dsh_flash_review/evidence_cards.jsonl,mention_id=iTE:P0400:n2,The achieved negative sign of the S-eff could be attributed to the Donnan exclusive effect from the polyanions in the PEDOT:PSS electrodes.,The achieved negative sign of the S-eff could be attributed to the Donnan exclusive effect from the polyanions in the PEDOT:PSS electrodes.,0,139
iTE:P1381:n1,iTE:P1381:n1,P1381,/Users/chl/Desktop/my_project/knowledge_reflection/stage2_normalization/dsh_flash_review/evidence_cards.jsonl,mention_id=iTE:P1381:n1,"Organic-based energy harvesting devices can contribute to a sustainable solution for the transition to renewable energy sources. The concept of ionic thermoelectrics (iTE) has been recently proposed and motivated by the high values of thermo-voltage in electrolytes. So far, most research has focused on developing new electrolytes with high Seebeck coefficient. Despite the major role of the electrode materials in supercapacitors and batteries, the effect of various electrodes on energy harvesting in iTE devices has not been widely studied. In this work, the conducting polymer poly(3,4-ethylenedioxythiophene):polystyrene sulfonate (PEDOT:PSS) is investigated as the functional electrodes in iTE supercapacitors. Through investigating the thermo-voltage of iTEs of the same electrolyte with varying composition of PEDOT electrodes, it is identified that the different PSS content greatly affects the overall thermo-induced voltage coefficient, S-eff (i.e., effective thermopower). The permselective polyanion in the electrode causes cation concentration differences at the electrode/electrolyte interface and contributes to an interfacial potential drop that is temperature dependent. As a result, the overall thermo-voltage of the device possesses both an interfacial and a bulk contribution. The findings extend the fundamental understanding of iTE effect with functional electrodes, which could lead a new direction to enhance the heat-to-electricity conversion.","it is identified that the different PSS content greatly affects the overall thermo-induced voltage coefficient, S-eff (i.e., effective thermopower). The permselective polyanion in the electrode causes cation concentration differences at the electrode/electrolyte interface and contributes to an interfacial potential drop that is temperature dependent. As a result, the overall thermo-voltage of the device possesses both an interfacial and a bulk contribution. The findings extend the fundamental understanding of iTE effect with functional electrodes, which could lead a new direction to",837,1426
iTE:P0671:n1,iTE:P1031:n1,P0671,/Users/chl/Desktop/my_project/knowledge_reflection/stage2_normalization/dsh_flash_review/evidence_cards.jsonl,mention_id=iTE:P0671:n1,"The critical influence of porosity for the fabrication of highly efficient thermoelectric materials is firstly demonstrated, giving a strong guidance for the optimization of other thermoelectric materials.","The critical influence of porosity for the fabrication of highly efficient thermoelectric materials is firstly demonstrated, giving a strong guidance for the optimization of other thermoelectric materials.",0,205
iTE:P1031:n1,iTE:P1031:n1,P1031,/Users/chl/Desktop/my_project/knowledge_reflection/stage2_normalization/dsh_flash_review/evidence_cards.jsonl,mention_id=iTE:P1031:n1,"Electron-doped SrTiO3 is a well-known n-type thermoelectric material, although the figure of merit of SrTiO3 is still inferior compared with p-type metal oxide-based thermoelectric materials due to its high lattice thermal conductivity. In this study, we have used a different amount of the non-ionic surfactant F127 during sample preparation to introduce nanoscale porosities into bulk samples of La-doped SrTiO3. It has been observed that the porosities introduced into the bulk sample significantly improve the Seebeck coefficient and reduce the thermal conductivity by the charge carrier and phonon scattering respectively. Therefore, there is an overall enhancement in the power factor (PF) followed by a dimensionless figure of merit (zT) over a wide scale of temperature. The sample 20 at% La-doped SrTiO3 with 600 mg of F127 surfactant (SLTO 600F127) shows the maximum PF of 1.14 mW m(-1) K-2 at 647 K which is 35% higher than the sample without porosity (SLTO 0F127), and the same sample (SLTO 600F127) shows the maximum value of zT is 0.32 at 968 K with an average enhancement of 62% in zT in comparison with the sample without porosity (SLTO 0F127).","In this study, we have used a different amount of the non-ionic surfactant F127 during sample preparation to introduce nanoscale porosities into bulk samples of La-doped SrTiO3. It has been observed that the porosities introduced into the bulk sample significantly improve the Seebeck coefficient and reduce the thermal conductivity by the charge carrier and phonon scattering respectively. Therefore, there is an overall enhancement in the power factor (PF) followed by a dimensionless figure of merit (zT) over a wide scale",237,762
iTE:P0387:n4,iTE:P0884:n2,P0387,/Users/chl/Desktop/my_project/knowledge_reflection/stage2_normalization/dsh_flash_review/evidence_cards.jsonl,mention_id=iTE:P0387:n4,"The lamellar membrane of beta-Ni(OH)(2) (Ni-M) itself does not display significant thermovoltages, but when doped with mobile anion-generating species (like aminopropyl functionalized magnesium phyllosilicate or organic halide salts), it exhibits significant negative Seebeck coefficient (up to -13.7 +/- 0.2 mV K-1). Similarly, upon doping with cation-generating species like poly(4-styrene sulfonic acid) (PSS), it displays positive Seebeck coefficient values (up to +12 +/- 1.9 mV K-1).","The lamellar membrane of beta-Ni(OH)(2) (Ni-M) itself does not display significant thermovoltages, but when doped with mobile anion-generating species (like aminopropyl functionalized magnesium phyllosilicate or organic halide salts), it exhibits significant negative Seebeck coefficient (up to -13.7 +/- 0.2 mV K-1). Similarly, upon doping with cation-generating species like poly(4-styrene sulfonic acid) (PSS), it displays positive Seebeck coefficient values (up to +12 +/- 1.9 mV K-1).",0,489
iTE:P0884:n2,iTE:P0884:n2,P0884,/Users/chl/Desktop/my_project/knowledge_reflection/stage2_normalization/dsh_flash_review/evidence_cards.jsonl,mention_id=iTE:P0884:n2,"One of them shows a positive Seebeck coefficient of 3.81 mV/K due to the movement of cations from the cold to hot region, while the other displays a negative Seebeck coefficient of -2.33 mV/K due to the movement of cations in the opposite direction.","One of them shows a positive Seebeck coefficient of 3.81 mV/K due to the movement of cations from the cold to hot region, while the other displays a negative Seebeck coefficient of -2.33 mV/K due to the movement of cations in the opposite direction.",0,249
iTE:P0476:n2,iTE:P0672:n2,P0476,/Users/chl/Desktop/my_project/knowledge_reflection/stage2_normalization/dsh_flash_review/evidence_cards.jsonl,mention_id=iTE:P0476:n2,The power conversion efficiency of the proton-conductive thermoelectric cell is improved by the unidirectional orientation of ionic conductivity in the electrospun Nafion cell.,The power conversion efficiency of the proton-conductive thermoelectric cell is improved by the unidirectional orientation of ionic conductivity in the electrospun Nafion cell.,0,176
iTE:P0672:n2,iTE:P0672:n2,P0672,/Users/chl/Desktop/my_project/knowledge_reflection/stage2_normalization/dsh_flash_review/evidence_cards.jsonl,mention_id=iTE:P0672:n2,We prove that the limiting effect of conversion efficiency is the current density that can be extracted from a device rather than the Seebeck coefficient.,We prove that the limiting effect of conversion efficiency is the current density that can be extracted from a device rather than the Seebeck coefficient.,0,154
iTE:P1502:n1,iTE:P1550:n2,P1502,/Users/chl/Desktop/my_project/knowledge_reflection/stage2_normalization/dsh_flash_review/evidence_cards.jsonl,mention_id=iTE:P1502:n1,"The mechanism of conductivity is predominantly electronic, as validated by time-dependent conductance studies and transient thermo voltage monitoring over time, including for those doped with the acid.","The mechanism of conductivity is predominantly electronic, as validated by time-dependent conductance studies and transient thermo voltage monitoring over time, including for those doped with the acid.",0,201
iTE:P1550:n2,iTE:P1550:n2,P1550,/Users/chl/Desktop/my_project/knowledge_reflection/stage2_normalization/dsh_flash_review/evidence_cards.jsonl,mention_id=iTE:P1550:n2,EIS measurements for reduced and ambient atmosphere show different conduction mechanism: dominating electron conduction for the former and mixed ionic-electron conduction for the latter.,EIS measurements for reduced and ambient atmosphere show different conduction mechanism: dominating electron conduction for the former and mixed ionic-electron conduction for the latter.,0,186
iTE:P0464:n3,iTE:P0537:n3,P0464,/Users/chl/Desktop/my_project/knowledge_reflection/stage2_normalization/dsh_flash_review/evidence_cards.jsonl,mention_id=iTE:P0464:n3,"Upon annealing, strong coordination between Zn2+ ions and hydroxyl/sulfonic groups, together with the formation of anion-rich clusters via preferential ion association, promotes rapid anion transport and enhances the Eastman entropy change.","Upon annealing, strong coordination between Zn2+ ions and hydroxyl/sulfonic groups, together with the formation of anion-rich clusters via preferential ion association, promotes rapid anion transport and enhances the Eastman entropy change.",0,240
iTE:P0537:n3,iTE:P0537:n3,P0537,/Users/chl/Desktop/my_project/knowledge_reflection/stage2_normalization/dsh_flash_review/evidence_cards.jsonl,mention_id=iTE:P0537:n3,"Strong coordination of lithium ion with ether oxygen and the anion-rich clusters generated by ion-preferential association promote rapid transport of the anions and boost Eastman entropy change, resulting in a huge negative ionic Seebeck coefficient (-15 millivolts per kelvin) and a high electrical conductivity (1.86 millisiemens per centimeter) at 50% relative humidity.","Strong coordination of lithium ion with ether oxygen and the anion-rich clusters generated by ion-preferential association promote rapid transport of the anions and boost Eastman entropy change, resulting in a huge negative ionic Seebeck coefficient (-15 millivolts per kelvin) and a high electrical conductivity (1.86 millisiemens per centimeter) at 50% relative humidity.",0,373
iTE:P1371:n2,iTE:P1440:n2,P1371,/Users/chl/Desktop/my_project/knowledge_reflection/stage2_normalization/dsh_flash_review/evidence_cards.jsonl,mention_id=iTE:P1371:n2,"In this paper, the effects of filling atoms with different ionic radii of Ba, Ce, Y and different substituting atoms Fe, Ni on the lattice thermal conductivity of filled RyMxCo4-xSb12 are systematically investigated. The results show that the lattice thermal conductivity decreases significantly when Ba, Ce, Y atoms filled in Sb-icosahedron voids, and the reducing range of the lattice thermal conductivity increases in the order of decreasing ionic radius of Ba, Ce and Y. The lowest lattice thermal conductivity and strongest rattling actions of filling atoms to the scattering of phonons are gained when the Sb - icosahedron voids are partly filled. The lattice thermal conductivity of RyMxCo4-xSb12 decreases greatly by substituting Fe or Ni for Co, and the substituting atoms Ni are more effective than Fe.","atoms filled in Sb-icosahedron voids, and the reducing range of the lattice thermal conductivity increases in the order of decreasing ionic radius of Ba, Ce and Y. The lowest lattice thermal conductivity and strongest rattling actions of filling atoms to the scattering of phonons are gained when the Sb - icosahedron voids are partly filled. The lattice thermal conductivity of RyMxCo4-xSb12 decreases greatly by substituting Fe or Ni for Co, and the substituting atoms Ni are more effective than Fe.",311,812
iTE:P1440:n2,iTE:P1440:n2,P1440,/Users/chl/Desktop/my_project/knowledge_reflection/stage2_normalization/dsh_flash_review/evidence_cards.jsonl,mention_id=iTE:P1440:n2,"Effects of filling atoms with different ionic radiuses Ba, Ce, Y and different substituting atoms Fe, Ni on the lattice thermal conductivity of filled RyMxCo4-x Sb-12 are systematically studied. The results show that the lattice thermal conductivity decreases significantly by filling Ba, Ce, Y atoms in Sb-icosahedron voids, and the reducing range of the lattice thermal conductivity increases with the ionic radii of Ba2+, Ce3+ and Y3+ decreasing. The lowest lattice thermal conductivity and strongest rattling actions of filling atoms on scattering of phonons are obtained when the Sb-icosahedron voids are partly filled. The lattice thermal conductivity of RyMxCo4-xSb12 decreases greatly by substituting Co with Fe or Ni, and the substituting atoms Ni are more effective than Fe in reducing lattice thermal conductivity. (c) 2004 Published by Elsevier B.V.","the reducing range of the lattice thermal conductivity increases with the ionic radii of Ba2+, Ce3+ and Y3+ decreasing. The lowest lattice thermal conductivity and strongest rattling actions of filling atoms on scattering of phonons are obtained when the Sb-icosahedron voids are partly filled. The lattice thermal conductivity of RyMxCo4-xSb12 decreases greatly by substituting Co with Fe or Ni, and the substituting atoms Ni are more effective than Fe in reducing lattice thermal conductivity. (c) 2004 Published by Elsevier B.V.",330,861
iTE:P1648:n1,iTE:P1908:n1,P1648,/Users/chl/Desktop/my_project/knowledge_reflection/stage2_normalization/dsh_flash_review/evidence_cards.jsonl,mention_id=iTE:P1648:n1,The rattling vibrations of these large molecular units impede the lattice heat transport down to the amorphous limit of 0.1 W m-1 K-1.,The rattling vibrations of these large molecular units impede the lattice heat transport down to the amorphous limit of 0.1 W m-1 K-1.,0,134
iTE:P1908:n1,iTE:P1908:n1,P1908,/Users/chl/Desktop/my_project/knowledge_reflection/stage2_normalization/dsh_flash_review/evidence_cards.jsonl,mention_id=iTE:P1908:n1,"We report that anomalous low-energy excitation (ALE) peaks in the heat capacity emerging from single-crystal cage materials can be successfully rationalized in terms of a single unified exponential line for a variety of type-I clathrates by employing a parameter associated with the freedom of space and the modified radii of guest atoms estimated by band calculations. The origin of these low-energy excitations is interpreted in the framework of quasiharmonic van der Waals type guest-host interactions based on a unified picture with the help of first-principles calculations. It is shown that the influence of guest-host ionic and covalent bonding interactions on the phonon anharmonicity, which have so far been considered to play an important role, are not significant as long as high symmetry of the cage structure is preserved. The dominant van derWaals interactions explain the soft vibrational modes of the rattling, which suppress phonon transport and lead to the concept of phonon-glass electron-crystal (PGEC) for thermoelectric applications. A few exceptions existing in type-I clathrates, as indicated by deviations from the unified line, suggest that a quasiharmonic potential can become more asymmetric via lower symmetry of the cage structure, towards glasslike disordered states at even lower temperatures. Although the origin of the boson peaks appearing in disordered materials is still under debate due to incomplete information on the real structure, the understanding provided by the present paper for crystalline cage materials may provide information partly applicable to other disordered systems.","not significant as long as high symmetry of the cage structure is preserved. The dominant van derWaals interactions explain the soft vibrational modes of the rattling, which suppress phonon transport and lead to the concept of phonon-glass electron-crystal (PGEC) for thermoelectric applications. A few exceptions existing in type-I clathrates, as indicated by deviations from the unified line, suggest that a quasiharmonic potential can become more asymmetric via lower symmetry of the cage structure, towards glasslike disordered states at even lower",759,1311
iTE:P0711:n1,iTE:P0714:n3,P0711,/Users/chl/Desktop/my_project/knowledge_reflection/stage2_normalization/dsh_flash_review/evidence_cards.jsonl,mention_id=iTE:P0711:n1,The conductivity measurements show ionic conduction at high Po-2 and n-type conduction in reducing atmospheres.,The conductivity measurements show ionic conduction at high Po-2 and n-type conduction in reducing atmospheres.,0,111
iTE:P0714:n3,iTE:P0714:n3,P0714,/Users/chl/Desktop/my_project/knowledge_reflection/stage2_normalization/dsh_flash_review/evidence_cards.jsonl,mention_id=iTE:P0714:n3,In oxidizing atmospheres these compounds are found to be p-type conductors and in reducing atmospheres ionic conductors.,In oxidizing atmospheres these compounds are found to be p-type conductors and in reducing atmospheres ionic conductors.,0,120
iTE:P1001:n2,iTE:P1535:n2,P1001,/Users/chl/Desktop/my_project/knowledge_reflection/stage2_normalization/dsh_flash_review/evidence_cards.jsonl,mention_id=iTE:P1001:n2,"Thermoelectric (TE) materials are able to convert heat into electricity. Since many heat sources are available in our sourroundings (e.g., body heat, sun, domestic heat), thermoelectricity have drawn significant interest for energy harvesting. The power factor (PF = S 2 sigma, being S and sigma the Seebeck coefficient and the electrical conductivity, respectively) and the thermal conductivity are key parameters to assess materials' performance. Our group reported a few years ago a concept to significantly improve the PF. It was based on the combination of a porous TE solid with a liquid electrolyte. PF improvements above 3 times were achieved when Sb-doped SnO2 was used as the solid. However, despite this substantially high PF enchancement, not very high PFs were reached due to the modest TE properties of Sb/SnO2. Here, we aim at introducing similar PF improvements in a high-performance porous TE oxide, a Ag-ZnO composite, by means of its combination with different ionic liquids acting as electrolytes: 1-butyl-3-methylimidazolium iodide (BMII) and 1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide (BMITFSI). For the BMII ionic liquid, it was found a significant increase (70.2%) in sigma with only a small variation in S. This uncommon and highly befenefitial disconnection of S and sigma, which typically are adversely related, led to a PF improvement of 1.46 times. In contrast, samples contacted with BMITFSI showed almost no PF variation. Scanning electron microscopy, X-ray diffraction, and impedance spectroscopy experiments showed that the electrical conductivity increase is due to a rise in the carrier concentration in the oxide, produced by the injection of electrons from the iodide ions. Hence, our work demonstrates that the strategy of enhancing the PF using electrolytes can also be extended to ZnO, one of the best-performing TE oxides.","to a PF improvement of 1.46 times. In contrast, samples contacted with BMITFSI showed almost no PF variation. Scanning electron microscopy, X-ray diffraction, and impedance spectroscopy experiments showed that the electrical conductivity increase is due to a rise in the carrier concentration in the oxide, produced by the injection of electrons from the iodide ions. Hence, our work demonstrates that the strategy of enhancing the PF using electrolytes can also be extended to ZnO, one of the best-performing TE oxides.",1362,1882
iTE:P1535:n2,iTE:P1535:n2,P1535,/Users/chl/Desktop/my_project/knowledge_reflection/stage2_normalization/dsh_flash_review/evidence_cards.jsonl,mention_id=iTE:P1535:n2,which can be ascribed to the increase of the carrier concentration due to the increased doping content.,which can be ascribed to the increase of the carrier concentration due to the increased doping content.,0,103
iTE:P0493:n2,iTE:P0571:n2,P0493,/Users/chl/Desktop/my_project/knowledge_reflection/stage2_normalization/dsh_flash_review/evidence_cards.jsonl,mention_id=iTE:P0493:n2,"While PVA hydrogel layers provide ion diffusion highways for OH- ions, cement-PVA interfaces establish strong coordination bonds with Ca2+ ions and weaker interactions with OH- ions, enabling selective immobilization, which amplifies the diffusion rate disparity between Ca2+ and OH- .","While PVA hydrogel layers provide ion diffusion highways for OH- ions, cement-PVA interfaces establish strong coordination bonds with Ca2+ ions and weaker interactions with OH- ions, enabling selective immobilization, which amplifies the diffusion rate disparity between Ca2+ and OH- .",0,285
iTE:P0571:n2,iTE:P0571:n2,P0571,/Users/chl/Desktop/my_project/knowledge_reflection/stage2_normalization/dsh_flash_review/evidence_cards.jsonl,mention_id=iTE:P0571:n2,The enhanced thermoelectric response is attributed to fiberassisted percolation of PVA-rich ionic transport pathways and selective immobilization of Ca2+ ions at fiberpolymer interfaces.,The enhanced thermoelectric response is attributed to fiberassisted percolation of PVA-rich ionic transport pathways and selective immobilization of Ca2+ ions at fiberpolymer interfaces.,0,186
iTE:P0414:n1,iTE:P0467:n1,P0414,/Users/chl/Desktop/my_project/knowledge_reflection/stage2_normalization/dsh_flash_review/evidence_cards.jsonl,mention_id=iTE:P0414:n1,"A two-wire 3 omega method was employed to measure thermal conductivity, along with a temperature gradient system for Seebeck coefficient measurements. The thermal conductivity, electrical conductivity, and Seebeck coefficient of the hybrid systems were investigated across various mass fractions and temperatures. The results indicate that selective solvation effects between ionic liquids and solvents can significantly enhance both electrical conductivity and Seebeck coefficient.","A two-wire 3 omega method was employed to measure thermal conductivity, along with a temperature gradient system for Seebeck coefficient measurements. The thermal conductivity, electrical conductivity, and Seebeck coefficient of the hybrid systems were investigated across various mass fractions and temperatures. The results indicate that selective solvation effects between ionic liquids and solvents can significantly enhance both electrical conductivity and Seebeck coefficient.",0,482
iTE:P0467:n1,iTE:P0467:n1,P0467,/Users/chl/Desktop/my_project/knowledge_reflection/stage2_normalization/dsh_flash_review/evidence_cards.jsonl,mention_id=iTE:P0467:n1,"To overcome the thermoelectric performance bottlenecks caused by the strong Coulombic interactions and high viscosity of ILs, based on the selective solvation effect by solvents, this study proposes the idea of low-concentration IL with highly polar organic solvent as diluent to enhance both the ion mobility and the mobility difference between cations and anions.","To overcome the thermoelectric performance bottlenecks caused by the strong Coulombic interactions and high viscosity of ILs, based on the selective solvation effect by solvents, this study proposes the idea of low-concentration IL with highly polar organic solvent as diluent to enhance both the ion mobility and the mobility difference between cations and anions.",0,365
iTE:P1462:n1,iTE:P1951:n1,P1462,/Users/chl/Desktop/my_project/knowledge_reflection/stage2_normalization/dsh_flash_review/evidence_cards.jsonl,mention_id=iTE:P1462:n1,"Structural analysis confirms the cubic double perovskite arrangement, with Cs2AgBiCl6 exhibiting a more compact lattice due to the smaller ionic radius of Cl- compared to Br-.","Structural analysis confirms the cubic double perovskite arrangement, with Cs2AgBiCl6 exhibiting a more compact lattice due to the smaller ionic radius of Cl- compared to Br-.",0,175
iTE:P1951:n1,iTE:P1951:n1,P1951,/Users/chl/Desktop/my_project/knowledge_reflection/stage2_normalization/dsh_flash_review/evidence_cards.jsonl,mention_id=iTE:P1951:n1,"The double perovskite halides Na2TlSbY6 (Y=Cl, Br) have emerged as promising materials for optoelectronic and photovoltaic applications owing to their high structural symmetry, thermodynamic stability and environmentally benign elemental composition. These compounds crystallize in a face-centered cubic (FCC) structure with the space group Fm-3m, where Tl and Sb cations are ordered in a rock-salt-type arrangement within a BX6 octahedral framework, forming a three-dimensional network of corner-sharing TlY6 and SbY6 octahedral stabilized by Na+ interstitials. Density functional theory (DFT) calculations show that the optimized lattice constants for Na2TlSbCl6 and Na2TlSbBr6 are 10.628 & Aring; and 11.012 & Aring;, respectively, with the larger lattice constant for the bromide variant attributed to the larger ionic radius of Br-. The compounds exhibit negative formation energies (-3.54 eV for Na2TlSbCl6 and -3.21 eV for Na2TlSbBr6), confirming their thermodynamic stability. Mechanical properties indicate that Na2TlSbBr6 is slightly stiffer, with higher bulk and shear moduli compared to Na2TlSbCl6. The calculated band gaps of 2.71eV for Na2TlSbCl6 and 2.43eV for Na2TlSbBr6 suggest that the bromide compound has extended absorption into the visible range, making it more suitable for solar energy applications. The compounds exhibit indirect band gaps, with a favorable electronic structure that suggests high carrier mobility, supported by low effective masses of electrons and holes. Optical properties reveal strong dielectric response and refractive index behavior, with both materials showing potential for applications in photodetectors, light-emitting diodes and solar cells. These findings highlight the potential of Na2TlSbY6 halide perovskites as environmentally friendly and efficient materials for next-generation optoelectronic and photovoltaic technologies.","10.628 & Aring; and 11.012 & Aring;, respectively, with the larger lattice constant for the bromide variant attributed to the larger ionic radius of Br-. The compounds exhibit negative formation energies (-3.54 eV for Na2TlSbCl6 and -3.21 eV for Na2TlSbBr6), confirming their thermodynamic stability. Mechanical properties indicate that Na2TlSbBr6 is slightly stiffer, with higher bulk and shear moduli compared to Na2TlSbCl6. The calculated band gaps of 2.71eV for Na2TlSbCl6 and 2.43eV for Na2TlSbBr6 suggest that the bromide compound has extended",684,1233
iTE:P0347:n3,iTE:P1627:n2,P0347,/Users/chl/Desktop/my_project/knowledge_reflection/stage2_normalization/dsh_flash_review/evidence_cards.jsonl,mention_id=iTE:P0347:n3,"The resulting reconstructed lignocellulose ion channels, enriched with surface negative charges and spatially confined fixed anions, promote rapid and selective cation migration driven by a temperature gradient.","The resulting reconstructed lignocellulose ion channels, enriched with surface negative charges and spatially confined fixed anions, promote rapid and selective cation migration driven by a temperature gradient.",0,211
iTE:P1627:n2,iTE:P1627:n2,P1627,/Users/chl/Desktop/my_project/knowledge_reflection/stage2_normalization/dsh_flash_review/evidence_cards.jsonl,mention_id=iTE:P1627:n2,"When two or more hydroxyl groups were present on the aldehyde linkers, these interactions immobilized anions and inverted the effective surface potential from positive to negative, thereby switching the transport polarity from anion- to cation-selective behavior.","When two or more hydroxyl groups were present on the aldehyde linkers, these interactions immobilized anions and inverted the effective surface potential from positive to negative, thereby switching the transport polarity from anion- to cation-selective behavior.",0,263
iTE:P0356:n2,iTE:P0396:n2,P0356,/Users/chl/Desktop/my_project/knowledge_reflection/stage2_normalization/dsh_flash_review/evidence_cards.jsonl,mention_id=iTE:P0356:n2,"The ITESCs incorporating a CMT-enhanced electrolyte and CMT@MnO2 hybrid electrode exhibited a specific capacitance of 152.2 mFcm-2, representing a 697% improvement over the Cu-based counterpart.","The ITESCs incorporating a CMT-enhanced electrolyte and CMT@MnO2 hybrid electrode exhibited a specific capacitance of 152.2 mFcm-2, representing a 697% improvement over the Cu-based counterpart.",0,194
