article_role,assertion,claim_id,claim_scope,conditions,context_quotes,decision_source,doi,domain,evidence_spans,id,joint_factor_local_resolution,joint_factor_raw_values,joint_factors,modality,modality_evidence,modality_spans,note,object,object_id,object_role,paper_id,paper_input_hash,paper_title,predicate,quote,relation_id,review_reason,review_status,scope,source,status,subject,subject_id,subject_role,target,year
research,association,TG:P0320:r009,own_work,Reported thermocell power dependence; direction and formula unspecified,[],"{""run"":""complete_revision_full_v1"",""job"":""revision_075"",""action"":""keep""}",10.1115/1.4036045,TG,"[{""start"":972,""end"":1153}]",r009,,,[],unspecified,[],[],,Maximum power output,P0320:n6,performance_function,P0320,8496dccf8a0e9540c33cdf0d8156768d1f673ad4816a7379011d0907f1d843c0,Analytical Study and Experimental Validation of Copper II Sulfate and Potassium Ferri/Ferrocyanide Thermocells Using Onsager Flux Equations,is_related_to,"The power dependence of the thermocell on concentration and electrode spacing, with respect to the Seebeck coefficient, maximum power output, and relative efficiency, is also shown.",P0320:r009,,complete_abstract_revision_v1_not_independent_acceptance,device_thermal_management,TG:Cfb2e3075edb584,accepted,Electrolyte concentration,P0320:n9,condition,TG:C7f3a215c86284a,2017
research,association,TG:P0320:r010,own_work,Reported dependence with respect to concentration and electrode spacing; direction and formula unspecified,[],"{""run"":""complete_revision_full_v1"",""job"":""revision_075"",""action"":""keep""}",10.1115/1.4036045,TG,"[{""start"":972,""end"":1153}]",r010,,,[],unspecified,[],[],,Relative efficiency,P0320:n12,performance_function,P0320,8496dccf8a0e9540c33cdf0d8156768d1f673ad4816a7379011d0907f1d843c0,Analytical Study and Experimental Validation of Copper II Sulfate and Potassium Ferri/Ferrocyanide Thermocells Using Onsager Flux Equations,is_related_to,"The power dependence of the thermocell on concentration and electrode spacing, with respect to the Seebeck coefficient, maximum power output, and relative efficiency, is also shown.",P0320:r010,,complete_abstract_revision_v1_not_independent_acceptance,device_thermal_management,TG:Cfb2e3075edb584,accepted,Electrolyte concentration,P0320:n9,condition,TG:C9371662b9c5fb3,2017
research,association,TG:P0320:r011,own_work,Reported dependence with respect to concentration and electrode spacing; direction and formula unspecified,[],"{""run"":""complete_revision_full_v1"",""job"":""revision_075"",""action"":""keep""}",10.1115/1.4036045,TG,"[{""start"":972,""end"":1153}]",r011,,,[],unspecified,[],[],,Seebeck coefficient,P0320:n11,quantity,P0320,8496dccf8a0e9540c33cdf0d8156768d1f673ad4816a7379011d0907f1d843c0,Analytical Study and Experimental Validation of Copper II Sulfate and Potassium Ferri/Ferrocyanide Thermocells Using Onsager Flux Equations,is_related_to,"The power dependence of the thermocell on concentration and electrode spacing, with respect to the Seebeck coefficient, maximum power output, and relative efficiency, is also shown.",P0320:r011,,complete_abstract_revision_v1_not_independent_acceptance,thermodynamics,TG:C2bcee9fa88feef,accepted,Electrode spacing,P0320:n10,condition,TG:Cd3c44fa9a984c2,2017
research,association,TG:P0320:r012,own_work,Reported thermocell power dependence; direction and formula unspecified,[],"{""run"":""complete_revision_full_v1"",""job"":""revision_075"",""action"":""keep""}",10.1115/1.4036045,TG,"[{""start"":972,""end"":1153}]",r012,,,[],unspecified,[],[],,Maximum power output,P0320:n6,performance_function,P0320,8496dccf8a0e9540c33cdf0d8156768d1f673ad4816a7379011d0907f1d843c0,Analytical Study and Experimental Validation of Copper II Sulfate and Potassium Ferri/Ferrocyanide Thermocells Using Onsager Flux Equations,is_related_to,"The power dependence of the thermocell on concentration and electrode spacing, with respect to the Seebeck coefficient, maximum power output, and relative efficiency, is also shown.",P0320:r012,,complete_abstract_revision_v1_not_independent_acceptance,device_thermal_management,TG:C2bcee9fa88feef,accepted,Electrode spacing,P0320:n10,condition,TG:C7f3a215c86284a,2017
research,association,TG:P0320:r013,own_work,Reported dependence with respect to concentration and electrode spacing; direction and formula unspecified,[],"{""run"":""complete_revision_full_v1"",""job"":""revision_075"",""action"":""keep""}",10.1115/1.4036045,TG,"[{""start"":972,""end"":1153}]",r013,,,[],unspecified,[],[],,Relative efficiency,P0320:n12,performance_function,P0320,8496dccf8a0e9540c33cdf0d8156768d1f673ad4816a7379011d0907f1d843c0,Analytical Study and Experimental Validation of Copper II Sulfate and Potassium Ferri/Ferrocyanide Thermocells Using Onsager Flux Equations,is_related_to,"The power dependence of the thermocell on concentration and electrode spacing, with respect to the Seebeck coefficient, maximum power output, and relative efficiency, is also shown.",P0320:r013,,complete_abstract_revision_v1_not_independent_acceptance,device_thermal_management,TG:C2bcee9fa88feef,accepted,Electrode spacing,P0320:n10,condition,TG:C9371662b9c5fb3,2017
research,author_claim,TG:P0320:complete_v1_cr001,background,In thermocells,[],"{""run"":""complete_revision_full_v1"",""job"":""revision_075"",""action"":""add""}",10.1115/1.4036045,TG,"[{""start"":0,""end"":138}]",cr001,,,[],unspecified,[],[],,Direct conversion of heat energy into electrical energy,P0320:complete_v1_cr001_object,performance_function,P0320,8496dccf8a0e9540c33cdf0d8156768d1f673ad4816a7379011d0907f1d843c0,Analytical Study and Experimental Validation of Copper II Sulfate and Potassium Ferri/Ferrocyanide Thermocells Using Onsager Flux Equations,enable,Thermocells convert heat energy directly into electrical energy through charge-transfer reactions at the electrode-electrolyte interface. ,P0320:complete_v1_cr001,,complete_abstract_revision_v1_not_independent_acceptance,electrode_interface_kinetics,TG:C9792934ffd7abd,accepted,Charge-transfer reactions at the electrode–electrolyte interface,P0320:complete_v1_cr001_subject,mechanism_process,TG:C9a14a355c494b4,2017
research,author_claim,TG:P0321:r001,own_work,Comparator unspecified,[],"{""run"":""complete_revision_full_v1"",""job"":""revision_075"",""action"":""keep""}",10.3389/fphy.2018.00035,TG,"[{""start"":118,""end"":257}]",r001,,,[],unspecified,[],[],,Relatively high thermal energy harvesting efficiency,P0321:n2,performance_function,P0321,d438c9a39fc4f44b8e216d19d3ac1c181e020e6736fb76986eb1fe888a90decf,High Efficiency Graphene Coated Copper Based Thermocells Connected in Series,displays,Graphene coated copper electrodes based thermocells connected in series displayed relatively high efficiency of thermal energy harvesting. ,P0321:r001,,complete_abstract_revision_v1_not_independent_acceptance,device_thermal_management,TG:Cdccfb2b6eaf94f,accepted,Series-connected thermocells with graphene-coated copper electrodes,P0321:n1,material_entity,TG:C2364aebb71c4dc,2018
research,author_claim,TG:P0321:r002,own_work,Interelectrode temperature difference of 60 °C; normalized electrode cross-sectional area,"[""The maximum power output of 49.2 W/m(2) for normalized cross sectional electrode area is obtained at 60 degrees C of inter electrode temperature difference. ""]","{""run"":""complete_revision_full_v1"",""job"":""revision_075"",""action"":""keep""}",10.3389/fphy.2018.00035,TG,"[{""start"":118,""end"":257},{""start"":257,""end"":414}]",r002,,,[],unspecified,[],[],,Maximum power output of 49.2 W/m² normalized to electrode cross-sectional area,P0321:n3,performance_function,P0321,d438c9a39fc4f44b8e216d19d3ac1c181e020e6736fb76986eb1fe888a90decf,High Efficiency Graphene Coated Copper Based Thermocells Connected in Series,achieves,Graphene coated copper electrodes based thermocells connected in series displayed relatively high efficiency of thermal energy harvesting. ,P0321:r002,,complete_abstract_revision_v1_not_independent_acceptance,device_thermal_management,TG:Cdccfb2b6eaf94f,accepted,Series-connected thermocells with graphene-coated copper electrodes,P0321:n1,material_entity,TG:C3b746b4600adc6,2018
research,author_claim,TG:P0321:r003,own_work,,"[""The relative carnot efficiency of 20.2% is obtained from the device. ""]","{""run"":""complete_revision_full_v1"",""job"":""revision_075"",""action"":""keep""}",10.3389/fphy.2018.00035,TG,"[{""start"":118,""end"":257},{""start"":414,""end"":483}]",r003,,,[],unspecified,[],[],,Relative Carnot efficiency of 20.2%,P0321:n4,performance_function,P0321,d438c9a39fc4f44b8e216d19d3ac1c181e020e6736fb76986eb1fe888a90decf,High Efficiency Graphene Coated Copper Based Thermocells Connected in Series,achieves,Graphene coated copper electrodes based thermocells connected in series displayed relatively high efficiency of thermal energy harvesting. ,P0321:r003,,complete_abstract_revision_v1_not_independent_acceptance,device_thermal_management,TG:Cdccfb2b6eaf94f,accepted,Series-connected thermocells with graphene-coated copper electrodes,P0321:n1,material_entity,TG:C9e4a13aae52f79,2018
research,author_claim,TG:P0321:r004,own_work,Series-connected thermocells with graphene-coated copper electrodes; combined reduction of mass-transfer and ion-transfer resistance,"[""The importance of reducing the mass transfer and ion transfer resistance to improve the efficiency of the device is demonstrated. ""]","{""run"":""complete_revision_full_v1"",""job"":""revision_075"",""action"":""patch""}",10.3389/fphy.2018.00035,TG,"[{""start"":118,""end"":257},{""start"":483,""end"":613}]",r004,,,[],unspecified,[],[],,Device efficiency,P0321:n6,performance_function,P0321,d438c9a39fc4f44b8e216d19d3ac1c181e020e6736fb76986eb1fe888a90decf,High Efficiency Graphene Coated Copper Based Thermocells Connected in Series,improves,Graphene coated copper electrodes based thermocells connected in series displayed relatively high efficiency of thermal energy harvesting. ,P0321:r004,,complete_abstract_revision_v1_not_independent_acceptance,device_thermal_management,TG:C2871dd7c5cae91,accepted,Reduction of mass-transfer and ion-transfer resistance,P0321:n5,design_strategy,TG:C53062425ddee86,2018
research,author_claim,TG:P0321:r005,own_work,"Series-connected thermocells with graphene-coated copper electrodes; degradation studies, procedure unspecified","[""Degradation studies confirmed mild oxidation of copper foil due to corrosion caused by the electrolyte.""]","{""run"":""complete_revision_full_v1"",""job"":""revision_075"",""action"":""patch""}",10.3389/fphy.2018.00035,TG,"[{""start"":118,""end"":257},{""start"":613,""end"":716}]",r005,,,[],unspecified,[],[],,Copper-foil corrosion,P0321:n8,mechanism_process,P0321,d438c9a39fc4f44b8e216d19d3ac1c181e020e6736fb76986eb1fe888a90decf,High Efficiency Graphene Coated Copper Based Thermocells Connected in Series,causes,Graphene coated copper electrodes based thermocells connected in series displayed relatively high efficiency of thermal energy harvesting. ,P0321:r005,,complete_abstract_revision_v1_not_independent_acceptance,mechanical_environmental_stability,TG:Cd6e34fe76d7c5a,accepted,Electrolyte,P0321:n7,material_entity,TG:Cbac7be586cf42c,2018
research,author_claim,TG:P0321:r006,own_work,"Series-connected thermocells with graphene-coated copper electrodes; degradation studies, procedure unspecified","[""Degradation studies confirmed mild oxidation of copper foil due to corrosion caused by the electrolyte.""]","{""run"":""complete_revision_full_v1"",""job"":""revision_075"",""action"":""patch""}",10.3389/fphy.2018.00035,TG,"[{""start"":118,""end"":257},{""start"":613,""end"":716}]",r006,,,[],unspecified,[],[],,Mild oxidation of copper foil,P0321:n9,mechanism_process,P0321,d438c9a39fc4f44b8e216d19d3ac1c181e020e6736fb76986eb1fe888a90decf,High Efficiency Graphene Coated Copper Based Thermocells Connected in Series,causes,Graphene coated copper electrodes based thermocells connected in series displayed relatively high efficiency of thermal energy harvesting. ,P0321:r006,,complete_abstract_revision_v1_not_independent_acceptance,mechanical_environmental_stability,TG:Cbac7be586cf42c,accepted,Copper-foil corrosion,P0321:n8,mechanism_process,TG:Cb242757896e49f,2018
research,author_claim,TG:P0322:r001,own_work,Fixed anodic potential; 3.5 wt% NaCl; field amplitude 180 mT; investigated frequencies 0–150 Hz and potentials −180 to −25 mV versus Ag/AgCl,"[""The effect of a TDMF on the anodic behavior of NAB has been investigated as a function TDMF frequency (0 Hz to150 Hz) and the anodic polarization potential (-180 mV(Ag/AgCl) to -25 mV(Ag/AgCl)). "",""The results show that the anodic current density at a fixed, anodic potential increases when NAB is exposed to a TDMF. ""]","{""run"":""complete_revision_full_v1"",""job"":""revision_076"",""action"":""keep""}",10.5006/2604,TG,"[{""start"":0,""end"":167},{""start"":167,""end"":362},{""start"":362,""end"":481}]",r001,,,[],experimental,"[""Nickel-aluminum bronze (NAB) was anodically polarized in a solution of 3.5 wt% NaCl and exposed to a time-dependent magnetic field (TDMF) with an amplitude of 180 mT. "",""The effect of a TDMF on the anodic behavior of NAB has been investigated as a function TDMF frequency (0 Hz to150 Hz) and the anodic polarization potential (-180 mV(Ag/AgCl) to -25 mV(Ag/AgCl)). ""]","[{""start"":0,""end"":167},{""start"":167,""end"":362}]",,Anodic current density of nickel-aluminum bronze,P0322:n2,quantity,P0322,d53c995261415b24aa0b8384a52eba9923aeddbabb0bd4f6df875bae4471eb6f,Effect of a Time-Dependent Magnetic Field on the Corrosion of Nickel-Aluminum Bronze,increases,Nickel-aluminum bronze (NAB) was anodically polarized in a solution of 3.5 wt% NaCl and exposed to a time-dependent magnetic field (TDMF) with an amplitude of 180 mT. ,P0322:r001,,complete_abstract_revision_v1_not_independent_acceptance,mechanical_environmental_stability,TG:C34cf260d728b97,accepted,Exposure of nickel-aluminum bronze to a time-dependent magnetic field,P0322:n1,condition,TG:C661600326cb527,2018
research,author_claim,TG:P0322:r002,own_work,Nickel-aluminum bronze in 3.5 wt% NaCl; field amplitude 180 mT; investigated frequencies 0–150 Hz,"[""The effect of a TDMF on the anodic behavior of NAB has been investigated as a function TDMF frequency (0 Hz to150 Hz) and the anodic polarization potential (-180 mV(Ag/AgCl) to -25 mV(Ag/AgCl)). "",""The results show that the anodic current density at a fixed, anodic potential increases when NAB is exposed to a TDMF. "",""The effect increases with frequency of the TDMF, and is highest for the lowest polarization potentials. ""]","{""run"":""complete_revision_full_v1"",""job"":""revision_076"",""action"":""keep""}",10.5006/2604,TG,"[{""start"":0,""end"":167},{""start"":167,""end"":362},{""start"":362,""end"":481},{""start"":481,""end"":585}]",r002,,,[],experimental,"[""Nickel-aluminum bronze (NAB) was anodically polarized in a solution of 3.5 wt% NaCl and exposed to a time-dependent magnetic field (TDMF) with an amplitude of 180 mT. "",""The effect of a TDMF on the anodic behavior of NAB has been investigated as a function TDMF frequency (0 Hz to150 Hz) and the anodic polarization potential (-180 mV(Ag/AgCl) to -25 mV(Ag/AgCl)). ""]","[{""start"":0,""end"":167},{""start"":167,""end"":362}]",,Magnetic-field-induced increase in anodic current density,P0322:n4,quantity,P0322,d53c995261415b24aa0b8384a52eba9923aeddbabb0bd4f6df875bae4471eb6f,Effect of a Time-Dependent Magnetic Field on the Corrosion of Nickel-Aluminum Bronze,increases,Nickel-aluminum bronze (NAB) was anodically polarized in a solution of 3.5 wt% NaCl and exposed to a time-dependent magnetic field (TDMF) with an amplitude of 180 mT. ,P0322:r002,,complete_abstract_revision_v1_not_independent_acceptance,mechanical_environmental_stability,TG:Ccf81690fbfa04e,accepted,Increasing magnetic-field frequency,P0322:n3,condition,TG:C504fe81a62a152,2018
research,association,TG:P0322:r003,own_work,Investigated potentials −180 to −25 mV versus Ag/AgCl; nickel-aluminum bronze in 3.5 wt% NaCl under a 180 mT time-dependent field,"[""The effect of a TDMF on the anodic behavior of NAB has been investigated as a function TDMF frequency (0 Hz to150 Hz) and the anodic polarization potential (-180 mV(Ag/AgCl) to -25 mV(Ag/AgCl)). "",""The results show that the anodic current density at a fixed, anodic potential increases when NAB is exposed to a TDMF. "",""The effect increases with frequency of the TDMF, and is highest for the lowest polarization potentials. ""]","{""run"":""complete_revision_full_v1"",""job"":""revision_076"",""action"":""keep""}",10.5006/2604,TG,"[{""start"":0,""end"":167},{""start"":167,""end"":362},{""start"":362,""end"":481},{""start"":481,""end"":585}]",r003,,,[],experimental,"[""Nickel-aluminum bronze (NAB) was anodically polarized in a solution of 3.5 wt% NaCl and exposed to a time-dependent magnetic field (TDMF) with an amplitude of 180 mT. "",""The effect of a TDMF on the anodic behavior of NAB has been investigated as a function TDMF frequency (0 Hz to150 Hz) and the anodic polarization potential (-180 mV(Ag/AgCl) to -25 mV(Ag/AgCl)). ""]","[{""start"":0,""end"":167},{""start"":167,""end"":362}]",,Magnetic-field-induced increase in anodic current density,P0322:n4,quantity,P0322,d53c995261415b24aa0b8384a52eba9923aeddbabb0bd4f6df875bae4471eb6f,Effect of a Time-Dependent Magnetic Field on the Corrosion of Nickel-Aluminum Bronze,corresponds_to_highest,Nickel-aluminum bronze (NAB) was anodically polarized in a solution of 3.5 wt% NaCl and exposed to a time-dependent magnetic field (TDMF) with an amplitude of 180 mT. ,P0322:r003,,complete_abstract_revision_v1_not_independent_acceptance,mechanical_environmental_stability,TG:C9c5b4169dcef05,accepted,Lowest anodic polarization potentials,P0322:n5,condition,TG:C504fe81a62a152,2018
research,author_claim,TG:P0322:r004,own_work,At −180 mV versus Ag/AgCl and 150 Hz; 180 mT field; 3.5 wt% NaCl,"[""At -180 mV(Ag/AgCl), the current density increased by 800% when the sample was exposed to a TDMF of 150 Hz. ""]","{""run"":""complete_revision_full_v1"",""job"":""revision_076"",""action"":""keep""}",10.5006/2604,TG,"[{""start"":0,""end"":167},{""start"":585,""end"":693}]",r004,,,[],experimental,"[""Nickel-aluminum bronze (NAB) was anodically polarized in a solution of 3.5 wt% NaCl and exposed to a time-dependent magnetic field (TDMF) with an amplitude of 180 mT. "",""At -180 mV(Ag/AgCl), the current density increased by 800% when the sample was exposed to a TDMF of 150 Hz. ""]","[{""start"":0,""end"":167},{""start"":585,""end"":693}]",,800% increase in anodic current density,P0322:n6,quantity,P0322,d53c995261415b24aa0b8384a52eba9923aeddbabb0bd4f6df875bae4471eb6f,Effect of a Time-Dependent Magnetic Field on the Corrosion of Nickel-Aluminum Bronze,produces,Nickel-aluminum bronze (NAB) was anodically polarized in a solution of 3.5 wt% NaCl and exposed to a time-dependent magnetic field (TDMF) with an amplitude of 180 mT. ,P0322:r004,,complete_abstract_revision_v1_not_independent_acceptance,mechanical_environmental_stability,TG:C34cf260d728b97,accepted,Exposure of nickel-aluminum bronze to a time-dependent magnetic field,P0322:n1,condition,TG:Cd58a9c6445a980,2018
research,author_claim,TG:P0322:r005,own_work,Authors' explanation of the field-induced current-density increase,[],"{""run"":""complete_revision_full_v1"",""job"":""revision_076"",""action"":""keep""}",10.5006/2604,TG,"[{""start"":693,""end"":824}]",r005,,,[],unspecified,[],[],,Joule heating,P0322:n8,mechanism_process,P0322,d53c995261415b24aa0b8384a52eba9923aeddbabb0bd4f6df875bae4471eb6f,Effect of a Time-Dependent Magnetic Field on the Corrosion of Nickel-Aluminum Bronze,causes,The increase in current density is explained in terms of joule heating resulting from the induced eddy currents in the NAB sample. ,P0322:r005,,complete_abstract_revision_v1_not_independent_acceptance,other_adjacent_domain,TG:C9f416302b52ed6,accepted,Induced eddy currents in nickel-aluminum bronze,P0322:n7,mechanism_process,TG:C3728721af5c4b8,2018
research,author_claim,TG:P0322:r006,own_work,Joule heating from induced eddy currents in the nickel-aluminum bronze sample,"[""The increase in current density is explained in terms of joule heating resulting from the induced eddy currents in the NAB sample. ""]","{""run"":""complete_revision_full_v1"",""job"":""revision_076"",""action"":""keep""}",10.5006/2604,TG,"[{""start"":362,""end"":481},{""start"":693,""end"":824}]",r006,,,[],unspecified,[],[],,Magnetic-field-induced increase in anodic current density,P0322:n4,quantity,P0322,d53c995261415b24aa0b8384a52eba9923aeddbabb0bd4f6df875bae4471eb6f,Effect of a Time-Dependent Magnetic Field on the Corrosion of Nickel-Aluminum Bronze,explains,"The results show that the anodic current density at a fixed, anodic potential increases when NAB is exposed to a TDMF. ",P0322:r006,,complete_abstract_revision_v1_not_independent_acceptance,mechanical_environmental_stability,TG:C3728721af5c4b8,accepted,Joule heating,P0322:n8,mechanism_process,TG:C504fe81a62a152,2018
research,author_claim,TG:P0322:r007,own_work,"Polarization curves recorded at 20, 40 and 60 °C",[],"{""run"":""complete_revision_full_v1"",""job"":""revision_076"",""action"":""keep""}",10.5006/2604,TG,"[{""start"":824,""end"":977}]",r007,,,[],experimental,"[""The increased anodic reaction at increasing temperature was documented by recording polarization curves at 20 degrees C, 40 degrees C, and 60 degrees C. ""]","[{""start"":824,""end"":977}]",,Anodic reaction of nickel-aluminum bronze,P0322:n10,mechanism_process,P0322,d53c995261415b24aa0b8384a52eba9923aeddbabb0bd4f6df875bae4471eb6f,Effect of a Time-Dependent Magnetic Field on the Corrosion of Nickel-Aluminum Bronze,increases,"The increased anodic reaction at increasing temperature was documented by recording polarization curves at 20 degrees C, 40 degrees C, and 60 degrees C. ",P0322:r007,,complete_abstract_revision_v1_not_independent_acceptance,mechanical_environmental_stability,TG:C7460d09985a42e,accepted,Increasing temperature,P0322:n9,condition,TG:C531f3480216c70,2018
research,hypothesis,TG:P0322:r008,own_work,Close proximity to time-dependent magnetic fields in chloride-containing media,"[""The results emphasize a potential limitation of the use of NAB in close proximity to TDMFs in chloride-containing media.""]","{""run"":""complete_revision_full_v1"",""job"":""revision_076"",""action"":""keep""}",10.5006/2604,TG,"[{""start"":362,""end"":481},{""start"":977,""end"":1097}]",r008,,,[],unspecified,[],[],,Use of nickel-aluminum bronze near time-dependent magnetic fields in chloride-containing media,P0322:n11,application,P0322,d53c995261415b24aa0b8384a52eba9923aeddbabb0bd4f6df875bae4471eb6f,Effect of a Time-Dependent Magnetic Field on the Corrosion of Nickel-Aluminum Bronze,suggests_a_potential_limitation_on,"The results show that the anodic current density at a fixed, anodic potential increases when NAB is exposed to a TDMF. ",P0322:r008,,complete_abstract_revision_v1_not_independent_acceptance,application_sensing,TG:C504fe81a62a152,accepted,Magnetic-field-induced increase in anodic current density,P0322:n4,quantity,TG:C6f9c0cfcfd6fce,2018
research,author_claim,TG:P0322:complete_v1_cr001,own_work,"Polarization curves recorded at 20, 40 and 60 °C",[],"{""run"":""complete_revision_full_v1"",""job"":""revision_076"",""action"":""add""}",10.5006/2604,TG,"[{""start"":824,""end"":977}]",cr001,,,[],experimental,"[""The increased anodic reaction at increasing temperature was documented by recording polarization curves at 20 degrees C, 40 degrees C, and 60 degrees C. ""]","[{""start"":824,""end"":977}]",,Increased anodic reaction of nickel-aluminum bronze with increasing temperature,P0322:complete_v1_cr001_object,mechanism_process,P0322,d53c995261415b24aa0b8384a52eba9923aeddbabb0bd4f6df875bae4471eb6f,Effect of a Time-Dependent Magnetic Field on the Corrosion of Nickel-Aluminum Bronze,documents,"The increased anodic reaction at increasing temperature was documented by recording polarization curves at 20 degrees C, 40 degrees C, and 60 degrees C. ",P0322:complete_v1_cr001,,complete_abstract_revision_v1_not_independent_acceptance,measurement_method_model,TG:C51666ca80790da,accepted,Recording polarization curves,P0322:complete_v1_cr001_subject,mechanism_process,TG:C386ad8444998f3,2018
research,author_claim,TG:P0323:r001,own_work,"Potential–pH diagram comparison at 25 °C; LiBr concentrations 400, 700, 850 and 992 g/L and absence of LiBr; acidic, neutral and weakly alkaline pH","[""Comparison of the potential-pH diagrams of iron in the absence and the presence of concentrated aqueous LiBr solutions shows that the corrosion area at acid, neutral, and weak alkaline pH extends to lower potentials and higher pH values with the increase of LiBr concentration, as a result of formation of the aqueous species FeBr2(aq) and FeBr3(aq) and destabilization of the solid species Fe, Fe(OH)(2)(s), Fe3O4, and Fe2O3.""]","{""run"":""complete_revision_full_v1"",""job"":""revision_076"",""action"":""keep""}",10.5006/2865,TG,"[{""start"":0,""end"":229},{""start"":229,""end"":655}]",r001,,,[],unspecified,[],[],,Iron corrosion region extending to lower potentials,P0323:n2,state_structure,P0323,7a87039fb926797b7b6c8cdf977e725931ef81a712e489a89e026015d4eda830,Potential-pH Diagrams of Iron in Concentrated Aqueous LiBr Solutions at 25°C,extends_corrosion_region_to,"Potential-pH diagrams of iron are developed in aqueous LiBr solutions with concentrations of 400 g/L, 700 g/L, 850 g/L, and 992 g/L LiBr at 25 degrees C, which are common concentrations in different parts of absorption machines. ",P0323:r001,,complete_abstract_revision_v1_not_independent_acceptance,mechanical_environmental_stability,TG:C6f04041e278b86,accepted,Increasing aqueous LiBr concentration,P0323:n1,condition,TG:Cb6bbe0eb2201a6,2018
research,author_claim,TG:P0323:r002,own_work,"Potential–pH diagram comparison at 25 °C; LiBr concentrations 400, 700, 850 and 992 g/L and absence of LiBr; acidic, neutral and weakly alkaline pH","[""Comparison of the potential-pH diagrams of iron in the absence and the presence of concentrated aqueous LiBr solutions shows that the corrosion area at acid, neutral, and weak alkaline pH extends to lower potentials and higher pH values with the increase of LiBr concentration, as a result of formation of the aqueous species FeBr2(aq) and FeBr3(aq) and destabilization of the solid species Fe, Fe(OH)(2)(s), Fe3O4, and Fe2O3.""]","{""run"":""complete_revision_full_v1"",""job"":""revision_076"",""action"":""keep""}",10.5006/2865,TG,"[{""start"":0,""end"":229},{""start"":229,""end"":655}]",r002,,,[],unspecified,[],[],,Iron corrosion region extending to higher pH values,P0323:n3,state_structure,P0323,7a87039fb926797b7b6c8cdf977e725931ef81a712e489a89e026015d4eda830,Potential-pH Diagrams of Iron in Concentrated Aqueous LiBr Solutions at 25°C,extends_corrosion_region_to,"Potential-pH diagrams of iron are developed in aqueous LiBr solutions with concentrations of 400 g/L, 700 g/L, 850 g/L, and 992 g/L LiBr at 25 degrees C, which are common concentrations in different parts of absorption machines. ",P0323:r002,,complete_abstract_revision_v1_not_independent_acceptance,mechanical_environmental_stability,TG:C6f04041e278b86,accepted,Increasing aqueous LiBr concentration,P0323:n1,condition,TG:Cf06db7be62dbee,2018
research,author_claim,TG:P0323:r003,own_work,"Potential–pH diagrams of iron at 25 °C with increasing aqueous LiBr concentration; acidic, neutral and weakly alkaline pH","[""Comparison of the potential-pH diagrams of iron in the absence and the presence of concentrated aqueous LiBr solutions shows that the corrosion area at acid, neutral, and weak alkaline pH extends to lower potentials and higher pH values with the increase of LiBr concentration, as a result of formation of the aqueous species FeBr2(aq) and FeBr3(aq) and destabilization of the solid species Fe, Fe(OH)(2)(s), Fe3O4, and Fe2O3.""]","{""run"":""complete_revision_full_v1"",""job"":""revision_076"",""action"":""keep""}",10.5006/2865,TG,"[{""start"":0,""end"":229},{""start"":229,""end"":655}]",r003,"[{""raw_id"":""n5"",""label"":""Destabilization of solid Fe, Fe(OH)2(s), Fe3O4 and Fe2O3""}]","[""n5""]","[""Destabilization of solid Fe, Fe(OH)2(s), Fe3O4 and Fe2O3""]",unspecified,[],[],,Iron corrosion region extending to lower potentials,P0323:n2,state_structure,P0323,7a87039fb926797b7b6c8cdf977e725931ef81a712e489a89e026015d4eda830,Potential-pH Diagrams of Iron in Concentrated Aqueous LiBr Solutions at 25°C,jointly_causes,"Potential-pH diagrams of iron are developed in aqueous LiBr solutions with concentrations of 400 g/L, 700 g/L, 850 g/L, and 992 g/L LiBr at 25 degrees C, which are common concentrations in different parts of absorption machines. ",P0323:r003,,complete_abstract_revision_v1_not_independent_acceptance,mechanical_environmental_stability,TG:C174a8bd7bc77aa,accepted,Formation of aqueous FeBr2(aq) and FeBr3(aq),P0323:n4,mechanism_process,TG:Cb6bbe0eb2201a6,2018
