mention_id,paper_id,domain,raw_phrase,proposed_semantic_role,quote,evidence_scope,decision_source,annotation_status,human_decision,human_role,human_reason,review_flags,review_note
iTE:P0626:n2,P0626,iTE,thermally-insulating gate dielectrics,material_entity,"Here, a novel nanodevice architecture is presented in which ionic liquids are employed as thermally-insulating gate dielectrics.",node_containing_sentences_from_original_quote,decisions_04c.json,model_proposed_pending_human,,,,coreference_review,
iTE:P0633:n3,P0633,iTE,large barocaloric effects,performance_function,We predict the existence of large barocaloric effects above room temperature in the thermoelectric fast-ion conductor Cu2Se by using classical molecular dynamics simulations and first-principles computational methods. A hydrostatic pressure of 1 GPa induces large isothermal entropy changes of vertical bar Delta S vertical bar similar to 15-45 J kg(-1) K-1 and adiabatic temperature shifts of vertical bar Delta T vertical bar similar to 10 K in the temperature interval 400 <= T <= 700 K. Structural phase transitions are absent in the analyzed thermodynamic range. The causes of such large barocaloric effects are significant P-induced variations on the ionic conductivity of Cu2Se and the inherently high anharmonicity of the material.,node_containing_sentences_from_original_quote,decisions_04c.json,model_proposed_pending_human,,,,effect_alternative,
iTE:P0637:n3,P0637,iTE,ratio of discharging and charging,quantity,"In contrast to other ionic supercapacitors, the Soret effect is eliminated in the TEG-MSC. This shortens the charging time and significantly increases the ratio of discharging and charging.",node_containing_sentences_from_original_quote,decisions_04c.json,model_proposed_pending_human,,,,ratio_definition_unresolved,
iTE:P0640:n2,P0640,iTE,thermoelectric conversion system,,"Here, a simple thermoelectric conversion system is shown using directed ionic flow through the biomimetic smart nanochannels, inspired by the human skin.",node_containing_sentences_from_original_quote,decisions_04c.json,unresolved_role_pending_review,,,,ontology_gap,完整转换系统不等于材料实体或微观机制。
iTE:P0651:n1,P0651,iTE,shallow hole doping,design_strategy,"Complementary characterization with absorption, Raman, and X-ray photoelectron spectroscopy reveals that shallow hole doping plays a partial role in the enhanced electrical conductivity.",node_containing_sentences_from_original_quote,decisions_04c.json,model_proposed_pending_human,,,,doping_process_alternative,
iTE:P0653:n1,P0653,iTE,electrostatic and hydration contributions of the ionic shell,quantity,We determine the NPs' Eastman entropy of transfer and the Seebeck (thermoelectric) contribution to the measured Ludwig-Soret coefficient in these ionic dispersions. The NPs' Eastman entropy of transfer <(S)over cap>(NP) is interpreted through the electrostatic and hydration contributions of the ionic shell surrounding the NPs.,node_containing_sentences_from_original_quote,decisions_04c.json,model_proposed_pending_human,,,,interaction_alternative,
TG:P0308:n2,P0308,TG,maximum power density of 660 mW m(-1),performance_function,"The need to harvest low-grade waste heat at 100-200 degrees C has attracted much attention. In this paper, the performance of thermo-electrochemical cells (TECs) with an iron triflate (Fe(CF3SO3)(2)/Fe(CF3SO3)(3)) redox couple is investigated in various organic solvents at temperatures exceeding 100 degrees C. The TECs in dimethylformamide (DMF) showed the maximum Seebeck coefficient of 1.51 mV K-1, and the maximum power density of 660 mW m(-1) was achieved using 0.5 M iron triflate in DMF at Delta T = 120 K (145 degrees C on the hot-side).",node_containing_sentences_from_original_quote,decisions_02c.json,model_proposed_pending_human,,,,source_unit_requires_review,原词单位为 mW m(-1)，与常见面功率密度不一致；保留来源，不擅自改单位。
TG:P0317:n1,P0317,TG,thermocell with hydrogen gas electrodes and a proton exchange membrane,,"Direct conversion of thermal energy to electric energy with thermoelectric generators is an attractive technique to recover low-temperature heat. Thermoelectric generators based on galvanic cells (thermocells) provide promising results with respect to the Seebeck coefficient. In this study, based on the theory of non-equilibrium thermodynamics, we simulated a thermocell with hydrogen gas electrodes and a proton exchange membrane. We calculated a maximum power density of 1461 mW/m(2) and a thermal efficiency of 2% relative to the Carnot efficiency for a cell operating with the same gas composition at both the anode and the cathode, but fully saturated at the anode. We predict a Seebeck coefficient in the range of 0.7-1.8 mV/K, higher than those of classical thermoelectric generators. The thermocell presented here provides promising values regarding the Seebeck coefficient. (C) 2018 Hydrogen Energy Publications LLC. Published by Elsevier Ltd. All rights reserved.",node_containing_sentences_from_original_quote,decisions_03a.json,unresolved_role_pending_review,,,,ontology_gap,被模拟的完整热电池器件，所附电极/膜限定保留，不能作为单独材料。
TG:P0322:n2,P0322,TG,increase in current density,quantity,"Nickel-aluminum bronze (NAB) was anodically polarized in a solution of 3.5 wt% NaCl and exposed to a time-dependent magnetic field (TDMF) with an amplitude of 180 mT. The effect of a TDMF on the anodic behavior of NAB has been investigated as a function TDMF frequency (0 Hz to150 Hz) and the anodic polarization potential (-180 mV(Ag/AgCl) to -25 mV(Ag/AgCl)). The results show that the anodic current density at a fixed, anodic potential increases when NAB is exposed to a TDMF. The effect increases with frequency of the TDMF, and is highest for the lowest polarization potentials. At -180 mV(Ag/AgCl), the current density increased by 800% when the sample was exposed to a TDMF of 150 Hz. The increase in current density is explained in terms of joule heating resulting from the induced eddy currents in the NAB sample. The increased anodic reaction at increasing temperature was documented by recording polarization curves at 20 degrees C, 40 degrees C, and 60 degrees C. The results emphasize a potential limitation of the use of NAB in close proximity to TDMFs in chloride-containing media.",node_containing_sentences_from_original_quote,decisions_03a.json,model_proposed_pending_human,,,,output_scope_unresolved,
TG:P0329:n2,P0329,TG,thermoelectromotive force (E),performance_function,"The thermoelectric properties of the non-isothermal Cu\Cu(NO3)(2)\Cu cell have been studied. It has been established that the value of the thermoelectromotive force (E) changes linearly with temperature up to the freezing point of the solution. At lower temperatures than this, at concentrations where the frozen phase consists of pure ice, E increases due to the increase in the concentration of the solution, whereas at compositions where the frozen phase is Cu(NO3)(2). XH2O, the decrease in Cu(NO3)(2) concentration results in a decrease of E. At temperatures lower than the freezing temperature, the potential difference measured between the poles of the cell, in addition to the thermo-emf - due to the concentration change during freezing - includes also the electric potential difference caused by the concentration difference between the half-cells. The slope of the E-Delta T straight lines (E') increases with the concentration of cupric nitrate solutions. (C) 1998 Elsevier Science S.A. All rights reserved.",node_containing_sentences_from_original_quote,decisions_03a.json,model_proposed_pending_human,,,,source_sentence_incomplete,
TG:P0237:n2,P0237,TG,thermoelectric measurement technique,,A thermodynamic argument introduces spin mixing as the main process measured by this novel thermoelectric measurement technique.,node_containing_sentences_from_original_quote,decisions_02b.json,unresolved_role_pending_review,,,,ontology_gap,热电测量技术为研究方法，不属于材料/机制十类。
TG:P0240:n1,P0240,TG,carrier redistribution in the near-surface regions,mechanism_process,"For higher manganese silicide single crystals of certain geometry and superstructure orientation, an unusual metallization process is observed. This anomaly can be associated either with bulk processes similar to thermogalvanic effects or with the carrier redistribution in the near-surface regions that is due to the high thermoelectric power anisotropy and complex crystal structure.",node_containing_sentences_from_original_quote,decisions_02b.json,model_proposed_pending_human,,,,alternative_hypothesis,
TG:P0241:n1,P0241,TG,solid-electrolyte cell,,"A novel type of thermogalvanic temperature sensor using a solid-electrolyte cell is reported. As compared to normal thermocouples (sensitivity 0.1 mV/K), this sensor has higher sensitivity (0.2 mV/K), is hysteresis free and linear in the low-temperature range.",node_containing_sentences_from_original_quote,decisions_02b.json,unresolved_role_pending_review,,,,ontology_gap,solid-electrolyte cell 是传感器所用完整电池器件。
TG:P0260:n2,P0260,TG,Hofmeister effect,mechanism_process,"This approach introduces hydrophobic I-3(-) (endogenously generated from I-2 and I-) directly into the polymer solution to trigger the Hofmeister effect in situ, eliminating conventional steps such as cooling-induced shaping and prolonged immersion.",node_containing_sentences_from_original_quote,decisions_02b.json,model_proposed_pending_human,,,,definition_unresolved,
TG:P0262:n1,P0262,TG,structural disorder and interfacial entropy,,"In contrast, amorphous NaxTiO2 shows alpha = -4.8 mV K-1 at 0% degree of sodiation and saturates near -2.0 mV K-1 with sodiation, indicating that structural disorder and interfacial entropy strongly enhance, |alpha|.",node_containing_sentences_from_original_quote,decisions_02b.json,unresolved_role_pending_review,,,,compound_mixed_roles;split_review,structural disorder 为状态，interfacial entropy 为量；没有依据在一个复合节点中选唯一主角色，暂留空。
TG:P0265:n2,P0265,TG,performance,performance_function,"While several technologies are already available for this purpose, most of them require relatively high temperatures to achieve high performance. One approach that can make use of lower temperature heat sources is the thermally regenerative electrochemical cycle (TREC). Systems based on this principle can be a cost-effective option for capturing heat from sources such as fuel cells, although their efficiency depends on several factors. This study applies parameter sensitivity analysis to support more efficient system design. The results show that chemical properties, especially the thermal coefficients of redox pairs, have the strongest effect on performance.",node_containing_sentences_from_original_quote,decisions_02c.json,model_proposed_pending_human,,,,underspecified_performance,
TG:P0280:n1,P0280,TG,planar TEC with Sb:SnO2,,"It was found that the planar TEC with Sb:SnO2 reached a temperature coefficient of 1.76 mV/K, higher than the value obtained in the standard configuration with Sb:SnO2 (1.21 mV/K), and also higher than the planar architecture with Pt electrodes, which showed the typical value for the ferro/ferricyanide electrolyte (1.45 mV/K).",node_containing_sentences_from_original_quote,decisions_02c.json,unresolved_role_pending_review,,,,ontology_gap,完整平面热电化学器件含 Sb:SnO2 电极，原词不是单独材料实体。
TG:P0281:n1,P0281,TG,Pt-free thermocells,,"Pt-free thermocells devised here provide an output power of 12 W m(-2) for an interelectrode temperature difference (Delta T) of 81 degrees C, which is sixfold higher power than previously reported for planar thermocells operating at ambient pressure.",node_containing_sentences_from_original_quote,decisions_02c.json,unresolved_role_pending_review,,,,ontology_gap,Pt-free thermocells 是完整器件类别，暂不强制映射材料类。
TG:P0283:n3,P0283,TG,performance of the thermo-electrochemical cells,performance_function,"This temperature-dependent host-guest interaction provides a concentration gradient of redox ion pairs between two electrodes, leading to the eminent performance of the thermo-electrochemical cells.",node_containing_sentences_from_original_quote,decisions_02c.json,model_proposed_pending_human,,,,underspecified,
TG:P0284:n3,P0284,TG,thermodynamic and kinetic characteristics,quantity,"Here, we developed a novel Cu-based thermosensitive crystallization and 3D multi-structured electrodes to synergistically boost the thermodynamic and kinetic characteristics of the n-type thermocell.",node_containing_sentences_from_original_quote,decisions_02c.json,model_proposed_pending_human,,,,underspecified_properties,
TG:P0286:n2,P0286,TG,nitrogen doping,design_strategy,"Due to its well-developed pore structure and nitrogen doping, the mandarin peel-derived electrodes carbonized at 800 ? delivered the maximum power density.",node_containing_sentences_from_original_quote,decisions_02c.json,model_proposed_pending_human,,,,doped_state_alternative,
TG:P0291:n3,P0291,TG,cell performance,performance_function,"The Seebeck coefficient and diffusivity of the cobalt redox couple were measured in both liquid and gelled electrolytes, and the effect of gelation on the thermocell performance is reported. Finally, the cell performance was further improved by optimizing the concentration of the redox couple and the separation between the hot and cold electrodes, and the stability of the device over 25h of operation is demonstrated.",node_containing_sentences_from_original_quote,decisions_02c.json,model_proposed_pending_human,,,,underspecified,
