mention_id,initial_concept_id,assignment_kind,decision_source,reconstruction_run_id,draft_concept_id,rollback_action
iTE:P1495:n2,iTE:P1495:initial_n2,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:iTE:5e5199dcc769a9a6e8c0,restore_exact_initial_assignment
iTE:P1496:n1,iTE:P1496:initial_n1,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:iTE:1bff323b6c70b89ee12f,restore_exact_initial_assignment
iTE:P1496:n2,iTE:P1496:initial_n2,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:iTE:dc45733a6ee9bda13b42,restore_exact_initial_assignment
iTE:P1497:n1,iTE:P1497:initial_n1,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:iTE:f5faf25fdafe3ae5a493,restore_exact_initial_assignment
iTE:P1497:n2,iTE:P1497:initial_n2,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:iTE:0c98fa5d1b4ed5c18cbb,restore_exact_initial_assignment
iTE:P1498:n1,iTE:P1498:initial_n1,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:iTE:adfe97f443aa4b5ee01f,restore_exact_initial_assignment
iTE:P1498:n2,iTE:P1498:initial_n2,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:iTE:4d48beb4d03239385c88,restore_exact_initial_assignment
iTE:P1499:n1,iTE:P1499:initial_n1,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:iTE:996ecb21c86026f088cd,restore_exact_initial_assignment
iTE:P1499:n2,iTE:P1499:initial_n2,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:iTE:9b0ff8ae8ca16fee308e,restore_exact_initial_assignment
iTE:P1499:n3,iTE:P1499:initial_n3,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:iTE:cbf841ed771e9f9788da,restore_exact_initial_assignment
iTE:P1500:n1,iTE:P1500:initial_n1,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:iTE:3ef6cba8aa2f4e274610,restore_exact_initial_assignment
iTE:P1500:n2,iTE:P1500:initial_n2,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:iTE:670f398cf26deef74960,restore_exact_initial_assignment
iTE:P1500:n3,iTE:P1500:initial_n3,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:iTE:c5ac0a151ce053722948,restore_exact_initial_assignment
iTE:P1500:n4,iTE:P1500:initial_n4,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:iTE:dc45733a6ee9bda13b42,restore_exact_initial_assignment
iTE:P1501:n1,iTE:P1501:initial_n1,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:iTE:382ef9a3d745453c5080,restore_exact_initial_assignment
iTE:P1501:n2,iTE:P1501:initial_n2,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:iTE:35850bb3ecb7b8f0a18f,restore_exact_initial_assignment
iTE:P1502:n1,iTE:P1502:initial_n1,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:iTE:689661c4514f0ddb6ab4,restore_exact_initial_assignment
iTE:P1502:n2,iTE:P1502:initial_n2,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:iTE:dc45733a6ee9bda13b42,restore_exact_initial_assignment
iTE:P1503:n1,iTE:P1503:initial_n1,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:iTE:bd727001eae367f5fae4,restore_exact_initial_assignment
iTE:P1503:n2,iTE:P1503:initial_n2,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:iTE:304e25904d9d7375c6be,restore_exact_initial_assignment
iTE:P1504:n1,iTE:P1504:initial_n1,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:iTE:3c50eba0cf7bc77caa66,restore_exact_initial_assignment
iTE:P1504:n2,iTE:P1504:initial_n2,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:iTE:8c0fa56d5deb5eaf6754,restore_exact_initial_assignment
iTE:P1504:n3,iTE:P1504:initial_n3,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:iTE:0338c163d9c44db3b320,restore_exact_initial_assignment
iTE:P1505:n1,iTE:P1505:initial_n1,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:iTE:4ae5eaf35f94b9e44c34,restore_exact_initial_assignment
iTE:P1505:n2,iTE:P1505:initial_n2,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:iTE:a674141aaa6594985e57,restore_exact_initial_assignment
iTE:P1506:n1,iTE:P1506:initial_n1,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:iTE:32c2fa470adb137e71dc,restore_exact_initial_assignment
iTE:P1506:n2,iTE:P1506:initial_n2,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:iTE:496aa0bfe2c6ea027360,restore_exact_initial_assignment
iTE:P1507:n1,iTE:P1507:initial_n1,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:iTE:d9a8c080066041c5e8e1,restore_exact_initial_assignment
iTE:P1507:n2,iTE:P1507:initial_n2,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:iTE:748a9f1608f05d4628b6,restore_exact_initial_assignment
iTE:P1508:n1,iTE:P1508:initial_n1,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:iTE:532f4b9bc19f6f3a5217,restore_exact_initial_assignment
iTE:P1508:n2,iTE:P1508:initial_n2,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:iTE:dc45733a6ee9bda13b42,restore_exact_initial_assignment
iTE:P1508:n3,iTE:P1508:initial_n3,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:iTE:abab1f0bfafa1959a1f2,restore_exact_initial_assignment
iTE:P1509:n1,iTE:P1509:initial_n1,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:iTE:e2185889c88e9dd33ee7,restore_exact_initial_assignment
iTE:P1509:n2,iTE:P1509:initial_n2,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:iTE:0324c8e76eb8bc1fe363,restore_exact_initial_assignment
iTE:P1510:n1,iTE:P1510:initial_n1,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:iTE:58437a6fc9e5f507da78,restore_exact_initial_assignment
iTE:P1510:n2,iTE:P1510:initial_n2,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:iTE:a866a67ced0c03cf4bb4,restore_exact_initial_assignment
iTE:P1511:n1,iTE:P1511:initial_n1,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:iTE:a2c00f5ca11d8e044e5f,restore_exact_initial_assignment
iTE:P1511:n2,iTE:P1511:initial_n2,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:iTE:201d3b1917b9bbf8dc1a,restore_exact_initial_assignment
iTE:P1511:n3,iTE:P1511:initial_n3,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:iTE:0485125d208dd904707e,restore_exact_initial_assignment
iTE:P1512:n1,iTE:P1512:initial_n1,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:iTE:ed541f01fd4e7b776308,restore_exact_initial_assignment
iTE:P1512:n2,iTE:P1512:initial_n2,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:iTE:a5a8952bd5cf6d9878a4,restore_exact_initial_assignment
iTE:P1512:n3,iTE:P1512:initial_n3,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:iTE:39511d563dffa2e9b699,restore_exact_initial_assignment
iTE:P1513:n1,iTE:P1513:initial_n1,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:iTE:927da9c38f3e18c2b3e2,restore_exact_initial_assignment
iTE:P1513:n2,iTE:P1513:initial_n2,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:iTE:addac0f71702d5504f4e,restore_exact_initial_assignment
iTE:P1513:n3,iTE:P1513:initial_n3,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:iTE:9716eb73cc8ee2363c42,restore_exact_initial_assignment
iTE:P1514:n1,iTE:P1514:initial_n1,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:iTE:dbfe99159f06675353e1,restore_exact_initial_assignment
iTE:P1514:n2,iTE:P1514:initial_n2,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:iTE:f56b46ee491c8b844234,restore_exact_initial_assignment
iTE:P1514:n3,iTE:P1514:initial_n3,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:iTE:c05b756706da29508f72,restore_exact_initial_assignment
iTE:P1515:n1,iTE:P1515:initial_n1,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:iTE:5adfebfeef5f35786541,restore_exact_initial_assignment
iTE:P1515:n2,iTE:P1515:initial_n2,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:iTE:b4eb30c44b285ac27029,restore_exact_initial_assignment
iTE:P1516:n1,iTE:P1516:initial_n1,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:iTE:58437a6fc9e5f507da78,restore_exact_initial_assignment
iTE:P1516:n2,iTE:P1516:initial_n2,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:iTE:a866a67ced0c03cf4bb4,restore_exact_initial_assignment
iTE:P1517:n1,iTE:P1517:initial_n1,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:iTE:d52d3609d310b2b8aa3f,restore_exact_initial_assignment
iTE:P1517:n2,iTE:P1517:initial_n2,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:iTE:abab1f0bfafa1959a1f2,restore_exact_initial_assignment
iTE:P1517:n3,iTE:P1517:initial_n3,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:iTE:9b3de84f91555742609c,restore_exact_initial_assignment
iTE:P1518:n1,iTE:P1518:initial_n1,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:iTE:48251eb812ec84c53518,restore_exact_initial_assignment
iTE:P1518:n2,iTE:P1518:initial_n2,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:iTE:3881f2c77df1921b05c3,restore_exact_initial_assignment
iTE:P1519:n1,iTE:P1519:initial_n1,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:iTE:8a6844ff65b4d7a2dc0f,restore_exact_initial_assignment
iTE:P1519:n2,iTE:P1519:initial_n2,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:iTE:e0945abe5de83bf8313d,restore_exact_initial_assignment
iTE:P1519:n3,iTE:P1519:initial_n3,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:iTE:dc45733a6ee9bda13b42,restore_exact_initial_assignment
iTE:P1519:n4,iTE:P1519:initial_n4,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:iTE:681d6d74b995f9d82e7d,restore_exact_initial_assignment
iTE:P1520:n1,iTE:P1520:initial_n1,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:iTE:8e9ff9cf1c6f9056761e,restore_exact_initial_assignment
iTE:P1520:n2,iTE:P1520:initial_n2,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:iTE:d78c6fb0d98183a4f8cd,restore_exact_initial_assignment
iTE:P1520:n3,iTE:P1520:initial_n3,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:iTE:eab48ea935087dd66031,restore_exact_initial_assignment
iTE:P1520:n4,iTE:P1520:initial_n4,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:iTE:c1a334ff06f0a4c8295a,restore_exact_initial_assignment
iTE:P1521:n1,iTE:P1521:initial_n1,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:iTE:1c7f2b3976003f878d1a,restore_exact_initial_assignment
iTE:P1521:n2,iTE:P1521:initial_n2,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:iTE:005901bb657f64aa868c,restore_exact_initial_assignment
iTE:P1521:n3,iTE:P1521:initial_n3,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:iTE:c9bb5e1bee98931133dd,restore_exact_initial_assignment
iTE:P1522:n1,iTE:P1522:initial_n1,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:iTE:0ef6c3d62d96bdebfe6d,restore_exact_initial_assignment
iTE:P1522:n2,iTE:P1522:initial_n2,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:iTE:d6b04445a1484d354182,restore_exact_initial_assignment
iTE:P1522:n3,iTE:P1522:initial_n3,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:iTE:704ebee62ebd7152c8a4,restore_exact_initial_assignment
iTE:P1523:n1,iTE:P1523:initial_n1,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:iTE:29ca0f65551d32f5380c,restore_exact_initial_assignment
iTE:P1523:n2,iTE:P1523:initial_n2,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:iTE:dadd49e1329dd2eb16b2,restore_exact_initial_assignment
iTE:P1525:n1,iTE:P1525:initial_n1,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:iTE:18cc529cf07c92d54c1e,restore_exact_initial_assignment
iTE:P1525:n2,iTE:P1525:initial_n2,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:iTE:fd85c8752a7f1400d333,restore_exact_initial_assignment
iTE:P1525:n3,iTE:P1525:initial_n3,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:iTE:abab1f0bfafa1959a1f2,restore_exact_initial_assignment
iTE:P1526:n1,iTE:P1526:initial_n1,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:iTE:c26686b339da06c3779e,restore_exact_initial_assignment
iTE:P1526:n2,iTE:P1526:initial_n2,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:iTE:edbf5fe10be4dfc8cbf6,restore_exact_initial_assignment
iTE:P1526:n3,iTE:P1526:initial_n3,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:iTE:37c58210df51f7289192,restore_exact_initial_assignment
iTE:P1527:n1,iTE:P1527:initial_n1,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:iTE:823a13e67390f0a892c3,restore_exact_initial_assignment
iTE:P1527:n2,iTE:P1527:initial_n2,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:iTE:9b3de84f91555742609c,restore_exact_initial_assignment
iTE:P1527:n3,iTE:P1527:initial_n3,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:iTE:51aefdbd0c427070bdc7,restore_exact_initial_assignment
iTE:P1528:n1,iTE:P1528:initial_n1,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:iTE:81efac7b1fa744248919,restore_exact_initial_assignment
iTE:P1528:n2,iTE:P1528:initial_n2,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:iTE:303ca6ede25b006057e6,restore_exact_initial_assignment
iTE:P1528:n3,iTE:P1528:initial_n3,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:iTE:ee0fbe16938023232509,restore_exact_initial_assignment
iTE:P1529:n1,iTE:P1529:initial_n1,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:iTE:8bd25a837ca1c526382a,restore_exact_initial_assignment
iTE:P1529:n2,iTE:P1529:initial_n2,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:iTE:2e3503e9a384148e0aa7,restore_exact_initial_assignment
iTE:P1530:n1,iTE:P1530:initial_n1,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:iTE:0f817d364ed9d45026ef,restore_exact_initial_assignment
iTE:P1530:n2,iTE:P1530:initial_n2,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:iTE:e9d75d4ac69f91363a0f,restore_exact_initial_assignment
iTE:P1531:n1,iTE:P1531:initial_n1,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:iTE:7c78a435427faa308379,restore_exact_initial_assignment
iTE:P1531:n2,iTE:P1531:initial_n2,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:iTE:eea0d9845814dd82cd6e,restore_exact_initial_assignment
iTE:P1532:n1,iTE:P1532:initial_n1,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:iTE:d610c1b7c72a5772662d,restore_exact_initial_assignment
iTE:P1532:n2,iTE:P1532:initial_n2,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:iTE:261d4fe96edc40089554,restore_exact_initial_assignment
iTE:P1533:n1,iTE:P1533:initial_n1,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:iTE:1615c0a141b01cf4fff7,restore_exact_initial_assignment
iTE:P1533:n2,iTE:P1533:initial_n2,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:iTE:ea09823a7cbf9f97b974,restore_exact_initial_assignment
iTE:P1534:n1,iTE:P1534:initial_n1,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:iTE:b96fe9167cd75a8c6b5f,restore_exact_initial_assignment
iTE:P1534:n2,iTE:P1534:initial_n2,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:iTE:8b007c214a85a77a6d06,restore_exact_initial_assignment
iTE:P1534:n3,iTE:P1534:initial_n3,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:iTE:4e1eed8360b9aeeee4b8,restore_exact_initial_assignment
iTE:P1534:n4,iTE:P1534:initial_n4,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:iTE:0b223b42bf27b06f76be,restore_exact_initial_assignment
iTE:P1535:n1,iTE:P1535:initial_n1,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:iTE:9bea72e91a1ff67ad32c,restore_exact_initial_assignment
iTE:P1535:n2,iTE:P1535:initial_n2,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:iTE:2ff5c4f6c38b3fc9ec2b,restore_exact_initial_assignment
iTE:P1536:n1,iTE:P1536:initial_n1,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:iTE:a137a979a26f88ca598c,restore_exact_initial_assignment
iTE:P1536:n2,iTE:P1536:initial_n2,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:iTE:b15cc86ef09d1de83852,restore_exact_initial_assignment
iTE:P1536:n3,iTE:P1536:initial_n3,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:iTE:650630eba73fdc94492a,restore_exact_initial_assignment
iTE:P1537:n1,iTE:P1537:initial_n1,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:iTE:77ed6ae9e70acb923f58,restore_exact_initial_assignment
iTE:P1537:n2,iTE:P1537:initial_n2,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:iTE:758f820054b8e147fad2,restore_exact_initial_assignment
iTE:P1538:n1,iTE:P1538:initial_n1,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:iTE:048e19bab427f871e4e1,restore_exact_initial_assignment
iTE:P1538:n2,iTE:P1538:initial_n2,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:iTE:0b4d2e1805e819b22943,restore_exact_initial_assignment
iTE:P1538:n3,iTE:P1538:initial_n3,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:iTE:08eebbef5ee05f693324,restore_exact_initial_assignment
iTE:P1539:n1,iTE:P1539:initial_n1,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:iTE:5675a46ac9f4f2ed6ed3,restore_exact_initial_assignment
iTE:P1539:n2,iTE:P1539:initial_n2,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:iTE:772cd6e08ec2b5a1194b,restore_exact_initial_assignment
iTE:P1539:n3,iTE:P1539:initial_n3,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:iTE:abab1f0bfafa1959a1f2,restore_exact_initial_assignment
iTE:P1539:n4,iTE:P1539:initial_n4,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:iTE:dc45733a6ee9bda13b42,restore_exact_initial_assignment
iTE:P1540:n1,iTE:P1540:initial_n1,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:iTE:f5fe429129c83a5b2c97,restore_exact_initial_assignment
iTE:P1540:n2,iTE:P1540:initial_n2,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:iTE:1ecfcdf9003fe4cda92a,restore_exact_initial_assignment
iTE:P1541:n1,iTE:P1541:initial_n1,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:iTE:94d0ae46fc131de00bb1,restore_exact_initial_assignment
iTE:P1541:n2,iTE:P1541:initial_n2,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:iTE:f234e01e17473c049377,restore_exact_initial_assignment
iTE:P1542:n1,iTE:P1542:initial_n1,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:iTE:07179e10c0b3cca49e46,restore_exact_initial_assignment
iTE:P1542:n2,iTE:P1542:initial_n2,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:iTE:0be30c2ac450c4614c14,restore_exact_initial_assignment
iTE:P1542:n3,iTE:P1542:initial_n3,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:iTE:ebafcf85a450275fe2cb,restore_exact_initial_assignment
iTE:P1542:n4,iTE:P1542:initial_n4,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:iTE:5c8b6c5f8df818f8f613,restore_exact_initial_assignment
iTE:P1543:n1,iTE:P1543:initial_n1,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:iTE:49a0f5924fe7c6314911,restore_exact_initial_assignment
iTE:P1543:n2,iTE:P1543:initial_n2,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:iTE:315e8630b0deca738953,restore_exact_initial_assignment
iTE:P1543:n3,iTE:P1543:initial_n3,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:iTE:b3abd629aac631f796e9,restore_exact_initial_assignment
iTE:P1544:n1,iTE:P1544:initial_n1,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:iTE:417c09307a8cf1d181a9,restore_exact_initial_assignment
iTE:P1544:n2,iTE:P1544:initial_n2,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:iTE:096758af311a1cd1e659,restore_exact_initial_assignment
iTE:P1544:n3,iTE:P1544:initial_n3,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:iTE:45241af719842a24200b,restore_exact_initial_assignment
iTE:P1544:n4,iTE:P1544:initial_n4,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:iTE:4c293ea0220fad48e03b,restore_exact_initial_assignment
