relation_id,paper_id,analysis_layer,source_membership,year,title,doi,sentence_id,evidence_sentence,sentence_char_start,sentence_char_end,source_occurrence_id,source_global_concept_id,source_layer_node_id,source_surface,source_normalized_label,source_char_start,source_char_end,predicate_surface,predicate_normalized,predicate_char_start,predicate_char_end,target_occurrence_id,target_global_concept_id,target_layer_node_id,target_surface,target_normalized_label,target_char_start,target_char_end,assertion_status,risk_nominal_predicate,risk_hyphenated_predicate,risk_cross_clause,risk_other_predicate_between_endpoints,risk_long_endpoint_gap,risk_coordinated_inherited_subject,risk_compound_subject_after_selected_source,risk_intervening_target_head,risk_reasons,strict_syntax_eligible,human_semantic_review,graph_eligible,verifier_status
AR_12bcb7622c97,P1357,holdout,iTE,2026,"Correlations between physical, electrical and thermal properties of silver halide-based solids",10.1016/j.mseb.2026.119315,5,"The results show that increasing the proportion of AgI or AgBr0.7I0.3 in AgBr AgCl0.25Br0.75, or AgCl leads to higher material density and microhardness, and promotes a transition to a superionic state at elevated temperatures.",649,876,CO_aa2b1f92abd1,GC_3584fc4661fa,LN_8b5aa4963029,AgCl,agcl,746,750,leads to,lead_to,751,759,CO_315821e8b6d8,GC_56bf8ae82a10,LN_ce6cc030f869,transition,transition,818,828,observed_assertion,False,False,True,True,False,False,False,False,risk_cross_clause; risk_other_predicate_between_endpoints,False,pending,False,relation_review_required
AR_05364ded9262,P1357,holdout,iTE,2026,"Correlations between physical, electrical and thermal properties of silver halide-based solids",10.1016/j.mseb.2026.119315,5,"The results show that increasing the proportion of AgI or AgBr0.7I0.3 in AgBr AgCl0.25Br0.75, or AgCl leads to higher material density and microhardness, and promotes a transition to a superionic state at elevated temperatures.",649,876,CO_aa2b1f92abd1,GC_3584fc4661fa,LN_8b5aa4963029,AgCl,agcl,746,750,promotes,promote,807,815,CO_315821e8b6d8,GC_56bf8ae82a10,LN_ce6cc030f869,transition,transition,818,828,observed_assertion,False,False,True,True,False,False,True,False,risk_cross_clause; risk_other_predicate_between_endpoints; risk_compound_subject_after_selected_source,False,pending,False,relation_review_required
AR_a72b2acd6275,P1359,holdout,iTE,2021,"Impact of sodium oxide, sulfide, and fluoride-doped vanadium phosphate glasses on the thermoelectric power and electrical properties: structure analysis and conduction mechanism",10.1007/s10854-020-05115-7,9,"The dc conductivity of the formed sulfur-containing glasses is enhanced owing to the increase of V4+-V5+ or V3+-V4+ ion pairs as sulfur worked as a reducing agent, which resulted in reduction of the vanadium ions from high valence (V4+ and/or V5+) to low valence states (V3+ and/or V4+).",1104,1391,CO_52d1db6b426d,GC_ad31be3c31b6,LN_9cf092bbb4d1,dc conductivity,dc conductivity,1108,1123,increase,increase,1189,1197,CO_5e36f15e1d82,GC_bc973eea7bf7,LN_aeae08713f71,V3+-V4+ ion pairs,v3+-v4+ ion pair,1212,1229,purpose_or_design,True,False,False,False,True,False,False,False,risk_nominal_predicate; risk_long_endpoint_gap,False,pending,False,relation_review_required
AR_b235a24c6d64,P1362,holdout,iTE,2000,"Ca-doped RCoO3 (R = Gd, Sm, Nd, Pr) as thermoelectric materials",10.1039/b003964k,1,"The electrical resistivity and Seebeck coefficient of (R0.9Ca0.1)CoO3 (R = Gd, Sm, Nd, Pr) rapidly decrease with increasing ionic radius of the rare-earth element, and the Seebeck coefficients (p-type) are fairly high at low temperatures and attain low and constant values at high temperatures; (Pr0.9Ca0.1)CoO3 shows the highest figure-of-merit, 1.3 x 10(-4) K-1 at 85 degrees C, although this rapidly decreases with temperature above 300 degrees C due to the decreasing Seebeck coefficient and increasing electronic thermal conductivity.",0,539,CO_4afe3b04c4a3,GC_4e69b706adfa,LN_813658f0e444,CoO3,coo3,307,311,shows,show,312,317,CO_8502e85ee6aa,GC_ccabce0c2d0c,LN_1dcf7519dc4e,decreasing Seebeck coefficient,decreasing seebeck coefficient,461,491,observed_assertion,False,False,True,True,True,False,False,False,risk_cross_clause; risk_other_predicate_between_endpoints; risk_long_endpoint_gap,False,pending,False,relation_review_required
AR_03f4932d77e6,P1362,holdout,iTE,2000,"Ca-doped RCoO3 (R = Gd, Sm, Nd, Pr) as thermoelectric materials",10.1039/b003964k,1,"The electrical resistivity and Seebeck coefficient of (R0.9Ca0.1)CoO3 (R = Gd, Sm, Nd, Pr) rapidly decrease with increasing ionic radius of the rare-earth element, and the Seebeck coefficients (p-type) are fairly high at low temperatures and attain low and constant values at high temperatures; (Pr0.9Ca0.1)CoO3 shows the highest figure-of-merit, 1.3 x 10(-4) K-1 at 85 degrees C, although this rapidly decreases with temperature above 300 degrees C due to the decreasing Seebeck coefficient and increasing electronic thermal conductivity.",0,539,CO_4afe3b04c4a3,GC_4e69b706adfa,LN_813658f0e444,CoO3,coo3,307,311,decreases,decrease,403,412,CO_8502e85ee6aa,GC_ccabce0c2d0c,LN_1dcf7519dc4e,decreasing Seebeck coefficient,decreasing seebeck coefficient,461,491,observed_assertion,False,False,True,True,True,False,False,False,risk_cross_clause; risk_other_predicate_between_endpoints; risk_long_endpoint_gap,False,pending,False,relation_review_required
AR_7b90375ae620,P1363,holdout,iTE,2021,Mind the Mines: Lapieite Minerals with Ultralow Lattice Thermal Conductivity and High Power Factor for Thermoelectricity,10.1021/acs.chemmater.1c03318,4,"In PdCuBiSe3, for example, the elongated and soft Cu-Q and Pn-Q bonds along the c-axis synergistically suppress the lattice heat transport (kappa(L)) to 0.3 W m(-1) K-1 and improve the power factor to 3 mW m(-1) K-2 at 600 K, approaching the so-called phonon-glass electron-crystal paradigm.",638,929,CO_45dfdce073bc,GC_7d6d7e351f39,LN_f696086eb0e9,lattice heat transport,lattice heat transport,754,776,improve,improve,811,818,CO_fed19ec9b338,GC_5efc27b241e5,LN_be4fbfd1906e,power factor,power factor,823,835,observed_assertion,False,False,False,False,False,False,True,False,risk_compound_subject_after_selected_source,False,pending,False,relation_review_required
AR_d6b77031e3dc,P1367,holdout,iTE,2025,First Principles Study of CoSb3/Ni Interface Structure and Mechanical Properties,10.1007/s40195-025-01830-4,8,"This behavior is primarily driven by atomic rearrangements near the single-layer Sb_CoSb3 interface, which promote bond formation between Sb-Ni and Co-Ni, thereby enhancing stability within the superstructure of CoSb3.",1150,1368,CO_d89f8233cd8c,GC_5e1580f83226,LN_a6c46f6df475,CoSb3,cosb3,1234,1239,promote,promote,1257,1264,CO_99f90ba4e8d3,GC_f833c5a67c87,LN_be13fee7e050,enhancing stability,enhancing stability,1313,1332,observed_assertion,False,False,True,False,False,False,False,False,risk_cross_clause,False,pending,False,relation_review_required
AR_4ddf27953f47,P1368,holdout,iTE,2022,A high-efficient photo-thermoelectric coupling generator of cuprous iodide,10.1063/5.0112502,3,"In this work, a high-efficient photo-TE coupling generator based on cuprous iodide (CuI) film is proposed to increase the output power of TE devices.",219,368,CO_1b8dad5a0788,GC_a0ccfb3abd41,LN_b258d9de90b1,photo-TE coupling,photo te coupling,250,267,increase,increase,328,336,CO_1b017c9b57b6,GC_7abe572670fb,LN_452986b1b0f0,output power,output power,341,353,purpose_or_design,False,False,False,False,True,False,False,False,risk_long_endpoint_gap,False,pending,False,relation_review_required
AR_c590a78b44c7,P1369,holdout,iTE,2026,Role of dysprosium in modulating low-temperature thermoelectric performance of LaCoO3 system,10.1016/j.mseb.2025.118766,2,"Dy3+, with its smaller ionic radius and 4f electrons, induces lattice contraction, strain, phonon scattering, and modifies carrier concentration and Co3+ spin states, affecting both phonon and electronic transport.",189,403,CO_e46ffcc73810,GC_3746ce171231,LN_2980c22aab0f,Dy3+,dy3+,189,193,induces,induce,243,250,CO_e97249e1b2fc,GC_9afe334f36ec,LN_86ec47c2db4b,phonon scattering,phonon scattering,280,297,observed_assertion,False,False,True,False,False,False,True,False,risk_cross_clause; risk_compound_subject_after_selected_source,False,pending,False,relation_review_required
AR_a23cb4906ccc,P1370,holdout,iTE,2022,Exceptionally low thermal conductivity realized in the chalcopyrite CuFeS2 via atomic-level lattice engineering,10.1016/j.nanoen.2022.106941,4,"Introducing unusually high concentration indium to the tetragonal chalcopyrite CuFeS2 to form the Cu1-xInxFeS2 (x = 0-0.12) system stabilizes the highly unusual local structure, namely, high-temperature polymorph of cubic zinc blende structure in the surrounding matrix and displaced In+ cation with 5s(2) lone pair electrons from the Cu+ sublattice.",534,884,CO_ad08772e643c,GC_e0c8909862e6,LN_8eb752dcc260,CuFeS2,cufes2,613,619,form,form,623,627,CO_4bc6e8459292,GC_e28f41faa930,LN_b61db14da3f6,Cu1-xInxFeS2,cu1 xinxfes2,632,644,purpose_or_design,False,False,False,False,False,False,False,False,,False,pending,False,relation_review_required
AR_1d8432ec9858,P1373,holdout,iTE,2025,"DFT Insights on the Future Prospects of Ba2PrXO6 (X = Ir, Pt) Double Perovskites for High-Energy Applications",10.1007/s10904-024-03363-2,5,Electronic band structure calculations reveal that Ba2PrIrO6 behaves as a metal in both spin channels with PBE but shows direct bandgap semiconductor behavior for the spin-down channel (1.51 eV) with PBE-mBJ.,809,1017,CO_1688041a6a92,GC_39fd1bca482e,LN_f1268dd855f9,spin channels,spin channel,897,910,shows,show,924,929,CO_228b8875657a,GC_a06d9d8d74f4,LN_9cb33f4a8335,direct bandgap,direct bandgap,930,944,observed_assertion,False,False,True,False,False,False,False,False,risk_cross_clause,False,pending,False,relation_review_required
AR_2f64d37330a0,P1375,iTE,iTE,2025,Multilayer Electrode Strategy Shorten Thermal Charging Time and Boost Energy Output in Gelatin-Based i-TE Cells,10.1002/aenm.202402621,3,"Herein, a multilayer electrode engineering strategy is proposed from the device-design level, aiming to decrease the ions' diffusion distance, increase the electrode surface area, and facilitate the ions' reaction and recovery process.",322,557,CO_06dca413c99c,GC_a341f2950b35,LN_e0e0b42e9530,multilayer electrode,multilayer electrode,332,352,decrease,decrease,426,434,CO_acceb03d063b,GC_756555657ab7,LN_7227ee5edae1,ions' diffusion,ions' diffusion,439,454,purpose_or_design,False,False,True,False,True,False,False,False,risk_cross_clause; risk_long_endpoint_gap,False,pending,False,relation_review_required
AR_dd3ae1395de8,P1375,iTE,iTE,2025,Multilayer Electrode Strategy Shorten Thermal Charging Time and Boost Energy Output in Gelatin-Based i-TE Cells,10.1002/aenm.202402621,3,"Herein, a multilayer electrode engineering strategy is proposed from the device-design level, aiming to decrease the ions' diffusion distance, increase the electrode surface area, and facilitate the ions' reaction and recovery process.",322,557,CO_acceb03d063b,GC_756555657ab7,LN_7227ee5edae1,ions' diffusion,ions' diffusion,439,454,increase,increase,465,473,CO_24cabfaa15b2,GC_65a19358c616,LN_293ee773e2f6,ions' reaction,ions' reaction,521,535,hypothetical_or_epistemic,False,False,True,True,False,True,False,False,risk_cross_clause; risk_other_predicate_between_endpoints; risk_coordinated_inherited_subject,False,pending,False,relation_review_required
AR_7bd3507cc796,P1375,iTE,iTE,2025,Multilayer Electrode Strategy Shorten Thermal Charging Time and Boost Energy Output in Gelatin-Based i-TE Cells,10.1002/aenm.202402621,3,"Herein, a multilayer electrode engineering strategy is proposed from the device-design level, aiming to decrease the ions' diffusion distance, increase the electrode surface area, and facilitate the ions' reaction and recovery process.",322,557,CO_acceb03d063b,GC_756555657ab7,LN_7227ee5edae1,ions' diffusion,ions' diffusion,439,454,facilitate,facilitate,506,516,CO_24cabfaa15b2,GC_65a19358c616,LN_293ee773e2f6,ions' reaction,ions' reaction,521,535,hypothetical_or_epistemic,False,False,True,True,False,True,True,False,risk_cross_clause; risk_other_predicate_between_endpoints; risk_coordinated_inherited_subject; risk_compound_subject_after_selected_source,False,pending,False,relation_review_required
AR_4765d141c753,P1375,iTE,iTE,2025,Multilayer Electrode Strategy Shorten Thermal Charging Time and Boost Energy Output in Gelatin-Based i-TE Cells,10.1002/aenm.202402621,8,"A novel multilayer electrode structure is proposed to decrease the electrode layer distance, offer more electrode area and facilitate the ions' diffusion and recovery, corresponding to shorten thermal charging time and increase the output performance.",1139,1390,CO_c60e890775b7,GC_a341f2950b35,LN_e0e0b42e9530,multilayer electrode,multilayer electrode,1147,1167,decrease,decrease,1193,1201,CO_af9eb6fb6f75,GC_756555657ab7,LN_7227ee5edae1,ions' diffusion,ions' diffusion,1277,1292,purpose_or_design,False,False,True,True,True,False,False,False,risk_cross_clause; risk_other_predicate_between_endpoints; risk_long_endpoint_gap,False,pending,False,relation_review_required
AR_b1868255de35,P1375,iTE,iTE,2025,Multilayer Electrode Strategy Shorten Thermal Charging Time and Boost Energy Output in Gelatin-Based i-TE Cells,10.1002/aenm.202402621,8,"A novel multilayer electrode structure is proposed to decrease the electrode layer distance, offer more electrode area and facilitate the ions' diffusion and recovery, corresponding to shorten thermal charging time and increase the output performance.",1139,1390,CO_c60e890775b7,GC_a341f2950b35,LN_e0e0b42e9530,multilayer electrode,multilayer electrode,1147,1167,facilitate,facilitate,1262,1272,CO_af9eb6fb6f75,GC_756555657ab7,LN_7227ee5edae1,ions' diffusion,ions' diffusion,1277,1292,observed_assertion,False,False,True,True,True,False,True,False,risk_cross_clause; risk_other_predicate_between_endpoints; risk_long_endpoint_gap; risk_compound_subject_after_selected_source,False,pending,False,relation_review_required
AR_c00e9e506c1a,P1380,holdout,iTE,2025,Ion Intercalation-Enabled Reconfigurable Photodetector with Low Programming Voltage and Broadband Response Based on Van Der Waals Tin Disulfide,10.1002/smll.202408545,6,"Furthermore, reversible conversion of photo-detection is achieved from photovoltaic to photo-thermoelectric (PTE) mode via voltage-controlled ion distribution, which modulates the phonon scattering rate in the neighboring SnS2 layer.",884,1117,CO_05c8e3ae6d19,GC_506ed35d9991,LN_02ce07b01a62,reversible conversion,reversible conversion,897,918,modulates,modulate,1050,1059,CO_f5a51fe1f836,GC_9afe334f36ec,LN_86ec47c2db4b,phonon scattering,phonon scattering,1064,1081,observed_assertion,False,False,True,False,True,False,False,False,risk_cross_clause; risk_long_endpoint_gap,False,pending,False,relation_review_required
AR_f3468e546605,P1381,holdout,iTE,2021,The Interfacial Effect on the Open Circuit Voltage of Ionic Thermoelectric Devices with Conducting Polymer Electrodes,10.1002/aelm.202100506,6,"Through investigating the thermo-voltage of iTEs of the same electrolyte with varying composition of PEDOT electrodes, it is identified that the different PSS content greatly affects the overall thermo-induced voltage coefficient, S-eff (i.e., effective thermopower).",718,985,CO_64d25f6f9d76,GC_10be4fd59f87,LN_6bda6265276d,thermo-voltage,thermo voltage,744,758,affects,affect,893,900,CO_5255101f43f6,GC_15a98c46cf72,LN_a4763643b084,overall thermo-induced voltage coefficient,overall thermo induced voltage coefficient,905,947,observed_assertion,False,False,True,False,True,False,False,False,risk_cross_clause; risk_long_endpoint_gap,False,pending,False,relation_review_required
AR_c14eed1b71a3,P1381,holdout,iTE,2021,The Interfacial Effect on the Open Circuit Voltage of Ionic Thermoelectric Devices with Conducting Polymer Electrodes,10.1002/aelm.202100506,9,"The findings extend the fundamental understanding of iTE effect with functional electrodes, which could lead a new direction to enhance the heat-to-electricity conversion.",1299,1470,CO_4a6fcb870e7e,GC_c76d07141e6a,LN_fc2f3df30b41,functional electrodes,functional electrode,1368,1389,enhance,enhance,1427,1434,CO_33f8a1393548,GC_21faa67da1fd,LN_faa5e90e9109,conversion,conversion,1459,1469,purpose_or_design,False,False,True,False,False,False,False,False,risk_cross_clause,False,pending,False,relation_review_required
AR_2055118c84c8,P1383,holdout,iTE,2011,Atomic Interactions in the p-Type Clathrate I Ba8Au5.3Ge40.7,10.1021/ic1016559,4,"As expected by the chemical-bonding picture, Ba8Au5.3Ge40.7 is a diamagnet and shows p-type electrical conductivity with a hole carrier concentration of 7.14 x 10(19) cm(-3) at 300 K and very low lattice thermal conductivity of approximate to 0.6 W m(-1) K-1 at 500 K.",490,758,CO_5810fdc204de,GC_1cc09ec563aa,LN_40436097cef2,Ge40,ge40,543,547,shows,show,569,574,CO_1e30dc29d3e7,GC_769fc45c0b73,LN_ef2fe323234c,p-type electrical conductivity,p type electrical conductivity,575,605,observed_assertion,False,False,False,False,False,False,True,False,risk_compound_subject_after_selected_source,False,pending,False,relation_review_required
AR_99c83c72d854,P1385,holdout,iTE,2003,Ionic size and atomic disorder effects on the charge-density-wave transitions in R5Ir4Si10(R = Dy-Lu) - art. no. 195101,10.1103/physrevb.67.195101,5,"In addition, it is found that T-P decreases linearly with the decreasing ionic radius of rare-earth elements from Dy5Ir4Si10 to Lu5Ir4Si10, but it increases nonlinearly with x in (Lu1-xErx)(5)Ir4Si10.",788,988,CO_099fe14293a9,GC_8c8ce6e1fc81,LN_608e8c3a9afa,Lu5Ir4Si10,lu5ir4si10,916,926,increases,increase,935,944,CO_cfdc2a438bd3,GC_2553b84e1b79,LN_87c410047908,Ir4Si10,ir4si10,980,987,observed_assertion,False,False,True,False,False,False,False,False,risk_cross_clause,False,pending,False,relation_review_required
AR_1311663c3f5c,P1387,holdout,iTE,2023,Novel protic ionic liquids-based phase change materials for high performance thermal energy storage systems,10.1038/s41598-023-45549-7,3,"The 2-hydroxyethylammonium, bis(2-hydroxyethyl)ammonium, and tris(2-hydroxyethyl)ammonium palmitate ILs, which function is in the temperature range of 30-100 degrees C and provide a safe and affordable capacity, are introduced in this study for the first time as PCMs.",362,630,CO_af3516d48508,GC_43f57e1fc005,LN_373a6e4c16f4,ILs,ils,462,465,provide,provide,534,541,CO_7ad89722b7a4,GC_e764320a24d0,LN_9d674ad02d63,affordable capacity,affordable capacity,553,572,observed_assertion,False,False,True,False,True,False,True,False,risk_cross_clause; risk_long_endpoint_gap; risk_compound_subject_after_selected_source,False,pending,False,relation_review_required
AR_76583656f631,P1390,holdout,iTE,2019,Controlling the Doping Mechanism in Poly(3-hexylthiophene) Thin-Film Transistors with Polymeric Ionic Liquid Dielectrics,10.1021/acs.chemmater.9b02803,2,High permeability to ions promotes volumetric doping whereas a low permeability promotes electric double layer (EDL) formation and field-effect doping at the semiconductor/dielectric interface.,198,391,CO_b0c9ba7febcd,GC_cf80e8d3d3ca,LN_5cfc27326ca8,volumetric doping,volumetric doping,233,250,promotes,promote,278,286,CO_c5d07f58cb9e,GC_44ea770d7fe6,LN_7f7bae0450f0,field-effect doping,field effect doping,329,348,observed_assertion,False,False,True,False,False,False,False,False,risk_cross_clause,False,pending,False,relation_review_required
AR_05267fccaf47,P1395,holdout,iTE,2019,Potential-current co-adjusted pulse electrodeposition for highly (110)-oriented Bi2Te3-xSex films,10.1016/j.jallcom.2019.01.301,3,"Using potential-current co-adjusted pulse electrodeposition (PCP-ED) with adjustments to the zero current during the off-time period enables the fabrication of dense Bi2Te3-xSex thin films with highly (110)-oriented grains by minimizing the ionic gradient (Bi3+, Te2-, Se2-) between the substrate and solution.",302,612,CO_b28c89973b6c,GC_67b5a695f29c,LN_e05cefb2e200,zero current,zero current,395,407,enables,enable,435,442,CO_00dfac2e7b48,GC_c76d1ae93fa5,LN_0afc8b620d4a,ionic gradient,ionic gradient,543,557,hypothetical_or_modal,False,False,False,False,True,False,False,False,risk_long_endpoint_gap,False,pending,False,relation_review_required
AR_314918e6956b,P1396,holdout,iTE,2025,Revealing Atomistic Ion Migration Pathways of Orientation-Dependent Long-Range Cu+ Ion Migration in β-Cu2Se,10.1021/acs.nanolett.5c00109,6,"Along < 111 >, the octahedral sites bridge the hopping of Cu+ ions between tetrahedral sites, leading to a reduced energy barrier as low as 0.19 eV, which promotes the long-range migration of Cu+ ions along the < 111 > direction.",729,958,CO_04d2f920233a,GC_0ecc93b2d7c0,LN_e0e6ad3fd0c6,Cu+ ions,cu+ ion,787,795,promotes,promote,884,892,CO_492ca7327b05,GC_502d2919c094,LN_66be7e00dfe7,long-range migration,long range migration,897,917,observed_assertion,False,False,True,False,True,False,False,False,risk_cross_clause; risk_long_endpoint_gap,False,pending,False,relation_review_required
AR_a21f42e8ae16,P1404,iTE,iTE,2026,Architecture-preserving interfacial regulation via sulfonated graphene oxide for high-performance stretchable ionic thermoelectrics,10.1016/j.carbon.2026.121756,3,"However, conventional strategies typically rely on bulk polymer modifications to regulate this asymmetry, which inherently couples ionic transport with the host polymer's structural properties, thereby limiting the independent optimization of electrochemical and mechanical performance.",348,634,CO_41c07b5af75d,GC_c315079d8259,LN_508297babbe5,bulk polymer,bulk polymer,399,411,regulate,regulate,429,437,CO_a8989b9effe2,GC_49d3bfb4f1d9,LN_7ae29e6cd502,inherently couples ionic transport,inherently couples ionic transport,460,494,purpose_or_design,False,False,True,False,False,False,False,False,risk_cross_clause,False,pending,False,relation_review_required
AR_f09de97b1368,P1404,iTE,iTE,2026,Architecture-preserving interfacial regulation via sulfonated graphene oxide for high-performance stretchable ionic thermoelectrics,10.1016/j.carbon.2026.121756,4,"Here, we report a sulfonated graphene oxide (SGO)-mediated interfacial regulation strategy that modulates ionic transport without altering the host polymer framework.",635,801,CO_2379693eef25,GC_9a1e703f3d8a,LN_f56a91147040,mediated interfacial regulation,mediated interfacial regulation,685,716,modulates,modulate,731,740,CO_b74b95fbf6bb,GC_c4812512aa0f,LN_7c5d02a27618,ionic transport,ionic transport,741,756,observed_assertion,False,False,False,False,False,False,False,False,,True,pending,False,strict_syntax_gate_pass_pending_semantic_review
AR_c35f69e6d098,P1405,holdout,iTE,2025,"Highly efficient XCoSi (X=V, Nb, Ta) compounds for thermoelectricity: a density functional theory approach",10.1007/s10825-024-02273-3,7,"Including the lattice thermal conductivity provides a more accurate assessment of the thermoelectric potential of XCoSi (X = V, Nb, Ta).",1926,2062,CO_c91e34ff22b9,GC_45ee16de6e27,LN_6c83a3b96728,lattice thermal conductivity,lattice thermal conductivity,1940,1968,provides,provide,1969,1977,CO_61fb5d4b8f47,GC_37d1a42e7bed,LN_fcbcf60a723e,XCoSi,xcosi,2040,2045,observed_assertion,False,False,False,False,True,False,False,False,risk_long_endpoint_gap,False,pending,False,relation_review_required
AR_95bb0b86370f,P1405,holdout,iTE,2025,"Highly efficient XCoSi (X=V, Nb, Ta) compounds for thermoelectricity: a density functional theory approach",10.1007/s10825-024-02273-3,8,"Among them, VCoSi shows greater potential for thermoelectric applications compared to TaCoSi and NbCoSi.",2063,2167,CO_23bffa5b5b5e,GC_a65eba0ad402,LN_61081159596d,VCoSi,vcosi,2075,2080,shows,show,2081,2086,CO_8cec5e00597f,GC_4b79823a4feb,LN_3d84af05008d,TaCoSi,tacosi,2149,2155,observed_assertion,False,False,False,False,True,False,False,False,risk_long_endpoint_gap,False,pending,False,relation_review_required
AR_84758dd11408,P1409,iTE,iTE,2021,Molecular Dynamics Approach to Calculate the Thermodiffusion (Soret and Seebeck) Coefficients of Salts in Aqueous Solutions,10.1021/acs.jctc.1c00116,5,"Differences in single-ion Soret and self-diffusion coefficients of anions and cations give rise to a thermoelectric field, which affects the system response that is quantified by the Seebeck coefficient.",990,1193,CO_7bca85ccd5f5,GC_b239cc743066,LN_73725b1c4708,self-diffusion,self diffusion,1026,1040,give rise to,give_rise_to,1076,1088,CO_f60c7c3508c6,GC_6cdb23f33c74,LN_62e98998afef,Seebeck coefficient,seebeck coefficient,1173,1192,observed_assertion,False,False,True,True,True,False,True,False,risk_cross_clause; risk_other_predicate_between_endpoints; risk_long_endpoint_gap; risk_compound_subject_after_selected_source,False,pending,False,relation_review_required
AR_f102375e74a0,P1409,iTE,iTE,2021,Molecular Dynamics Approach to Calculate the Thermodiffusion (Soret and Seebeck) Coefficients of Salts in Aqueous Solutions,10.1021/acs.jctc.1c00116,5,"Differences in single-ion Soret and self-diffusion coefficients of anions and cations give rise to a thermoelectric field, which affects the system response that is quantified by the Seebeck coefficient.",990,1193,CO_7bca85ccd5f5,GC_b239cc743066,LN_73725b1c4708,self-diffusion,self diffusion,1026,1040,affects,affect,1119,1126,CO_f60c7c3508c6,GC_6cdb23f33c74,LN_62e98998afef,Seebeck coefficient,seebeck coefficient,1173,1192,observed_assertion,False,False,True,True,True,False,True,False,risk_cross_clause; risk_other_predicate_between_endpoints; risk_long_endpoint_gap; risk_compound_subject_after_selected_source,False,pending,False,relation_review_required
AR_a66460c9a683,P1414,holdout,iTE,2008,"Structural, magnetic, electrical and thermal transport properties in two-dimensional perovskite Sr1.05Ln0.95CoO4 (Ln = La, Ce and Nd) compounds",10.1088/0022-3727/41/21/215009,4,"With decreasing A-site rare earth ionic radius r(Ln)(3+), the tolerance factor t decreases and the distortion of CoO(6) octahedron enhances, which leads to the increased bending of the Co-O-Co bond, the narrowing of the bandwidth and the decrease in the mobility of e(g) electrons.",634,915,CO_5df5fe9acbc4,GC_84f954fb0eac,LN_957590d2541a,tolerance factor,tolerance factor,696,712,decreases,decrease,715,724,CO_117cf4d1b002,GC_1e03a3994ac6,LN_eb0e5b16ab1a,mobility,mobility,888,896,observed_assertion,False,False,True,True,True,False,False,False,risk_cross_clause; risk_other_predicate_between_endpoints; risk_long_endpoint_gap,False,pending,False,relation_review_required
AR_1edd1d2c24bf,P1414,holdout,iTE,2008,"Structural, magnetic, electrical and thermal transport properties in two-dimensional perovskite Sr1.05Ln0.95CoO4 (Ln = La, Ce and Nd) compounds",10.1088/0022-3727/41/21/215009,4,"With decreasing A-site rare earth ionic radius r(Ln)(3+), the tolerance factor t decreases and the distortion of CoO(6) octahedron enhances, which leads to the increased bending of the Co-O-Co bond, the narrowing of the bandwidth and the decrease in the mobility of e(g) electrons.",634,915,CO_5df5fe9acbc4,GC_84f954fb0eac,LN_957590d2541a,tolerance factor,tolerance factor,696,712,enhances,enhance,765,773,CO_117cf4d1b002,GC_1e03a3994ac6,LN_eb0e5b16ab1a,mobility,mobility,888,896,observed_assertion,False,False,True,True,True,False,True,False,risk_cross_clause; risk_other_predicate_between_endpoints; risk_long_endpoint_gap; risk_compound_subject_after_selected_source,False,pending,False,relation_review_required
AR_56aaa24e7355,P1414,holdout,iTE,2008,"Structural, magnetic, electrical and thermal transport properties in two-dimensional perovskite Sr1.05Ln0.95CoO4 (Ln = La, Ce and Nd) compounds",10.1088/0022-3727/41/21/215009,4,"With decreasing A-site rare earth ionic radius r(Ln)(3+), the tolerance factor t decreases and the distortion of CoO(6) octahedron enhances, which leads to the increased bending of the Co-O-Co bond, the narrowing of the bandwidth and the decrease in the mobility of e(g) electrons.",634,915,CO_5df5fe9acbc4,GC_84f954fb0eac,LN_957590d2541a,tolerance factor,tolerance factor,696,712,leads to,lead_to,781,789,CO_117cf4d1b002,GC_1e03a3994ac6,LN_eb0e5b16ab1a,mobility,mobility,888,896,observed_assertion,False,False,True,True,True,False,True,False,risk_cross_clause; risk_other_predicate_between_endpoints; risk_long_endpoint_gap; risk_compound_subject_after_selected_source,False,pending,False,relation_review_required
AR_76d8859b85cd,P1414,holdout,iTE,2008,"Structural, magnetic, electrical and thermal transport properties in two-dimensional perovskite Sr1.05Ln0.95CoO4 (Ln = La, Ce and Nd) compounds",10.1088/0022-3727/41/21/215009,4,"With decreasing A-site rare earth ionic radius r(Ln)(3+), the tolerance factor t decreases and the distortion of CoO(6) octahedron enhances, which leads to the increased bending of the Co-O-Co bond, the narrowing of the bandwidth and the decrease in the mobility of e(g) electrons.",634,915,CO_5df5fe9acbc4,GC_84f954fb0eac,LN_957590d2541a,tolerance factor,tolerance factor,696,712,decrease,decrease,872,880,CO_117cf4d1b002,GC_1e03a3994ac6,LN_eb0e5b16ab1a,mobility,mobility,888,896,observed_assertion,True,False,True,True,True,False,True,False,risk_nominal_predicate; risk_cross_clause; risk_other_predicate_between_endpoints; risk_long_endpoint_gap; risk_compound_subject_after_selected_source,False,pending,False,relation_review_required
