paper_id,analysis_layer,source_membership,year,title,paper_concept_id,concept_occurrence_id,doi,sentence_id,sentence_text,sentence_char_start,sentence_char_end,surface_text,normalized_label,normalization_operations,lexical_category,head_token,char_start,char_end,extractor_pattern,document_frequency,paper_occurrence_count,token_count,selection_score,global_concept_id,layer_node_id,span_exact_match,semantic_addition_allowed,selection_scope,cross_paper_frequency_used_for_selection,verifier_status,occurrence_count
P1901,holdout,iTE,2026,"Revisiting lattice dynamics and stability of lead-free double perovskites Cs2InAgX6 (X = F, Br, Cl) from first-principles calculations",PC_cab463c94411,CO_280eba39f4cb,10.1063/5.0332644,7,"Detailed phonon calculations, including symmetry-resolved mode assignment and dispersion relations, indicate that Cs2InAgCl6 and Cs2InAgF6 are dynamically stable, while Cs2InAgBr6 displays soft modes consistent with experimentally observed phase transitions; notably, the predicted stability of the fluoride compound contrasts with several previous density functional theory reports.",1044,1427,previous density,previous density,identity,outcome_or_property,density,1384,1400,head_noun_phrase,1,1,2,3.3279,GC_85b2e2212aed,LN_c12b045af4f0,True,False,single_abstract_only,False,span_valid_pending_semantic_review,1
P1901,holdout,iTE,2026,"Revisiting lattice dynamics and stability of lead-free double perovskites Cs2InAgX6 (X = F, Br, Cl) from first-principles calculations",PC_4bf0e5e8152f,CO_8b2d2d474555,10.1063/5.0332644,7,"Detailed phonon calculations, including symmetry-resolved mode assignment and dispersion relations, indicate that Cs2InAgCl6 and Cs2InAgF6 are dynamically stable, while Cs2InAgBr6 displays soft modes consistent with experimentally observed phase transitions; notably, the predicted stability of the fluoride compound contrasts with several previous density functional theory reports.",1044,1427,symmetry-resolved,symmetry resolved,hyphen_to_space,untyped_extractive_keyword,resolved,1084,1101,generic_hyphenated_keyword,1,1,2,2.9279,GC_da5c6816ab0b,LN_80d787d9021f,True,False,single_abstract_only,False,span_valid_pending_semantic_review,1
P1901,holdout,iTE,2026,"Revisiting lattice dynamics and stability of lead-free double perovskites Cs2InAgX6 (X = F, Br, Cl) from first-principles calculations",PC_6873aaf9b501,CO_fac50409a739,10.1063/5.0332644,1,"Halide double perovskites are promising candidates for optoelectronic and thermoelectric applications due to their tunable structural, electronic, and vibrational properties.",0,174,vibrational properties,vibrational property,simple_plural_to_singular,outcome_or_property,property,151,173,head_noun_phrase,1,2,2,3.4496,GC_e145b063dcbd,LN_b64e1b303865,True,False,single_abstract_only,False,span_valid_pending_semantic_review,2
P1902,holdout,iTE,2025,Clay/GO asymmetric bilayer membrane with temperature and concentration dual-responsivity for enhanced ion transport properties,PC_f81ca448b387,CO_aa866de2494d,10.1016/j.clay.2025.107722,9,"These asymmetric bilayer membranes with the integration of the cost-effective clay and high ion-selective GO show many advantages such as low cost, facile fabrication and high ion-transport performance.",1119,1321,asymmetric bilayer membranes,asymmetric bilayer membrane,simple_plural_to_singular,material_or_structure,membrane,1125,1153,head_noun_phrase,1,1,3,4.1879,GC_05eec82ff826,LN_d4ef75d3621a,True,False,single_abstract_only,False,span_valid_pending_semantic_review,1
P1902,holdout,iTE,2025,Clay/GO asymmetric bilayer membrane with temperature and concentration dual-responsivity for enhanced ion transport properties,PC_c80c86ca4d9e,CO_c795a1ca7c11,10.1016/j.clay.2025.107722,2,"Here, we selected Li-exchanged montmorillonite (Mt) to prepare montmorillonite/graphene oxide (Mt/ GO) bilayer membranes with two-dimensional (2D) nanofluidic channels and studied the ion transport across the nanofluidic membrane under the external stimuli of temperature and concentration.",235,525,bilayer membranes,bilayer membrane,simple_plural_to_singular,material_or_structure,membrane,338,355,head_noun_phrase,1,4,2,4.4028,GC_833fb508fbe0,LN_ddc2d73240f4,True,False,single_abstract_only,False,span_valid_pending_semantic_review,4
P1902,holdout,iTE,2025,Clay/GO asymmetric bilayer membrane with temperature and concentration dual-responsivity for enhanced ion transport properties,PC_f0b1c2f2a55c,CO_3b1b19c08d50,10.1016/j.clay.2025.107722,5,The bilayer membrane with GO layer facing higher concentration electrolytes shows much higher ionic conductance than that with Mt.,656,786,concentration electrolytes,concentration electrolyte,simple_plural_to_singular,material_or_structure,electrolyte,705,731,head_noun_phrase,1,2,2,4.2496,GC_2b6caa0017c1,LN_4c1edcfd1bf1,True,False,single_abstract_only,False,span_valid_pending_semantic_review,2
P1902,holdout,iTE,2025,Clay/GO asymmetric bilayer membrane with temperature and concentration dual-responsivity for enhanced ion transport properties,PC_9407920fd77f,CO_f00218102547,10.1016/j.clay.2025.107722,1,"The controllable ion transport in the membranes has attracted significant interest for water treatment, molecular sieving, energy storage and harvesting because of the molecular/ion sieving and selectivity of the nanofluidic channels.",0,234,controllable ion,controllable ion,identity,material_or_structure,ion,4,20,head_noun_phrase,1,1,2,4.1279,GC_c74122961c9c,LN_0462f46f7eb8,True,False,single_abstract_only,False,span_valid_pending_semantic_review,1
P1902,holdout,iTE,2025,Clay/GO asymmetric bilayer membrane with temperature and concentration dual-responsivity for enhanced ion transport properties,PC_f3befd4aedb2,CO_f8f6041e7988,10.1016/j.clay.2025.107722,1,"The controllable ion transport in the membranes has attracted significant interest for water treatment, molecular sieving, energy storage and harvesting because of the molecular/ion sieving and selectivity of the nanofluidic channels.",0,234,controllable ion transport,controllable ion transport,identity,mechanism_or_process,transport,4,30,head_noun_phrase,1,1,3,4.3879,GC_a705c212b0ff,LN_430a970444a9,True,False,single_abstract_only,False,span_valid_pending_semantic_review,1
P1902,holdout,iTE,2025,Clay/GO asymmetric bilayer membrane with temperature and concentration dual-responsivity for enhanced ion transport properties,PC_1617ece4446c,CO_82f8c0c9f0cf,10.1016/j.clay.2025.107722,9,"These asymmetric bilayer membranes with the integration of the cost-effective clay and high ion-selective GO show many advantages such as low cost, facile fabrication and high ion-transport performance.",1119,1321,cost-effective,cost effective,hyphen_to_space,untyped_extractive_keyword,effective,1182,1196,generic_hyphenated_keyword,41,1,2,2.9279,GC_bfa67b12b5ea,LN_478c4ba041f4,True,False,single_abstract_only,False,span_valid_pending_semantic_review,1
P1902,holdout,iTE,2025,Clay/GO asymmetric bilayer membrane with temperature and concentration dual-responsivity for enhanced ion transport properties,PC_a639f3c29cc6,CO_be0688a97d9c,10.1016/j.clay.2025.107722,8,"The diffuse current, membrane potential and output power of the bilayer membrane are affected by the external temperature and electrolyte concentration, showing good thermoelectric conversion and abnormal temperature dependence.",890,1118,diffuse current,diffuse current,identity,outcome_or_property,current,894,909,head_noun_phrase,1,1,2,3.3279,GC_9f63a7a681e7,LN_38fd4b8042e7,True,False,single_abstract_only,False,span_valid_pending_semantic_review,1
P1902,holdout,iTE,2025,Clay/GO asymmetric bilayer membrane with temperature and concentration dual-responsivity for enhanced ion transport properties,PC_80d86df5105b,CO_8bfa4b50cfd0,10.1016/j.clay.2025.107722,4,/GO bilayer membrane between two electrolyte cells.,604,655,electrolyte cells,electrolyte cell,simple_plural_to_singular,device_or_context,cell,637,654,head_noun_phrase,1,1,2,1.8279,GC_4ea87953b2cc,LN_fda705159add,True,False,single_abstract_only,False,span_valid_pending_semantic_review,1
P1902,holdout,iTE,2025,Clay/GO asymmetric bilayer membrane with temperature and concentration dual-responsivity for enhanced ion transport properties,PC_34c2217f56ee,CO_6ffaef0d3a91,10.1016/j.clay.2025.107722,7,/GO homogenous monolayer membrane.,855,889,homogenous monolayer membrane,homogenous monolayer membrane,identity,material_or_structure,membrane,859,888,head_noun_phrase,1,1,3,4.1879,GC_9f2fb891f970,LN_93cca70fd057,True,False,single_abstract_only,False,span_valid_pending_semantic_review,1
P1902,holdout,iTE,2025,Clay/GO asymmetric bilayer membrane with temperature and concentration dual-responsivity for enhanced ion transport properties,PC_ddcbb532b30c,CO_c66484327550,10.1016/j.clay.2025.107722,9,"These asymmetric bilayer membranes with the integration of the cost-effective clay and high ion-selective GO show many advantages such as low cost, facile fabrication and high ion-transport performance.",1119,1321,ion-selective,ion selective,hyphen_to_space,untyped_extractive_keyword,selective,1211,1224,generic_hyphenated_keyword,6,1,2,2.9279,GC_b58793fe31a7,LN_0d87925612cf,True,False,single_abstract_only,False,span_valid_pending_semantic_review,1
P1902,holdout,iTE,2025,Clay/GO asymmetric bilayer membrane with temperature and concentration dual-responsivity for enhanced ion transport properties,PC_f0942100f048,CO_5bd11e82195e,10.1016/j.clay.2025.107722,2,"Here, we selected Li-exchanged montmorillonite (Mt) to prepare montmorillonite/graphene oxide (Mt/ GO) bilayer membranes with two-dimensional (2D) nanofluidic channels and studied the ion transport across the nanofluidic membrane under the external stimuli of temperature and concentration.",235,525,ion transport,ion transport,identity,mechanism_or_process,transport,419,432,head_noun_phrase,41,3,2,4.5359,GC_c2d00d7f1242,LN_f44feaf8b41d,True,False,single_abstract_only,False,span_valid_pending_semantic_review,3
P1902,holdout,iTE,2025,Clay/GO asymmetric bilayer membrane with temperature and concentration dual-responsivity for enhanced ion transport properties,PC_a5444e80d880,CO_1f23ce3d12bd,10.1016/j.clay.2025.107722,1,"The controllable ion transport in the membranes has attracted significant interest for water treatment, molecular sieving, energy storage and harvesting because of the molecular/ion sieving and selectivity of the nanofluidic channels.",0,234,nanofluidic channels,nanofluidic channel,simple_plural_to_singular,material_or_structure,channel,213,233,head_noun_phrase,2,2,2,4.2496,GC_8ed8b57584db,LN_271b03cc6da2,True,False,single_abstract_only,False,span_valid_pending_semantic_review,2
P1902,holdout,iTE,2025,Clay/GO asymmetric bilayer membrane with temperature and concentration dual-responsivity for enhanced ion transport properties,PC_bf56f641c9dc,CO_0eb0977b83f4,10.1016/j.clay.2025.107722,2,"Here, we selected Li-exchanged montmorillonite (Mt) to prepare montmorillonite/graphene oxide (Mt/ GO) bilayer membranes with two-dimensional (2D) nanofluidic channels and studied the ion transport across the nanofluidic membrane under the external stimuli of temperature and concentration.",235,525,nanofluidic membrane,nanofluidic membrane,identity,material_or_structure,membrane,444,464,head_noun_phrase,3,2,2,4.2496,GC_30246b20142c,LN_f28b75c06e85,True,False,single_abstract_only,False,span_valid_pending_semantic_review,2
P1902,holdout,iTE,2025,Clay/GO asymmetric bilayer membrane with temperature and concentration dual-responsivity for enhanced ion transport properties,PC_db5c7aa854bf,CO_1f2af5dcc1b2,10.1016/j.clay.2025.107722,8,"The diffuse current, membrane potential and output power of the bilayer membrane are affected by the external temperature and electrolyte concentration, showing good thermoelectric conversion and abnormal temperature dependence.",890,1118,output power,output power,identity,outcome_or_property,power,934,946,head_noun_phrase,62,1,2,3.3279,GC_7abe572670fb,LN_452986b1b0f0,True,False,single_abstract_only,False,span_valid_pending_semantic_review,1
P1902,holdout,iTE,2025,Clay/GO asymmetric bilayer membrane with temperature and concentration dual-responsivity for enhanced ion transport properties,PC_3558264eb181,CO_8d5c24ee603d,10.1016/j.clay.2025.107722,2,"Here, we selected Li-exchanged montmorillonite (Mt) to prepare montmorillonite/graphene oxide (Mt/ GO) bilayer membranes with two-dimensional (2D) nanofluidic channels and studied the ion transport across the nanofluidic membrane under the external stimuli of temperature and concentration.",235,525,prepare montmorillonite/graphene oxide,prepare montmorillonite/graphene oxide,identity,material_or_structure,oxide,290,328,head_noun_phrase,1,1,3,4.1879,GC_d34bdc9294a4,LN_ffe6c4cc989e,True,False,single_abstract_only,False,span_valid_pending_semantic_review,1
P1902,holdout,iTE,2025,Clay/GO asymmetric bilayer membrane with temperature and concentration dual-responsivity for enhanced ion transport properties,PC_b2cb7c46c726,CO_8240d3656ccb,10.1016/j.clay.2025.107722,8,"The diffuse current, membrane potential and output power of the bilayer membrane are affected by the external temperature and electrolyte concentration, showing good thermoelectric conversion and abnormal temperature dependence.",890,1118,showing good thermoelectric conversion,showing good thermoelectric conversion,identity,mechanism_or_process,conversion,1043,1081,head_noun_phrase,1,1,4,4.4479,GC_9ee7f0ae548a,LN_8a01b1066a9c,True,False,single_abstract_only,False,span_valid_pending_semantic_review,1
P1903,holdout,iTE,2025,Development of a two-mode hydrogel sensor with a thermal diffusion effect for intelligent sensing and temperature warning,PC_d3c18dc3fe19,CO_acffa2256b5f,10.1016/j.mtphys.2025.101750,5,"Additionally, it provides exceptional mechanical properties, including a stretching strain of 1077 % and a compressive strength of 128.6 kPa.",1073,1214,compressive strength,compressive strength,identity,outcome_or_property,strength,1180,1200,head_noun_phrase,6,1,2,3.3279,GC_0e9c5d43d24b,LN_64aeeb651f4d,True,False,single_abstract_only,False,span_valid_pending_semantic_review,1
P1903,holdout,iTE,2025,Development of a two-mode hydrogel sensor with a thermal diffusion effect for intelligent sensing and temperature warning,PC_d9faff495975,CO_debb76ca3e66,10.1016/j.mtphys.2025.101750,3,"In this study, a smart dual-response hydrogel based on PNIPAM is proposed, incorporating methyl methacrylate (MMA) and sodium chloride (NaCl), which, when combined with hydroxypropyl methylcellulose (HPMC), forms a double-network structure, thereby achieving synergistic optimization of the mechanical properties and temperature response.",524,862,double-network,double network,hyphen_to_space,material_or_structure,network,739,753,head_noun_phrase,10,1,2,4.1279,GC_030e2d8d54dd,LN_f50bfdae6570,True,False,single_abstract_only,False,span_valid_pending_semantic_review,1
P1903,holdout,iTE,2025,Development of a two-mode hydrogel sensor with a thermal diffusion effect for intelligent sensing and temperature warning,PC_94d35f90791d,CO_7bd1636f6693,10.1016/j.mtphys.2025.101750,3,"In this study, a smart dual-response hydrogel based on PNIPAM is proposed, incorporating methyl methacrylate (MMA) and sodium chloride (NaCl), which, when combined with hydroxypropyl methylcellulose (HPMC), forms a double-network structure, thereby achieving synergistic optimization of the mechanical properties and temperature response.",524,862,dual-response,dual response,hyphen_to_space,untyped_extractive_keyword,response,547,560,generic_hyphenated_keyword,1,1,2,2.9279,GC_fdcf4434e848,LN_3ba44c801359,True,False,single_abstract_only,False,span_valid_pending_semantic_review,1
P1903,holdout,iTE,2025,Development of a two-mode hydrogel sensor with a thermal diffusion effect for intelligent sensing and temperature warning,PC_ede4fe32c1f9,CO_bcdae58184a9,10.1016/j.mtphys.2025.101750,1,"With the rapid development of flexible sensor technology, dual-responsive polymer hydrogel sensors have attracted considerable attention owing to their high sensitivity and multifunctional capabilities.",0,202,dual-responsive,dual responsive,hyphen_to_space,untyped_extractive_keyword,responsive,58,73,generic_hyphenated_keyword,1,1,2,2.9279,GC_e06bf3f062d6,LN_a9923627223b,True,False,single_abstract_only,False,span_valid_pending_semantic_review,1
P1903,holdout,iTE,2025,Development of a two-mode hydrogel sensor with a thermal diffusion effect for intelligent sensing and temperature warning,PC_7876d6b3d01f,CO_417d160fdd07,10.1016/j.mtphys.2025.101750,1,"With the rapid development of flexible sensor technology, dual-responsive polymer hydrogel sensors have attracted considerable attention owing to their high sensitivity and multifunctional capabilities.",0,202,dual-responsive polymer,dual responsive polymer,hyphen_to_space,material_or_structure,polymer,58,81,head_noun_phrase,1,1,3,4.1879,GC_b40c980244d8,LN_2b37b8a16cf8,True,False,single_abstract_only,False,span_valid_pending_semantic_review,1
P1903,holdout,iTE,2025,Development of a two-mode hydrogel sensor with a thermal diffusion effect for intelligent sensing and temperature warning,PC_bf17549fac12,CO_b06ea61c169c,10.1016/j.mtphys.2025.101750,1,"With the rapid development of flexible sensor technology, dual-responsive polymer hydrogel sensors have attracted considerable attention owing to their high sensitivity and multifunctional capabilities.",0,202,dual-responsive polymer hydrogel,dual responsive polymer hydrogel,hyphen_to_space,material_or_structure,hydrogel,58,90,head_noun_phrase,1,1,4,4.2479,GC_578e2f05795a,LN_b2ff445626a8,True,False,single_abstract_only,False,span_valid_pending_semantic_review,1
P1903,holdout,iTE,2025,Development of a two-mode hydrogel sensor with a thermal diffusion effect for intelligent sensing and temperature warning,PC_6cdbe6513f23,CO_e26966bc83e1,10.1016/j.mtphys.2025.101750,1,"With the rapid development of flexible sensor technology, dual-responsive polymer hydrogel sensors have attracted considerable attention owing to their high sensitivity and multifunctional capabilities.",0,202,dual-responsive polymer hydrogel sensors,dual responsive polymer hydrogel sensor,hyphen_to_space; simple_plural_to_singular,device_or_context,sensor,58,98,head_noun_phrase,1,1,5,1.9479,GC_d7ba327d7a74,LN_49efb0ae3916,True,False,single_abstract_only,False,span_valid_pending_semantic_review,1
P1903,holdout,iTE,2025,Development of a two-mode hydrogel sensor with a thermal diffusion effect for intelligent sensing and temperature warning,PC_55c5d028fb52,CO_dd0760253a48,10.1016/j.mtphys.2025.101750,4,The hydrogel precisely tunes its lower critical solution temperature (LCST) to 80 degrees C through the hydrophobic groups of MMA while significantly enhancing conductivity via Na+/Cl- ionic shielding effects.,863,1072,enhancing conductivity,enhancing conductivity,identity,outcome_or_property,conductivity,1013,1035,head_noun_phrase,1,1,2,3.3279,GC_07e4db2d09b6,LN_fb5fe9fa7bae,True,False,single_abstract_only,False,span_valid_pending_semantic_review,1
P1903,holdout,iTE,2025,Development of a two-mode hydrogel sensor with a thermal diffusion effect for intelligent sensing and temperature warning,PC_6af3fa54fdbf,CO_e85f4e1e883f,10.1016/j.mtphys.2025.101750,5,"Additionally, it provides exceptional mechanical properties, including a stretching strain of 1077 % and a compressive strength of 128.6 kPa.",1073,1214,exceptional mechanical properties,exceptional mechanical property,simple_plural_to_singular,outcome_or_property,property,1099,1132,head_noun_phrase,3,1,3,3.3879,GC_2293caa23226,LN_d205d150918c,True,False,single_abstract_only,False,span_valid_pending_semantic_review,1
P1903,holdout,iTE,2025,Development of a two-mode hydrogel sensor with a thermal diffusion effect for intelligent sensing and temperature warning,PC_8ad85d4dc1ff,CO_647d247d26ea,10.1016/j.mtphys.2025.101750,1,"With the rapid development of flexible sensor technology, dual-responsive polymer hydrogel sensors have attracted considerable attention owing to their high sensitivity and multifunctional capabilities.",0,202,flexible sensor,flexible sensor,identity,device_or_context,sensor,30,45,head_noun_phrase,5,1,2,1.8279,GC_cbc2d1a92207,LN_398081a09b94,True,False,single_abstract_only,False,span_valid_pending_semantic_review,1
P1903,holdout,iTE,2025,Development of a two-mode hydrogel sensor with a thermal diffusion effect for intelligent sensing and temperature warning,PC_137476583d69,CO_3cc03ae7211b,10.1016/j.mtphys.2025.101750,9,"The experimental results demonstrate that the hydrogel shows great potential for human motion monitoring, high-temperature human-machine interactions, and smart robotics, offering new ideas for multifunctional e-skin design.",1807,2031,human-machine,human machine,hyphen_to_space,untyped_extractive_keyword,machine,1930,1943,generic_hyphenated_keyword,21,1,2,2.9279,GC_b74f3b2d2a63,LN_e67daf7f2520,True,False,single_abstract_only,False,span_valid_pending_semantic_review,1
P1903,holdout,iTE,2025,Development of a two-mode hydrogel sensor with a thermal diffusion effect for intelligent sensing and temperature warning,PC_2f585834a02e,CO_59c49ad6ed6b,10.1016/j.mtphys.2025.101750,9,"The experimental results demonstrate that the hydrogel shows great potential for human motion monitoring, high-temperature human-machine interactions, and smart robotics, offering new ideas for multifunctional e-skin design.",1807,2031,human-machine interactions,human machine interaction,hyphen_to_space; simple_plural_to_singular,mechanism_or_process,interaction,1930,1956,head_noun_phrase,8,1,3,4.3879,GC_7058edaeedb4,LN_efbe1aacc958,True,False,single_abstract_only,False,span_valid_pending_semantic_review,1
P1903,holdout,iTE,2025,Development of a two-mode hydrogel sensor with a thermal diffusion effect for intelligent sensing and temperature warning,PC_3361893fc8d8,CO_a3d11e242def,10.1016/j.mtphys.2025.101750,2,"However, conventional poly(N-isopropylacrylamide) (PNIPAM) hydrogels, while demonstrating excellent thermal responsiveness, are limited by inadequate mechanical strength, poor conductivity, and restricted functionality, making the development of high-performance multifunctional PNIPAM hydrogels a significant challenge.",203,523,hydrogels,hydrogel,simple_plural_to_singular,material_or_structure,hydrogel,262,271,head_noun_phrase,119,3,1,4.2759,GC_4a92e5f4fe38,LN_93302d23031b,True,False,single_abstract_only,False,span_valid_pending_semantic_review,3
P1903,holdout,iTE,2025,Development of a two-mode hydrogel sensor with a thermal diffusion effect for intelligent sensing and temperature warning,PC_e2a340d8d28f,CO_cd911051b512,10.1016/j.mtphys.2025.101750,2,"However, conventional poly(N-isopropylacrylamide) (PNIPAM) hydrogels, while demonstrating excellent thermal responsiveness, are limited by inadequate mechanical strength, poor conductivity, and restricted functionality, making the development of high-performance multifunctional PNIPAM hydrogels a significant challenge.",203,523,inadequate mechanical strength,inadequate mechanical strength,identity,outcome_or_property,strength,342,372,head_noun_phrase,1,1,3,3.3879,GC_3d09199ff701,LN_141adc06b2f4,True,False,single_abstract_only,False,span_valid_pending_semantic_review,1
P1903,holdout,iTE,2025,Development of a two-mode hydrogel sensor with a thermal diffusion effect for intelligent sensing and temperature warning,PC_c6378004caea,CO_2947682478ea,10.1016/j.mtphys.2025.101750,3,"In this study, a smart dual-response hydrogel based on PNIPAM is proposed, incorporating methyl methacrylate (MMA) and sodium chloride (NaCl), which, when combined with hydroxypropyl methylcellulose (HPMC), forms a double-network structure, thereby achieving synergistic optimization of the mechanical properties and temperature response.",524,862,mechanical properties,mechanical property,simple_plural_to_singular,outcome_or_property,property,815,836,head_noun_phrase,74,1,2,3.3279,GC_5fecb4c8cca5,LN_0cdcc102f0a5,True,False,single_abstract_only,False,span_valid_pending_semantic_review,1
P1903,holdout,iTE,2025,Development of a two-mode hydrogel sensor with a thermal diffusion effect for intelligent sensing and temperature warning,PC_74e6ea00913d,CO_384c6fec3423,10.1016/j.mtphys.2025.101750,2,"However, conventional poly(N-isopropylacrylamide) (PNIPAM) hydrogels, while demonstrating excellent thermal responsiveness, are limited by inadequate mechanical strength, poor conductivity, and restricted functionality, making the development of high-performance multifunctional PNIPAM hydrogels a significant challenge.",203,523,poor conductivity,poor conductivity,identity,outcome_or_property,conductivity,374,391,head_noun_phrase,1,1,2,3.3279,GC_76216035e013,LN_62ef2477ad6a,True,False,single_abstract_only,False,span_valid_pending_semantic_review,1
P1903,holdout,iTE,2025,Development of a two-mode hydrogel sensor with a thermal diffusion effect for intelligent sensing and temperature warning,PC_8eab1414056b,CO_fe7891647aad,10.1016/j.mtphys.2025.101750,7,"Importantly, the incorporation of 1-ethyl-3-methylimidazolium tetrafluoroborate ([EMIM]BF4) substantially enhanced the thermoelectric properties, inducing a distinctive P-to-N-type transition in the Seebeck coefficient across the phase change (from +2.37 mV K-1 to similar to 6.84 mV K-1).",1320,1609,Seebeck coefficient,seebeck coefficient,lowercase,outcome_or_property,coefficient,1519,1538,head_noun_phrase,438,1,2,3.3279,GC_6cdb23f33c74,LN_5539875482c6,True,False,single_abstract_only,False,span_valid_pending_semantic_review,1
P1903,holdout,iTE,2025,Development of a two-mode hydrogel sensor with a thermal diffusion effect for intelligent sensing and temperature warning,PC_7fbb608be96d,CO_f831612516b4,10.1016/j.mtphys.2025.101750,3,"In this study, a smart dual-response hydrogel based on PNIPAM is proposed, incorporating methyl methacrylate (MMA) and sodium chloride (NaCl), which, when combined with hydroxypropyl methylcellulose (HPMC), forms a double-network structure, thereby achieving synergistic optimization of the mechanical properties and temperature response.",524,862,smart dual-response hydrogel,smart dual response hydrogel,hyphen_to_space,material_or_structure,hydrogel,541,569,head_noun_phrase,1,1,4,4.2479,GC_38395bd4c3df,LN_fe6441e38143,True,False,single_abstract_only,False,span_valid_pending_semantic_review,1
P1903,holdout,iTE,2025,Development of a two-mode hydrogel sensor with a thermal diffusion effect for intelligent sensing and temperature warning,PC_cbeb5ddd0c96,CO_f0041ef7b587,10.1016/j.mtphys.2025.101750,7,"Importantly, the incorporation of 1-ethyl-3-methylimidazolium tetrafluoroborate ([EMIM]BF4) substantially enhanced the thermoelectric properties, inducing a distinctive P-to-N-type transition in the Seebeck coefficient across the phase change (from +2.37 mV K-1 to similar to 6.84 mV K-1).",1320,1609,thermoelectric properties,thermoelectric property,simple_plural_to_singular,outcome_or_property,property,1439,1464,head_noun_phrase,269,1,2,3.3279,GC_82f863b160b5,LN_734e257af70f,True,False,single_abstract_only,False,span_valid_pending_semantic_review,1
P1903,holdout,iTE,2025,Development of a two-mode hydrogel sensor with a thermal diffusion effect for intelligent sensing and temperature warning,PC_78c81359b818,CO_e902189005d9,10.1016/j.mtphys.2025.101750,7,"Importantly, the incorporation of 1-ethyl-3-methylimidazolium tetrafluoroborate ([EMIM]BF4) substantially enhanced the thermoelectric properties, inducing a distinctive P-to-N-type transition in the Seebeck coefficient across the phase change (from +2.37 mV K-1 to similar to 6.84 mV K-1).",1320,1609,transition,transition,identity,mechanism_or_process,transition,1501,1511,head_noun_phrase,73,1,1,4.2679,GC_56bf8ae82a10,LN_ce6cc030f869,True,False,single_abstract_only,False,span_valid_pending_semantic_review,1
P1904,holdout,iTE,2026,First-principles study of Sr2CeBiO6 and Ba2CeBiO6 double perovskites for optoelectronic applications,PC_b65a441533e2,CO_8be536bcb0cb,10.1007/s12648-025-03768-w,2,"Structurally, both compounds are thermodynamically stable, with optimized lattice parameters of 8.821 & Aring; for Sr2CeBiO6 and 8.906 & Aring; for Ba2CeBiO6, consistent with the larger ionic radius of Ba.",194,399,Ba2CeBiO6,ba2cebio6,lowercase,literal_formula,ba2cebio6,342,351,literal_formula,1,2,1,3.1896,GC_f3cec692757a,LN_d42912c1a5ee,True,False,single_abstract_only,False,span_valid_pending_semantic_review,2
P1904,holdout,iTE,2026,First-principles study of Sr2CeBiO6 and Ba2CeBiO6 double perovskites for optoelectronic applications,PC_a9c25f7428fb,CO_93a93cef12b8,10.1007/s12648-025-03768-w,6,"Mechanically, both compounds meet Born stability criteria with bulk moduli of 94.63 GPa (Sr) and 92.81 GPa (Ba), indicating good mechanical strength.",971,1120,compounds meet Born stability,compounds meet born stability,lowercase,outcome_or_property,stability,990,1019,head_noun_phrase,1,1,4,3.4479,GC_9c4df2858ade,LN_3af352c47632,True,False,single_abstract_only,False,span_valid_pending_semantic_review,1
P1904,holdout,iTE,2026,First-principles study of Sr2CeBiO6 and Ba2CeBiO6 double perovskites for optoelectronic applications,PC_2bfc449e298e,CO_8a98a3780ca8,10.1007/s12648-025-03768-w,1,"This study investigates the structural, dynamical, electronic, optical, elastic, and magnetic properties of cubic double perovskites X2CeBiO6 (X = Sr or Ba) using first-principles calculations.",0,193,cubic double perovskites,cubic double perovskites,identity,material_or_structure,perovskites,108,132,head_noun_phrase,1,1,3,4.1879,GC_663575c55a6c,LN_3f01af00b015,True,False,single_abstract_only,False,span_valid_pending_semantic_review,1
P1904,holdout,iTE,2026,First-principles study of Sr2CeBiO6 and Ba2CeBiO6 double perovskites for optoelectronic applications,PC_503895db70c0,CO_f9fe5b014141,10.1007/s12648-025-03768-w,3,Phonon dispersion confirms dynamical stability through the absence of imaginary frequencies.,400,492,dispersion confirms dynamical stability,dispersion confirms dynamical stability,identity,outcome_or_property,stability,407,446,head_noun_phrase,1,1,4,3.4479,GC_3ef4be9e87c9,LN_805bf13c4b6c,True,False,single_abstract_only,False,span_valid_pending_semantic_review,1
P1904,holdout,iTE,2026,First-principles study of Sr2CeBiO6 and Ba2CeBiO6 double perovskites for optoelectronic applications,PC_0cdf74409451,CO_9d9af8947291,10.1007/s12648-025-03768-w,6,"Mechanically, both compounds meet Born stability criteria with bulk moduli of 94.63 GPa (Sr) and 92.81 GPa (Ba), indicating good mechanical strength.",971,1120,GPa,gpa,lowercase,literal_formula,gpa,1055,1058,literal_formula,34,2,1,3.1896,GC_0c2b23ed9b9f,LN_5735a7d4c7ac,True,False,single_abstract_only,False,span_valid_pending_semantic_review,2
P1904,holdout,iTE,2026,First-principles study of Sr2CeBiO6 and Ba2CeBiO6 double perovskites for optoelectronic applications,PC_9297ee48931d,CO_5f43ba1a947a,10.1007/s12648-025-03768-w,6,"Mechanically, both compounds meet Born stability criteria with bulk moduli of 94.63 GPa (Sr) and 92.81 GPa (Ba), indicating good mechanical strength.",971,1120,indicating good mechanical strength,indicating good mechanical strength,identity,outcome_or_property,strength,1084,1119,head_noun_phrase,1,1,4,3.4479,GC_a0fdf56dbab3,LN_f0a0148de7db,True,False,single_abstract_only,False,span_valid_pending_semantic_review,1
