domain,source_concept_id,target_concept_id,source_mention_id,target_mention_id,rank,cosine_similarity
iTE,iTE:P1608:initial_n1,iTE:P1523:initial_n1,iTE:P1608:n1,iTE:P1523:n1,10,0.8142001032829285
iTE,iTE:P1608:initial_n2,iTE:P1608:initial_n1,iTE:P1608:n2,iTE:P1608:n1,1,0.9692899584770203
iTE,iTE:P1608:initial_n2,iTE:P0679:initial_n3,iTE:P1608:n2,iTE:P0679:n3,2,0.8078900575637817
iTE,iTE:P1608:initial_n2,iTE:P0349:initial_n2,iTE:P1608:n2,iTE:P0349:n2,3,0.8071988821029663
iTE,iTE:P1608:initial_n2,iTE:P0434:initial_n2,iTE:P1608:n2,iTE:P0434:n2,4,0.8067212700843811
iTE,iTE:P1608:initial_n2,iTE:P0434:initial_n1,iTE:P1608:n2,iTE:P0434:n1,5,0.805913507938385
iTE,iTE:P1608:initial_n2,iTE:P1016:initial_n2,iTE:P1608:n2,iTE:P1016:n2,6,0.8035705089569092
iTE,iTE:P1608:initial_n2,iTE:P0679:initial_n2,iTE:P1608:n2,iTE:P0679:n2,7,0.8034222722053528
iTE,iTE:P1608:initial_n2,iTE:P0489:initial_n2,iTE:P1608:n2,iTE:P0489:n2,8,0.8021368980407715
iTE,iTE:P1608:initial_n2,iTE:P1523:initial_n1,iTE:P1608:n2,iTE:P1523:n1,9,0.8015478253364563
iTE,iTE:P1608:initial_n2,iTE:P1016:initial_n1,iTE:P1608:n2,iTE:P1016:n1,10,0.8010678887367249
iTE,iTE:P1609:initial_n1,iTE:P1609:initial_n2,iTE:P1609:n1,iTE:P1609:n2,1,0.9526567459106445
iTE,iTE:P1609:initial_n1,iTE:P0649:initial_n1,iTE:P1609:n1,iTE:P0649:n1,2,0.8412545323371887
iTE,iTE:P1609:initial_n1,iTE:P0914:initial_n1,iTE:P1609:n1,iTE:P0914:n1,3,0.8367279767990112
iTE,iTE:P1609:initial_n1,iTE:P0488:initial_n2,iTE:P1609:n1,iTE:P0488:n2,4,0.8344297409057617
iTE,iTE:P1609:initial_n1,iTE:P0649:initial_n2,iTE:P1609:n1,iTE:P0649:n2,5,0.8263713717460632
iTE,iTE:P1609:initial_n1,iTE:P1130:initial_n1,iTE:P1609:n1,iTE:P1130:n1,6,0.8241264224052429
iTE,iTE:P1609:initial_n1,iTE:P0488:initial_n3,iTE:P1609:n1,iTE:P0488:n3,7,0.8214224576950073
iTE,iTE:P1609:initial_n1,iTE:P1522:initial_n2,iTE:P1609:n1,iTE:P1522:n2,8,0.8177692294120789
iTE,iTE:P1609:initial_n1,iTE:P1658:initial_n2,iTE:P1609:n1,iTE:P1658:n2,9,0.8148303627967834
iTE,iTE:P1609:initial_n1,iTE:P0914:initial_n3,iTE:P1609:n1,iTE:P0914:n3,10,0.8147264122962952
iTE,iTE:P1609:initial_n2,iTE:P1609:initial_n1,iTE:P1609:n2,iTE:P1609:n1,1,0.9526567459106445
iTE,iTE:P1609:initial_n2,iTE:P0488:initial_n2,iTE:P1609:n2,iTE:P0488:n2,2,0.8481478691101074
iTE,iTE:P1609:initial_n2,iTE:P0893:initial_n2,iTE:P1609:n2,iTE:P0893:n2,3,0.8393323421478271
iTE,iTE:P1609:initial_n2,iTE:P1442:initial_n2,iTE:P1609:n2,iTE:P1442:n2,4,0.83607017993927
iTE,iTE:P1609:initial_n2,iTE:P0761:initial_n2,iTE:P1609:n2,iTE:P0761:n2,5,0.8355902433395386
iTE,iTE:P1609:initial_n2,iTE:P0761:initial_n1,iTE:P1609:n2,iTE:P0761:n1,6,0.8322988748550415
iTE,iTE:P1609:initial_n2,iTE:P0845:initial_n3,iTE:P1609:n2,iTE:P0845:n3,7,0.8302112221717834
iTE,iTE:P1609:initial_n2,iTE:P0913:initial_n1,iTE:P1609:n2,iTE:P0913:n1,8,0.825348973274231
iTE,iTE:P1609:initial_n2,iTE:P1537:initial_n1,iTE:P1609:n2,iTE:P1537:n1,9,0.8252178430557251
iTE,iTE:P1609:initial_n2,iTE:P1461:initial_n1,iTE:P1609:n2,iTE:P1461:n1,10,0.8243182897567749
iTE,iTE:P1610:initial_n1,iTE:P1610:initial_n2,iTE:P1610:n1,iTE:P1610:n2,1,0.9703086614608765
iTE,iTE:P1610:initial_n1,iTE:P0579:initial_n1,iTE:P1610:n1,iTE:P0579:n1,2,0.8534390330314636
iTE,iTE:P1610:initial_n1,iTE:P1951:initial_n2,iTE:P1610:n1,iTE:P1951:n2,3,0.8486962914466858
iTE,iTE:P1610:initial_n1,iTE:P1554:initial_n2,iTE:P1610:n1,iTE:P1554:n2,4,0.8392137885093689
iTE,iTE:P1610:initial_n1,iTE:P0579:initial_n3,iTE:P1610:n1,iTE:P0579:n3,5,0.838097333908081
iTE,iTE:P1610:initial_n1,iTE:P0357:initial_n1,iTE:P1610:n1,iTE:P0357:n1,6,0.8380602598190308
iTE,iTE:P1610:initial_n1,iTE:P0390:initial_n1,iTE:P1610:n1,iTE:P0390:n1,7,0.8379729390144348
iTE,iTE:P1610:initial_n1,iTE:P0461:initial_n2,iTE:P1610:n1,iTE:P0461:n2,8,0.8365076184272766
iTE,iTE:P1610:initial_n1,iTE:P1951:initial_n1,iTE:P1610:n1,iTE:P1951:n1,9,0.8242323994636536
iTE,iTE:P1610:initial_n1,iTE:P0374:initial_n1,iTE:P1610:n1,iTE:P0374:n1,10,0.8234281539916992
iTE,iTE:P1610:initial_n2,iTE:P1610:initial_n1,iTE:P1610:n2,iTE:P1610:n1,1,0.9703086614608765
iTE,iTE:P1610:initial_n2,iTE:P1554:initial_n2,iTE:P1610:n2,iTE:P1554:n2,2,0.8436053991317749
iTE,iTE:P1610:initial_n2,iTE:P1951:initial_n2,iTE:P1610:n2,iTE:P1951:n2,3,0.8399732112884521
iTE,iTE:P1610:initial_n2,iTE:P0579:initial_n1,iTE:P1610:n2,iTE:P0579:n1,4,0.8371695280075073
iTE,iTE:P1610:initial_n2,iTE:P0579:initial_n3,iTE:P1610:n2,iTE:P0579:n3,5,0.8363965749740601
iTE,iTE:P1610:initial_n2,iTE:P1638:initial_n2,iTE:P1610:n2,iTE:P1638:n2,6,0.8349651098251343
iTE,iTE:P1610:initial_n2,iTE:P0357:initial_n1,iTE:P1610:n2,iTE:P0357:n1,7,0.8323755860328674
iTE,iTE:P1610:initial_n2,iTE:P1622:initial_n2,iTE:P1610:n2,iTE:P1622:n2,8,0.8314655423164368
iTE,iTE:P1610:initial_n2,iTE:P0926:initial_n2,iTE:P1610:n2,iTE:P0926:n2,9,0.8286809325218201
iTE,iTE:P1610:initial_n2,iTE:P0461:initial_n2,iTE:P1610:n2,iTE:P0461:n2,10,0.8280150294303894
iTE,iTE:P1611:initial_n1,iTE:P1611:initial_n2,iTE:P1611:n1,iTE:P1611:n2,1,0.9851906895637512
iTE,iTE:P1611:initial_n1,iTE:P1593:initial_n2,iTE:P1611:n1,iTE:P1593:n2,2,0.8881953358650208
iTE,iTE:P1611:initial_n1,iTE:P1531:initial_n2,iTE:P1611:n1,iTE:P1531:n2,3,0.844102144241333
iTE,iTE:P1611:initial_n1,iTE:P1531:initial_n1,iTE:P1611:n1,iTE:P1531:n1,4,0.8431710600852966
iTE,iTE:P1611:initial_n1,iTE:P1586:initial_n1,iTE:P1611:n1,iTE:P1586:n1,5,0.8350901007652283
iTE,iTE:P1611:initial_n1,iTE:P1586:initial_n2,iTE:P1611:n1,iTE:P1586:n2,6,0.8306705355644226
iTE,iTE:P1611:initial_n1,iTE:P1493:initial_n1,iTE:P1611:n1,iTE:P1493:n1,7,0.8279732465744019
iTE,iTE:P1611:initial_n1,iTE:P1385:initial_n2,iTE:P1611:n1,iTE:P1385:n2,8,0.8269728422164917
iTE,iTE:P1611:initial_n1,iTE:P1586:initial_n3,iTE:P1611:n1,iTE:P1586:n3,9,0.8269644379615784
iTE,iTE:P1611:initial_n1,iTE:P0971:initial_n1,iTE:P1611:n1,iTE:P0971:n1,10,0.8252741098403931
iTE,iTE:P1611:initial_n2,iTE:P1611:initial_n1,iTE:P1611:n2,iTE:P1611:n1,1,0.9851906895637512
iTE,iTE:P1611:initial_n2,iTE:P1593:initial_n2,iTE:P1611:n2,iTE:P1593:n2,2,0.8572673797607422
iTE,iTE:P1611:initial_n2,iTE:P1586:initial_n1,iTE:P1611:n2,iTE:P1586:n1,3,0.8391965627670288
iTE,iTE:P1611:initial_n2,iTE:P1586:initial_n2,iTE:P1611:n2,iTE:P1586:n2,4,0.8354976773262024
iTE,iTE:P1611:initial_n2,iTE:P1586:initial_n3,iTE:P1611:n2,iTE:P1586:n3,5,0.8290573358535767
iTE,iTE:P1611:initial_n2,iTE:P1531:initial_n2,iTE:P1611:n2,iTE:P1531:n2,6,0.8278003334999084
iTE,iTE:P1611:initial_n2,iTE:P0971:initial_n1,iTE:P1611:n2,iTE:P0971:n1,7,0.8268857598304749
iTE,iTE:P1611:initial_n2,iTE:P0709:initial_n1,iTE:P1611:n2,iTE:P0709:n1,8,0.8220087289810181
iTE,iTE:P1611:initial_n2,iTE:P1531:initial_n1,iTE:P1611:n2,iTE:P1531:n1,9,0.8215919137001038
iTE,iTE:P1611:initial_n2,iTE:P1515:initial_n2,iTE:P1611:n2,iTE:P1515:n2,10,0.818810760974884
iTE,iTE:P1612:initial_n1,iTE:P1612:initial_n4,iTE:P1612:n1,iTE:P1612:n4,1,0.9746029376983643
iTE,iTE:P1612:initial_n1,iTE:P1612:initial_n2,iTE:P1612:n1,iTE:P1612:n2,2,0.9712598919868469
iTE,iTE:P1612:initial_n1,iTE:P1612:initial_n3,iTE:P1612:n1,iTE:P1612:n3,3,0.9690355062484741
iTE,iTE:P1612:initial_n1,iTE:P1588:initial_n2,iTE:P1612:n1,iTE:P1588:n2,4,0.8335329294204712
iTE,iTE:P1612:initial_n1,iTE:P0955:initial_n1,iTE:P1612:n1,iTE:P0955:n1,5,0.8229649066925049
iTE,iTE:P1612:initial_n1,iTE:P1755:initial_n2,iTE:P1612:n1,iTE:P1755:n2,6,0.822180986404419
iTE,iTE:P1612:initial_n1,iTE:P0955:initial_n2,iTE:P1612:n1,iTE:P0955:n2,7,0.8190423250198364
iTE,iTE:P1612:initial_n1,iTE:P1588:initial_n1,iTE:P1612:n1,iTE:P1588:n1,8,0.8179264664649963
iTE,iTE:P1612:initial_n1,iTE:P0809:initial_n3,iTE:P1612:n1,iTE:P0809:n3,9,0.8132926821708679
iTE,iTE:P1612:initial_n1,iTE:P1269:initial_n2,iTE:P1612:n1,iTE:P1269:n2,10,0.813077449798584
iTE,iTE:P1612:initial_n2,iTE:P1612:initial_n1,iTE:P1612:n2,iTE:P1612:n1,1,0.9712598919868469
iTE,iTE:P1612:initial_n2,iTE:P1612:initial_n4,iTE:P1612:n2,iTE:P1612:n4,2,0.9623910188674927
iTE,iTE:P1612:initial_n2,iTE:P1612:initial_n3,iTE:P1612:n2,iTE:P1612:n3,3,0.9593572020530701
iTE,iTE:P1612:initial_n2,iTE:P1755:initial_n2,iTE:P1612:n2,iTE:P1755:n2,4,0.8417807817459106
iTE,iTE:P1612:initial_n2,iTE:P1755:initial_n1,iTE:P1612:n2,iTE:P1755:n1,5,0.8387287855148315
iTE,iTE:P1612:initial_n2,iTE:P1588:initial_n2,iTE:P1612:n2,iTE:P1588:n2,6,0.8378704190254211
iTE,iTE:P1612:initial_n2,iTE:P1588:initial_n1,iTE:P1612:n2,iTE:P1588:n1,7,0.8288705348968506
iTE,iTE:P1612:initial_n2,iTE:P1445:initial_n1,iTE:P1612:n2,iTE:P1445:n1,8,0.8267050981521606
iTE,iTE:P1612:initial_n2,iTE:P1731:initial_n1,iTE:P1612:n2,iTE:P1731:n1,9,0.826297402381897
iTE,iTE:P1612:initial_n2,iTE:P1725:initial_n1,iTE:P1612:n2,iTE:P1725:n1,10,0.8244233131408691
iTE,iTE:P1612:initial_n3,iTE:P1612:initial_n1,iTE:P1612:n3,iTE:P1612:n1,1,0.9690355062484741
iTE,iTE:P1612:initial_n3,iTE:P1612:initial_n4,iTE:P1612:n3,iTE:P1612:n4,2,0.9671074151992798
iTE,iTE:P1612:initial_n3,iTE:P1612:initial_n2,iTE:P1612:n3,iTE:P1612:n2,3,0.9593572020530701
iTE,iTE:P1612:initial_n3,iTE:P0845:initial_n4,iTE:P1612:n3,iTE:P0845:n4,4,0.8468795418739319
iTE,iTE:P1612:initial_n3,iTE:P1588:initial_n2,iTE:P1612:n3,iTE:P1588:n2,5,0.844183623790741
iTE,iTE:P1612:initial_n3,iTE:P0809:initial_n3,iTE:P1612:n3,iTE:P0809:n3,6,0.8412735462188721
iTE,iTE:P1612:initial_n3,iTE:P1269:initial_n2,iTE:P1612:n3,iTE:P1269:n2,7,0.8392666578292847
iTE,iTE:P1612:initial_n3,iTE:P0809:initial_n1,iTE:P1612:n3,iTE:P0809:n1,8,0.8383226990699768
iTE,iTE:P1612:initial_n3,iTE:P0845:initial_n3,iTE:P1612:n3,iTE:P0845:n3,9,0.837138295173645
iTE,iTE:P1612:initial_n3,iTE:P1641:initial_n2,iTE:P1612:n3,iTE:P1641:n2,10,0.8361958265304565
iTE,iTE:P1612:initial_n4,iTE:P1612:initial_n1,iTE:P1612:n4,iTE:P1612:n1,1,0.9746029376983643
iTE,iTE:P1612:initial_n4,iTE:P1612:initial_n3,iTE:P1612:n4,iTE:P1612:n3,2,0.9671074151992798
iTE,iTE:P1612:initial_n4,iTE:P1612:initial_n2,iTE:P1612:n4,iTE:P1612:n2,3,0.9623910188674927
iTE,iTE:P1612:initial_n4,iTE:P1588:initial_n2,iTE:P1612:n4,iTE:P1588:n2,4,0.8708510994911194
iTE,iTE:P1612:initial_n4,iTE:P1755:initial_n2,iTE:P1612:n4,iTE:P1755:n2,5,0.8670497536659241
iTE,iTE:P1612:initial_n4,iTE:P1849:initial_n1,iTE:P1612:n4,iTE:P1849:n1,6,0.8464548587799072
iTE,iTE:P1612:initial_n4,iTE:P1588:initial_n1,iTE:P1612:n4,iTE:P1588:n1,7,0.8454362154006958
iTE,iTE:P1612:initial_n4,iTE:P0955:initial_n2,iTE:P1612:n4,iTE:P0955:n2,8,0.8421335220336914
iTE,iTE:P1612:initial_n4,iTE:P0426:initial_n2,iTE:P1612:n4,iTE:P0426:n2,9,0.8392016291618347
iTE,iTE:P1612:initial_n4,iTE:P0582:initial_n2,iTE:P1612:n4,iTE:P0582:n2,10,0.8370451331138611
iTE,iTE:P1613:initial_n1,iTE:P1613:initial_n3,iTE:P1613:n1,iTE:P1613:n3,1,0.9819572567939758
iTE,iTE:P1613:initial_n1,iTE:P1613:initial_n2,iTE:P1613:n1,iTE:P1613:n2,2,0.9725580811500549
iTE,iTE:P1613:initial_n1,iTE:P1613:initial_n4,iTE:P1613:n1,iTE:P1613:n4,3,0.970529317855835
iTE,iTE:P1613:initial_n1,iTE:P1519:initial_n3,iTE:P1613:n1,iTE:P1519:n3,4,0.8881646394729614
iTE,iTE:P1613:initial_n1,iTE:P0932:initial_n3,iTE:P1613:n1,iTE:P0932:n3,5,0.877811074256897
iTE,iTE:P1613:initial_n1,iTE:P0932:initial_n2,iTE:P1613:n1,iTE:P0932:n2,6,0.8752608299255371
iTE,iTE:P1613:initial_n1,iTE:P0595:initial_n1,iTE:P1613:n1,iTE:P0595:n1,7,0.8722037076950073
iTE,iTE:P1613:initial_n1,iTE:P0932:initial_n1,iTE:P1613:n1,iTE:P0932:n1,8,0.87149977684021
iTE,iTE:P1613:initial_n1,iTE:P0932:initial_n4,iTE:P1613:n1,iTE:P0932:n4,9,0.8702930808067322
iTE,iTE:P1613:initial_n1,iTE:P1519:initial_n1,iTE:P1613:n1,iTE:P1519:n1,10,0.8668330907821655
iTE,iTE:P1613:initial_n2,iTE:P1613:initial_n1,iTE:P1613:n2,iTE:P1613:n1,1,0.9725580811500549
iTE,iTE:P1613:initial_n2,iTE:P1613:initial_n3,iTE:P1613:n2,iTE:P1613:n3,2,0.9724454283714294
iTE,iTE:P1613:initial_n2,iTE:P1613:initial_n4,iTE:P1613:n2,iTE:P1613:n4,3,0.9621822237968445
iTE,iTE:P1613:initial_n2,iTE:P1519:initial_n3,iTE:P1613:n2,iTE:P1519:n3,4,0.89564448595047
iTE,iTE:P1613:initial_n2,iTE:P0932:initial_n1,iTE:P1613:n2,iTE:P0932:n1,5,0.8931761384010315
iTE,iTE:P1613:initial_n2,iTE:P0932:initial_n3,iTE:P1613:n2,iTE:P0932:n3,6,0.892012894153595
iTE,iTE:P1613:initial_n2,iTE:P0932:initial_n4,iTE:P1613:n2,iTE:P0932:n4,7,0.8835025429725647
iTE,iTE:P1613:initial_n2,iTE:P0932:initial_n2,iTE:P1613:n2,iTE:P0932:n2,8,0.8830410838127136
iTE,iTE:P1613:initial_n2,iTE:P1272:initial_n2,iTE:P1613:n2,iTE:P1272:n2,9,0.8739114999771118
iTE,iTE:P1613:initial_n2,iTE:P1519:initial_n1,iTE:P1613:n2,iTE:P1519:n1,10,0.8733941912651062
iTE,iTE:P1613:initial_n3,iTE:P1613:initial_n1,iTE:P1613:n3,iTE:P1613:n1,1,0.9819572567939758
iTE,iTE:P1613:initial_n3,iTE:P1613:initial_n2,iTE:P1613:n3,iTE:P1613:n2,2,0.9724454283714294
iTE,iTE:P1613:initial_n3,iTE:P1613:initial_n4,iTE:P1613:n3,iTE:P1613:n4,3,0.9648820757865906
iTE,iTE:P1613:initial_n3,iTE:P1519:initial_n3,iTE:P1613:n3,iTE:P1519:n3,4,0.9122231006622314
iTE,iTE:P1613:initial_n3,iTE:P0932:initial_n3,iTE:P1613:n3,iTE:P0932:n3,5,0.8981109857559204
iTE,iTE:P1613:initial_n3,iTE:P0932:initial_n4,iTE:P1613:n3,iTE:P0932:n4,6,0.8824718594551086
iTE,iTE:P1613:initial_n3,iTE:P0932:initial_n2,iTE:P1613:n3,iTE:P0932:n2,7,0.8809607028961182
iTE,iTE:P1613:initial_n3,iTE:P0932:initial_n1,iTE:P1613:n3,iTE:P0932:n1,8,0.87749183177948
iTE,iTE:P1613:initial_n3,iTE:P0409:initial_n4,iTE:P1613:n3,iTE:P0409:n4,9,0.8774594068527222
iTE,iTE:P1613:initial_n3,iTE:P0932:initial_n5,iTE:P1613:n3,iTE:P0932:n5,10,0.8758131861686707
iTE,iTE:P1613:initial_n4,iTE:P1613:initial_n1,iTE:P1613:n4,iTE:P1613:n1,1,0.970529317855835
iTE,iTE:P1613:initial_n4,iTE:P1613:initial_n3,iTE:P1613:n4,iTE:P1613:n3,2,0.9648820757865906
iTE,iTE:P1613:initial_n4,iTE:P1613:initial_n2,iTE:P1613:n4,iTE:P1613:n2,3,0.9621822237968445
iTE,iTE:P1613:initial_n4,iTE:P0932:initial_n2,iTE:P1613:n4,iTE:P0932:n2,4,0.8941395878791809
iTE,iTE:P1613:initial_n4,iTE:P0932:initial_n3,iTE:P1613:n4,iTE:P0932:n3,5,0.8766688704490662
iTE,iTE:P1613:initial_n4,iTE:P0932:initial_n4,iTE:P1613:n4,iTE:P0932:n4,6,0.8757534027099609
iTE,iTE:P1613:initial_n4,iTE:P0932:initial_n1,iTE:P1613:n4,iTE:P0932:n1,7,0.8737902045249939
iTE,iTE:P1613:initial_n4,iTE:P0932:initial_n5,iTE:P1613:n4,iTE:P0932:n5,8,0.8627095818519592
iTE,iTE:P1613:initial_n4,iTE:P1519:initial_n3,iTE:P1613:n4,iTE:P1519:n3,9,0.8596498370170593
iTE,iTE:P1613:initial_n4,iTE:P1519:initial_n4,iTE:P1613:n4,iTE:P1519:n4,10,0.8436856269836426
iTE,iTE:P1614:initial_n1,iTE:P1614:initial_n3,iTE:P1614:n1,iTE:P1614:n3,1,0.9768952131271362
iTE,iTE:P1614:initial_n1,iTE:P1614:initial_n2,iTE:P1614:n1,iTE:P1614:n2,2,0.9625272154808044
iTE,iTE:P1614:initial_n1,iTE:P0336:initial_n3,iTE:P1614:n1,iTE:P0336:n3,3,0.8766664862632751
iTE,iTE:P1614:initial_n1,iTE:P0442:initial_n5,iTE:P1614:n1,iTE:P0442:n5,4,0.8738863468170166
iTE,iTE:P1614:initial_n1,iTE:P0336:initial_n1,iTE:P1614:n1,iTE:P0336:n1,5,0.8713202476501465
iTE,iTE:P1614:initial_n1,iTE:P1542:initial_n1,iTE:P1614:n1,iTE:P1542:n1,6,0.871315062046051
iTE,iTE:P1614:initial_n1,iTE:P0374:initial_n4,iTE:P1614:n1,iTE:P0374:n4,7,0.8702691197395325
iTE,iTE:P1614:initial_n1,iTE:P0442:initial_n2,iTE:P1614:n1,iTE:P0442:n2,8,0.8695672154426575
iTE,iTE:P1614:initial_n1,iTE:P0689:initial_n1,iTE:P1614:n1,iTE:P0689:n1,9,0.8673499822616577
iTE,iTE:P1614:initial_n1,iTE:P0335:initial_n1,iTE:P1614:n1,iTE:P0335:n1,10,0.8662915825843811
iTE,iTE:P1614:initial_n2,iTE:P1614:initial_n3,iTE:P1614:n2,iTE:P1614:n3,1,0.9732204079627991
iTE,iTE:P1614:initial_n2,iTE:P1614:initial_n1,iTE:P1614:n2,iTE:P1614:n1,2,0.9625272154808044
iTE,iTE:P1614:initial_n2,iTE:P1263:initial_n3,iTE:P1614:n2,iTE:P1263:n3,3,0.9010656476020813
iTE,iTE:P1614:initial_n2,iTE:P0981:initial_n2,iTE:P1614:n2,iTE:P0981:n2,4,0.896899402141571
iTE,iTE:P1614:initial_n2,iTE:P0335:initial_n2,iTE:P1614:n2,iTE:P0335:n2,5,0.8676224946975708
iTE,iTE:P1614:initial_n2,iTE:P0362:initial_n2,iTE:P1614:n2,iTE:P0362:n2,6,0.8605069518089294
iTE,iTE:P1614:initial_n2,iTE:P0335:initial_n1,iTE:P1614:n2,iTE:P0335:n1,7,0.8539949059486389
iTE,iTE:P1614:initial_n2,iTE:P1520:initial_n3,iTE:P1614:n2,iTE:P1520:n3,8,0.8530330061912537
iTE,iTE:P1614:initial_n2,iTE:P0335:initial_n3,iTE:P1614:n2,iTE:P0335:n3,9,0.8507391810417175
iTE,iTE:P1614:initial_n2,iTE:P0560:initial_n1,iTE:P1614:n2,iTE:P0560:n1,10,0.8498193025588989
iTE,iTE:P1614:initial_n3,iTE:P1614:initial_n1,iTE:P1614:n3,iTE:P1614:n1,1,0.9768952131271362
iTE,iTE:P1614:initial_n3,iTE:P1614:initial_n2,iTE:P1614:n3,iTE:P1614:n2,2,0.9732204079627991
iTE,iTE:P1614:initial_n3,iTE:P1263:initial_n3,iTE:P1614:n3,iTE:P1263:n3,3,0.8889452219009399
iTE,iTE:P1614:initial_n3,iTE:P1520:initial_n4,iTE:P1614:n3,iTE:P1520:n4,4,0.8877542018890381
iTE,iTE:P1614:initial_n3,iTE:P0442:initial_n5,iTE:P1614:n3,iTE:P0442:n5,5,0.8830108046531677
iTE,iTE:P1614:initial_n3,iTE:P0336:initial_n3,iTE:P1614:n3,iTE:P0336:n3,6,0.8811733722686768
iTE,iTE:P1614:initial_n3,iTE:P0981:initial_n2,iTE:P1614:n3,iTE:P0981:n2,7,0.8800595998764038
iTE,iTE:P1614:initial_n3,iTE:P0362:initial_n4,iTE:P1614:n3,iTE:P0362:n4,8,0.8747879266738892
iTE,iTE:P1614:initial_n3,iTE:P0768:initial_n3,iTE:P1614:n3,iTE:P0768:n3,9,0.8736132979393005
iTE,iTE:P1614:initial_n3,iTE:P0616:initial_n2,iTE:P1614:n3,iTE:P0616:n2,10,0.8718321323394775
iTE,iTE:P1615:initial_n1,iTE:P1615:initial_n2,iTE:P1615:n1,iTE:P1615:n2,1,0.959454357624054
iTE,iTE:P1615:initial_n1,iTE:P1570:initial_n2,iTE:P1615:n1,iTE:P1570:n2,2,0.8437523245811462
iTE,iTE:P1615:initial_n1,iTE:P0925:initial_n2,iTE:P1615:n1,iTE:P0925:n2,3,0.8361845016479492
iTE,iTE:P1615:initial_n1,iTE:P0871:initial_n2,iTE:P1615:n1,iTE:P0871:n2,4,0.8319301605224609
iTE,iTE:P1615:initial_n1,iTE:P0599:initial_n3,iTE:P1615:n1,iTE:P0599:n3,5,0.8306170701980591
iTE,iTE:P1615:initial_n1,iTE:P1570:initial_n1,iTE:P1615:n1,iTE:P1570:n1,6,0.829164981842041
iTE,iTE:P1615:initial_n1,iTE:P0925:initial_n1,iTE:P1615:n1,iTE:P0925:n1,7,0.826617956161499
iTE,iTE:P1615:initial_n1,iTE:P1752:initial_n2,iTE:P1615:n1,iTE:P1752:n2,8,0.822628915309906
iTE,iTE:P1615:initial_n1,iTE:P0926:initial_n2,iTE:P1615:n1,iTE:P0926:n2,9,0.8213305473327637
iTE,iTE:P1615:initial_n1,iTE:P1737:initial_n1,iTE:P1615:n1,iTE:P1737:n1,10,0.8184051513671875
iTE,iTE:P1615:initial_n2,iTE:P1615:initial_n1,iTE:P1615:n2,iTE:P1615:n1,1,0.959454357624054
iTE,iTE:P1615:initial_n2,iTE:P0925:initial_n2,iTE:P1615:n2,iTE:P0925:n2,2,0.8599251508712769
iTE,iTE:P1615:initial_n2,iTE:P0925:initial_n1,iTE:P1615:n2,iTE:P0925:n1,3,0.8498877286911011
iTE,iTE:P1615:initial_n2,iTE:P0871:initial_n2,iTE:P1615:n2,iTE:P0871:n2,4,0.8479801416397095
iTE,iTE:P1615:initial_n2,iTE:P0926:initial_n2,iTE:P1615:n2,iTE:P0926:n2,5,0.8444976806640625
iTE,iTE:P1615:initial_n2,iTE:P0599:initial_n3,iTE:P1615:n2,iTE:P0599:n3,6,0.8294836282730103
iTE,iTE:P1615:initial_n2,iTE:P0694:initial_n2,iTE:P1615:n2,iTE:P0694:n2,7,0.8274880647659302
iTE,iTE:P1615:initial_n2,iTE:P0664:initial_n2,iTE:P1615:n2,iTE:P0664:n2,8,0.823329508304596
iTE,iTE:P1615:initial_n2,iTE:P0673:initial_n2,iTE:P1615:n2,iTE:P0673:n2,9,0.8189209699630737
iTE,iTE:P1615:initial_n2,iTE:P1737:initial_n2,iTE:P1615:n2,iTE:P1737:n2,10,0.8175953030586243
iTE,iTE:P1616:initial_n1,iTE:P1616:initial_n2,iTE:P1616:n1,iTE:P1616:n2,1,0.9751831293106079
iTE,iTE:P1616:initial_n1,iTE:P1616:initial_n3,iTE:P1616:n1,iTE:P1616:n3,2,0.9737774729728699
iTE,iTE:P1616:initial_n1,iTE:P1450:initial_n2,iTE:P1616:n1,iTE:P1450:n2,3,0.8994044661521912
iTE,iTE:P1616:initial_n1,iTE:P1566:initial_n3,iTE:P1616:n1,iTE:P1566:n3,4,0.8985069990158081
iTE,iTE:P1616:initial_n1,iTE:P0771:initial_n2,iTE:P1616:n1,iTE:P0771:n2,5,0.897926390171051
iTE,iTE:P1616:initial_n1,iTE:P1970:initial_n2,iTE:P1616:n1,iTE:P1970:n2,6,0.8953259587287903
iTE,iTE:P1616:initial_n1,iTE:P1566:initial_n2,iTE:P1616:n1,iTE:P1566:n2,7,0.8911317586898804
iTE,iTE:P1616:initial_n1,iTE:P0578:initial_n2,iTE:P1616:n1,iTE:P0578:n2,8,0.891011655330658
iTE,iTE:P1616:initial_n1,iTE:P1748:initial_n2,iTE:P1616:n1,iTE:P1748:n2,9,0.8885391354560852
iTE,iTE:P1616:initial_n1,iTE:P1517:initial_n3,iTE:P1616:n1,iTE:P1517:n3,10,0.884440004825592
iTE,iTE:P1616:initial_n2,iTE:P1616:initial_n1,iTE:P1616:n2,iTE:P1616:n1,1,0.9751831293106079
iTE,iTE:P1616:initial_n2,iTE:P1616:initial_n3,iTE:P1616:n2,iTE:P1616:n3,2,0.9729101657867432
iTE,iTE:P1616:initial_n2,iTE:P1566:initial_n3,iTE:P1616:n2,iTE:P1566:n3,3,0.9167653322219849
iTE,iTE:P1616:initial_n2,iTE:P0578:initial_n2,iTE:P1616:n2,iTE:P0578:n2,4,0.9100574851036072
