mention_id,paper_id,domain,raw_phrase,legacy_role,proposed_semantic_role,role_detail,role_flags,model_reason,calibration_reason,quote,claim_id,full_abstract,evidence_scope,rule_version,decision_source,annotation_status,annotation_author,human_decision,human_role,human_reason
iTE:P0372:n2,P0372,iTE,hysteresis-like behavior,performance,performance_function,voltage_hysteresis_like_response,definition_context,电压-时间/温差曲线中的类滞后响应，是测得的行为而非材料结构。,,"We attribute the complex behavior observed in the increment V versus time and increment V versus increment T curves (hysteresis-like behavior) to a complex and challenging multi-ionic thermal diffusion and drift framework. Moreover, water loss may play a very important role as depicted by the difference between the results observed in non-dried and dried samples.",iTE:P0372:claim_block,"The main purpose of this work is to demonstrate the potential of calcium sulfoaluminate (CSA) cement for thermoelectric energy storage applications. Cement paste samples made from ordinary Portland cement (OPC) and CSA cements were produced and the Seebeck effect was studied on hydrated samples and on samples dried in an oven at 70 degrees C. The temperatures of both sides of the samples were recorded as well as the thermal voltage. The hydration process of OPC and CSA cements was followed by thermogravimetry analyses, as well as X-ray diffraction analyses. We report the observation of a large thermal voltage in both OPC and CSA cement typical of an ionic thermoelectric effect. Further, we study the difference in the thermal voltage observed between dried and non-dried samples and comment on the thermoelectric hysteresis phenomenon observed in some ion conducting systems. We attribute the complex behavior observed in the increment V versus time and increment V versus increment T curves (hysteresis-like behavior) to a complex and challenging multi-ionic thermal diffusion and drift framework. Moreover, water loss may play a very important role as depicted by the difference between the results observed in non-dried and dried samples.",full_abstract_and_quote,ROLE_RULES_v2,batch02_v1,model_proposed_pending_human,Codex current session,,,
iTE:P0372:n3,P0372,iTE,water loss,mechanism,mechanism_process,water_loss,modality_in_context,失水过程；原文 may play 仅表示可能贡献。,,"We attribute the complex behavior observed in the increment V versus time and increment V versus increment T curves (hysteresis-like behavior) to a complex and challenging multi-ionic thermal diffusion and drift framework. Moreover, water loss may play a very important role as depicted by the difference between the results observed in non-dried and dried samples.",iTE:P0372:claim_block,"The main purpose of this work is to demonstrate the potential of calcium sulfoaluminate (CSA) cement for thermoelectric energy storage applications. Cement paste samples made from ordinary Portland cement (OPC) and CSA cements were produced and the Seebeck effect was studied on hydrated samples and on samples dried in an oven at 70 degrees C. The temperatures of both sides of the samples were recorded as well as the thermal voltage. The hydration process of OPC and CSA cements was followed by thermogravimetry analyses, as well as X-ray diffraction analyses. We report the observation of a large thermal voltage in both OPC and CSA cement typical of an ionic thermoelectric effect. Further, we study the difference in the thermal voltage observed between dried and non-dried samples and comment on the thermoelectric hysteresis phenomenon observed in some ion conducting systems. We attribute the complex behavior observed in the increment V versus time and increment V versus increment T curves (hysteresis-like behavior) to a complex and challenging multi-ionic thermal diffusion and drift framework. Moreover, water loss may play a very important role as depicted by the difference between the results observed in non-dried and dried samples.",full_abstract_and_quote,ROLE_RULES_v2,batch02_v1,model_proposed_pending_human,Codex current session,,,
iTE:P0373:n1,P0373,iTE,switching the external electrodes,material_strategy,design_strategy,external_electrode_switching,operational_strategy,切换外部电极是明确运行策略，非电极实体。,,"Meanwhile, a promising ionic thermoelectric generator was proposed to achieve cyclic power generation under a constant heat course only by switching the external electrodes that can effectively realize the alternating dominated thermodiffusion of cations and anions.",iTE:P0373:claim_block,"The giant thermopower of ionic thermoelectric materials has attracted great attention for waste-heat recovery technologies. However, generating cyclic power by ionic thermoelectric modules remains challenging, since the ions cannot travel across the electrode interface. Here, we reported a reversible bipolar thermopower (+20.2 mV K-1 to -10.2 mV K-1) of the same composite by manipulating the interactions of ions and electrodes. Meanwhile, a promising ionic thermoelectric generator was proposed to achieve cyclic power generation under a constant heat course only by switching the external electrodes that can effectively realize the alternating dominated thermodiffusion of cations and anions. It eliminates the necessity to change the thermal contact between material and heat, nor does it require re-establish the temperature differences, which can favor improving the efficiency of the ionic thermoelectrics. Furthermore, the developed micro-thermal sensors demonstrated high sensitivity and responsivity in light detecting, presenting innovative impacts on exploring next-generation ionic thermoelectric devices. Generating continuous power by ionic thermoelectric material modules remains challenging. Here, the authors find the ionic thermoelectric material exhibiting bipolar thermopower property by manipulating the interactions between ions and electrodes.",full_abstract_and_quote,ROLE_RULES_v2,batch02_v1,model_proposed_pending_human,Codex current session,,,
iTE:P0373:n2,P0373,iTE,alternating dominated thermodiffusion of cations and anions,mechanism,mechanism_process,alternating_cation_anion_thermodiffusion_dominance,compound_phrase;temporal_qualifier,阳/阴离子热扩散交替主导的过程，保留交替限定。,,"Meanwhile, a promising ionic thermoelectric generator was proposed to achieve cyclic power generation under a constant heat course only by switching the external electrodes that can effectively realize the alternating dominated thermodiffusion of cations and anions.",iTE:P0373:claim_block,"The giant thermopower of ionic thermoelectric materials has attracted great attention for waste-heat recovery technologies. However, generating cyclic power by ionic thermoelectric modules remains challenging, since the ions cannot travel across the electrode interface. Here, we reported a reversible bipolar thermopower (+20.2 mV K-1 to -10.2 mV K-1) of the same composite by manipulating the interactions of ions and electrodes. Meanwhile, a promising ionic thermoelectric generator was proposed to achieve cyclic power generation under a constant heat course only by switching the external electrodes that can effectively realize the alternating dominated thermodiffusion of cations and anions. It eliminates the necessity to change the thermal contact between material and heat, nor does it require re-establish the temperature differences, which can favor improving the efficiency of the ionic thermoelectrics. Furthermore, the developed micro-thermal sensors demonstrated high sensitivity and responsivity in light detecting, presenting innovative impacts on exploring next-generation ionic thermoelectric devices. Generating continuous power by ionic thermoelectric material modules remains challenging. Here, the authors find the ionic thermoelectric material exhibiting bipolar thermopower property by manipulating the interactions between ions and electrodes.",full_abstract_and_quote,ROLE_RULES_v2,batch02_v1,model_proposed_pending_human,Codex current session,,,
iTE:P0373:n3,P0373,iTE,cyclic power generation,performance,performance_function,cyclic_power_generation,constant_heat_source_context,恒定热源语境中的循环发电功能。,,"Meanwhile, a promising ionic thermoelectric generator was proposed to achieve cyclic power generation under a constant heat course only by switching the external electrodes that can effectively realize the alternating dominated thermodiffusion of cations and anions.",iTE:P0373:claim_block,"The giant thermopower of ionic thermoelectric materials has attracted great attention for waste-heat recovery technologies. However, generating cyclic power by ionic thermoelectric modules remains challenging, since the ions cannot travel across the electrode interface. Here, we reported a reversible bipolar thermopower (+20.2 mV K-1 to -10.2 mV K-1) of the same composite by manipulating the interactions of ions and electrodes. Meanwhile, a promising ionic thermoelectric generator was proposed to achieve cyclic power generation under a constant heat course only by switching the external electrodes that can effectively realize the alternating dominated thermodiffusion of cations and anions. It eliminates the necessity to change the thermal contact between material and heat, nor does it require re-establish the temperature differences, which can favor improving the efficiency of the ionic thermoelectrics. Furthermore, the developed micro-thermal sensors demonstrated high sensitivity and responsivity in light detecting, presenting innovative impacts on exploring next-generation ionic thermoelectric devices. Generating continuous power by ionic thermoelectric material modules remains challenging. Here, the authors find the ionic thermoelectric material exhibiting bipolar thermopower property by manipulating the interactions between ions and electrodes.",full_abstract_and_quote,ROLE_RULES_v2,batch02_v1,model_proposed_pending_human,Codex current session,,,
iTE:P0374:n1,P0374,iTE,thermodiffusion of Na+ ions,mechanism,mechanism_process,sodium_thermodiffusion,ion_specific,钠离子热扩散过程。,,"The high p-type thermopower can be attributed to thermodiffusion of Na+ ions under a temperature gradient, while the movement of OH- ions is impeded by the strong electrostatic interaction with the positively charged quaternary amine groups of PQ-10.",iTE:P0374:claim_block,"Ionic circuits using ions as charge carriers have demonstrated great potential for flexible and bioinspired electronics. The emerging ionic thermoelectric (iTE) materials can generate a potential difference by virtue of selective thermal diffusion of ions, which provide a new route for thermal sensing with the merits of high flexibility, low cost, and high thermopower. Here, ultrasensitive flexible thermal sensor arrays based on an iTE hydrogel consisting of polyquaternium-10 (PQ-10), a cellulose derivative, as the polymer matrix and sodium hydroxide (NaOH) as the ion source are reported. The developed PQ-10/NaOH iTE hydrogel achieves a thermopower of 24.17 mV K-1, which is among the highest values reported for biopolymer-based iTE materials. The high p-type thermopower can be attributed to thermodiffusion of Na+ ions under a temperature gradient, while the movement of OH- ions is impeded by the strong electrostatic interaction with the positively charged quaternary amine groups of PQ-10. Flexible thermal sensor arrays are developed through patterning the PQ-10/NaOH iTE hydrogel on flexible printed circuit boards, which can perceive spatial thermal signals with high sensitivity. A smart glove integrated with multiple thermal sensor arrays is further demonstrated, which endows a prosthetic hand with thermal sensation for human-machine interaction.",full_abstract_and_quote,ROLE_RULES_v2,batch02_v1,model_proposed_pending_human,Codex current session,,,
iTE:P0374:n2,P0374,iTE,p-type thermopower,performance,performance_function,p_type_thermopower,polarity_specific,p 型热电响应指标。,,"The high p-type thermopower can be attributed to thermodiffusion of Na+ ions under a temperature gradient, while the movement of OH- ions is impeded by the strong electrostatic interaction with the positively charged quaternary amine groups of PQ-10.",iTE:P0374:claim_block,"Ionic circuits using ions as charge carriers have demonstrated great potential for flexible and bioinspired electronics. The emerging ionic thermoelectric (iTE) materials can generate a potential difference by virtue of selective thermal diffusion of ions, which provide a new route for thermal sensing with the merits of high flexibility, low cost, and high thermopower. Here, ultrasensitive flexible thermal sensor arrays based on an iTE hydrogel consisting of polyquaternium-10 (PQ-10), a cellulose derivative, as the polymer matrix and sodium hydroxide (NaOH) as the ion source are reported. The developed PQ-10/NaOH iTE hydrogel achieves a thermopower of 24.17 mV K-1, which is among the highest values reported for biopolymer-based iTE materials. The high p-type thermopower can be attributed to thermodiffusion of Na+ ions under a temperature gradient, while the movement of OH- ions is impeded by the strong electrostatic interaction with the positively charged quaternary amine groups of PQ-10. Flexible thermal sensor arrays are developed through patterning the PQ-10/NaOH iTE hydrogel on flexible printed circuit boards, which can perceive spatial thermal signals with high sensitivity. A smart glove integrated with multiple thermal sensor arrays is further demonstrated, which endows a prosthetic hand with thermal sensation for human-machine interaction.",full_abstract_and_quote,ROLE_RULES_v2,batch02_v1,model_proposed_pending_human,Codex current session,,,
iTE:P0374:n3,P0374,iTE,movement of OH- ions,mechanism,mechanism_process,hydroxide_motion,inhibited_in_relation,OH- 运动是被静电作用阻碍的过程，不把阻碍方向删除。,,"The high p-type thermopower can be attributed to thermodiffusion of Na+ ions under a temperature gradient, while the movement of OH- ions is impeded by the strong electrostatic interaction with the positively charged quaternary amine groups of PQ-10.",iTE:P0374:claim_block,"Ionic circuits using ions as charge carriers have demonstrated great potential for flexible and bioinspired electronics. The emerging ionic thermoelectric (iTE) materials can generate a potential difference by virtue of selective thermal diffusion of ions, which provide a new route for thermal sensing with the merits of high flexibility, low cost, and high thermopower. Here, ultrasensitive flexible thermal sensor arrays based on an iTE hydrogel consisting of polyquaternium-10 (PQ-10), a cellulose derivative, as the polymer matrix and sodium hydroxide (NaOH) as the ion source are reported. The developed PQ-10/NaOH iTE hydrogel achieves a thermopower of 24.17 mV K-1, which is among the highest values reported for biopolymer-based iTE materials. The high p-type thermopower can be attributed to thermodiffusion of Na+ ions under a temperature gradient, while the movement of OH- ions is impeded by the strong electrostatic interaction with the positively charged quaternary amine groups of PQ-10. Flexible thermal sensor arrays are developed through patterning the PQ-10/NaOH iTE hydrogel on flexible printed circuit boards, which can perceive spatial thermal signals with high sensitivity. A smart glove integrated with multiple thermal sensor arrays is further demonstrated, which endows a prosthetic hand with thermal sensation for human-machine interaction.",full_abstract_and_quote,ROLE_RULES_v2,batch02_v1,model_proposed_pending_human,Codex current session,,,
iTE:P0374:n4,P0374,iTE,electrostatic interaction with the positively charged quaternary amine groups of PQ-10,interaction,interaction,hydroxide_quaternary_amine_electrostatics,object_from_context,摘要说明 OH- 与 PQ-10 正电季胺基团的静电作用。,,"The high p-type thermopower can be attributed to thermodiffusion of Na+ ions under a temperature gradient, while the movement of OH- ions is impeded by the strong electrostatic interaction with the positively charged quaternary amine groups of PQ-10.",iTE:P0374:claim_block,"Ionic circuits using ions as charge carriers have demonstrated great potential for flexible and bioinspired electronics. The emerging ionic thermoelectric (iTE) materials can generate a potential difference by virtue of selective thermal diffusion of ions, which provide a new route for thermal sensing with the merits of high flexibility, low cost, and high thermopower. Here, ultrasensitive flexible thermal sensor arrays based on an iTE hydrogel consisting of polyquaternium-10 (PQ-10), a cellulose derivative, as the polymer matrix and sodium hydroxide (NaOH) as the ion source are reported. The developed PQ-10/NaOH iTE hydrogel achieves a thermopower of 24.17 mV K-1, which is among the highest values reported for biopolymer-based iTE materials. The high p-type thermopower can be attributed to thermodiffusion of Na+ ions under a temperature gradient, while the movement of OH- ions is impeded by the strong electrostatic interaction with the positively charged quaternary amine groups of PQ-10. Flexible thermal sensor arrays are developed through patterning the PQ-10/NaOH iTE hydrogel on flexible printed circuit boards, which can perceive spatial thermal signals with high sensitivity. A smart glove integrated with multiple thermal sensor arrays is further demonstrated, which endows a prosthetic hand with thermal sensation for human-machine interaction.",full_abstract_and_quote,ROLE_RULES_v2,batch02_v1,model_proposed_pending_human,Codex current session,,,
iTE:P0375:n1,P0375,iTE,ion carrier concentration,physical_consequence,quantity,ion_carrier_concentration,tunable_parameter,仅命名载流离子浓度参数，没有高低阈值或给定工况，不归材料实体。,,"The iTE properties of PEDOT:PAAMPSA:PA are optimized by controlling the ion carrier concentration, ion diffusion coefficient, and Eastman entropy, and high stretchability and self-healing ability are achieved based on the dynamic interactions between the components.",iTE:P0375:claim_block,"In this study, we develop a stretchable/self-healable polymer, PEDOT:PAAMPSA:PA, with remarkably high ionic thermoelectric (iTE) properties: an ionic figure-of-merit of 12.3 at 70% relative humidity (RH). The iTE properties of PEDOT:PAAMPSA:PA are optimized by controlling the ion carrier concentration, ion diffusion coefficient, and Eastman entropy, and high stretchability and self-healing ability are achieved based on the dynamic interactions between the components. Moreover, the iTE properties are retained under repeated mechanical stress (30 cycles of self-healing and 50 cycles of stretching). An ionic thermoelectric capacitor (ITEC) device using PEDOT:PAAMPSA:PA achieves a maximum power output and energy density of 4.59 mu W.m(-2) and 1.95 mJ.m(-2), respectively, at a load resistance of 10K Omega, and a 9-pair ITEC module produces a voltage output of 0.37V.K-1 with a maximum power output of 0.21 mu W.m(-2) and energy density of 0.35 mJ.m(-2) at 80% RH, demonstrating the potential for a self-powering source.",full_abstract_and_quote,ROLE_RULES_v2,batch02_v1,model_proposed_pending_human,Codex current session,,,
iTE:P0375:n2,P0375,iTE,ion diffusion coefficient,physical_consequence,quantity,ion_diffusion_coefficient,,离子扩散系数为过程的量化参数，区别于扩散过程。,,"The iTE properties of PEDOT:PAAMPSA:PA are optimized by controlling the ion carrier concentration, ion diffusion coefficient, and Eastman entropy, and high stretchability and self-healing ability are achieved based on the dynamic interactions between the components.",iTE:P0375:claim_block,"In this study, we develop a stretchable/self-healable polymer, PEDOT:PAAMPSA:PA, with remarkably high ionic thermoelectric (iTE) properties: an ionic figure-of-merit of 12.3 at 70% relative humidity (RH). The iTE properties of PEDOT:PAAMPSA:PA are optimized by controlling the ion carrier concentration, ion diffusion coefficient, and Eastman entropy, and high stretchability and self-healing ability are achieved based on the dynamic interactions between the components. Moreover, the iTE properties are retained under repeated mechanical stress (30 cycles of self-healing and 50 cycles of stretching). An ionic thermoelectric capacitor (ITEC) device using PEDOT:PAAMPSA:PA achieves a maximum power output and energy density of 4.59 mu W.m(-2) and 1.95 mJ.m(-2), respectively, at a load resistance of 10K Omega, and a 9-pair ITEC module produces a voltage output of 0.37V.K-1 with a maximum power output of 0.21 mu W.m(-2) and energy density of 0.35 mJ.m(-2) at 80% RH, demonstrating the potential for a self-powering source.",full_abstract_and_quote,ROLE_RULES_v2,batch02_v1,model_proposed_pending_human,Codex current session,,,
iTE:P0375:n3,P0375,iTE,Eastman entropy,physical_consequence,quantity,eastman_entropy,definition_specific,明确命名 Eastman 熵，不能与反应熵无条件合并。,,"The iTE properties of PEDOT:PAAMPSA:PA are optimized by controlling the ion carrier concentration, ion diffusion coefficient, and Eastman entropy, and high stretchability and self-healing ability are achieved based on the dynamic interactions between the components.",iTE:P0375:claim_block,"In this study, we develop a stretchable/self-healable polymer, PEDOT:PAAMPSA:PA, with remarkably high ionic thermoelectric (iTE) properties: an ionic figure-of-merit of 12.3 at 70% relative humidity (RH). The iTE properties of PEDOT:PAAMPSA:PA are optimized by controlling the ion carrier concentration, ion diffusion coefficient, and Eastman entropy, and high stretchability and self-healing ability are achieved based on the dynamic interactions between the components. Moreover, the iTE properties are retained under repeated mechanical stress (30 cycles of self-healing and 50 cycles of stretching). An ionic thermoelectric capacitor (ITEC) device using PEDOT:PAAMPSA:PA achieves a maximum power output and energy density of 4.59 mu W.m(-2) and 1.95 mJ.m(-2), respectively, at a load resistance of 10K Omega, and a 9-pair ITEC module produces a voltage output of 0.37V.K-1 with a maximum power output of 0.21 mu W.m(-2) and energy density of 0.35 mJ.m(-2) at 80% RH, demonstrating the potential for a self-powering source.",full_abstract_and_quote,ROLE_RULES_v2,batch02_v1,model_proposed_pending_human,Codex current session,,,
iTE:P0375:n4,P0375,iTE,iTE properties,performance,performance_function,generic_ionic_thermoelectric_properties,underspecified,总体离子热电性质，不指定唯一指标。,,"The iTE properties of PEDOT:PAAMPSA:PA are optimized by controlling the ion carrier concentration, ion diffusion coefficient, and Eastman entropy, and high stretchability and self-healing ability are achieved based on the dynamic interactions between the components.",iTE:P0375:claim_block,"In this study, we develop a stretchable/self-healable polymer, PEDOT:PAAMPSA:PA, with remarkably high ionic thermoelectric (iTE) properties: an ionic figure-of-merit of 12.3 at 70% relative humidity (RH). The iTE properties of PEDOT:PAAMPSA:PA are optimized by controlling the ion carrier concentration, ion diffusion coefficient, and Eastman entropy, and high stretchability and self-healing ability are achieved based on the dynamic interactions between the components. Moreover, the iTE properties are retained under repeated mechanical stress (30 cycles of self-healing and 50 cycles of stretching). An ionic thermoelectric capacitor (ITEC) device using PEDOT:PAAMPSA:PA achieves a maximum power output and energy density of 4.59 mu W.m(-2) and 1.95 mJ.m(-2), respectively, at a load resistance of 10K Omega, and a 9-pair ITEC module produces a voltage output of 0.37V.K-1 with a maximum power output of 0.21 mu W.m(-2) and energy density of 0.35 mJ.m(-2) at 80% RH, demonstrating the potential for a self-powering source.",full_abstract_and_quote,ROLE_RULES_v2,batch02_v1,model_proposed_pending_human,Codex current session,,,
iTE:P0375:n5,P0375,iTE,dynamic interactions between the components,interaction,interaction,dynamic_component_interactions,underspecified,组分间动态相互作用，原句未唯一指定氢键或配位。,,"The iTE properties of PEDOT:PAAMPSA:PA are optimized by controlling the ion carrier concentration, ion diffusion coefficient, and Eastman entropy, and high stretchability and self-healing ability are achieved based on the dynamic interactions between the components.",iTE:P0375:claim_block,"In this study, we develop a stretchable/self-healable polymer, PEDOT:PAAMPSA:PA, with remarkably high ionic thermoelectric (iTE) properties: an ionic figure-of-merit of 12.3 at 70% relative humidity (RH). The iTE properties of PEDOT:PAAMPSA:PA are optimized by controlling the ion carrier concentration, ion diffusion coefficient, and Eastman entropy, and high stretchability and self-healing ability are achieved based on the dynamic interactions between the components. Moreover, the iTE properties are retained under repeated mechanical stress (30 cycles of self-healing and 50 cycles of stretching). An ionic thermoelectric capacitor (ITEC) device using PEDOT:PAAMPSA:PA achieves a maximum power output and energy density of 4.59 mu W.m(-2) and 1.95 mJ.m(-2), respectively, at a load resistance of 10K Omega, and a 9-pair ITEC module produces a voltage output of 0.37V.K-1 with a maximum power output of 0.21 mu W.m(-2) and energy density of 0.35 mJ.m(-2) at 80% RH, demonstrating the potential for a self-powering source.",full_abstract_and_quote,ROLE_RULES_v2,batch02_v1,model_proposed_pending_human,Codex current session,,,
iTE:P0375:n6,P0375,iTE,stretchability and self-healing ability,performance,performance_function,stretchability_and_self_healing,compound_phrase,拉伸与自愈两个机械功能，保留组合。,,"The iTE properties of PEDOT:PAAMPSA:PA are optimized by controlling the ion carrier concentration, ion diffusion coefficient, and Eastman entropy, and high stretchability and self-healing ability are achieved based on the dynamic interactions between the components.",iTE:P0375:claim_block,"In this study, we develop a stretchable/self-healable polymer, PEDOT:PAAMPSA:PA, with remarkably high ionic thermoelectric (iTE) properties: an ionic figure-of-merit of 12.3 at 70% relative humidity (RH). The iTE properties of PEDOT:PAAMPSA:PA are optimized by controlling the ion carrier concentration, ion diffusion coefficient, and Eastman entropy, and high stretchability and self-healing ability are achieved based on the dynamic interactions between the components. Moreover, the iTE properties are retained under repeated mechanical stress (30 cycles of self-healing and 50 cycles of stretching). An ionic thermoelectric capacitor (ITEC) device using PEDOT:PAAMPSA:PA achieves a maximum power output and energy density of 4.59 mu W.m(-2) and 1.95 mJ.m(-2), respectively, at a load resistance of 10K Omega, and a 9-pair ITEC module produces a voltage output of 0.37V.K-1 with a maximum power output of 0.21 mu W.m(-2) and energy density of 0.35 mJ.m(-2) at 80% RH, demonstrating the potential for a self-powering source.",full_abstract_and_quote,ROLE_RULES_v2,batch02_v1,model_proposed_pending_human,Codex current session,,,
iTE:P0377:n1,P0377,iTE,evaporation of bulk water,mechanism,mechanism_process,bulk_water_evaporation,threshold_in_context,超过临界温度后的体相水蒸发过程。,,"Beyond a critical temperature, the evaporation of bulk water triggers a transition of charge carriers from one- to three-dimensional motion, resulting in reduced conductivity.",iTE:P0377:claim_block,"Geopolymers, a class of sustainable inorganic materials derived from natural and recycled resources, hold promise for various applications, including thermoelectric power generation. This study delves into the thermoelectric properties of Ikere white (IKW)-geopolymer, derived from kaolin clay, by employing rigorous measurements of thermal conductivity, electrical conductivity, and Seebeck coefficient. The investigation elucidates the pivotal role of temperature and ions in shaping the thermoelectric performance of IKW-geopolymer. Electrical conductivity analysis pinpoints ions within the geopolymer's channels as primary contributors. Beyond a critical temperature, the evaporation of bulk water triggers a transition of charge carriers from one- to three-dimensional motion, resulting in reduced conductivity. The Seebeck coefficient exhibits a range from -182 to 42 mu V/K, with its time-dependent profile suggesting that ions potentially drive thermoelectricity in cementitious materials. Notably, a unique transition from n-type to p-type behavior was observed in the geopolymer, opening new avenues for ionic thermoelectric capacitors. These insights advance our understanding of thermoelectric behavior in geopolymers and have the potential to propel the development of novel building materials for energy conversion applications.",full_abstract_and_quote,ROLE_RULES_v2,batch02_v1,model_proposed_pending_human,Codex current session,,,
iTE:P0377:n2,P0377,iTE,transition of charge carriers from one- to three-dimensional motion,mechanism,mechanism_process,carrier_motion_dimensional_transition,compound_phrase;direction_in_label,载流运动从一维到三维的转变是动态过程，方向保留。,,"Beyond a critical temperature, the evaporation of bulk water triggers a transition of charge carriers from one- to three-dimensional motion, resulting in reduced conductivity.",iTE:P0377:claim_block,"Geopolymers, a class of sustainable inorganic materials derived from natural and recycled resources, hold promise for various applications, including thermoelectric power generation. This study delves into the thermoelectric properties of Ikere white (IKW)-geopolymer, derived from kaolin clay, by employing rigorous measurements of thermal conductivity, electrical conductivity, and Seebeck coefficient. The investigation elucidates the pivotal role of temperature and ions in shaping the thermoelectric performance of IKW-geopolymer. Electrical conductivity analysis pinpoints ions within the geopolymer's channels as primary contributors. Beyond a critical temperature, the evaporation of bulk water triggers a transition of charge carriers from one- to three-dimensional motion, resulting in reduced conductivity. The Seebeck coefficient exhibits a range from -182 to 42 mu V/K, with its time-dependent profile suggesting that ions potentially drive thermoelectricity in cementitious materials. Notably, a unique transition from n-type to p-type behavior was observed in the geopolymer, opening new avenues for ionic thermoelectric capacitors. These insights advance our understanding of thermoelectric behavior in geopolymers and have the potential to propel the development of novel building materials for energy conversion applications.",full_abstract_and_quote,ROLE_RULES_v2,batch02_v1,model_proposed_pending_human,Codex current session,,,
iTE:P0377:n3,P0377,iTE,conductivity,physical_consequence,quantity,electrical_conductivity,decrease_in_context,原文报告降低的电导率，不能误读为增强策略。,,"Beyond a critical temperature, the evaporation of bulk water triggers a transition of charge carriers from one- to three-dimensional motion, resulting in reduced conductivity.",iTE:P0377:claim_block,"Geopolymers, a class of sustainable inorganic materials derived from natural and recycled resources, hold promise for various applications, including thermoelectric power generation. This study delves into the thermoelectric properties of Ikere white (IKW)-geopolymer, derived from kaolin clay, by employing rigorous measurements of thermal conductivity, electrical conductivity, and Seebeck coefficient. The investigation elucidates the pivotal role of temperature and ions in shaping the thermoelectric performance of IKW-geopolymer. Electrical conductivity analysis pinpoints ions within the geopolymer's channels as primary contributors. Beyond a critical temperature, the evaporation of bulk water triggers a transition of charge carriers from one- to three-dimensional motion, resulting in reduced conductivity. The Seebeck coefficient exhibits a range from -182 to 42 mu V/K, with its time-dependent profile suggesting that ions potentially drive thermoelectricity in cementitious materials. Notably, a unique transition from n-type to p-type behavior was observed in the geopolymer, opening new avenues for ionic thermoelectric capacitors. These insights advance our understanding of thermoelectric behavior in geopolymers and have the potential to propel the development of novel building materials for energy conversion applications.",full_abstract_and_quote,ROLE_RULES_v2,batch02_v1,model_proposed_pending_human,Codex current session,,,
iTE:P0379:n1,P0379,iTE,interactions between the ions and the hydrogel matrix,interaction,interaction,ion_hydrogel_matrix_interactions,underspecified,离子与水凝胶基体之间作用，不补具体作用类别。,,"The interactions between the ions and the hydrogel matrix promote the selective transport of conducting ionic ions, producing a high Seebeck coefficient of 11.53 mV K-1.",iTE:P0379:claim_block,"Self-powered sensors that do not require external power sources are crucial for next-generation wearable electronics. As environment-friendly ionic thermoelectric hydrogels can continuously convert the low-grade heat of human skin into electricity, they can be used in intelligent human-computer interaction applications. However, their low thermoelectric output power, cycling stability, and sensitivity limit their practical applications. This paper reports a 2,2,6,6-tetramethylpiperidine-1-oxyl radical (TEMPO)-oxidized carboxylated bacterial cellulose (TOBC) coordination double-network ionic thermoelectric hydrogel with lithium bis(trifluoromethane) sulfonimide (LiTFSI) as an ion provider for thermodiffusion, as LiTFSI exhibits excellent thermoelectric properties with a maximum power output of up to 538 nW at a temperature difference of 20 K. The interactions between the ions and the hydrogel matrix promote the selective transport of conducting ionic ions, producing a high Seebeck coefficient of 11.53 mV K-1. Hydrogen bonding within the polyacrylamide (PAAm) network and interactions within the borate ester bond within the TOBC confer excellent mechanical properties to the hydrogel such that the stress value at a tensile deformation of 3100 % is reaches 0.85 MPa. The combination of the high ionic thermovoltage and excellent mechanical properties ionic thermoelectric hydrogels provides an effective solution for the design and application of self-powered sensors based on hydrogels.",full_abstract_and_quote,ROLE_RULES_v2,batch02_v1,model_proposed_pending_human,Codex current session,,,
iTE:P0379:n2,P0379,iTE,selective transport of conducting ionic ions,mechanism,mechanism_process,selective_conducting_ion_transport,,选择性离子输运过程。,,"The interactions between the ions and the hydrogel matrix promote the selective transport of conducting ionic ions, producing a high Seebeck coefficient of 11.53 mV K-1.",iTE:P0379:claim_block,"Self-powered sensors that do not require external power sources are crucial for next-generation wearable electronics. As environment-friendly ionic thermoelectric hydrogels can continuously convert the low-grade heat of human skin into electricity, they can be used in intelligent human-computer interaction applications. However, their low thermoelectric output power, cycling stability, and sensitivity limit their practical applications. This paper reports a 2,2,6,6-tetramethylpiperidine-1-oxyl radical (TEMPO)-oxidized carboxylated bacterial cellulose (TOBC) coordination double-network ionic thermoelectric hydrogel with lithium bis(trifluoromethane) sulfonimide (LiTFSI) as an ion provider for thermodiffusion, as LiTFSI exhibits excellent thermoelectric properties with a maximum power output of up to 538 nW at a temperature difference of 20 K. The interactions between the ions and the hydrogel matrix promote the selective transport of conducting ionic ions, producing a high Seebeck coefficient of 11.53 mV K-1. Hydrogen bonding within the polyacrylamide (PAAm) network and interactions within the borate ester bond within the TOBC confer excellent mechanical properties to the hydrogel such that the stress value at a tensile deformation of 3100 % is reaches 0.85 MPa. The combination of the high ionic thermovoltage and excellent mechanical properties ionic thermoelectric hydrogels provides an effective solution for the design and application of self-powered sensors based on hydrogels.",full_abstract_and_quote,ROLE_RULES_v2,batch02_v1,model_proposed_pending_human,Codex current session,,,
