mention_id,paper_id,domain,local_node_id,raw_phrase,legacy_role,semantic_role,claim_id,quote,phrase_location_status,phrase_start_char,phrase_end_char,phrase_span_candidates,semantic_review_status,reconstruction_run_id,title,abstract
iTE:P0337:n1,P0337,iTE,n1,host-guest complexation between alpha-CD and I3-,interaction,,iTE:P0337:claim_block,"The strong host-guest complexation between alpha-CD and I3- confines the diffusion of I3- within the cylindrical cavities of alpha-CD, as evidenced by UV-vis spectroscopy and 13C-NMR analysis. This confinement enhances the ion mobility difference between I3- and sodium ions, which in turn significantly boosts the ionic thermopower of the polyvinyl alcohol/alpha-CD/NaI hydrogels.",exact_unique_in_quote,369,417,"[[369, 417]]",not_reviewed,txt_reconstruction_v1_19f1c2edac18,Host-Guest Complexation of α-Cyclodextrin and Triiodide Ions for Enhanced Performance of Ionic Thermoelectric Capacitors,"Ionic thermoelectric materials have emerged as a promising avenue for harvesting low-grade waste heat, with significant potential for applications in wearable electronics. This study introduces a novel design for ionic thermoelectric capacitors (ITECs) by incorporating host-guest complexation between alpha-cyclodextrin (alpha-CD) and triiodide ions (I3-). The strong host-guest complexation between alpha-CD and I3- confines the diffusion of I3- within the cylindrical cavities of alpha-CD, as evidenced by UV-vis spectroscopy and 13C-NMR analysis. This confinement enhances the ion mobility difference between I3- and sodium ions, which in turn significantly boosts the ionic thermopower of the polyvinyl alcohol/alpha-CD/NaI hydrogels. Accordingly, the optimized sample achieves an impressive positive ionic thermopower of 14.24 mV K-1 and a high ionic power factor of 477.2 mu W K-2 m-1. Furthermore, the stretchable ITEC demonstrates a substantial power density of 5.9 mW m-2. When integrated into a 3-leg device, a stable thermovoltage of 176 mV is generated under a temperature gradient of 4.4 K, thus highlighting the potential of this system for efficient thermal energy harvesting."
iTE:P0337:n2,P0337,iTE,n2,confines the diffusion of I3-,mechanism,,iTE:P0337:claim_block,"The strong host-guest complexation between alpha-CD and I3- confines the diffusion of I3- within the cylindrical cavities of alpha-CD, as evidenced by UV-vis spectroscopy and 13C-NMR analysis. This confinement enhances the ion mobility difference between I3- and sodium ions, which in turn significantly boosts the ionic thermopower of the polyvinyl alcohol/alpha-CD/NaI hydrogels.",exact_unique_in_quote,418,447,"[[418, 447]]",not_reviewed,txt_reconstruction_v1_19f1c2edac18,Host-Guest Complexation of α-Cyclodextrin and Triiodide Ions for Enhanced Performance of Ionic Thermoelectric Capacitors,"Ionic thermoelectric materials have emerged as a promising avenue for harvesting low-grade waste heat, with significant potential for applications in wearable electronics. This study introduces a novel design for ionic thermoelectric capacitors (ITECs) by incorporating host-guest complexation between alpha-cyclodextrin (alpha-CD) and triiodide ions (I3-). The strong host-guest complexation between alpha-CD and I3- confines the diffusion of I3- within the cylindrical cavities of alpha-CD, as evidenced by UV-vis spectroscopy and 13C-NMR analysis. This confinement enhances the ion mobility difference between I3- and sodium ions, which in turn significantly boosts the ionic thermopower of the polyvinyl alcohol/alpha-CD/NaI hydrogels. Accordingly, the optimized sample achieves an impressive positive ionic thermopower of 14.24 mV K-1 and a high ionic power factor of 477.2 mu W K-2 m-1. Furthermore, the stretchable ITEC demonstrates a substantial power density of 5.9 mW m-2. When integrated into a 3-leg device, a stable thermovoltage of 176 mV is generated under a temperature gradient of 4.4 K, thus highlighting the potential of this system for efficient thermal energy harvesting."
iTE:P0337:n3,P0337,iTE,n3,ion mobility difference between I3- and sodium ions,physical_consequence,,iTE:P0337:claim_block,"The strong host-guest complexation between alpha-CD and I3- confines the diffusion of I3- within the cylindrical cavities of alpha-CD, as evidenced by UV-vis spectroscopy and 13C-NMR analysis. This confinement enhances the ion mobility difference between I3- and sodium ions, which in turn significantly boosts the ionic thermopower of the polyvinyl alcohol/alpha-CD/NaI hydrogels.",exact_unique_in_quote,581,632,"[[581, 632]]",not_reviewed,txt_reconstruction_v1_19f1c2edac18,Host-Guest Complexation of α-Cyclodextrin and Triiodide Ions for Enhanced Performance of Ionic Thermoelectric Capacitors,"Ionic thermoelectric materials have emerged as a promising avenue for harvesting low-grade waste heat, with significant potential for applications in wearable electronics. This study introduces a novel design for ionic thermoelectric capacitors (ITECs) by incorporating host-guest complexation between alpha-cyclodextrin (alpha-CD) and triiodide ions (I3-). The strong host-guest complexation between alpha-CD and I3- confines the diffusion of I3- within the cylindrical cavities of alpha-CD, as evidenced by UV-vis spectroscopy and 13C-NMR analysis. This confinement enhances the ion mobility difference between I3- and sodium ions, which in turn significantly boosts the ionic thermopower of the polyvinyl alcohol/alpha-CD/NaI hydrogels. Accordingly, the optimized sample achieves an impressive positive ionic thermopower of 14.24 mV K-1 and a high ionic power factor of 477.2 mu W K-2 m-1. Furthermore, the stretchable ITEC demonstrates a substantial power density of 5.9 mW m-2. When integrated into a 3-leg device, a stable thermovoltage of 176 mV is generated under a temperature gradient of 4.4 K, thus highlighting the potential of this system for efficient thermal energy harvesting."
iTE:P0337:n4,P0337,iTE,n4,ionic thermopower,performance,,iTE:P0337:claim_block,"The strong host-guest complexation between alpha-CD and I3- confines the diffusion of I3- within the cylindrical cavities of alpha-CD, as evidenced by UV-vis spectroscopy and 13C-NMR analysis. This confinement enhances the ion mobility difference between I3- and sodium ions, which in turn significantly boosts the ionic thermopower of the polyvinyl alcohol/alpha-CD/NaI hydrogels.",exact_unique_in_quote,673,690,"[[673, 690]]",not_reviewed,txt_reconstruction_v1_19f1c2edac18,Host-Guest Complexation of α-Cyclodextrin and Triiodide Ions for Enhanced Performance of Ionic Thermoelectric Capacitors,"Ionic thermoelectric materials have emerged as a promising avenue for harvesting low-grade waste heat, with significant potential for applications in wearable electronics. This study introduces a novel design for ionic thermoelectric capacitors (ITECs) by incorporating host-guest complexation between alpha-cyclodextrin (alpha-CD) and triiodide ions (I3-). The strong host-guest complexation between alpha-CD and I3- confines the diffusion of I3- within the cylindrical cavities of alpha-CD, as evidenced by UV-vis spectroscopy and 13C-NMR analysis. This confinement enhances the ion mobility difference between I3- and sodium ions, which in turn significantly boosts the ionic thermopower of the polyvinyl alcohol/alpha-CD/NaI hydrogels. Accordingly, the optimized sample achieves an impressive positive ionic thermopower of 14.24 mV K-1 and a high ionic power factor of 477.2 mu W K-2 m-1. Furthermore, the stretchable ITEC demonstrates a substantial power density of 5.9 mW m-2. When integrated into a 3-leg device, a stable thermovoltage of 176 mV is generated under a temperature gradient of 4.4 K, thus highlighting the potential of this system for efficient thermal energy harvesting."
iTE:P0338:n1,P0338,iTE,n1,enriching oxygen-containing functional groups,material_strategy,,iTE:P0338:claim_block,"In this work, by enriching oxygen-containing functional groups in the gel network and constructing oriented ionic transport nanochannels, an innovative approach is presented to reach long-term service and reusability for i-TEs without sacrificing their TE properties.",exact_unique_in_quote,282,327,"[[282, 327]]",not_reviewed,txt_reconstruction_v1_19f1c2edac18,Long-Term Serviceable Ionic Thermoelectric Hydrogel with Temperature and Moisture Dual-Driven Waste Energy Harvesting Capability,"Despite the substantial progress in developing high-performance quasi-solid hydrogels based on ionic thermophoretic migration, ionic thermoelectric materials (i-TEs) show unsatisfactory long-lasting stability caused by ionic migration failures and de-electrolytes. In this work, by enriching oxygen-containing functional groups in the gel network and constructing oriented ionic transport nanochannels, an innovative approach is presented to reach long-term service and reusability for i-TEs without sacrificing their TE properties. The as-prepared hydrogel with thermopower of 17.0 +/- 1.0 mV K-1 stables at 82% of its original performance when immersed in the electrolyte. Notably, even after being air-dried for 135 days, its thermopower returns to 87% of the original value through replenishing electrolyte solution and its 3D shape fully recovers. Meanwhile, the dual-driven nature for moisture and temperature as well as the pH sensitivity of this network is systematically investigated. The maximum output voltage of a single sample reaches 0.215 V at a Delta T of 3.7 K, and it works continuously for more than 26 h. This study offers a new approach to overcoming the short-term service bottleneck of i-TEs and provides a practical scheme for the multi-source drive of self-powered TE equipment."
iTE:P0338:n2,P0338,iTE,n2,constructing oriented ionic transport nanochannels,material_strategy,,iTE:P0338:claim_block,"In this work, by enriching oxygen-containing functional groups in the gel network and constructing oriented ionic transport nanochannels, an innovative approach is presented to reach long-term service and reusability for i-TEs without sacrificing their TE properties.",exact_unique_in_quote,351,401,"[[351, 401]]",not_reviewed,txt_reconstruction_v1_19f1c2edac18,Long-Term Serviceable Ionic Thermoelectric Hydrogel with Temperature and Moisture Dual-Driven Waste Energy Harvesting Capability,"Despite the substantial progress in developing high-performance quasi-solid hydrogels based on ionic thermophoretic migration, ionic thermoelectric materials (i-TEs) show unsatisfactory long-lasting stability caused by ionic migration failures and de-electrolytes. In this work, by enriching oxygen-containing functional groups in the gel network and constructing oriented ionic transport nanochannels, an innovative approach is presented to reach long-term service and reusability for i-TEs without sacrificing their TE properties. The as-prepared hydrogel with thermopower of 17.0 +/- 1.0 mV K-1 stables at 82% of its original performance when immersed in the electrolyte. Notably, even after being air-dried for 135 days, its thermopower returns to 87% of the original value through replenishing electrolyte solution and its 3D shape fully recovers. Meanwhile, the dual-driven nature for moisture and temperature as well as the pH sensitivity of this network is systematically investigated. The maximum output voltage of a single sample reaches 0.215 V at a Delta T of 3.7 K, and it works continuously for more than 26 h. This study offers a new approach to overcoming the short-term service bottleneck of i-TEs and provides a practical scheme for the multi-source drive of self-powered TE equipment."
iTE:P0338:n3,P0338,iTE,n3,long-term service and reusability,performance,,iTE:P0338:claim_block,"In this work, by enriching oxygen-containing functional groups in the gel network and constructing oriented ionic transport nanochannels, an innovative approach is presented to reach long-term service and reusability for i-TEs without sacrificing their TE properties.",exact_unique_in_quote,448,481,"[[448, 481]]",not_reviewed,txt_reconstruction_v1_19f1c2edac18,Long-Term Serviceable Ionic Thermoelectric Hydrogel with Temperature and Moisture Dual-Driven Waste Energy Harvesting Capability,"Despite the substantial progress in developing high-performance quasi-solid hydrogels based on ionic thermophoretic migration, ionic thermoelectric materials (i-TEs) show unsatisfactory long-lasting stability caused by ionic migration failures and de-electrolytes. In this work, by enriching oxygen-containing functional groups in the gel network and constructing oriented ionic transport nanochannels, an innovative approach is presented to reach long-term service and reusability for i-TEs without sacrificing their TE properties. The as-prepared hydrogel with thermopower of 17.0 +/- 1.0 mV K-1 stables at 82% of its original performance when immersed in the electrolyte. Notably, even after being air-dried for 135 days, its thermopower returns to 87% of the original value through replenishing electrolyte solution and its 3D shape fully recovers. Meanwhile, the dual-driven nature for moisture and temperature as well as the pH sensitivity of this network is systematically investigated. The maximum output voltage of a single sample reaches 0.215 V at a Delta T of 3.7 K, and it works continuously for more than 26 h. This study offers a new approach to overcoming the short-term service bottleneck of i-TEs and provides a practical scheme for the multi-source drive of self-powered TE equipment."
iTE:P0339:n1,P0339,iTE,n1,volume phase transition (VPT),mechanism,,iTE:P0339:claim_block,"The volume phase transition (VPT) of PNA i-TE cell can generate a substantial ion entropy difference, thereby enhancing both the redox reaction efficiency and ionic thermodiffusion rate.",exact_unique_in_quote,455,484,"[[455, 484]]",not_reviewed,txt_reconstruction_v1_19f1c2edac18,Phase transition driven tough hydrogel ionic thermoelectric cell with giant thermopower,"The application of quasi-solid ionic thermoelectric (i-TE) cells holds great potential for powering ubiquitous wearable electronics without the need for cables or batteries. However, their practical application is restricted by low thermopower. Herein, a temperature-responsive supramolecular hydrogel, P(N-acryloylsemicarbazide-co-acrylic acid) (PNA), has been developed as a i-TE cell that integrates good mechanical and electrochemical properties. The volume phase transition (VPT) of PNA i-TE cell can generate a substantial ion entropy difference, thereby enhancing both the redox reaction efficiency and ionic thermodiffusion rate. A single PNA i-TE cell can generate a thermopower of 2.04 volts with a temperature difference of 50 K. The Seebeck coefficient (Se), specific output power density (Pmax/(Delta T)2\documentclass[12pt]{minimal} \usepackage{amsmath} \usepackage{wasysym} \usepackage{amsfonts} \usepackage{amssymb} \usepackage{amsbsy} \usepackage{mathrsfs} \usepackage{upgreek} \setlength{\oddsidemargin}{-69pt} \begin{document}$${P}_{\max }/{(\Delta T)}<^>{2}$$\end{document}) and figure of merit (ZT) of PNA i-TE cell can reach up to 40.9 mV K-1, 35.2 mW m-2 K-2 and 1.33 respectively. This ionic hydrogel is promising for the design of high performance polymer based i-TE cells in an environmentally friendly and cost-effective manner."
iTE:P0339:n2,P0339,iTE,n2,ion entropy difference,physical_consequence,,iTE:P0339:claim_block,"The volume phase transition (VPT) of PNA i-TE cell can generate a substantial ion entropy difference, thereby enhancing both the redox reaction efficiency and ionic thermodiffusion rate.",exact_unique_in_quote,529,551,"[[529, 551]]",not_reviewed,txt_reconstruction_v1_19f1c2edac18,Phase transition driven tough hydrogel ionic thermoelectric cell with giant thermopower,"The application of quasi-solid ionic thermoelectric (i-TE) cells holds great potential for powering ubiquitous wearable electronics without the need for cables or batteries. However, their practical application is restricted by low thermopower. Herein, a temperature-responsive supramolecular hydrogel, P(N-acryloylsemicarbazide-co-acrylic acid) (PNA), has been developed as a i-TE cell that integrates good mechanical and electrochemical properties. The volume phase transition (VPT) of PNA i-TE cell can generate a substantial ion entropy difference, thereby enhancing both the redox reaction efficiency and ionic thermodiffusion rate. A single PNA i-TE cell can generate a thermopower of 2.04 volts with a temperature difference of 50 K. The Seebeck coefficient (Se), specific output power density (Pmax/(Delta T)2\documentclass[12pt]{minimal} \usepackage{amsmath} \usepackage{wasysym} \usepackage{amsfonts} \usepackage{amssymb} \usepackage{amsbsy} \usepackage{mathrsfs} \usepackage{upgreek} \setlength{\oddsidemargin}{-69pt} \begin{document}$${P}_{\max }/{(\Delta T)}<^>{2}$$\end{document}) and figure of merit (ZT) of PNA i-TE cell can reach up to 40.9 mV K-1, 35.2 mW m-2 K-2 and 1.33 respectively. This ionic hydrogel is promising for the design of high performance polymer based i-TE cells in an environmentally friendly and cost-effective manner."
iTE:P0339:n3,P0339,iTE,n3,redox reaction efficiency,physical_consequence,,iTE:P0339:claim_block,"The volume phase transition (VPT) of PNA i-TE cell can generate a substantial ion entropy difference, thereby enhancing both the redox reaction efficiency and ionic thermodiffusion rate.",exact_unique_in_quote,580,605,"[[580, 605]]",not_reviewed,txt_reconstruction_v1_19f1c2edac18,Phase transition driven tough hydrogel ionic thermoelectric cell with giant thermopower,"The application of quasi-solid ionic thermoelectric (i-TE) cells holds great potential for powering ubiquitous wearable electronics without the need for cables or batteries. However, their practical application is restricted by low thermopower. Herein, a temperature-responsive supramolecular hydrogel, P(N-acryloylsemicarbazide-co-acrylic acid) (PNA), has been developed as a i-TE cell that integrates good mechanical and electrochemical properties. The volume phase transition (VPT) of PNA i-TE cell can generate a substantial ion entropy difference, thereby enhancing both the redox reaction efficiency and ionic thermodiffusion rate. A single PNA i-TE cell can generate a thermopower of 2.04 volts with a temperature difference of 50 K. The Seebeck coefficient (Se), specific output power density (Pmax/(Delta T)2\documentclass[12pt]{minimal} \usepackage{amsmath} \usepackage{wasysym} \usepackage{amsfonts} \usepackage{amssymb} \usepackage{amsbsy} \usepackage{mathrsfs} \usepackage{upgreek} \setlength{\oddsidemargin}{-69pt} \begin{document}$${P}_{\max }/{(\Delta T)}<^>{2}$$\end{document}) and figure of merit (ZT) of PNA i-TE cell can reach up to 40.9 mV K-1, 35.2 mW m-2 K-2 and 1.33 respectively. This ionic hydrogel is promising for the design of high performance polymer based i-TE cells in an environmentally friendly and cost-effective manner."
iTE:P0339:n4,P0339,iTE,n4,ionic thermodiffusion rate,physical_consequence,,iTE:P0339:claim_block,"The volume phase transition (VPT) of PNA i-TE cell can generate a substantial ion entropy difference, thereby enhancing both the redox reaction efficiency and ionic thermodiffusion rate.",exact_unique_in_quote,610,636,"[[610, 636]]",not_reviewed,txt_reconstruction_v1_19f1c2edac18,Phase transition driven tough hydrogel ionic thermoelectric cell with giant thermopower,"The application of quasi-solid ionic thermoelectric (i-TE) cells holds great potential for powering ubiquitous wearable electronics without the need for cables or batteries. However, their practical application is restricted by low thermopower. Herein, a temperature-responsive supramolecular hydrogel, P(N-acryloylsemicarbazide-co-acrylic acid) (PNA), has been developed as a i-TE cell that integrates good mechanical and electrochemical properties. The volume phase transition (VPT) of PNA i-TE cell can generate a substantial ion entropy difference, thereby enhancing both the redox reaction efficiency and ionic thermodiffusion rate. A single PNA i-TE cell can generate a thermopower of 2.04 volts with a temperature difference of 50 K. The Seebeck coefficient (Se), specific output power density (Pmax/(Delta T)2\documentclass[12pt]{minimal} \usepackage{amsmath} \usepackage{wasysym} \usepackage{amsfonts} \usepackage{amssymb} \usepackage{amsbsy} \usepackage{mathrsfs} \usepackage{upgreek} \setlength{\oddsidemargin}{-69pt} \begin{document}$${P}_{\max }/{(\Delta T)}<^>{2}$$\end{document}) and figure of merit (ZT) of PNA i-TE cell can reach up to 40.9 mV K-1, 35.2 mW m-2 K-2 and 1.33 respectively. This ionic hydrogel is promising for the design of high performance polymer based i-TE cells in an environmentally friendly and cost-effective manner."
iTE:P0340:n1,P0340,iTE,n1,hollow-heterostructure,material_strategy,,iTE:P0340:claim_block,"Owing to the hollow-heterostructure for the strong light absorption, MoS2/Carbon hollow nanoflower-based fabrics demonstrated a photothermal conversion efficiency of 39.6%.",exact_unique_in_quote,760,782,"[[760, 782]]",not_reviewed,txt_reconstruction_v1_19f1c2edac18,Wearable Solar Ionic Thermoelectric Detectors for Human Motion Monitoring and Language Recognition Conversion,"Flexible self-powered sensors with the significant ability to the information perception, decoding, and conveying processes have attracted tremendous attention in healthcare monitoring, motion detection, and intelligent interaction. Also, the solar thermoelectric technology holding the effective solar energy/heat harvesting capacity for sustainable electricity generation shows attractive prospects in self-powered wearable sensing but is terribly limited by its poor flexibility and complex construction. Herein, a solar thermoelectric system, prepared via facilely sandwiching the self-assemble MoS2/Carbon hollow nanoflower-based fabrics with [Fe(CN)6]3-/4- thermoelectric gels, is successfully applied for the self-powered wearable sensing. Owing to the hollow-heterostructure for the strong light absorption, MoS2/Carbon hollow nanoflower-based fabrics demonstrated a photothermal conversion efficiency of 39.6%. The strong heat concentration can supply a considered temperature gradient of 42.7 K for thermoelectric gels with a Seebeck coefficient of 1.08 mV K-1 under a solar intensity of 1 sun, outputting a voltage density of 101.2 V m-2 with a response of 431 ms. Their promising application in self-powered wearable fields, such as noncontact motion monitoring and language interaction is foreseen."
iTE:P0340:n2,P0340,iTE,n2,light absorption,mechanism,,iTE:P0340:claim_block,"Owing to the hollow-heterostructure for the strong light absorption, MoS2/Carbon hollow nanoflower-based fabrics demonstrated a photothermal conversion efficiency of 39.6%.",exact_unique_in_quote,798,814,"[[798, 814]]",not_reviewed,txt_reconstruction_v1_19f1c2edac18,Wearable Solar Ionic Thermoelectric Detectors for Human Motion Monitoring and Language Recognition Conversion,"Flexible self-powered sensors with the significant ability to the information perception, decoding, and conveying processes have attracted tremendous attention in healthcare monitoring, motion detection, and intelligent interaction. Also, the solar thermoelectric technology holding the effective solar energy/heat harvesting capacity for sustainable electricity generation shows attractive prospects in self-powered wearable sensing but is terribly limited by its poor flexibility and complex construction. Herein, a solar thermoelectric system, prepared via facilely sandwiching the self-assemble MoS2/Carbon hollow nanoflower-based fabrics with [Fe(CN)6]3-/4- thermoelectric gels, is successfully applied for the self-powered wearable sensing. Owing to the hollow-heterostructure for the strong light absorption, MoS2/Carbon hollow nanoflower-based fabrics demonstrated a photothermal conversion efficiency of 39.6%. The strong heat concentration can supply a considered temperature gradient of 42.7 K for thermoelectric gels with a Seebeck coefficient of 1.08 mV K-1 under a solar intensity of 1 sun, outputting a voltage density of 101.2 V m-2 with a response of 431 ms. Their promising application in self-powered wearable fields, such as noncontact motion monitoring and language interaction is foreseen."
iTE:P0340:n3,P0340,iTE,n3,photothermal conversion efficiency,performance,,iTE:P0340:claim_block,"Owing to the hollow-heterostructure for the strong light absorption, MoS2/Carbon hollow nanoflower-based fabrics demonstrated a photothermal conversion efficiency of 39.6%.",exact_unique_in_quote,875,909,"[[875, 909]]",not_reviewed,txt_reconstruction_v1_19f1c2edac18,Wearable Solar Ionic Thermoelectric Detectors for Human Motion Monitoring and Language Recognition Conversion,"Flexible self-powered sensors with the significant ability to the information perception, decoding, and conveying processes have attracted tremendous attention in healthcare monitoring, motion detection, and intelligent interaction. Also, the solar thermoelectric technology holding the effective solar energy/heat harvesting capacity for sustainable electricity generation shows attractive prospects in self-powered wearable sensing but is terribly limited by its poor flexibility and complex construction. Herein, a solar thermoelectric system, prepared via facilely sandwiching the self-assemble MoS2/Carbon hollow nanoflower-based fabrics with [Fe(CN)6]3-/4- thermoelectric gels, is successfully applied for the self-powered wearable sensing. Owing to the hollow-heterostructure for the strong light absorption, MoS2/Carbon hollow nanoflower-based fabrics demonstrated a photothermal conversion efficiency of 39.6%. The strong heat concentration can supply a considered temperature gradient of 42.7 K for thermoelectric gels with a Seebeck coefficient of 1.08 mV K-1 under a solar intensity of 1 sun, outputting a voltage density of 101.2 V m-2 with a response of 431 ms. Their promising application in self-powered wearable fields, such as noncontact motion monitoring and language interaction is foreseen."
iTE:P0341:n1,P0341,iTE,n1,hydrogen bonding,interaction,,iTE:P0341:claim_block,"Furthermore, the ionogels exhibit excellent elastic tensile and self-healing properties, even after multiple cut/heal and stretch/release cycles, due to abundant noncovalent interactions, including hydrogen bonding and ion-dipole interactions.",exact_unique_in_quote,1382,1398,"[[1382, 1398]]",not_reviewed,txt_reconstruction_v1_19f1c2edac18,Self-healing and stretchable tetrameric PVA-CNF-PVP-IL complex ionogel with high-performance ionic thermoelectric properties,"Self-healing and stretchable thermoelectric (TE) materials are crucial for the advancement of self-powered flexible wearable devices. Despite recent progress in the field, there remains a gap in developing materials that effectively combine self-healing capabilities with superior thermoelectric performance. In this study, we present a novel water-assisted self-healing, stretchable tetrameric complex ionogel, which integrates polyvinyl alcohol (PVA), cellulose nanofibers (CNF), and polyvinyl pyrrolidone (PVP) to form a dynamic network structure. The innovative approach involves establishing reversible hydrogen bonds within the ionogel and utilizing PVA crystalline segments as nanofillers. We further incorporate the ionic liquid 1-ethyl-3-methylimidazolium dicyanamide salt (EMIM:DCA) into the network, resulting in PVA-CNF-PVP-IL thermoelectric ionogels. The prepared ionogels exhibit remarkable mechanical properties, achieving a tensile strength of 560 kPa and an elongation at break of 587.02%. They also demonstrate impressive thermoelectric characteristics, with an ionic Seebeck coefficient of 8.997 mV K-1 and a conductivity of 36.09 mS cm-1 at 80% relative humidity. Furthermore, the ionogels exhibit excellent elastic tensile and self-healing properties, even after multiple cut/heal and stretch/release cycles, due to abundant noncovalent interactions, including hydrogen bonding and ion-dipole interactions. Importantly, the ionogels hold potential for use in ionic thermoelectric capacitors (ITEC), advancing the development of high-performance, self-healing, and flexible TE devices tailored for wearable applications."
