claim_id,paper_id,domain,quote,quote_start_char,quote_end_char,quote_location_status,evidence_scope,limitations,txt_record_index,txt_header_line,raw_record_sha256,semantic_review_status,reconstruction_run_id
iTE:P1829:claim_block,P1829,iTE,"The bonding nature between chalcogenides and rare-earth-elements is typically described as ionic in the spirit of the Zintl-Klemm formalism; yet, recent efforts showed that lanthanides also act as d-metals in transition-metal-post-transition-metal-element bonding. Hence, how can we describe the bonding nature between chalcogen and europium atoms, which have frequently acted as electron-donors like group-I/II-elements? To answer this question, we prototypically explored the electronic structure of Eu2CuSe3, which was obtained in considerable yields from solid-state reactions of the pure elements at 600 degrees C. The crystal structure of Eu2CuSe3 was determined based on X-ray diffraction experiments and it is composed of diverse types of linear chains of selenium polyhedra enclosing the copper and europium atoms. These chains are condensed into infinity 2 [EuCuSe3] layers, which are separated by additional europium atoms. From analyses of the crystal structure and electronic structure of Eu2CuSe3, it is clear that there are two different europium valence states, whose nature controls if europium acts as an electron-donor like a group-I/II-element or as a d-metal.",0,1180,exact_unique,exported_paper_block_not_verified_atomic_claim,Core-claim first pass; not exhaustive; independently unreviewed.,1746,20599,d0202e71bcdba7dadc2b8611f7beb85e8ab0d27dcd889a40b1789e504e776a99,not_reviewed,txt_reconstruction_v1_19f1c2edac18
iTE:P1830:claim_block,P1830,iTE,"Six samples of the system Cd1-xCoxFe2O4 were prepared by the tartarate precursor method with x = 0.0, 0.2, 0.4, 0.6, 0.8 and 1.0. The formation of ferrispinels were studied by X-ray powder diffraction, infrared spectroscopy, electrical conductivity, thermoelectric power, magnetic hysteresis, initial magnetic susceptibility and Mossbauer spectroscopy. The data of the temperature variation of the direct current electrical conductivity showed a definite kink (similar to 390 degreesC) except x = 0.0 and 0.2, which corresponds to the ferrimagnetic to paramagnetic transitions. Magnetic properties of the samples with x greater than or equal to 0.6 showed definite hysteresis loops. The observed low magnetic moment can be explained in terms of the non collinear spin arrangement. A well defined hyperfine Zeeman spectra are observed for samples with x greater than or equal to 0.6 at room temperature and resolved into two sextets corresponding to octahedral and tetrahedral sites. The electrical, magnetic and Mossbauer properties suggest that, a canted spin arrangement upto x = 0.8 and Neel's configuration above this composition. The probable ionic configuration for the system is suggested as (Cd-1-x(2+) Fe-x(3+)) (A) [Fe2-x3+Cox2+](B) O-4(2-). (C) 2001 Kluwer Academic Publishers.",0,1288,exact_unique,exported_paper_block_not_verified_atomic_claim,Core-claim first pass; not exhaustive; independently unreviewed.,1747,20610,212448682ee674c75124fb4495deef7d85263cb53d5bf804cf9212fbddca1314,not_reviewed,txt_reconstruction_v1_19f1c2edac18
iTE:P1831:claim_block,P1831,iTE,"We present a detailed study of the evolution of the electrical, galvanomagnetic, and thermodynamic properties of polycrystalline AgxMo9Se11 compounds for 3.4 <= x <= 3.8 at low temperatures (2-350 K). In agreement with density functional theory calculations, the collected data show an overall gradual variation in the transport properties from metallic to semiconducting behavior on going from x = 3.4 to 3.8. The results evidence subtle variations in the electronic properties with the Ag content, typified by both positive and negative phonon-drag effects together with thermopower and Hall coefficient of opposite signs. Analysis of the data suggests that these features may be due to peculiarities of the dispersion of the valence bands in the vicinity of the chemical potential. A drastic influence of the Ag content on the thermal transport was evidenced by a pronounced change in the temperature dependence of the specific heat below 10 K. Nonlinearities in the C-p(T-3) data are correlated to the concentration of Ag atoms, with an increase in x resulting in a more pronounced departure from a Debye law. The observed behavior mirrors that of ionic conductors, suggesting that AgxMo9Se11 for x >= 3.6 might belong to this class of compounds.",0,1250,exact_unique,exported_paper_block_not_verified_atomic_claim,Core-claim first pass; not exhaustive; independently unreviewed.,1748,20621,614e190639a37bf7618e804b1c825804be3037e4a74ff79c7212f1f55b353994,not_reviewed,txt_reconstruction_v1_19f1c2edac18
iTE:P1832:claim_block,P1832,iTE,"A statistical thermodynamic approach to analyze defect thermodynamics in strongly nonideal solid solutions was proposed and validated by a case study focused on the oxygen intercalation processes in mixed-conducting LaGa0.65Mg0.15Ni0.20O3-delta perovskite. The oxygen nonstoichiometry of Ni-doped lanthanum gallate, measured by coulometric titration and thermogravimetric analysis at 923-1223 K in the oxygen partial pressure range 5x10(-5) to 0.9 atm, indicates the coexistence of Ni2+, Ni3+, and Ni4+ oxidation states. The formation of tetravalent nickel was also confirmed by the magnetic susceptibility data at 77-600 K, and by the analysis of p-type electronic conductivity and Seebeck coefficient as function of the oxygen pressure at 1023-1223 K. The oxygen thermodynamics and the partial ionic and hole conductivities are strongly affected by the point-defect interactions, primarily the Coulombic repulsion between oxygen vacancies and/or electron holes and the vacancy association with Mg2+ cations. These factors can be analyzed by introducing the defect interaction energy in the concentration-dependent part of defect chemical potentials expressed by the discrete Fermi-Dirac distribution, and taking into account the probabilities of local configurations calculated via binomial distributions.",0,1307,exact_unique,exported_paper_block_not_verified_atomic_claim,Core-claim first pass; not exhaustive; independently unreviewed.,1749,20632,497cb63b778b115f35569b635e4ddb91543d0fca612c0438b63af3b48bf4f73c,not_reviewed,txt_reconstruction_v1_19f1c2edac18
iTE:P1833:claim_block,P1833,iTE,"The single crystals of lead-free Na0.5Bi0.5TiO3 were grown using the Czochralski method. The energy gaps determined from X-ray photoelectron spectroscopy (XPS) and optical measurements were approximately 2.92 eV. The current-voltage characteristics, depolarization current, dc (sigma(dc)) and ac (sigma(ac)) electrical conductivity, and Seebeck coefficient of the crystals were investigated. The frequency/temperature-dependent electrical properties were also measured and analyzed through complex impedance spectroscopy. An overlapping reversible insulator-metal transition (resistive switching) on nanoscales, caused by the electric field, was detected. Most of these properties were measured for the first time. The activation energy values determined from the conductivity data, the imaginary part of the electric impedance and the modulus indicate that the relaxation process in the high-temperature range is attributable to both single and double ionized oxygen vacancies, in combination with the hopping of electrons between Ti4+ and Ti3+. P-type electrical conductivity was also found. These discoveries create new possibilities of reducing the electrical conductivity of NBT and improving the process of effectively poling this material. Our results indicate the possibility of tuning the material properties by intentionally creating non-stoichiometry/structural defects (oxygen vacancies, cation excess and cation deficiency).",0,1437,exact_unique,exported_paper_block_not_verified_atomic_claim,Core-claim first pass; not exhaustive; independently unreviewed.,1750,20643,1501d60f9b69a25badc7898dd1fbd2d7d60f0fa1aa2e177a6315be764866f923,not_reviewed,txt_reconstruction_v1_19f1c2edac18
iTE:P1834:claim_block,P1834,iTE,"Structural, electronic, optical, and mechanical properties of cubic SnZrO3 and SnHfO3 have been studied under different hydrostatic pressures within the framework of density functional theory. A strong atomic interaction resulting from a considerable drop in the lattice parameter and bond length was observed. The Sn-O and Hf/Zr-O showed strong ionic and weak covalent characteristics, respectively, and the bond strengths are found to enhance under the applied pressure. Poisson's ratio of these compounds also supports the bonding nature. The external pressure remarkably changed the optical absorption and conductivity of the materials to a higher value in the UV region of the solar spectrum and the direct bandgap of Sn(Zr/Hf)O-3 significantly reduced, thereby enhancing the conductivity. Likewise, in other optical parameters, the elastic properties exhibited some noticeable changes: the stiffness, ductility, anisotropy, hardness, and machinability of these materials were significantly increased due to external pressure. All the findings indicate the high potentiality of these compounds to be used in optoelectronics and photovoltaic applications in the UV spectrum under hydrostatic pressure.",0,1205,exact_unique,exported_paper_block_not_verified_atomic_claim,Core-claim first pass; not exhaustive; independently unreviewed.,1751,20654,2d7e7186626f8dfb22dce41b7debcc46c6edd2af4f851e872cad5d927446f616,not_reviewed,txt_reconstruction_v1_19f1c2edac18
iTE:P1835:claim_block,P1835,iTE,"Point defects diagrams for the Cu2 +/-delta O, both pure and doped with M2+ metal ions with all the types of defects in the cation sublattice considered are presented in this work. The calculations of the diagrams were performed by a novel method. The calculations were based on the data from the results of the studies of the deviation from stoichiometry and the electrical conductivity in the temperature range of 873-1473 K. The values of Delta G(o) of the formation of Frenkel-type defects, of copper vacancies, and of interstitial copper atoms were determined and their temperature dependence. It was shown that character of the dependence of the sum of concentrations of electronic defects ([h(center dot)]+b[e']) on p(O2), is fully consistent with its dependence of the electrical conductivity. Their mobility (mu(e)/mu(h)=b), vary from 1300 to 30. The dope M2+ increases the concentration of electrons and shifts the minimum of electrical conductivity toward higher oxygen pressures. (C) 2012 Elsevier Inc. All rights reserved.",0,1035,exact_unique,exported_paper_block_not_verified_atomic_claim,Core-claim first pass; not exhaustive; independently unreviewed.,1752,20665,16f9787c45a919305b6cf64eec2a2e6af9284d106164cda683ed6c86a4a95a13,not_reviewed,txt_reconstruction_v1_19f1c2edac18
iTE:P1836:claim_block,P1836,iTE,"Chemical bonding present in crystalline solids has a significant impact on how heat moves through a lattice, and with the right chemical tuning, one can achieve extremely low thermal conductivity. The desire for intrinsically low lattice thermal conductivity (kappa lat) has gained widespread attention in thermoelectrics, in refractories, and nowadays in photovoltaics and optoelec-tronics. Here we have synthesized a high-quality crystalline ingot of cubic metal halide CuBiI4 and explored its chemical bonding and thermal transport properties. It exhibits an intrinsically ultralow kappa lat of similar to 0.34-0.28 W m-1 K-1 in the temperature range 4-423 K with an Umklapp crystalline peak of 1.82 W m-1 K-1 at 20 K, which is surprisingly lower than other copper-based halide or chalcogenide materials. The crystal orbital Hamilton population analysis shows that antibonding states generated just below the Fermi level (Ef), which arise from robust copper 3d and iodine 5p interactions, cause copper-iodide bond weakening, which leads to reduction of the elastic moduli and softens the lattice, finally to produce extremely low kappa lat in CuBiI4. The chemical bonding hierarchy with mixed covalent and ionic interactions present in the complex crystal structure generates significant lattice anharmonicity and a low participation ratio in low-lying optical phonon modes originating mostly from localized copper-iodide bond vibrations. We have obtained experimental evidence of these low-lying modes by low-temperature specific heat capacity measurement as well as Raman spectroscopy. The presence of strong p-d antibonding interactions between copper and iodine leads to anharmonic soft crystal lattice which gives rise to low-energy localized optical phonon bands, suppressing the heat-carrying acoustic phonons to steer intrinsically ultralow kappa lat in CuBiI4.",0,1872,exact_unique,exported_paper_block_not_verified_atomic_claim,Core-claim first pass; not exhaustive; independently unreviewed.,1753,20676,b44d151b832e87a82a678909fb64adfc68b04716d8eb2b406fed4bd868f599c4,not_reviewed,txt_reconstruction_v1_19f1c2edac18
iTE:P1837:claim_block,P1837,iTE,"We have examined structural, electronic and optical properties of TM-GaO3 (TM = Sc, Ti, Ag) perovskite oxides by means of first Principles study based on density functional theory (DFT). TM represents transition metal elements. To investigate structural properties, exchange correlation potential was determined by employing Full Potential Linearly Augmented Plane Wave (FP-LAPW) technique along with Perdew-Burke-Ernzerhof - GeneralizedGradient Approximation (PBE-GGA) functional. Moreover, Hubbard U-eff parameter LDA + U was used to overcome limitations of PBE-GGA functional. All compounds TM-GaO3 (TM = Sc, Ti, Ag) seem semi-conductor in nature because indirect band gap in each case has been observed with energies 1.33 eV, 0.75 eV and 1.95 eV, respectively. Partial density of states (PDOS) analyses portrayed that 3d orbitals of Sc & Ti, 4d orbital of Ag, and 2p orbital of anions contribute mainly to increase electronic conductivity of the studied compounds. Charge density contour plots depicted ionic nature of TM-cations, while, significant sharing of isolines between O and Ga atoms showed covalent character between them. These contours have also confirmed accumulation of charges around O atoms. Optical analysis revealed that the considered perovskite oxides show sharp increase in optical conductivity and absorptivity in higher energy range when energetic photons are incident upon. Remarkably, they displayed poor reflectivity. However, defect states introduced in the band gap region might be due to cations. These composites are suitable for photovoltaics and other optoelectronic applications",0,1615,exact_unique,exported_paper_block_not_verified_atomic_claim,Core-claim first pass; not exhaustive; independently unreviewed.,1754,20687,249f2be48918d633d14d70b81916acab6434f81f26fef76b8d9b16713201314c,not_reviewed,txt_reconstruction_v1_19f1c2edac18
iTE:P1838:claim_block,P1838,iTE,"Phosphorene is a mono-elemental, two-dimensional (2D) substance with outstanding, highly directional properties and a bandgap that depends on the number of layers of the material(1-8). Nanoribbons, meanwhile, combine the flexibility and unidirectional properties of one-dimensional nanomaterials, the high surface area of 2D nanomaterials and the electron-confinement and edge effects of both. The structures of nanoribbons can thus lead to exceptional control over electronic band structure, the emergence of novel phenomena and unique architectures for applications(5,6,9-24). Phosphorene's intrinsically anisotropic structure has motivated numerous theoretical calculations of phosphorene nanoribbons (PNRs), predicting extraordinary properties(5,6,12-24). So far, however, discrete PNRs have not been produced. Here we present a method for creating quantities of high-quality, individual PNRs by ionic scissoring of macroscopic black phosphorus crystals. This top-down process results in stable liquid dispersions of PNRs with typical widths of 4-50 nm, predominantly single-layer thickness, measured lengths of up to 75 mu m and aspect ratios of up to 1,000. The nanoribbons are atomically flat single crystals, aligned exclusively in the zigzag crystallographic orientation. The ribbons have remarkably uniform widths along their entire lengths, and are extremely flexible. These properties-together with the ease of downstream manipulation via liquid-phase methods-should enable the search for predicted exotic states(6,12-14,17-19,21), and an array of applications in which PNRs have been predicted to offer transformative advantages. These applications range from thermoelectric devices to high-capacity fast-charging batteries and integrated high-speed electronic circuits(6,14-16,20,23,24).",0,1801,exact_unique,exported_paper_block_not_verified_atomic_claim,Core-claim first pass; not exhaustive; independently unreviewed.,1755,20698,e7cd465bc37c5d4adf5d978369b0290afd61500440641173cf01736191dc3980,not_reviewed,txt_reconstruction_v1_19f1c2edac18
iTE:P1839:claim_block,P1839,iTE,"In this paper, we study the optoelectronic properties of quaternary metal chalcogenide semiconductor ABaMQ(4) (A = Rb, Cs; M = P, V; and Q = 5) compounds using state-of-the-art density functional theory (DFT) with TB-mBJ approximation for the treatment of exchange-correlation energy. In particular, the electronic and optical properties of the relaxed geometries of these compounds are investigated. Our first-principles ab-initio calculations show that the CsBaPS4 and RbBaPS4 compounds have direct bandgaps whereas the CsBaVS4 compound exhibits indirect bandgap nature. Importantly, the theoretically calculated values of the bandgaps of the compounds are consistent with experiment. Furthermore, our analysis of the electronic charge densities of these compounds indicates that the above quaternary chalcogenides have mixed covalent and ionic bonding characters. The effective masses of these compounds are also calculated which provide very useful information about the band structure and transport characteristics of the investigated compounds. Similarly, high absorptivity in the visible and ultraviolet regions of the electromagnetic spectrum possibly predicts and indicates the importance of these materials for potential optoelectronic applications in this range.",0,1273,exact_unique,exported_paper_block_not_verified_atomic_claim,Core-claim first pass; not exhaustive; independently unreviewed.,1756,20709,22b6e9a381c3f878d47baf57693208ac251b2b335321dec8f3d6ccaa5bca310b,not_reviewed,txt_reconstruction_v1_19f1c2edac18
iTE:P1840:claim_block,P1840,iTE,"Recently Y-doped SrTiO3 (YST) perovskite has been reported as a promising alternative for Ni/YSZ cermets as anode material for solid oxide fuel cells due to its mixed, ionic and electronic conduction. In this work SrTiO3 was synthesized by solid-state reaction method, calcined, and sinterized to obtain undoped (ST), 4% (YST04) and 8% (YST08) of Y-dopant and as a heterojunction with yttria-stabilized zirconia (YST08/YSZ). The effects of calcination atmosphere and dopant concentration on formation of the perovskite and grain size distribution of the material were investigated. It was observed that calcination under Ar/5%H-2 atmosphere have increased the dopant maximum concentration in the SrTiO3 cubic crystal structure when compared to inert atmosphere. When the Y solubility limit was exceeded, a pyrochlore phase Y2Ti2O7 was formed at the intergranular region due to the deficiency of oxygen vacancies, especially in the presence of inert atmosphere. TGA and DTA curves present a peak of water desorption and two overlapping peaks of SrCO3 phase change and decomposition. Ceramic microstructure was studied by SEM-EDS and the results showed that Y incorporation inhibits the grain growth in sintering step; reaching a smallest amount value of grain size in YST08/YSZ heterojunction under Ar/5%H-2 atmosphere.",0,1318,exact_unique,exported_paper_block_not_verified_atomic_claim,Core-claim first pass; not exhaustive; independently unreviewed.,1757,20720,6582895ed78d1fd5d268062b40f4d0f43c766d94e7e58db80d4371f09a4c967f,not_reviewed,txt_reconstruction_v1_19f1c2edac18
iTE:P1841:claim_block,P1841,iTE,"FeSb(2)exhibits a colossal Seebeck coefficient (S) and a record-breaking high thermoelectric power factor. It also has an atypical shift from diamagnetism to paramagnetism with increasing temperature, and the fine details of its electron correlation effects have been widely discussed. The extraordinary physical properties must be rooted in the nature of the chemical bonding, and indeed, the chemical bonding in this archetypical marcasite structure has been heavily debated on a theoretical basis since the 1960s. The two prevalent models for describing the bonding interactions in FeSb(2)are based on either ligand-field stabilization of Fe or a network structure of Sb hosting Fe ions. However, neither model can account for the observed properties of FeSb2. Herein, an experimental electron density study is reported, which is based on analysis of synchrotron X-ray diffraction data measured at 15 K on a minute single crystal to limit systematic errors. The analysis is supplemented with density functional theory calculations in the experimental geometry. The experimental data are at variance with both the additional single-electron Sb-Sb bond implied by the covalent model, and the large formal charge and expectedd-orbital splitting advocated by the ionic model. The structure is best described as an extended covalent network in agreement with expectations based on electronegativity differences.",0,1409,exact_unique,exported_paper_block_not_verified_atomic_claim,Core-claim first pass; not exhaustive; independently unreviewed.,1758,20731,d0a2eafd5efbd4fe7d706898ca17e780d5f2631c021b87ac4b55b0757831c467,not_reviewed,txt_reconstruction_v1_19f1c2edac18
iTE:P1842:claim_block,P1842,iTE,"Multijunction multiband solar cells consisting of series-stacked p-n junction layers offer a significant improvement in efficiency over single-junction by generating power over a larger spectrum of sunlight. However, this paper presents a novel 3D multijunction multiband photovoltaic solar cell design that utilizes doped semiconductor bundled-multiwalled carbon nanotube (BMWCNT) and other nanomaterial. The 3D multijunction multiband photovoltaic based doped bundled-multiwalled carbon nanotube cultivates photons in three dimensions (vertical and lateral directions). It allows the creation of electron-hole pair not only from the top layer to bottom layer (z-axis direction) as the traditional 1D multijunction multiband but also in the x-axis (abscissa) and y-axis (ordinate) directions. The 3D multijunction multiband photovoltaic solar cell based doped semiconductor bundled-multiwalled carbon nanotube can optimize the efficiency beyond the limits of the current existing technology. This optimized efficiency is achieved by harvesting visible light and all spectrums of the light including the utilization of thermoelectric and the thermo-ionic features exist in nanotubes. [DOI: 10.1115/1.4007299]",0,1208,exact_unique,exported_paper_block_not_verified_atomic_claim,Design-level claim; no quantified experimental efficiency in abstract.,1759,20742,946d15dbdaeb19689e0a6b61dd12b2f6e6fadce31a48c20889c554e727b0fd1c,not_reviewed,txt_reconstruction_v1_19f1c2edac18
iTE:P1843:claim_block,P1843,iTE,"This study presents a comprehensive first-principles investigation of the structural, electronic, optical, mechanical, phonon, and thermodynamic properties of novel L3FO (L = K, Rb, Cs) anti-perovskites using density functional theory (DFT) within the GGA-PBE framework, supported by meta-GGA (RSCAN) and hybrid (HSE06) functionals. All compounds crystallize in a stable cubic (Pm-3 m) structure with negative formation energies and tolerance factors between 0.72-0.80, confirming thermodynamic and geometric stability. The calculated band gaps decrease systematically from K3FO (1.94 eV) to Cs3FO (1.42 eV) using HSE06, indicating indirect semiconducting behavior suitable for optoelectronic applications. Mulliken and Hirshfeld analyses reveal predominantly ionic bonding with oxygen-centered charge localization. Mechanical analyses demonstrate that Rb3FO possesses the highest stiffness and isotropy, while K3FO and Cs3FO exhibit moderate and soft elastic responses, respectively. Phonon spectra confirm the dynamic stability of K3FO and Rb3FO, whereas Cs3FO shows minor imaginary modes, suggesting marginal instability. Optical analyses reveal strong absorption in the ultraviolet region, with refractive indices and dielectric functions indicating enhanced polarizability for heavier cations. Thermodynamic and molecular dynamics results validate the structural robustness of L3FO compounds at elevated temperatures. These insights establish L3FO anti-perovskites as environmentally benign, stable, and tunable materials with promising potential for next-generation optoelectronic, thermoelectric, and renewable energy applications.",0,1638,exact_unique,exported_paper_block_not_verified_atomic_claim,Core-claim first pass; not exhaustive; independently unreviewed.,1760,20753,fc1423aac5b2501ff7f12ee8e4aeb206226343650022676154391253fca1964d,not_reviewed,txt_reconstruction_v1_19f1c2edac18
iTE:P1844:claim_block,P1844,iTE,"High-pressure behaviors of Linde-type A (LTA) zeolite were investigated using a quasi-hydrostatic pressure medium of noble gases (helium or argon). High-pressure in situ X-ray diffraction measurements combined with the use of a diamond anvil cell did not observe any structural phase transition for LTA zeolites up to a pressure of approximately 12 GPa at room temperature. However, it was found that the compressibility strongly depended not only on the pressure medium but also on the pressurization process. LTA zeolites showed significant incompressible behaviors at pressures between 2 and 7 GPa when it was compressed in helium. Based on careful analyses of the data together with the results of previous high-pressure studies, the incompressibility of LTA zeolites was induced by the penetration of a large amount of noble gas atoms into the cages of LTA zeolites under high pressures. The present results offer interesting and important information on the atomic diffusion process for open-structured materials under high pressures and thus have great implications for the development of new noble-gas-atom filled materials, as well as geochemical implications. (C) 2013 Elsevier Inc. All rights reserved.",0,1213,exact_unique,exported_paper_block_not_verified_atomic_claim,Core claim from model-read abstract; not exhaustive; independently unreviewed.,1761,20764,b7e463743a4b22acc3f0efe997962abdab20e24320a6537afa2a69ec8ecf206c,not_reviewed,txt_reconstruction_v1_19f1c2edac18
iTE:P1845:claim_block,P1845,iTE,"A novel integrated system consisting of an external heat source, a direct carbon solid oxide fuel cell (DC-SOFC), a vacuum thermionic generator (VTIG) and a regenerator is proposed to handle the heat management of the DC-SOFC. The electrochemical/chemical reactions, ionic/electronic charge transport, mass/momentum transport and heat transfer are fully considered in the 2D tubular DC-SOFC model, which shows that the overall heat released in the cell is always different from the heat required by the internal Boudouard reaction. Three different operation strategies of the proposed system are presented, and accordingly, analytical expressions for the overall power output and efficiency for the proposed system are specified. The results show that the VTIG could effectively recover the waste heat for additional power production at a large operating current density, and the maximum power density and efficiency of the proposed system could reach more than 8100 W m(-2) and 60% at 30,000 A m(-2) and 1173 K, respectively. The effects of the operating current density, the operating temperature and the distance between the carbon layer and anode of the DC-SOFC, and the size, anode temperature and work function of the VTIG on the performance of the proposed system are discussed through comprehensive parametric studies.",0,1326,exact_unique,exported_paper_block_not_verified_atomic_claim,Predicted performance of integrated DC-SOFC/thermionic system.,1762,20775,9ea7cd49ccceb56706a7e4a62d8a6ba79ebece54713867c23fbfa9e57eecdd8b,not_reviewed,txt_reconstruction_v1_19f1c2edac18
iTE:P1846:claim_block,P1846,iTE,"Polycrystalline thin films of Cu1-xAgxSe (0 less-than-or-equal-to x less-than-or-equal-to 1) have been deposited by a 'solution growth' technique. As-deposited films have been annealed at different temperatures up to 500 K and the appearance of electrical conductivity has been observed. The electrical conductivity of annealed films shows an exponential dependence on temperature, and two thermal activation energies have been calculated. Excluding x = 0, all the films displayed n-type conductivity. Carrier concentration, mobility and thermoelectric power measurements of these films have been carried out as a function of composition. X-ray analysis indicates that CuSe and AgSe films have a cubic crystal structure while films with 0.1 less-than-or-equal-to x less-than-or-equal-to 0.9 possess a tetragonal structure with axial ratio approximately 1.25. Films of stoichiometry 0.1 less-than-or-equal-to x less-than-or-equal-to 1 show both a direct and an indirect optical bandgap E(g) from 1.4 to 1.37 eV and from 1.19 to 0.99 eV respectively. Other parameters such as absorption coefficient-alpha, refractive index n, dielectric constant-epsilon, and extinction coefficient k have also been computed from reflectance and transmittance spectra.",0,1249,exact_unique,exported_paper_block_not_verified_atomic_claim,Core claim from model-read abstract; not exhaustive; independently unreviewed.,1763,20786,7cbb843ad6b2c6a9c2ecac6361845c0808dbed307a4964599fcfaf309c91aa8a,not_reviewed,txt_reconstruction_v1_19f1c2edac18
iTE:P1847:claim_block,P1847,iTE,"IVB-VIA transition metal dichalcogenides (TMDs) MX2 (M = Zr, Hf; X = S, Se) and related Janus MXY (M = Zr, Hf; X = S, Y = Se) have garnered significant attention due to their unique optoelectronic properties. To further explore their potential in flexible photonics, their mechanical, band dispersion, and optical dielectric properties using orbital hybrid theory are investigated. The results reveal that the out-of-plane linear compression resistance of these materials is considerably lower than their in-plane resistance, primarily because van der Waals interactions are much weaker compared to ionic bond interactions. This characteristic makes them less susceptible to external pressure and torsional forces, positioning them as promising candidates for flexible optoelectronic devices. Furthermore, the presence of multiple energy bands at the same momentum state suggests a tendency toward metal-insulator transitions. Notably, the materials exhibit a high photon flux, indicating robust photoelectric conversion capabilities, making them suitable for applications in photoelectric transducers. This study not only deepens the understanding of the optoelectronic and mechanical properties of IVB-VIA TMD materials, but also offers theoretical guidance for the development and application of flexible optoelectronic devices based on IVB-VIA TMDs and related Janus materials.",0,1381,exact_unique,exported_paper_block_not_verified_atomic_claim,Core claim from model-read abstract; not exhaustive; independently unreviewed.,1764,20797,acf60c72267e723421d49fc437a7b0106ec6d38d884e68cbe30aa47b9d7a8e22,not_reviewed,txt_reconstruction_v1_19f1c2edac18
iTE:P1848:claim_block,P1848,iTE,"This study demonstrates the structural, mechanical, acoustic and thermal, electronic and optical properties of K2LiBiX6 (X=Cl, Br, I) bismuth-based halide double perovskites. The density functional theory (DFT)-based Full-potential linearized augmented plane wave (FP-LAPW) scheme is used, with the WIEN2k simulation code. These compounds possess a face-centered cubic crystal structure and satisfy the Goldschmidt tolerance and octahedral factor (to and mu o) criteria. Negative formation enthalpy (delta Hf) confirms their thermodynamic stability. Elastic and mechanical investigations affirm their mechanical stability, brittleness and anisotropy, as indicated by Pugh's ratio (Rp=B/G), Poisson ratio (upsilon), Cauchy pressure (Cp) and anisotropic factor (A). Acoustic and thermal analyses based on sound velocities, Debye and melting temperatures and thermal expansion coefficient are reported. The electronic properties reveal indirect band gap semiconducting nature with band gaps of 4.67, 3.74 and 2.62eV for K2LiBiCl6, K2LiBiBr6 and K2LiBiI6, respectively. Band gap tuning follows halogen ionic radius variation. Optical features, including the imaginary part of the dielectric constant and absorption coefficient, show peaks in the ultraviolet (UV) region, indicating potential in UV optoelectronics. Favorable band edge alignments with redox potential suggest these materials are promising for photocatalytic water splitting.",0,1436,exact_unique,exported_paper_block_not_verified_atomic_claim,Core claim from model-read abstract; not exhaustive; independently unreviewed.,1765,20808,2a3943ccb2629b61e1cad11b1aad937ccf82057dd2d41512db28188c8c81d2b1,not_reviewed,txt_reconstruction_v1_19f1c2edac18
iTE:P1849:claim_block,P1849,iTE,"Cu22Sn10S32 is a recently discovered material in the Cu-Sn-S system, which contains a relatively high intrinsic carrier concentration. In this work, Zn- and In-doped Cu22Sn10S32 compounds were prepared by ball milling combined with spark plasma sintering. It is found that the incorporation of In and Zn at the Cu site leads to a decrease of electrical conductivity, which is primarily due to the reduction in hole carrier concentration. The In doping shows a much stronger effect on the reduction of electrical conductivity. By combining positron annihilation measurements, it is speculated that the intrinsic hole carriers originate from Cu-Sn antisites. The substitution of In and Zn for the Cu sites may contribute donor carriers or cause suppression of the Cu-Sn antisite formation, thus leading to a reduction in hole carrier concentration. The significant decrease in electrical conductivity leads to a reduction in electronic thermal conductivity. On the other hand, due to the difference in the molar mass and ionic radius, the lattice thermal conductivity of the In-doped sample is also significantly reduced, resulting in a total thermal conductivity as low as 0.85 W m(-1) K-1 at 723 K. Maximum zT values of 0.45 and 0.36 are reached in Cu21.4In0.6Sn10S32 and Cu21.6Zn0.4Sn10S32 at 723 K, respectively.",0,1314,exact_unique,exported_paper_block_not_verified_atomic_claim,Cu-Sn antisite origin and donor/suppression alternatives remain speculative.,1766,20819,5f038da57911d69c64268166e6bf8486045873f9b4cd37fc29a00fcd47c14684,not_reviewed,txt_reconstruction_v1_19f1c2edac18
iTE:P1850:claim_block,P1850,iTE,"The double perovskites (DPs) are potential materials to harvest energy from sun and waste heat. Here we theoretically calculated the electronic and optical, and transport characteristics of Cs2AgAsX6 (X = Cl, Br, I) using WEIN2k code. The unit cell of these DPs is taken as cubic (FCC) and their lattice constant increase from 10.35-11.89 angstrom with increasing ionic radius of halogen. The enthalpy of formation (-1.55 to -0.85 eV) are computed to show the thermodynamic existence and factor of tolerance for structural stability. The band structures analysis shows the shifting of band gap (1.71 to 0.90 eV) from visible to infrared region by the replacement of Cl with Br and I. The absorption bands have the peaks at 3.0 eV, 2.5 eV, and 2.0 eV for Cl, Br, and I, respectively which increase their significance for solar cells. The chemical potential and temperature dependent thermodynamic parameters are computed using BoltzTraP code. The large value of electrical conductivity in contrast with thermal conductivity along with high Seebeck coefficient and figure of merit assured the suitability of these compositions for futuristic energy harvesting devices. The mechanical parameters show that the Cl based DP is ductile while Br and I based are brittle. The large Debye and melting temperatures, hardness and ultralow lattice thermal conductivities also increase their importance.",0,1390,exact_unique,exported_paper_block_not_verified_atomic_claim,Core claim from model-read abstract; not exhaustive; independently unreviewed.,1767,20830,59b97c6ef0cbe5e14174e50a1b2602f1a9c1442a9ceb9a9c94f9719264340ea0,not_reviewed,txt_reconstruction_v1_19f1c2edac18
