mention_id,paper_id,domain,raw_phrase,proposed_semantic_role,quote,evidence_scope,decision_source,annotation_status,human_decision,human_role,human_reason
iTE:P1960:n1,P1960,iTE,ionic radius of R3+,quantity,"The crystal structure and powder patterns were prepared for the distorted perovskite series R(Co3/4Ti1/4)O-3 (R = La, Pr, Nd, Sm, Eu, Gd, Dy, Ho). The R(Co3/4Ti1/4)O-3 members are isostructural with each other and are crystallized in the orthorhombic crystal system with space group Pnma, Z = 4. From R = La to Ho, the lattice parameters a range from 5.4614(3) to 5.5368(2) angstrom, b range from 7.7442(4) to 7.4859(2) angstrom, and c range from 5.5046(3) to 5.2170(2) angstrom. The unit-cell volumes, V which range from 232.81(2) to 216.237(11) angstrom(3) follow the trend of lanthanide contraction. The structure distortion of these compounds is evidenced in the tilt angles theta, phi, and omega, which represent rotations of an octahedron about the pseudo-cubic perovskite [110](p), [001](p) and [111](p) axes. All three tilt angles increase across the lanthanide series (for R = La to R = Ho: theta increases from 8.34 degrees to 17.00 degrees, phi from 6.24 degrees to 8.53 degrees, and from 10.41 degrees to 18.96 degrees), indicating a greater octahedral distortion as the ionic radius of R3+ [r(R3+)] decreases. The bond valence sum values for the (Co/Ti) site and the R site of R(Co3/4Ti1/4)O-3 reveal no significant bond strain in these compounds. X-ray diffraction patterns of the R(Co3/4Ti1/4)O-3 samples were submitted to the Powder Diffraction File. (C) 2017 International Centre for Diffraction Data.",node_containing_sentences_from_original_quote,decisions_11c.json,model_proposed_pending_human,,,
iTE:P1960:n2,P1960,iTE,octahedral distortion,state_structure,"The crystal structure and powder patterns were prepared for the distorted perovskite series R(Co3/4Ti1/4)O-3 (R = La, Pr, Nd, Sm, Eu, Gd, Dy, Ho). The R(Co3/4Ti1/4)O-3 members are isostructural with each other and are crystallized in the orthorhombic crystal system with space group Pnma, Z = 4. From R = La to Ho, the lattice parameters a range from 5.4614(3) to 5.5368(2) angstrom, b range from 7.7442(4) to 7.4859(2) angstrom, and c range from 5.5046(3) to 5.2170(2) angstrom. The unit-cell volumes, V which range from 232.81(2) to 216.237(11) angstrom(3) follow the trend of lanthanide contraction. The structure distortion of these compounds is evidenced in the tilt angles theta, phi, and omega, which represent rotations of an octahedron about the pseudo-cubic perovskite [110](p), [001](p) and [111](p) axes. All three tilt angles increase across the lanthanide series (for R = La to R = Ho: theta increases from 8.34 degrees to 17.00 degrees, phi from 6.24 degrees to 8.53 degrees, and from 10.41 degrees to 18.96 degrees), indicating a greater octahedral distortion as the ionic radius of R3+ [r(R3+)] decreases. The bond valence sum values for the (Co/Ti) site and the R site of R(Co3/4Ti1/4)O-3 reveal no significant bond strain in these compounds. X-ray diffraction patterns of the R(Co3/4Ti1/4)O-3 samples were submitted to the Powder Diffraction File. (C) 2017 International Centre for Diffraction Data.",node_containing_sentences_from_original_quote,decisions_11c.json,model_proposed_pending_human,,,
iTE:P1961:n1,P1961,iTE,r(R3+),quantity,"The structure of a series of lanthanide iron cobalt perovskite oxides, R(Fe0.5Co0.5)O-3 (R = Pr, Nd, Sm, Eu, and Gd), have been investigated. The space group of these compounds was confirmed to be orthorhombic Pnma (No. 62), Z = 4. From Pr to Gd, the lattice parameter a varies from 5.466 35(13) angstrom to 5.507 10(13) angstrom, b from 7.7018(2) to 7.561 75(13) angstrom, c from 5.443 38(10) to 5.292 00(8) angstrom, and unit-cell volume V from 229.170(9) angstrom(3) to 220.376(9) angstrom(3), respectively. While the trend of V follows the trend of the lanthanide contraction, the lattice parameter a increases as the ionic radius r(R3+) decreases. X-ray diffraction (XRD) and transmission electron microscopy confirm that Fe and Co are disordered over the octahedral sites. The structure distortion of these compounds is evidenced in the tilt angles theta, phi, and omega, which represent rotations of an octahedron about the pseudocubic perovskite [110](p), [001](p), and [111](p) axes. All three tilt angles increase across the lanthanide series (for R = Pr to R = Gd:. theta increases from 12.3 degrees to 15.2 degrees, f from 7.5 degrees to 15.8 degrees, and omega from 14.4 degrees to 21.7 degrees), indicating a greater octahedral distortion as r(R3+) decreases. The bond valence sum for the sixfold (Fe/Co) site and the eightfold R site of R(Fe0.5Co0.5)O-3 reveal no significant bond strain. Density Functional Theory calculations for Pr(Fe0.5Co0.5)O-3 support the disorder of Fe and Co and suggest that this compound to be a narrow band gap semiconductor. XRD patterns of the R(Fe0.5Co0.5)O-3 samples were submitted to the Powder Diffraction File. (C) 2016 International Centre for Diffraction Data.",node_containing_sentences_from_original_quote,decisions_11c.json,model_proposed_pending_human,,,
iTE:P1961:n2,P1961,iTE,octahedral distortion,state_structure,"The structure of a series of lanthanide iron cobalt perovskite oxides, R(Fe0.5Co0.5)O-3 (R = Pr, Nd, Sm, Eu, and Gd), have been investigated. The space group of these compounds was confirmed to be orthorhombic Pnma (No. 62), Z = 4. From Pr to Gd, the lattice parameter a varies from 5.466 35(13) angstrom to 5.507 10(13) angstrom, b from 7.7018(2) to 7.561 75(13) angstrom, c from 5.443 38(10) to 5.292 00(8) angstrom, and unit-cell volume V from 229.170(9) angstrom(3) to 220.376(9) angstrom(3), respectively. While the trend of V follows the trend of the lanthanide contraction, the lattice parameter a increases as the ionic radius r(R3+) decreases. X-ray diffraction (XRD) and transmission electron microscopy confirm that Fe and Co are disordered over the octahedral sites. The structure distortion of these compounds is evidenced in the tilt angles theta, phi, and omega, which represent rotations of an octahedron about the pseudocubic perovskite [110](p), [001](p), and [111](p) axes. All three tilt angles increase across the lanthanide series (for R = Pr to R = Gd:. theta increases from 12.3 degrees to 15.2 degrees, f from 7.5 degrees to 15.8 degrees, and omega from 14.4 degrees to 21.7 degrees), indicating a greater octahedral distortion as r(R3+) decreases. The bond valence sum for the sixfold (Fe/Co) site and the eightfold R site of R(Fe0.5Co0.5)O-3 reveal no significant bond strain. Density Functional Theory calculations for Pr(Fe0.5Co0.5)O-3 support the disorder of Fe and Co and suggest that this compound to be a narrow band gap semiconductor. XRD patterns of the R(Fe0.5Co0.5)O-3 samples were submitted to the Powder Diffraction File. (C) 2016 International Centre for Diffraction Data.",node_containing_sentences_from_original_quote,decisions_11c.json,model_proposed_pending_human,,,
iTE:P1962:n1,P1962,iTE,sulfide bromide,material_entity,"Melting reactions of CuBr, BiBr3 and Bi(2)Q(3) (Q = S or Se) resulted in black needles of quaternary chalcogenide bromides. Cu1.5Bi2.64S3.42Br2.58 has a melting point of 708(5) K and crystallizes in the monoclinic space group C2/m with a = 1315.1(3) pm, b = 410.28(5) pm, c = 937.2(2) pm, beta = 90.33(2)degrees at T = 293(2) K. The isostructural selenide Cu1.57Bi2.37Se2.68Br3.32, which melts at 724(5) K, has the lattice parameters a = 1353.9(3) pm, b = 417.54(5) pm, c = 960.4(2) pm, beta = 91.13(2)degrees. Black needles of the selenide iodides Cu1.57Bi4.69Se7.64I0.36 and Cu2.31Bi5Se8.31I0.69 were obtained by chemical vapor transport of CuI and Bi2Se3. They also crystallize in space group type C2/m with a = 1373.9(4) pm, b = 417.4(1) pm, c = 1464.6(4) pm, beta = 115.57(2)degrees, and a = 1369.1(3) pm, b = 416.6(1) pm, c = 1526.4(3) pm, beta = 99.81(3)degrees, respectively. All four compounds belong to pavonite homologous series. Their structures are built up of two alternating types of layered modules parallel (001), denoted A and B. Composition and shape of module A are almost the same in all structures. They consist of paired rods (1)(infinity)[BiQ(3/3)X(2/2)Z(2/2)] (Z = Q/X; X = Br, I) running along [010] and copper(I) cations that are distributed over various voids between the rods. Modules of type B are composed of [MZ(6)] octahedra (M = Bi/Cu), which are arranged in NaCl-type fragments of thickness N = 1, 3 or 4. The Joint Probability Density Function (JPDF) reveals a continuous pathway for copper ion transport along [010] in the case of the sulfide bromide. The pseudo-potential for hopping of copper ions was calculated as 47 meV only. The electrical and thermal conductivities as well as the Seebeck coefficient were determined to evaluate the thermoelectric properties.",node_containing_sentences_from_original_quote,decisions_11c.json,model_proposed_pending_human,,,
iTE:P1962:n2,P1962,iTE,continuous pathway for copper ion transport along [010],state_structure,"Melting reactions of CuBr, BiBr3 and Bi(2)Q(3) (Q = S or Se) resulted in black needles of quaternary chalcogenide bromides. Cu1.5Bi2.64S3.42Br2.58 has a melting point of 708(5) K and crystallizes in the monoclinic space group C2/m with a = 1315.1(3) pm, b = 410.28(5) pm, c = 937.2(2) pm, beta = 90.33(2)degrees at T = 293(2) K. The isostructural selenide Cu1.57Bi2.37Se2.68Br3.32, which melts at 724(5) K, has the lattice parameters a = 1353.9(3) pm, b = 417.54(5) pm, c = 960.4(2) pm, beta = 91.13(2)degrees. Black needles of the selenide iodides Cu1.57Bi4.69Se7.64I0.36 and Cu2.31Bi5Se8.31I0.69 were obtained by chemical vapor transport of CuI and Bi2Se3. They also crystallize in space group type C2/m with a = 1373.9(4) pm, b = 417.4(1) pm, c = 1464.6(4) pm, beta = 115.57(2)degrees, and a = 1369.1(3) pm, b = 416.6(1) pm, c = 1526.4(3) pm, beta = 99.81(3)degrees, respectively. All four compounds belong to pavonite homologous series. Their structures are built up of two alternating types of layered modules parallel (001), denoted A and B. Composition and shape of module A are almost the same in all structures. They consist of paired rods (1)(infinity)[BiQ(3/3)X(2/2)Z(2/2)] (Z = Q/X; X = Br, I) running along [010] and copper(I) cations that are distributed over various voids between the rods. Modules of type B are composed of [MZ(6)] octahedra (M = Bi/Cu), which are arranged in NaCl-type fragments of thickness N = 1, 3 or 4. The Joint Probability Density Function (JPDF) reveals a continuous pathway for copper ion transport along [010] in the case of the sulfide bromide. The pseudo-potential for hopping of copper ions was calculated as 47 meV only. The electrical and thermal conductivities as well as the Seebeck coefficient were determined to evaluate the thermoelectric properties.",node_containing_sentences_from_original_quote,decisions_11c.json,model_proposed_pending_human,,,
iTE:P1963:n1,P1963,iTE,nondispersive flat phonon band structures,state_structure,"Ionic conductors such as AgI with ultralow thermal conductivities (kappa l) are of increasing interest because of their excellent thermoelectric properties. However, the origin of their intrinsic low kappa l values remain elusive. In this study, comprehensive theoretical calculations of the lattice dynamics and the thermal transport properties of gamma-AgI (zinc-blende structure) and beta-AgI (wurtzite structure) as functions of temperature were carried out based on many-body perturbation theory and phonon Boltzmann transport theory. First, the mean-squared displace-ments (MSDs) of Ag+ were significantly larger than those of I- in both gamma- and beta-phases below the order-disorder phase transition temperature (Tc), which led to a characteristic rattling feature and low-frequency, nearly flat local phonon vibrations. According to our previous work [Xie et al., Phys. Rev. Lett. 125, 245901 (2020)], such nondispersive flat phonon band structures are expected to give rise to four-phonon resonance and result in a dramatic increase in the four-phonon scattering over the conventional three-phonon scattering. For gamma-AgI, similar four-phonon resonance behavior was also discovered for the low-lying transverse acoustic phonon branches, and it was found that their four-phonon scattering rates were an order of magnitude larger than the corresponding three-phonon scattering rates. Considering the four-phonon scattering, the theoretical kappa l of gamma-AgI was predicted to be -0.32 W/m K at 300 K, which was in good agreement with the value deduced from our experiments (- 0.36 W/m K at 300 K). Compared to gamma-AgI, the acoustic phonons in beta-AgI were more dispersive, and they intertwined with low-energy optical phonons at the zone boundaries. It was found that three-phonon resonance became as important as four-phonon resonance for the nearly flat longitudinal phonon band. The theoretical kappa l for beta-AgI was determined to be around -0.32 W/m K at room temperature, closely reproducing our measurement value -0.29 W/m K. Our results for AgI demonstrate the strong quartic anharmonicity in materials characterized by the rattling of weak bonding atoms as well as dispersionless phonon band structures. It is believed that this intimate relationship between the low-kappa l and flat phonon dispersion can be employed as a good indicator when searching for material systems with ultralow kappa l values, e.g., cagelike rattling structures, quasi-two-dimensional structures, and chainlike structures.",node_containing_sentences_from_original_quote,decisions_11c.json,model_proposed_pending_human,,,
iTE:P1963:n2,P1963,iTE,four-phonon resonance,mechanism_process,"Ionic conductors such as AgI with ultralow thermal conductivities (kappa l) are of increasing interest because of their excellent thermoelectric properties. However, the origin of their intrinsic low kappa l values remain elusive. In this study, comprehensive theoretical calculations of the lattice dynamics and the thermal transport properties of gamma-AgI (zinc-blende structure) and beta-AgI (wurtzite structure) as functions of temperature were carried out based on many-body perturbation theory and phonon Boltzmann transport theory. First, the mean-squared displace-ments (MSDs) of Ag+ were significantly larger than those of I- in both gamma- and beta-phases below the order-disorder phase transition temperature (Tc), which led to a characteristic rattling feature and low-frequency, nearly flat local phonon vibrations. According to our previous work [Xie et al., Phys. Rev. Lett. 125, 245901 (2020)], such nondispersive flat phonon band structures are expected to give rise to four-phonon resonance and result in a dramatic increase in the four-phonon scattering over the conventional three-phonon scattering. For gamma-AgI, similar four-phonon resonance behavior was also discovered for the low-lying transverse acoustic phonon branches, and it was found that their four-phonon scattering rates were an order of magnitude larger than the corresponding three-phonon scattering rates. Considering the four-phonon scattering, the theoretical kappa l of gamma-AgI was predicted to be -0.32 W/m K at 300 K, which was in good agreement with the value deduced from our experiments (- 0.36 W/m K at 300 K). Compared to gamma-AgI, the acoustic phonons in beta-AgI were more dispersive, and they intertwined with low-energy optical phonons at the zone boundaries. It was found that three-phonon resonance became as important as four-phonon resonance for the nearly flat longitudinal phonon band. The theoretical kappa l for beta-AgI was determined to be around -0.32 W/m K at room temperature, closely reproducing our measurement value -0.29 W/m K. Our results for AgI demonstrate the strong quartic anharmonicity in materials characterized by the rattling of weak bonding atoms as well as dispersionless phonon band structures. It is believed that this intimate relationship between the low-kappa l and flat phonon dispersion can be employed as a good indicator when searching for material systems with ultralow kappa l values, e.g., cagelike rattling structures, quasi-two-dimensional structures, and chainlike structures.",node_containing_sentences_from_original_quote,decisions_11c.json,model_proposed_pending_human,,,
iTE:P1964:n1,P1964,iTE,PPy/LCM40 weight percent nano composites,material_entity,"This paper presents the thermal studies of organic-inorganic [Poly Pyrrole (PPy)-Lanthanum calcium manganite (LCM)] nano composites synthesized via facile in situ chemical oxidation and sol gel methods respectively. The morphology and crystal structure were analysed through scanning electron microscope (SEM), transmission electron microscope (TEM) and X-ray diffraction (XRD) techniques respectively. The ac electrical conductivity, transport properties like dielectric constant, dielectric loss, real and imaginary part of electric modulus of pure PPy and PPy/LCM nano composites were analyzed in the temperature range 30 degrees C to 180 degrees C and in the frequency range from 100 Hz-5 MHz. Thermal stability of pure PPy and PPy/LCM nano composites were analyzed in the temperature range 30 degrees C to 800 degrees C by Thermogravimetric analysis (TGA) and Differential thermal analysis. The contributor for thermal degradation were analysed by fourier transmission infra red studies. DC conductivity study was carried out in the temperature range 30 degrees C to 180 degrees C. The activation energy was calculated using arrhenius plots. SEM and TEM images show spherical structure for pure PPy, agglomeration for pure LCM and PPy/LCM nano composites show spherical with LCM embedded in the PPy chain. The XRD analysis for pure PPy, LCM and PPy/LCM nano composites show amorphous, orthorhombic and semicrystalline structures respectively. AC electrical conductivity of the samples tend to merge at high frequency side. Dielectric constant show frequency dependence at all temperature. Real and complex electric modulus analysis show contribution of grain and grain boundary for the ac electrical conductivity. DC conductivity shows ionic conduction. The AC and DC conductivities were found to be high for PPy/LCM30 weight percent and PPy/LCM40 weight percent nano composites respectively. The activation energy of PPy/LCM40 was found to be high. TGA shows that the glass transition temperature of pure PPy is not much affected with the incorporation of LCM nano particle to the PPy chain.",node_containing_sentences_from_original_quote,decisions_11c.json,model_proposed_pending_human,,,
iTE:P1964:n2,P1964,iTE,DC conductivities,quantity,"This paper presents the thermal studies of organic-inorganic [Poly Pyrrole (PPy)-Lanthanum calcium manganite (LCM)] nano composites synthesized via facile in situ chemical oxidation and sol gel methods respectively. The morphology and crystal structure were analysed through scanning electron microscope (SEM), transmission electron microscope (TEM) and X-ray diffraction (XRD) techniques respectively. The ac electrical conductivity, transport properties like dielectric constant, dielectric loss, real and imaginary part of electric modulus of pure PPy and PPy/LCM nano composites were analyzed in the temperature range 30 degrees C to 180 degrees C and in the frequency range from 100 Hz-5 MHz. Thermal stability of pure PPy and PPy/LCM nano composites were analyzed in the temperature range 30 degrees C to 800 degrees C by Thermogravimetric analysis (TGA) and Differential thermal analysis. The contributor for thermal degradation were analysed by fourier transmission infra red studies. DC conductivity study was carried out in the temperature range 30 degrees C to 180 degrees C. The activation energy was calculated using arrhenius plots. SEM and TEM images show spherical structure for pure PPy, agglomeration for pure LCM and PPy/LCM nano composites show spherical with LCM embedded in the PPy chain. The XRD analysis for pure PPy, LCM and PPy/LCM nano composites show amorphous, orthorhombic and semicrystalline structures respectively. AC electrical conductivity of the samples tend to merge at high frequency side. Dielectric constant show frequency dependence at all temperature. Real and complex electric modulus analysis show contribution of grain and grain boundary for the ac electrical conductivity. DC conductivity shows ionic conduction. The AC and DC conductivities were found to be high for PPy/LCM30 weight percent and PPy/LCM40 weight percent nano composites respectively. The activation energy of PPy/LCM40 was found to be high. TGA shows that the glass transition temperature of pure PPy is not much affected with the incorporation of LCM nano particle to the PPy chain.",node_containing_sentences_from_original_quote,decisions_11c.json,model_proposed_pending_human,,,
iTE:P1965:n1,P1965,iTE,substituting As by Sb,design_strategy,"The full potential method within the recently modified Becke-Johnson potential explore that the Ba(2)Cd(2)Pn(3) (Pn = As and Sb) compounds are narrow band gap semiconductors of about 0.49 and 0.32 eV, which confute the finding of the previous TB-LMTO-ASA calculation that Ba2Cd2Sb3 is a poor metal. It has been found that there are subtle difference in band desperations of the two compounds, resulting in significant influence on the electronic and transport properties, taking into account the size and the electro-negativity differences between As and Sb atoms. Calculation show that there exists a strong hybridization between the orbitals which may lead to form covalent bonding which is more favorable for the transport of the carriers than ionic one. The electronic structure, the anisotropy and the inter-atomic interactions are further analyzed by calculating the valence electronic charge density distribution in two crystallographic planes. The semi-classical Boltzmann theory as incorporated in BoltzTraP code was used to calculate the transport properties of Ba2Cd2As3 and Ba2Cd2Sb3 at different temperatures and chemical potentials to ascertain the influence of temperatures and substituting As by Sb on the transport properties. The carries mobility decreases with increasing the temperature also with increasing the carriers concentration. We have observed that substituting As by Sb lead to increase the carries mobility of Ba2Cd2Sb3 along the whole temperature interval and the carries concentration range. It has been found that Ba2Cd2As3 exhibit higher carriers concentration, electronic electrical conductivity and Seebeck coefficient than that of Ba2Cd2Sb3 along the investigated temperature range. The highest value of Seebeck coefficient occurs at 300 K, which show good agreement with the experimental data. The power factor increases linearly with increasing the temperature and Ba2Cd2As3 exhibit a bit higher power factor than that of Ba2Cd2Sb3 up to 500 K. Above this temperature both compounds are alternating. Based on the results our finding that the Ba(2)Cd(2)Pn(3) (Pn = As and Sb) compounds are efficient materials for energy conversion. (C) 2016 Elsevier B.V. All rights reserved.",node_containing_sentences_from_original_quote,decisions_11c.json,model_proposed_pending_human,,,
iTE:P1965:n2,P1965,iTE,carries mobility,quantity,"The full potential method within the recently modified Becke-Johnson potential explore that the Ba(2)Cd(2)Pn(3) (Pn = As and Sb) compounds are narrow band gap semiconductors of about 0.49 and 0.32 eV, which confute the finding of the previous TB-LMTO-ASA calculation that Ba2Cd2Sb3 is a poor metal. It has been found that there are subtle difference in band desperations of the two compounds, resulting in significant influence on the electronic and transport properties, taking into account the size and the electro-negativity differences between As and Sb atoms. Calculation show that there exists a strong hybridization between the orbitals which may lead to form covalent bonding which is more favorable for the transport of the carriers than ionic one. The electronic structure, the anisotropy and the inter-atomic interactions are further analyzed by calculating the valence electronic charge density distribution in two crystallographic planes. The semi-classical Boltzmann theory as incorporated in BoltzTraP code was used to calculate the transport properties of Ba2Cd2As3 and Ba2Cd2Sb3 at different temperatures and chemical potentials to ascertain the influence of temperatures and substituting As by Sb on the transport properties. The carries mobility decreases with increasing the temperature also with increasing the carriers concentration. We have observed that substituting As by Sb lead to increase the carries mobility of Ba2Cd2Sb3 along the whole temperature interval and the carries concentration range. It has been found that Ba2Cd2As3 exhibit higher carriers concentration, electronic electrical conductivity and Seebeck coefficient than that of Ba2Cd2Sb3 along the investigated temperature range. The highest value of Seebeck coefficient occurs at 300 K, which show good agreement with the experimental data. The power factor increases linearly with increasing the temperature and Ba2Cd2As3 exhibit a bit higher power factor than that of Ba2Cd2Sb3 up to 500 K. Above this temperature both compounds are alternating. Based on the results our finding that the Ba(2)Cd(2)Pn(3) (Pn = As and Sb) compounds are efficient materials for energy conversion. (C) 2016 Elsevier B.V. All rights reserved.",node_containing_sentences_from_original_quote,decisions_11c.json,model_proposed_pending_human,,,
iTE:P1966:n1,P1966,iTE,Small amounts of Sr-content (5-10%),condition,"Perovskite oxides of the general formula ABO(3-delta), with A and B being metal cations, present themselves in various crystal structures that originate from a distorted ideal cubic perovskite. Understanding how composition, temperature, atmosphere and reduction extent of these non-stoichiometric redox materials induce structural changes on an atomic, as well as macroscopic, level is crucial to transfer newly developed materials to industrial scale applications in the redox-based energy conversion sector. Herein, Ca1-xSrxMnO3-delta (x is an element of [0,0.2]) and its micro- and macroscopic structural changes at elevated temperatures and varying oxygen partial pressure are analyzed by means of in situ high temperature XRD, DSC and dilatometry. Results are expanded by room temperature XRD of compositions with higher Sr-content up to x = 0.4. By adjusting the Sr-content, the formed crystal structure can be governed and thermal expansion can be impacted beneficially in the context of future applications utilizing monolithic structures. Phase transitions from orthorhombic to cubic were found to shift from 900 degrees C to 830 degrees C under air and to even lower temperatures under 1% O-2 atmosphere. Small amounts of Sr-content (5-10%) stabilize the macroscopic structural integrity by improving the reversibility of the cyclic thermal expansion and contraction in a 1% O-2 atmosphere. However, at Sr-contents of 20% an increased irreversible residual expansion within each thermal cycle becomes apparent and shows that such improvements do not follow a linear dependency with Sr-content, but most benefits in this context can be found at Sr-contents below 20%. The results demonstrate the sensitivity of such materials micro- and macroscopic characteristics to composition. In the context of utilization of monolithic structures, fabricated entirely from Ca1-xSrxMnO3-delta, in thermochemical or thermoelectric applications, the results have considerable significance as minor A-site Sr-substitution can substantially improve macroscopic stability of monolithic structures over multiple thermal cycles. Besides the often solely regarded thermodynamic characteristic, this work demonstrates the importance to consider the impact of composition on structural behavior in materials design processes including perovskites for thermochemical applications.",node_containing_sentences_from_original_quote,decisions_11c.json,model_proposed_pending_human,,,
iTE:P1966:n2,P1966,iTE,macroscopic structural integrity,performance_function,"Perovskite oxides of the general formula ABO(3-delta), with A and B being metal cations, present themselves in various crystal structures that originate from a distorted ideal cubic perovskite. Understanding how composition, temperature, atmosphere and reduction extent of these non-stoichiometric redox materials induce structural changes on an atomic, as well as macroscopic, level is crucial to transfer newly developed materials to industrial scale applications in the redox-based energy conversion sector. Herein, Ca1-xSrxMnO3-delta (x is an element of [0,0.2]) and its micro- and macroscopic structural changes at elevated temperatures and varying oxygen partial pressure are analyzed by means of in situ high temperature XRD, DSC and dilatometry. Results are expanded by room temperature XRD of compositions with higher Sr-content up to x = 0.4. By adjusting the Sr-content, the formed crystal structure can be governed and thermal expansion can be impacted beneficially in the context of future applications utilizing monolithic structures. Phase transitions from orthorhombic to cubic were found to shift from 900 degrees C to 830 degrees C under air and to even lower temperatures under 1% O-2 atmosphere. Small amounts of Sr-content (5-10%) stabilize the macroscopic structural integrity by improving the reversibility of the cyclic thermal expansion and contraction in a 1% O-2 atmosphere. However, at Sr-contents of 20% an increased irreversible residual expansion within each thermal cycle becomes apparent and shows that such improvements do not follow a linear dependency with Sr-content, but most benefits in this context can be found at Sr-contents below 20%. The results demonstrate the sensitivity of such materials micro- and macroscopic characteristics to composition. In the context of utilization of monolithic structures, fabricated entirely from Ca1-xSrxMnO3-delta, in thermochemical or thermoelectric applications, the results have considerable significance as minor A-site Sr-substitution can substantially improve macroscopic stability of monolithic structures over multiple thermal cycles. Besides the often solely regarded thermodynamic characteristic, this work demonstrates the importance to consider the impact of composition on structural behavior in materials design processes including perovskites for thermochemical applications.",node_containing_sentences_from_original_quote,decisions_11c.json,model_proposed_pending_human,,,
iTE:P1967:n1,P1967,iTE,vibronic coupling,interaction,"The development of materials with tailored magnetic, electrical, and thermal responses is vital for next-generation electronic devices. Here we examine how Gd substitution alters the structural, electrical and thermal properties in La0.7-xGdxBa0.3MnO3 (LGBMO) pellets with x = 0.0, 0.1, 0.3, 0.5. X-ray diffraction confirms a single-phase rhombohedral structure (R-3c) for all the samples. Progressive Gd doping reduces the average A-site ionic radius and increases A-site disorder (sigma(2)), which in turn decreases the Mn-O-Mn bond angle and unit-cell volume. SEM micrographs reveal reduction in grain size as Gd content increases and produce visible porosity at x = 0.5. Temperature-dependent resistivity (rho(T)) shows two metal-insulator transitions (MITs), both shifting to lower temperature with increasing Gd content. For x = 0.3 and 0.5, rho(T) exhibits a low-temperature minimum followed by a pronounced upturn on further cooling characteristic of Kondo-like behavior. Magnetization (M(T)) measured at 50 Oe evidences a paramagnetic-to-ferromagnetic transition for compositions up to x <= 0.3 and the Curie temperature decreases from 332 K (x = 0)) to 132 K at x = 0.3. In the x = 0.5 sample, zero-field-cooled curve shows a cusp at T-f = 44 K (freezing temperature) and a clear bifurcation between field-cooled and zero-field-cooled curves appears above T-f, indicating magnetic inhomogeneity and a spin-glass-like state. Thermopower (S(T)) measurement show that the Seebeck coefficient changes sign from hole-like to electron-like in the pristine and x = 0.1 samples, whereas the x = 0.3 composition remains electron-like across the entire temperature range, consistent with n-type thermoelectric transport in the ferromagnetic metallic state. Together, the S(T) behaviours, along with the positive temperature slope of the thermal conductivity, point to small-polaron dominated transport in the paramagnetic phase, where vibronic coupling suppresses carrier mobility and phonon mean free paths.",node_containing_sentences_from_original_quote,decisions_11c.json,model_proposed_pending_human,,,
iTE:P1967:n2,P1967,iTE,carrier mobility and phonon mean free paths,quantity,"The development of materials with tailored magnetic, electrical, and thermal responses is vital for next-generation electronic devices. Here we examine how Gd substitution alters the structural, electrical and thermal properties in La0.7-xGdxBa0.3MnO3 (LGBMO) pellets with x = 0.0, 0.1, 0.3, 0.5. X-ray diffraction confirms a single-phase rhombohedral structure (R-3c) for all the samples. Progressive Gd doping reduces the average A-site ionic radius and increases A-site disorder (sigma(2)), which in turn decreases the Mn-O-Mn bond angle and unit-cell volume. SEM micrographs reveal reduction in grain size as Gd content increases and produce visible porosity at x = 0.5. Temperature-dependent resistivity (rho(T)) shows two metal-insulator transitions (MITs), both shifting to lower temperature with increasing Gd content. For x = 0.3 and 0.5, rho(T) exhibits a low-temperature minimum followed by a pronounced upturn on further cooling characteristic of Kondo-like behavior. Magnetization (M(T)) measured at 50 Oe evidences a paramagnetic-to-ferromagnetic transition for compositions up to x <= 0.3 and the Curie temperature decreases from 332 K (x = 0)) to 132 K at x = 0.3. In the x = 0.5 sample, zero-field-cooled curve shows a cusp at T-f = 44 K (freezing temperature) and a clear bifurcation between field-cooled and zero-field-cooled curves appears above T-f, indicating magnetic inhomogeneity and a spin-glass-like state. Thermopower (S(T)) measurement show that the Seebeck coefficient changes sign from hole-like to electron-like in the pristine and x = 0.1 samples, whereas the x = 0.3 composition remains electron-like across the entire temperature range, consistent with n-type thermoelectric transport in the ferromagnetic metallic state. Together, the S(T) behaviours, along with the positive temperature slope of the thermal conductivity, point to small-polaron dominated transport in the paramagnetic phase, where vibronic coupling suppresses carrier mobility and phonon mean free paths.",node_containing_sentences_from_original_quote,decisions_11c.json,model_proposed_pending_human,,,
