class_id,group_index,pair_id,left_mention_id,right_mention_id,dsh_relation,dsh_reason,judge_equivalence_decision,judge_risk_disposition,judge_reason,judge_hierarchy_direction,source_locator
TG:P0247:n2,16,pair:74ad9367e686f4c2c294,TG:P0145:n1,TG:P0210:n1,broader_than,左侧为一般的热扩散过程，右侧以“电解质中”这一限定条件把概念收窄为热扩散在电解质中的具体情形，故左比右宽泛。,accept,hierarchy_warning_rejected_by_shared_definition,共同定义：电解质离子Soret热扩散。0至11均电解质离子热扩散/Soret效应，2泛称由本组电解质上下文约束；12特指质子热扩散，保留物种限定。,not_adjudicated_as_formal_relation,/Users/chl/Desktop/my_project/knowledge_reflection/stage2_normalization/dsh_flash_review/review_results.csv::pair_id=pair:74ad9367e686f4c2c294
TG:P0247:n2,16,pair:254493e2f88061af22a7,TG:P0196:n1,TG:P0201:n1,narrower_than,左侧是电解质离子体系中的热扩散，是右侧一般性热扩散(Soret)效应的具体实例，范围更窄。,accept,hierarchy_warning_rejected_by_shared_definition,共同定义：电解质离子Soret热扩散。0至11均电解质离子热扩散/Soret效应，2泛称由本组电解质上下文约束；12特指质子热扩散，保留物种限定。,not_adjudicated_as_formal_relation,/Users/chl/Desktop/my_project/knowledge_reflection/stage2_normalization/dsh_flash_review/review_results.csv::pair_id=pair:254493e2f88061af22a7
TG:P0247:n2,16,pair:4caaf5f834ae601159a8,TG:P0196:n1,TG:P0232:n1,narrower_than,right 是一般性的热扩散输运现象（并应用于电解液），left 限定为电解液离子的热扩散效应，是其中的具体情形。,accept,hierarchy_warning_rejected_by_shared_definition,共同定义：电解质离子Soret热扩散。0至11均电解质离子热扩散/Soret效应，2泛称由本组电解质上下文约束；12特指质子热扩散，保留物种限定。,not_adjudicated_as_formal_relation,/Users/chl/Desktop/my_project/knowledge_reflection/stage2_normalization/dsh_flash_review/review_results.csv::pair_id=pair:4caaf5f834ae601159a8
TG:P0247:n2,16,pair:8229f7dd4a22dca98c6d,TG:P0196:n1,TG:P0247:n2,narrower_than,左侧把热扩散限定在“电解质离子”这一特定对象上，是热扩散（thermal diffusion）的更受限的具体情形。,accept,hierarchy_warning_rejected_by_shared_definition,共同定义：电解质离子Soret热扩散。0至11均电解质离子热扩散/Soret效应，2泛称由本组电解质上下文约束；12特指质子热扩散，保留物种限定。,not_adjudicated_as_formal_relation,/Users/chl/Desktop/my_project/knowledge_reflection/stage2_normalization/dsh_flash_review/review_results.csv::pair_id=pair:8229f7dd4a22dca98c6d
TG:P0247:n2,16,pair:f6d312edd5f3f98c3ebd,TG:P0196:n1,TG:P0310:n1,broader_than,质子（氢离子）是电解质离子的一类，right 的热控质子扩散(Soret)是 left“电解质离子热扩散效应”的特例，left 语义范围更宽。,reject,keep_separate_hierarchy_direction_not_asserted,0至11均电解质离子热扩散/Soret效应，2泛称由本组电解质上下文约束；12特指质子热扩散，保留物种限定。；左右定义分别为电解质离子Soret热扩散 / 质子热扩散,not_adjudicated_as_formal_relation,/Users/chl/Desktop/my_project/knowledge_reflection/stage2_normalization/dsh_flash_review/review_results.csv::pair_id=pair:f6d312edd5f3f98c3ebd
TG:P0247:n2,16,pair:044c9d06d640d42597f1,TG:P0201:n1,TG:P0210:n1,broader_than,left 是一般热扩散(Soret)效应，right 限定为电解质中的热扩散效应，是 left 的更具体种类，故 left 更宽泛。,accept,hierarchy_warning_rejected_by_shared_definition,共同定义：电解质离子Soret热扩散。0至11均电解质离子热扩散/Soret效应，2泛称由本组电解质上下文约束；12特指质子热扩散，保留物种限定。,not_adjudicated_as_formal_relation,/Users/chl/Desktop/my_project/knowledge_reflection/stage2_normalization/dsh_flash_review/review_results.csv::pair_id=pair:044c9d06d640d42597f1
TG:P0247:n2,16,pair:30a459258cf6fe2b2b79,TG:P0201:n1,TG:P0310:n1,broader_than,左侧泛指热扩散(Soret)效应，右侧限定为质子的热控扩散，是 Soret 效应在质子体系中的受限实例。,reject,keep_separate_hierarchy_direction_not_asserted,0至11均电解质离子热扩散/Soret效应，2泛称由本组电解质上下文约束；12特指质子热扩散，保留物种限定。；左右定义分别为电解质离子Soret热扩散 / 质子热扩散,not_adjudicated_as_formal_relation,/Users/chl/Desktop/my_project/knowledge_reflection/stage2_normalization/dsh_flash_review/review_results.csv::pair_id=pair:30a459258cf6fe2b2b79
TG:P0247:n2,16,pair:c3bebddc04b89f936d23,TG:P0201:n4,TG:P0310:n1,broader_than,左侧为未限定的 Soret 效应，右侧限定为质子扩散这一具体体系，范围更窄。,reject,keep_separate_hierarchy_direction_not_asserted,0至11均电解质离子热扩散/Soret效应，2泛称由本组电解质上下文约束；12特指质子热扩散，保留物种限定。；左右定义分别为电解质离子Soret热扩散 / 质子热扩散,not_adjudicated_as_formal_relation,/Users/chl/Desktop/my_project/knowledge_reflection/stage2_normalization/dsh_flash_review/review_results.csv::pair_id=pair:c3bebddc04b89f936d23
TG:P0247:n2,16,pair:c20dc28836e5eff9f8ed,TG:P0247:n2,TG:P0310:n1,broader_than,左侧为泛指的热扩散（Soret 效应），右侧限定为质子这一特定载流子的热控扩散，是热扩散的特例，故 left 更宽泛。,reject,keep_separate_hierarchy_direction_not_asserted,0至11均电解质离子热扩散/Soret效应，2泛称由本组电解质上下文约束；12特指质子热扩散，保留物种限定。；左右定义分别为电解质离子Soret热扩散 / 质子热扩散,not_adjudicated_as_formal_relation,/Users/chl/Desktop/my_project/knowledge_reflection/stage2_normalization/dsh_flash_review/review_results.csv::pair_id=pair:c20dc28836e5eff9f8ed
TG:P0247:n2,16,pair:3865635d11703b793aea,TG:P0295:n3,TG:P0310:n1,broader_than,两侧虽都标注 Soret 效应，但 left 泛指热驱动的质量（盐）扩散，right 限定为质子的热扩散，right 是 left 的特例。,reject,keep_separate_hierarchy_direction_not_asserted,0至11均电解质离子热扩散/Soret效应，2泛称由本组电解质上下文约束；12特指质子热扩散，保留物种限定。；左右定义分别为电解质离子Soret热扩散 / 质子热扩散,not_adjudicated_as_formal_relation,/Users/chl/Desktop/my_project/knowledge_reflection/stage2_normalization/dsh_flash_review/review_results.csv::pair_id=pair:3865635d11703b793aea
iTE:P1548:n2,17,pair:946528f14a68542f9a4d,iTE:P0717:n2,iTE:P0876:n2,narrower_than,左侧限定为Ag+离子迁移的激活能，是右侧泛称“activation energies”的一个具体受限实例（IS-A）。,accept,hierarchy_warning_rejected_by_shared_definition,共同定义：Ag+电导迁移表观活化能。0载流子生成能，1/2/3由电导提取Ag+迁移活化能；4复合电导和热电势活化能；5Cu迁移NEB势垒；6Cu离子传导活化能；7含空位生成贡献；8Ag+微观势垒；9/10电子电导活化能；11Na导电活化能。共同energy词不保证同量。,not_adjudicated_as_formal_relation,/Users/chl/Desktop/my_project/knowledge_reflection/stage2_normalization/dsh_flash_review/review_results.csv::pair_id=pair:946528f14a68542f9a4d
iTE:P1548:n2,17,pair:15c48d51679b8053e696,iTE:P0717:n2,iTE:P1548:n2,narrower_than,left 被限定为 Ag+ 离子迁移的激活能，是 right 所泛指“离子输运激活能”的受限特例。,reject,keep_separate_hierarchy_direction_not_asserted,0载流子生成能，1/2/3由电导提取Ag+迁移活化能；4复合电导和热电势活化能；5Cu迁移NEB势垒；6Cu离子传导活化能；7含空位生成贡献；8Ag+微观势垒；9/10电子电导活化能；11Na导电活化能。共同energy词不保证同量。；左右定义分别为Ag+电导迁移表观活化能 / 含空位生成的离子输运活化能,not_adjudicated_as_formal_relation,/Users/chl/Desktop/my_project/knowledge_reflection/stage2_normalization/dsh_flash_review/review_results.csv::pair_id=pair:15c48d51679b8053e696
iTE:P1548:n2,17,pair:f403460e1ce2f2059b21,iTE:P0842:n2,iTE:P1548:n2,narrower_than,left 在原文语境中是 Ag+ 离子迁移的激活能，被限定于特定载流离子，是 right 泛指的离子输运激活能的受限特例。,reject,keep_separate_hierarchy_direction_not_asserted,0载流子生成能，1/2/3由电导提取Ag+迁移活化能；4复合电导和热电势活化能；5Cu迁移NEB势垒；6Cu离子传导活化能；7含空位生成贡献；8Ag+微观势垒；9/10电子电导活化能；11Na导电活化能。共同energy词不保证同量。；左右定义分别为Ag+电导迁移表观活化能 / 含空位生成的离子输运活化能,not_adjudicated_as_formal_relation,/Users/chl/Desktop/my_project/knowledge_reflection/stage2_normalization/dsh_flash_review/review_results.csv::pair_id=pair:f403460e1ce2f2059b21
iTE:P1548:n2,17,pair:17de148f8f6a6aa91252,iTE:P1033:n2,iTE:P1563:n3,broader_than,左侧泛指从电导率和热电势得到的活化能，右侧特指电导活化能这一具体种类，右者是左者的一个具体情形，故左比右宽泛。,reject,keep_separate_hierarchy_direction_not_asserted,0载流子生成能，1/2/3由电导提取Ag+迁移活化能；4复合电导和热电势活化能；5Cu迁移NEB势垒；6Cu离子传导活化能；7含空位生成贡献；8Ag+微观势垒；9/10电子电导活化能；11Na导电活化能。共同energy词不保证同量。；左右定义分别为电导与热电势活化能组合 / 电子电导活化能,not_adjudicated_as_formal_relation,/Users/chl/Desktop/my_project/knowledge_reflection/stage2_normalization/dsh_flash_review/review_results.csv::pair_id=pair:17de148f8f6a6aa91252
iTE:P1742:n1,18,pair:f0e7ddc4a9613488f783,iTE:P0861:n1,iTE:P1742:n1,broader_than,左侧为一般键离子性，右侧限定为 Rb 和 Fr 的离子性；右侧是左侧在具体元素/体系上的实例。,reject,keep_separate_hierarchy_direction_not_asserted,0/2/3/4/7为键合离子性属性；1/6/8/9/10/11为离子键/键合类型；5特指Rb和Fr原子的离子性。键合类型与离子性程度相关但不严格同义。；左右定义分别为键合的离子性 / Rb/Fr离子性,not_adjudicated_as_formal_relation,/Users/chl/Desktop/my_project/knowledge_reflection/stage2_normalization/dsh_flash_review/review_results.csv::pair_id=pair:f0e7ddc4a9613488f783
iTE:P1742:n1,18,pair:547cf779c4b9f68a936c,iTE:P1699:n2,iTE:P1742:n1,broader_than,左侧为一般离子性，右侧限定为 Rb 和 Fr 的离子性；左侧比右侧宽泛。,reject,keep_separate_hierarchy_direction_not_asserted,0/2/3/4/7为键合离子性属性；1/6/8/9/10/11为离子键/键合类型；5特指Rb和Fr原子的离子性。键合类型与离子性程度相关但不严格同义。；左右定义分别为键合的离子性 / Rb/Fr离子性,not_adjudicated_as_formal_relation,/Users/chl/Desktop/my_project/knowledge_reflection/stage2_normalization/dsh_flash_review/review_results.csv::pair_id=pair:547cf779c4b9f68a936c
iTE:P1970:n1,19,pair:2a2275f58159698b25b4,iTE:P0829:n2,iTE:P0894:n2,broader_than,左侧为无限定的一般声子散射，右侧额外限定为“of various wavelengths”，是声子散射的更具体情形，故左侧更宽泛。,reject,keep_separate_hierarchy_direction_not_asserted,修订：enhanced phonon scattering指增强后的散射状态，increase in phonon scattering指增强过程，拆开9/11。一般散射、多波长及强散射范围继续保留。；左右定义分别为声子散射 / 多波长声子散射,not_adjudicated_as_formal_relation,/Users/chl/Desktop/my_project/knowledge_reflection/stage2_normalization/dsh_flash_review/review_results.csv::pair_id=pair:2a2275f58159698b25b4
iTE:P1970:n1,19,pair:1f43f8caf1e20574f84b,iTE:P0829:n2,iTE:P1481:n1,broader_than,左侧泛指“散射声子”这一过程，右侧加了强度限定“enhanced”（增强的声子散射），是受限定的具体形式，故左侧更宽泛。,reject,keep_separate_hierarchy_direction_not_asserted,修订：enhanced phonon scattering指增强后的散射状态，increase in phonon scattering指增强过程，拆开9/11。一般散射、多波长及强散射范围继续保留。；左右定义分别为声子散射 / 增强后的声子散射状态,not_adjudicated_as_formal_relation,/Users/chl/Desktop/my_project/knowledge_reflection/stage2_normalization/dsh_flash_review/review_results.csv::pair_id=pair:1f43f8caf1e20574f84b
iTE:P1970:n1,19,pair:ac573f6fb417487ab861,iTE:P0829:n2,iTE:P1970:n1,broader_than,两侧同指声子散射，但 right 额外限定为“增大”的方向性表述，left 为未限定的一般过程，left 更宽泛。,reject,keep_separate_hierarchy_direction_not_asserted,修订：enhanced phonon scattering指增强后的散射状态，increase in phonon scattering指增强过程，拆开9/11。一般散射、多波长及强散射范围继续保留。；左右定义分别为声子散射 / 声子散射增强过程,not_adjudicated_as_formal_relation,/Users/chl/Desktop/my_project/knowledge_reflection/stage2_normalization/dsh_flash_review/review_results.csv::pair_id=pair:ac573f6fb417487ab861
iTE:P1970:n1,19,pair:803bdff207c6f8eda6ca,iTE:P0894:n2,iTE:P1170:n2,narrower_than,左侧加了“of various wavelengths”这一限定，属于右侧一般声子散射的更具体种类，故左侧更窄。,reject,keep_separate_hierarchy_direction_not_asserted,修订：enhanced phonon scattering指增强后的散射状态，increase in phonon scattering指增强过程，拆开9/11。一般散射、多波长及强散射范围继续保留。；左右定义分别为多波长声子散射 / 声子散射,not_adjudicated_as_formal_relation,/Users/chl/Desktop/my_project/knowledge_reflection/stage2_normalization/dsh_flash_review/review_results.csv::pair_id=pair:803bdff207c6f8eda6ca
iTE:P1970:n1,19,pair:9a57e8d62beed7626404,iTE:P0904:n3,iTE:P1198:n2,broader_than,left 泛指声子散射机制，right 加“strong”限定为强散射，右者是左者的受限特例，left 更宽泛。,reject,keep_separate_hierarchy_direction_not_asserted,修订：enhanced phonon scattering指增强后的散射状态，increase in phonon scattering指增强过程，拆开9/11。一般散射、多波长及强散射范围继续保留。；左右定义分别为声子散射 / 强声子散射,not_adjudicated_as_formal_relation,/Users/chl/Desktop/my_project/knowledge_reflection/stage2_normalization/dsh_flash_review/review_results.csv::pair_id=pair:9a57e8d62beed7626404
iTE:P1970:n1,19,pair:3bf6234e761ab0f11aa6,iTE:P0904:n3,iTE:P1481:n1,broader_than,left 指一般性的 phonon scattering 机制，right 是被强度限定（enhanced）的具体形式，right IS-A left，故 left 更宽泛。,reject,keep_separate_hierarchy_direction_not_asserted,修订：enhanced phonon scattering指增强后的散射状态，increase in phonon scattering指增强过程，拆开9/11。一般散射、多波长及强散射范围继续保留。；左右定义分别为声子散射 / 增强后的声子散射状态,not_adjudicated_as_formal_relation,/Users/chl/Desktop/my_project/knowledge_reflection/stage2_normalization/dsh_flash_review/review_results.csv::pair_id=pair:3bf6234e761ab0f11aa6
iTE:P1970:n1,19,pair:b592e426b57e194aee62,iTE:P0904:n3,iTE:P1970:n1,broader_than,left 泛指声子散射机制，right 是加了“increase”限定后的具体表述（散射增强这一具体情形），因此 left 更宽泛。,reject,keep_separate_hierarchy_direction_not_asserted,修订：enhanced phonon scattering指增强后的散射状态，increase in phonon scattering指增强过程，拆开9/11。一般散射、多波长及强散射范围继续保留。；左右定义分别为声子散射 / 声子散射增强过程,not_adjudicated_as_formal_relation,/Users/chl/Desktop/my_project/knowledge_reflection/stage2_normalization/dsh_flash_review/review_results.csv::pair_id=pair:b592e426b57e194aee62
iTE:P1970:n1,19,pair:e7dfb9b591805e15088e,iTE:P0917:n2,iTE:P1198:n2,broader_than,left 是不加限定的“声子散射”机制，right 特指带强度限定的“强声子散射”，right IS-A left。,reject,keep_separate_hierarchy_direction_not_asserted,修订：enhanced phonon scattering指增强后的散射状态，increase in phonon scattering指增强过程，拆开9/11。一般散射、多波长及强散射范围继续保留。；左右定义分别为声子散射 / 强声子散射,not_adjudicated_as_formal_relation,/Users/chl/Desktop/my_project/knowledge_reflection/stage2_normalization/dsh_flash_review/review_results.csv::pair_id=pair:e7dfb9b591805e15088e
iTE:P1970:n1,19,pair:0a19150ec56ef1bdc11a,iTE:P0917:n2,iTE:P1481:n1,broader_than,左侧节点为泛指的“声子散射”，右侧为加了“enhanced”限定的具体情形，后者 IS-A 前者，左侧更宽泛。,reject,keep_separate_hierarchy_direction_not_asserted,修订：enhanced phonon scattering指增强后的散射状态，increase in phonon scattering指增强过程，拆开9/11。一般散射、多波长及强散射范围继续保留。；左右定义分别为声子散射 / 增强后的声子散射状态,not_adjudicated_as_formal_relation,/Users/chl/Desktop/my_project/knowledge_reflection/stage2_normalization/dsh_flash_review/review_results.csv::pair_id=pair:0a19150ec56ef1bdc11a
iTE:P1970:n1,19,pair:78a39e5ee02016e64888,iTE:P0917:n2,iTE:P1970:n1,broader_than,left 泛指声子散射这一过程，right 特指其随晶格振动增强的方向性变化，right 是 left 的受限/方向化形式，故 left 更宽泛。,reject,keep_separate_hierarchy_direction_not_asserted,修订：enhanced phonon scattering指增强后的散射状态，increase in phonon scattering指增强过程，拆开9/11。一般散射、多波长及强散射范围继续保留。；左右定义分别为声子散射 / 声子散射增强过程,not_adjudicated_as_formal_relation,/Users/chl/Desktop/my_project/knowledge_reflection/stage2_normalization/dsh_flash_review/review_results.csv::pair_id=pair:78a39e5ee02016e64888
iTE:P1970:n1,19,pair:58d34e9dec00d32cc1ac,iTE:P0921:n2,iTE:P1481:n1,broader_than,"left 为一般“声子散射”机制，right 是由 ""enhanced"" 限定的强化型声子散射，right IS-A left，属更窄概念。",reject,keep_separate_hierarchy_direction_not_asserted,修订：enhanced phonon scattering指增强后的散射状态，increase in phonon scattering指增强过程，拆开9/11。一般散射、多波长及强散射范围继续保留。；左右定义分别为声子散射 / 增强后的声子散射状态,not_adjudicated_as_formal_relation,/Users/chl/Desktop/my_project/knowledge_reflection/stage2_normalization/dsh_flash_review/review_results.csv::pair_id=pair:58d34e9dec00d32cc1ac
iTE:P1970:n1,19,pair:af2a5606efb53515ccc6,iTE:P0928:n4,iTE:P1481:n1,broader_than,左侧为泛指“散射声子”过程，右侧带“enhanced”强度限定，是受限定的具体形式，故左侧更宽泛。,reject,keep_separate_hierarchy_direction_not_asserted,修订：enhanced phonon scattering指增强后的散射状态，increase in phonon scattering指增强过程，拆开9/11。一般散射、多波长及强散射范围继续保留。；左右定义分别为声子散射 / 增强后的声子散射状态,not_adjudicated_as_formal_relation,/Users/chl/Desktop/my_project/knowledge_reflection/stage2_normalization/dsh_flash_review/review_results.csv::pair_id=pair:af2a5606efb53515ccc6
iTE:P1970:n1,19,pair:2b8cdd26d0538b192341,iTE:P1031:n3,iTE:P1198:n2,broader_than,左为未限定的 phonon scattering 泛指过程，右侧同一过程被强度限定词 'strong' 限定量级，是其更具体的限定形式，故 left 更宽泛。,reject,keep_separate_hierarchy_direction_not_asserted,修订：enhanced phonon scattering指增强后的散射状态，increase in phonon scattering指增强过程，拆开9/11。一般散射、多波长及强散射范围继续保留。；左右定义分别为声子散射 / 强声子散射,not_adjudicated_as_formal_relation,/Users/chl/Desktop/my_project/knowledge_reflection/stage2_normalization/dsh_flash_review/review_results.csv::pair_id=pair:2b8cdd26d0538b192341
iTE:P1970:n1,19,pair:ef533e3c59ea1ba00b34,iTE:P1031:n3,iTE:P1481:n1,broader_than,左侧是笼统的“声子散射”机制，右侧是带“增强”限定的声子散射，指同一机制被强化的情形，属于左侧的一个受限特例，因此左比右宽泛。,reject,keep_separate_hierarchy_direction_not_asserted,修订：enhanced phonon scattering指增强后的散射状态，increase in phonon scattering指增强过程，拆开9/11。一般散射、多波长及强散射范围继续保留。；左右定义分别为声子散射 / 增强后的声子散射状态,not_adjudicated_as_formal_relation,/Users/chl/Desktop/my_project/knowledge_reflection/stage2_normalization/dsh_flash_review/review_results.csv::pair_id=pair:ef533e3c59ea1ba00b34
iTE:P1970:n1,19,pair:3502274c7b1df93d85bf,iTE:P1170:n2,iTE:P1198:n2,broader_than,左侧为未限定的“phonon scattering”一般过程，右侧为带强度限定的“strong phonon scattering”，后者是前者的一种加强情形（IS-A），故左比右宽泛。,reject,keep_separate_hierarchy_direction_not_asserted,修订：enhanced phonon scattering指增强后的散射状态，increase in phonon scattering指增强过程，拆开9/11。一般散射、多波长及强散射范围继续保留。；左右定义分别为声子散射 / 强声子散射,not_adjudicated_as_formal_relation,/Users/chl/Desktop/my_project/knowledge_reflection/stage2_normalization/dsh_flash_review/review_results.csv::pair_id=pair:3502274c7b1df93d85bf
iTE:P1970:n1,19,pair:861b50fc2f5a0e3b8f55,iTE:P1170:n2,iTE:P1481:n1,broader_than,左侧为未加限定的“phonon scattering”一般机制，右侧是“enhanced phonon scattering”（散射增强后的情形），右侧是左侧的一种受限情形，故左侧更宽泛。,reject,keep_separate_hierarchy_direction_not_asserted,修订：enhanced phonon scattering指增强后的散射状态，increase in phonon scattering指增强过程，拆开9/11。一般散射、多波长及强散射范围继续保留。；左右定义分别为声子散射 / 增强后的声子散射状态,not_adjudicated_as_formal_relation,/Users/chl/Desktop/my_project/knowledge_reflection/stage2_normalization/dsh_flash_review/review_results.csv::pair_id=pair:861b50fc2f5a0e3b8f55
iTE:P1970:n1,19,pair:df402b4cd3d0dd689bbc,iTE:P1170:n2,iTE:P1970:n1,broader_than,left 是泛指声子散射过程，right 是带方向限定的“声子散射增大”，属于对同一过程加限定后的更具体表述，故 left 更宽泛。,reject,keep_separate_hierarchy_direction_not_asserted,修订：enhanced phonon scattering指增强后的散射状态，increase in phonon scattering指增强过程，拆开9/11。一般散射、多波长及强散射范围继续保留。；左右定义分别为声子散射 / 声子散射增强过程,not_adjudicated_as_formal_relation,/Users/chl/Desktop/my_project/knowledge_reflection/stage2_normalization/dsh_flash_review/review_results.csv::pair_id=pair:df402b4cd3d0dd689bbc
iTE:P1970:n1,19,pair:52ad7ae5fb6849e5f07b,iTE:P1198:n2,iTE:P1489:n3,narrower_than,左侧是带强度限定的“strong phonon scattering”，右侧为不加限定的“phonon scattering”一般过程，前者是后者的受限具体形态（IS-A）。,reject,keep_separate_hierarchy_direction_not_asserted,修订：enhanced phonon scattering指增强后的散射状态，increase in phonon scattering指增强过程，拆开9/11。一般散射、多波长及强散射范围继续保留。；左右定义分别为强声子散射 / 声子散射,not_adjudicated_as_formal_relation,/Users/chl/Desktop/my_project/knowledge_reflection/stage2_normalization/dsh_flash_review/review_results.csv::pair_id=pair:52ad7ae5fb6849e5f07b
iTE:P1970:n1,19,pair:34f4ae3a4ea753ac391c,iTE:P1481:n1,iTE:P1489:n3,narrower_than,左侧是被限定为“增强”的声子散射（具体形态），右侧为不带强度限定的声子散射本身，左侧是右侧的受限子类。,reject,keep_separate_hierarchy_direction_not_asserted,修订：enhanced phonon scattering指增强后的散射状态，increase in phonon scattering指增强过程，拆开9/11。一般散射、多波长及强散射范围继续保留。；左右定义分别为增强后的声子散射状态 / 声子散射,not_adjudicated_as_formal_relation,/Users/chl/Desktop/my_project/knowledge_reflection/stage2_normalization/dsh_flash_review/review_results.csv::pair_id=pair:34f4ae3a4ea753ac391c
iTE:P1970:n1,19,pair:4e70a909434a951bb9d0,iTE:P1489:n3,iTE:P1970:n1,broader_than,left 是泛指声子散射机制，right 是带限定/定量方向的‘声子散射增加’，属于 left 的更具体情形，故 left 更宽泛。,reject,keep_separate_hierarchy_direction_not_asserted,修订：enhanced phonon scattering指增强后的散射状态，increase in phonon scattering指增强过程，拆开9/11。一般散射、多波长及强散射范围继续保留。；左右定义分别为声子散射 / 声子散射增强过程,not_adjudicated_as_formal_relation,/Users/chl/Desktop/my_project/knowledge_reflection/stage2_normalization/dsh_flash_review/review_results.csv::pair_id=pair:4e70a909434a951bb9d0
iTE:P1860:n1,21,pair:7c573baf783bdc5721f3,iTE:P0633:n2,iTE:P0929:n1,narrower_than,左侧“high anharmonicity”是在右侧“anharmonicity”上加了程度限定的受限概念，属其具体形式。,reject,keep_separate_hierarchy_direction_not_asserted,1/5/8/9为晶格/声子非谐性一般属性；0/3/4/6/7/10明确高/强晶格非谐性；2为比较greater，未定义达到高值。；动力学现象与非谐性性质拆开。；左右定义分别为强晶格非谐性 / 晶格非谐性,not_adjudicated_as_formal_relation,/Users/chl/Desktop/my_project/knowledge_reflection/stage2_normalization/dsh_flash_review/review_results.csv::pair_id=pair:7c573baf783bdc5721f3
iTE:P1860:n1,21,pair:de57f4d08c34308d0049,iTE:P0929:n1,iTE:P1428:n1,broader_than,左侧泛指非谐性，右侧特指“强声子非谐性”，限定更窄，属上下位关系。,reject,keep_separate_hierarchy_direction_not_asserted,1/5/8/9为晶格/声子非谐性一般属性；0/3/4/6/7/10明确高/强晶格非谐性；2为比较greater，未定义达到高值。；动力学现象与非谐性性质拆开。；左右定义分别为晶格非谐性 / 强晶格非谐性,not_adjudicated_as_formal_relation,/Users/chl/Desktop/my_project/knowledge_reflection/stage2_normalization/dsh_flash_review/review_results.csv::pair_id=pair:de57f4d08c34308d0049
iTE:P1860:n1,21,pair:f94896013dfe343badb0,iTE:P0929:n1,iTE:P1478:n2,broader_than,左侧为未加限定的 anharmonicity，右侧限定为晶格（声子）非谐性，后者是前者的更具体种类。,accept,hierarchy_warning_rejected_by_shared_definition,共同定义：晶格非谐性。1/5/8/9为晶格/声子非谐性一般属性；0/3/4/6/7/10明确高/强晶格非谐性；2为比较greater，未定义达到高值。；动力学现象与非谐性性质拆开。,not_adjudicated_as_formal_relation,/Users/chl/Desktop/my_project/knowledge_reflection/stage2_normalization/dsh_flash_review/review_results.csv::pair_id=pair:f94896013dfe343badb0
iTE:P1860:n1,21,pair:df3bdf9d964b2ba6654c,iTE:P0929:n1,iTE:P1522:n3,broader_than,左侧泛指 anharmonicity，右侧限定为声子非谐性，后者是前者的更具体种类。,accept,hierarchy_warning_rejected_by_shared_definition,共同定义：晶格非谐性。1/5/8/9为晶格/声子非谐性一般属性；0/3/4/6/7/10明确高/强晶格非谐性；2为比较greater，未定义达到高值。；动力学现象与非谐性性质拆开。,not_adjudicated_as_formal_relation,/Users/chl/Desktop/my_project/knowledge_reflection/stage2_normalization/dsh_flash_review/review_results.csv::pair_id=pair:df3bdf9d964b2ba6654c
iTE:P1860:n1,21,pair:94e8cb522d1c4482e193,iTE:P0929:n1,iTE:P1860:n1,broader_than,左侧为未加限定的一般“非谐性”，右侧是带强度限定的“强非谐性”，是受限于强非谐区间的更具体概念，属 left 包容 right。,reject,keep_separate_hierarchy_direction_not_asserted,1/5/8/9为晶格/声子非谐性一般属性；0/3/4/6/7/10明确高/强晶格非谐性；2为比较greater，未定义达到高值。；动力学现象与非谐性性质拆开。；左右定义分别为晶格非谐性 / 强晶格非谐性,not_adjudicated_as_formal_relation,/Users/chl/Desktop/my_project/knowledge_reflection/stage2_normalization/dsh_flash_review/review_results.csv::pair_id=pair:94e8cb522d1c4482e193
iTE:P1860:n1,21,pair:1739994111175175c1c1,iTE:P1421:n2,iTE:P1860:n1,broader_than,left 为一般意义上的 anharmonicity，right 是加了强度限定的 strong anharmonicity，left 的范围更宽，right 可视为其受限子集。,reject,keep_separate_hierarchy_direction_not_asserted,1/5/8/9为晶格/声子非谐性一般属性；0/3/4/6/7/10明确高/强晶格非谐性；2为比较greater，未定义达到高值。；动力学现象与非谐性性质拆开。；左右定义分别为晶格非谐性 / 强晶格非谐性,not_adjudicated_as_formal_relation,/Users/chl/Desktop/my_project/knowledge_reflection/stage2_normalization/dsh_flash_review/review_results.csv::pair_id=pair:1739994111175175c1c1
iTE:P1860:n1,21,pair:249ac69d221473d7a585,iTE:P1439:n2,iTE:P1860:n1,narrower_than,left 明确限定为声子（phonon）非谐，是 right 所述的强非谐在声子通道上的更具体类型，left IS-A right。,accept,hierarchy_warning_rejected_by_shared_definition,共同定义：强晶格非谐性。1/5/8/9为晶格/声子非谐性一般属性；0/3/4/6/7/10明确高/强晶格非谐性；2为比较greater，未定义达到高值。；动力学现象与非谐性性质拆开。,not_adjudicated_as_formal_relation,/Users/chl/Desktop/my_project/knowledge_reflection/stage2_normalization/dsh_flash_review/review_results.csv::pair_id=pair:249ac69d221473d7a585
