claim_record_id,origin_relation_id,domain,paper_id,subject_concept_id,predicate,object_concept_id,assertion_type,evidence_modality,quote,analysis_scope,review_status,active_reviewed_claim,main_analysis_eligible,joint_factor_group,joint_factors_text,conditions_evidence,condition_encoding,reference_links,limitation_note,source_abstract_sha256
iTE:P1419:r001,iTE:P1419:r001,iTE,P1419,concept:v2:iTE:dc710e9bf53677a5edf7,prominent cause of,concept:v2:iTE:047b0b3642fee647e377,author_claim,not_reclassified,"Perovskite-type SrTiO3-delta ceramics are multifunctional materials with significant potential as n-type thermoelectric (TE) materials. The electronic and thermal transport properties of spark plasma sintered polycrystalline Sr1-xYxTiO3-delta (x = 0.05, 0.075, 0.1) ceramics are systematically investigated from (15-800) K. The Sr0.9Y0.1TiO3-delta simultaneously exhibits a large Seebeck coefficient, alpha > -80 mu V/K and moderately high electrical resistivity, rho similar to 0.8 m Omega-cm at a carrier concentration of similar to 10(21) cm(-3) at 300K resulting in a high TE power factor defined herein as (alpha(2)sigma T) similar to 0.84 W/m-K at 760 K. Despite the similar atomic masses of Sr (87.6 g/mol) and Y (88.9 g/mol), the lattice thermal conductivity (kappa L) of Sr1-xYxTiO3-delta is significantly reduced with increased Y-doping, owing to the smaller ionic radii of Y3+ (similar to 1.23 angstrom, coordination number 12) compared to Sr2+ (similar to 1.44 angstrom, coordination number 12) ions. In order to understand the thermal conductivity reduction mechanism, the kappa(L) in the Sr1-xYxTiO3-delta series are phenomenologically modeled with a modified Callaway's equation from 30-600K. Phonon scattering by elastic strain field due to ionic radii mismatch is found to be the prominent scattering mechanism in reducing kappa(L) of these materials. In addition, the effect of Y-doping on the elastic moduli of Sr1-xYxTiO3-delta (x = 0, 0.1) is investigated using resonant ultrasound spectroscopy, which exhibits an anomaly in x = 0.1 in the temperature range 300-600 K. As a result, the phonon mean free path is found to be further reduced in the Sr0.9Y0.1TiO3-delta compared to that of SrTiO3-delta, resulting in a considerably low thermal conductivity kappa similar to 2.7 W/m-K at 760 K. Finally, we report a thermoelectric figure of merit (ZT) similar to 0.3 at 760K in the Sr0.9Y0.1TiO3-delta, the highest ZT value reported in the Y-doped SrTiO3 ceramics thus far. (C) 2014 AIP Publishing LLC.",scope_unreviewed,source_extraction_not_individually_accepted,False,False,,,"Perovskite-type SrTiO3-delta ceramics are multifunctional materials with significant potential as n-type thermoelectric (TE) materials. The electronic and thermal transport properties of spark plasma sintered polycrystalline Sr1-xYxTiO3-delta (x = 0.05, 0.075, 0.1) ceramics are systematically investigated from (15-800) K. The Sr0.9Y0.1TiO3-delta simultaneously exhibits a large Seebeck coefficient, alpha > -80 mu V/K and moderately high electrical resistivity, rho similar to 0.8 m Omega-cm at a carrier concentration of similar to 10(21) cm(-3) at 300K resulting in a high TE power factor defined herein as (alpha(2)sigma T) similar to 0.84 W/m-K at 760 K. Despite the similar atomic masses of Sr (87.6 g/mol) and Y (88.9 g/mol), the lattice thermal conductivity (kappa L) of Sr1-xYxTiO3-delta is significantly reduced with increased Y-doping, owing to the smaller ionic radii of Y3+ (similar to 1.23 angstrom, coordination number 12) compared to Sr2+ (similar to 1.44 angstrom, coordination number 12) ions. In order to understand the thermal conductivity reduction mechanism, the kappa(L) in the Sr1-xYxTiO3-delta series are phenomenologically modeled with a modified Callaway's equation from 30-600K. Phonon scattering by elastic strain field due to ionic radii mismatch is found to be the prominent scattering mechanism in reducing kappa(L) of these materials. In addition, the effect of Y-doping on the elastic moduli of Sr1-xYxTiO3-delta (x = 0, 0.1) is investigated using resonant ultrasound spectroscopy, which exhibits an anomaly in x = 0.1 in the temperature range 300-600 K. As a result, the phonon mean free path is found to be further reduced in the Sr0.9Y0.1TiO3-delta compared to that of SrTiO3-delta, resulting in a considerably low thermal conductivity kappa similar to 2.7 W/m-K at 760 K. Finally, we report a thermoelectric figure of merit (ZT) similar to 0.3 at 760K in the Sr0.9Y0.1TiO3-delta, the highest ZT value reported in the Y-doped SrTiO3 ceramics thus far. (C) 2014 AIP Publishing LLC.",source_quote_preserved_not_fully_structured,[],,aba11c520d080c10ea10bf9ebaeeaf7ec586e1458484cf4ad1f6d5198b0cf6dd
iTE:P1420:r001,iTE:P1420:r001,iTE,P1420,concept:v2:iTE:a69c84be18be5b3ec71e,suggested to produce,concept:v2:iTE:31374d7ed58d29d52280,hypothesis,not_reclassified,"Large samples (6-8 g) of Yb11Sb10 and Ca11Sb10 have been synthesized using a high-temperature (1275-1375 K) flux method. These compounds are isostructural to Ho11Ge10, crystallizing in the body-centered, tetragonal unit cell, space group I4/mmm, with Z = 4. The structure consists of antimony dumbbells and squares, reminiscent of Zn4Sb3 and filled Skutterudite (e.g., LaFe4Sb12) structures. In addition, these structures can be considered Zintl compounds; valence precise semiconductors with ionic contributions to the bonding. Differential scanning calorimetry (DSC), thermogravimetry (TG), resistivity (p), Seebeck coefficient (a), thermal conductivity (k), and thermoelectric figure of merit (zT) from room temperature to at minimum 975 K are presented for A(11)Sb(10) (A = Yb, Ca). DSC/TG were measured to 1400 K and reveal the stability of these compounds to similar to 1200 K. Both A(11)Sb(10) (A = Yb, Ca) materials exhibit remarkably low lattice thermal conductivity (similar to 10mW/cm K for both Yb11Sb10 and Ca11Sb10) that can be attributed to the complex crystal structure. Yb11Sb10 is a poor metal with relatively low resistivity (1.4 m Omega cm at 300 K), while Ca11Sb10 is a semiconductor suggesting that a gradual metal-insulator transition may be possible from a Ca11-xYbxSb10 solid solution. The low values and the temperature dependence of the Seebeck coefficients for both compounds suggest that bipolar conduction produces a compensated Seebeck coefficient and consequently a low zT. zT. (c) 2007 Elsevier Inc. All rights reserved.",scope_unreviewed,source_extraction_not_individually_accepted,False,False,,,"Large samples (6-8 g) of Yb11Sb10 and Ca11Sb10 have been synthesized using a high-temperature (1275-1375 K) flux method. These compounds are isostructural to Ho11Ge10, crystallizing in the body-centered, tetragonal unit cell, space group I4/mmm, with Z = 4. The structure consists of antimony dumbbells and squares, reminiscent of Zn4Sb3 and filled Skutterudite (e.g., LaFe4Sb12) structures. In addition, these structures can be considered Zintl compounds; valence precise semiconductors with ionic contributions to the bonding. Differential scanning calorimetry (DSC), thermogravimetry (TG), resistivity (p), Seebeck coefficient (a), thermal conductivity (k), and thermoelectric figure of merit (zT) from room temperature to at minimum 975 K are presented for A(11)Sb(10) (A = Yb, Ca). DSC/TG were measured to 1400 K and reveal the stability of these compounds to similar to 1200 K. Both A(11)Sb(10) (A = Yb, Ca) materials exhibit remarkably low lattice thermal conductivity (similar to 10mW/cm K for both Yb11Sb10 and Ca11Sb10) that can be attributed to the complex crystal structure. Yb11Sb10 is a poor metal with relatively low resistivity (1.4 m Omega cm at 300 K), while Ca11Sb10 is a semiconductor suggesting that a gradual metal-insulator transition may be possible from a Ca11-xYbxSb10 solid solution. The low values and the temperature dependence of the Seebeck coefficients for both compounds suggest that bipolar conduction produces a compensated Seebeck coefficient and consequently a low zT. zT. (c) 2007 Elsevier Inc. All rights reserved.",source_quote_preserved_not_fully_structured,[],,961f817922839dbbe5eee1d40cd5870b737f7327d8241b4a7e2ea7bd4e90685f
iTE:P1421:r001,iTE:P1421:r001,iTE,P1421,concept:v2:iTE:2ce41a03e60c5a3a830b,enhances in distorted sII phase,concept:v2:iTE:704ebee62ebd7152c8a4,author_claim,not_reclassified,"Enhanced anharmonicity is required to achieve many interesting phenomena in thermoelectricity, superconductivity, ferroelectricity, etc. Here, we propose a novel mechanism for enhancing anharmonicity by forming the low-symmetry off-center ground state, such as the s(II) phase, in two-dimensional A(2)(IB)X chalcogenides (A(IB) = Cu, Ag and Au; X = S, Se, and Te). In this system, the in-plane rotational phonon mode introduces a much stronger anharmonicity in the distorted s(II) phase than in the nondistorted s(I) phase. We show that the stabilities of the s(I) and s(II) phases arise from the ionicity and the ionic size; for example, the low ionicity and the small ionic size favor the s(II) phase. We further demonstrate that the anharmonicity can be tuned by controlling the strain-induced s(II)-to-s(I) phase transition, which explains the anomalous lattice thermal conductivity. Our work relates anharmonicity to symmetry-breaking structural distortion and widens the ways to design excellent thermoelectric materials.",scope_unreviewed,source_extraction_not_individually_accepted,False,False,,,"Enhanced anharmonicity is required to achieve many interesting phenomena in thermoelectricity, superconductivity, ferroelectricity, etc. Here, we propose a novel mechanism for enhancing anharmonicity by forming the low-symmetry off-center ground state, such as the s(II) phase, in two-dimensional A(2)(IB)X chalcogenides (A(IB) = Cu, Ag and Au; X = S, Se, and Te). In this system, the in-plane rotational phonon mode introduces a much stronger anharmonicity in the distorted s(II) phase than in the nondistorted s(I) phase. We show that the stabilities of the s(I) and s(II) phases arise from the ionicity and the ionic size; for example, the low ionicity and the small ionic size favor the s(II) phase. We further demonstrate that the anharmonicity can be tuned by controlling the strain-induced s(II)-to-s(I) phase transition, which explains the anomalous lattice thermal conductivity. Our work relates anharmonicity to symmetry-breaking structural distortion and widens the ways to design excellent thermoelectric materials.",source_quote_preserved_not_fully_structured,[],,9244011134cf3f0c96ebbc07d988c36dc1e2dbd2efde4e1a83ae625f8717e8ee
iTE:P1423:r001,iTE:P1423:r001,iTE,P1423,concept:v2:iTE:ec4d3ef0eea6a951908d,changes by introducing Mn2+,concept:v2:iTE:819ae98766ede986742b,author_claim,not_reclassified,"The present work reports on the effect of divalent ion doping (Ca2+, Sr2+, Pb2+ & Ba2+) ions at A-site in the compound with compositional formula La-0.67(Bi0.0835Na0.0835)A(0.165)MnO(3) on structural, magnetic, magneto-transport and thermoelectric properties. X-ray diffraction reveals orthorhombic structure for calcium and barium doped with no peak splitting observed at similar to 32 degrees whereas rhombohedral structure for strontium and lead dopants with a peak splitting in the main intensity. Doping with divalent ions at A-site in La-0.67(Bi0.0835Na0.0835)A(0.165)MnO(3) manganites has introduced Mn2+ ions, changing the ratio of Mn3+/Mn4+ in octahedral site and this has been confirmed from X-ray photospectroscopy studies. The field emission scanning electron microscope images confirm different grain sizes and morphologies for different doping elements and distinguished variation is noticed for strontium doped manganites with a grain size of 1.08 mu m. Room temperature ferromagnetic behavior was observed in the samples at room temperature except for calcium doped sample and magnetic behavior has been discussed on the basis of the various interactions between mixed valence manganese ions and Mn3+/Mn4+ ratio. Electrical resistivity (rho) as a function of temperature (T) without magnetic field indicates the double peak behavior and with the application of external magnetic fields, the double peak disappears, in all the investigated samples. Highest MR% at their respective transition temperatures (TP1) has been obtained for lead doped samples when compared to barium, strontium and calcium samples. Activation energies (EP) estimated decreases initially for calcium and strontium whereas it increases for lead and barium dopants i.e. for further increases in ionic radii. The change of sign from positive to negative in Seebeck coefficient (S) was noticed with increasing ionic radii suggesting the variation in the nature of charge carriers. The electron-electron, electronmagnon, magnon-magnon scattering mechanism contributes to the temperature dependent resistivity and thermopower in the low temperature region while in the paramagnetic insulating region is governed by a small polaron hopping mechanism.",scope_unreviewed,source_extraction_not_individually_accepted,False,False,,,"The present work reports on the effect of divalent ion doping (Ca2+, Sr2+, Pb2+ & Ba2+) ions at A-site in the compound with compositional formula La-0.67(Bi0.0835Na0.0835)A(0.165)MnO(3) on structural, magnetic, magneto-transport and thermoelectric properties. X-ray diffraction reveals orthorhombic structure for calcium and barium doped with no peak splitting observed at similar to 32 degrees whereas rhombohedral structure for strontium and lead dopants with a peak splitting in the main intensity. Doping with divalent ions at A-site in La-0.67(Bi0.0835Na0.0835)A(0.165)MnO(3) manganites has introduced Mn2+ ions, changing the ratio of Mn3+/Mn4+ in octahedral site and this has been confirmed from X-ray photospectroscopy studies. The field emission scanning electron microscope images confirm different grain sizes and morphologies for different doping elements and distinguished variation is noticed for strontium doped manganites with a grain size of 1.08 mu m. Room temperature ferromagnetic behavior was observed in the samples at room temperature except for calcium doped sample and magnetic behavior has been discussed on the basis of the various interactions between mixed valence manganese ions and Mn3+/Mn4+ ratio. Electrical resistivity (rho) as a function of temperature (T) without magnetic field indicates the double peak behavior and with the application of external magnetic fields, the double peak disappears, in all the investigated samples. Highest MR% at their respective transition temperatures (TP1) has been obtained for lead doped samples when compared to barium, strontium and calcium samples. Activation energies (EP) estimated decreases initially for calcium and strontium whereas it increases for lead and barium dopants i.e. for further increases in ionic radii. The change of sign from positive to negative in Seebeck coefficient (S) was noticed with increasing ionic radii suggesting the variation in the nature of charge carriers. The electron-electron, electronmagnon, magnon-magnon scattering mechanism contributes to the temperature dependent resistivity and thermopower in the low temperature region while in the paramagnetic insulating region is governed by a small polaron hopping mechanism.",source_quote_preserved_not_fully_structured,[],,c34795dcbb985fc151d9ff935c2f4e63b47785619fb26f0b6593b6809fa33dd4
iTE:P1424:r001,iTE:P1424:r001,iTE,P1424,concept:v2:iTE:c165c71cec7e4b9b206a,reported to possess,concept:v2:iTE:dffa42dbba28947fdbab,author_claim,not_reclassified,"Our previous work has revealed the feasibility of natural hematite as an electrolyte material for solid oxide fuel cells (SOFCs), tailoring SOFCs to be a more economically competitive energy conversion technology. In the present work, with the aim of exploring more practical uses of natural minerals, a novel composite hematite/LaCePrOx-La0.6Sr0.4Co0.2Fe0.8O3-delta (hematite/LCP-LSCF) has been developed from natural hematite ore, rare-earth mineral LaCePr-carbonate, and perovskite oxide LSCF as a functional membrane in SOFCs. The heterogeneity, nanostructure and mixed-conductive property of the composite were investigated. The results showed that the hematite/LCP-30 wt% LSCF composite possessed balanced ionic and electronic conductivities, with an ionic conductivity as high as 0.153 S cm-1 at 600 degrees C. The as-designed fuel cell using the hematite/LCP-LSCF membrane exhibited encouraging power outputs of 303 - 662 mW cm(-2) at 500 - 600 degrees C. These findings show that the hematite/LCP-LSCF based fuel cell is a viable strategy for developing cost-effective and practical low-temperature SOFCs (LTSOFCs). (C) 2017 Elsevier B.V. All rights reserved.",scope_unreviewed,source_extraction_not_individually_accepted,False,False,,,"Our previous work has revealed the feasibility of natural hematite as an electrolyte material for solid oxide fuel cells (SOFCs), tailoring SOFCs to be a more economically competitive energy conversion technology. In the present work, with the aim of exploring more practical uses of natural minerals, a novel composite hematite/LaCePrOx-La0.6Sr0.4Co0.2Fe0.8O3-delta (hematite/LCP-LSCF) has been developed from natural hematite ore, rare-earth mineral LaCePr-carbonate, and perovskite oxide LSCF as a functional membrane in SOFCs. The heterogeneity, nanostructure and mixed-conductive property of the composite were investigated. The results showed that the hematite/LCP-30 wt% LSCF composite possessed balanced ionic and electronic conductivities, with an ionic conductivity as high as 0.153 S cm-1 at 600 degrees C. The as-designed fuel cell using the hematite/LCP-LSCF membrane exhibited encouraging power outputs of 303 - 662 mW cm(-2) at 500 - 600 degrees C. These findings show that the hematite/LCP-LSCF based fuel cell is a viable strategy for developing cost-effective and practical low-temperature SOFCs (LTSOFCs). (C) 2017 Elsevier B.V. All rights reserved.",source_quote_preserved_not_fully_structured,[],,bc3a88335ff32df243b81c2a9e41bd39c0daa3cd67d6f17797884347adb43e8a
iTE:P1425:r001,iTE:P1425:r001,iTE,P1425,concept:v2:iTE:510a3e773233ebeb98cd,jointly with phonon anharmonicity causes,concept:v2:iTE:6a770e85d0f9433f0d9f,author_claim,not_reclassified,"High-performance thermoelectric (TE) materials are crucial for efficient waste-heat recovery and solid-state cooling technologies. A persistent challenge in TE materials design arises from the strong interdependence among the electrical conductivity (sigma), Seebeck coefficient (S), and lattice thermal conductivity (kappa(L)). Layered compounds can effectively suppress kappa(L) along the cross-plane direction owing to weak interlayer interactions; however, they often suffer from low carrier mobility (mu) caused by limited band dispersion and strong polar optical phonon (POP) scattering. Here, we perform high-throughput density functional theory calculations to screen 236 layered semiconductors and identify candidates with low effective mass (m*) and weak POP scattering. We identify 23 compounds with high cross-plane mu, among which 14 exhibit large power factors (S-2 sigma). Notably, GaGe2Te stands out with exceptionally high cross-plane sigma and power factor, enabled by a favorable combination of small m* and a small ionic dielectric constant. Simultaneously, GaGe2Te exhibits an ultralow cross-plane kappa(L) of 0.57 W m(-1) K-1 at 300 K, originating from weak interlayer bonding and pronounced phonon anharmonicity. These results demonstrate an effective strategy to decouple electron and phonon transport in layered materials by mitigating POP scattering, thereby providing a promising pathway toward high-performance thermoelectric materials.",scope_unreviewed,source_extraction_not_individually_accepted,False,False,,,"High-performance thermoelectric (TE) materials are crucial for efficient waste-heat recovery and solid-state cooling technologies. A persistent challenge in TE materials design arises from the strong interdependence among the electrical conductivity (sigma), Seebeck coefficient (S), and lattice thermal conductivity (kappa(L)). Layered compounds can effectively suppress kappa(L) along the cross-plane direction owing to weak interlayer interactions; however, they often suffer from low carrier mobility (mu) caused by limited band dispersion and strong polar optical phonon (POP) scattering. Here, we perform high-throughput density functional theory calculations to screen 236 layered semiconductors and identify candidates with low effective mass (m*) and weak POP scattering. We identify 23 compounds with high cross-plane mu, among which 14 exhibit large power factors (S-2 sigma). Notably, GaGe2Te stands out with exceptionally high cross-plane sigma and power factor, enabled by a favorable combination of small m* and a small ionic dielectric constant. Simultaneously, GaGe2Te exhibits an ultralow cross-plane kappa(L) of 0.57 W m(-1) K-1 at 300 K, originating from weak interlayer bonding and pronounced phonon anharmonicity. These results demonstrate an effective strategy to decouple electron and phonon transport in layered materials by mitigating POP scattering, thereby providing a promising pathway toward high-performance thermoelectric materials.",source_quote_preserved_not_fully_structured,[],,eb2b1f13c1a2d26f940049f415e8dcdac2e56f7b64600a6f9b461d6d00c03162
iTE:P1426:r001,iTE:P1426:r001,iTE,P1426,concept:v2:iTE:5468631ab1a8bddbdc1e,alters and produces phase instability,concept:v2:iTE:651c731bb5952f72b760,author_claim,not_reclassified,"The influence of heavy atom incorporation (in this case, tungsten, W) into scandium nitride is examined to assess its impact on the electronic structure and associated thermoelectric properties. Incorporating W, with its 5d valence electrons, is expected to shift the Fermi level into the conduction band. A solid solution of Sc1-xWxNy system is also expected to form as ScN exhibits the largest unit cell among the early 3d transition metal nitrides. However, phase separation is initiated at x = 0.10 and results in Sc- and W-rich regions occurring through conventional nucleation and growth. High-temperature nitrogen substoichiometry (at similar to 800 degrees C) and formation of secondary phase is governed by inducing N vacancies in the crystal system. The N/W ratio alters the occupancy of the nonbonding t(2g) states in the valence band and results in phase instability. The Sc1-xWxNy system is found to be less covalent than a ScN reference sample indicating the presence of ionic and metallic bonds as observed through spectroscopic studies. A unique combination of a metal-like Seebeck coefficient with increased electrical resistivity is found for the Sc1-xWxNy system compared to the ScN reference. This study aims to elucidate the structural, microstructural, and electronic properties of the Sc1-xWxNy system and establishing a correlation with thermoelectric properties, through a combined experimental and theoretical approach.",scope_unreviewed,source_extraction_not_individually_accepted,False,False,,,"The influence of heavy atom incorporation (in this case, tungsten, W) into scandium nitride is examined to assess its impact on the electronic structure and associated thermoelectric properties. Incorporating W, with its 5d valence electrons, is expected to shift the Fermi level into the conduction band. A solid solution of Sc1-xWxNy system is also expected to form as ScN exhibits the largest unit cell among the early 3d transition metal nitrides. However, phase separation is initiated at x = 0.10 and results in Sc- and W-rich regions occurring through conventional nucleation and growth. High-temperature nitrogen substoichiometry (at similar to 800 degrees C) and formation of secondary phase is governed by inducing N vacancies in the crystal system. The N/W ratio alters the occupancy of the nonbonding t(2g) states in the valence band and results in phase instability. The Sc1-xWxNy system is found to be less covalent than a ScN reference sample indicating the presence of ionic and metallic bonds as observed through spectroscopic studies. A unique combination of a metal-like Seebeck coefficient with increased electrical resistivity is found for the Sc1-xWxNy system compared to the ScN reference. This study aims to elucidate the structural, microstructural, and electronic properties of the Sc1-xWxNy system and establishing a correlation with thermoelectric properties, through a combined experimental and theoretical approach.",source_quote_preserved_not_fully_structured,[],,627a89ed690dbdeedb96101bfffb3e4c9ce95b0373a63e4ec1a314c42d68c108
iTE:P1427:r001,iTE:P1427:r001,iTE,P1427,concept:v2:iTE:ad2101fa320c10e432b4,causes nonuniform decrease in cubic CaSe,concept:v2:iTE:0ff10930cc5140eb34be,author_claim,not_reclassified,"Pressure-dependent thermal conductivity is leveraged to enhance device performance in electronic materials. However, the unclear physical mechanisms greatly limit further development of complex energy materials. We propose the crucial role of atom size and chemical bonds in thermal and thermoelectric properties by considering the pressure- and element-dependence anharmonicity of XSe (X = Be, Mg, Ca) compounds across Fm (3) over barm and F (4) over bar 3m phases. The weak anharmonicity and bond strength lead to a positive effect through ionic-driven harmonic coulombic interactions, and the strong anharmonicity and bond strength result in a negative effect due to covalent-driven electrostatic interactions. Furthermore, the pressure-dependent thermal conductivity of F (4) over bar 3m CaSe does not decrease uniformly due to the competition between positive and negative effects. Combined with the complex electronic structures and weak coupling between acoustic phonons and carriers, this feature endows F (4) over bar 3m CaSe with promising electrical transport properties. Understanding the origins of pressure-dependent thermal conductivity is important for the future design of superior materials and provides insight into experimental observation predicting behavior.",scope_unreviewed,source_extraction_not_individually_accepted,False,False,,,"Pressure-dependent thermal conductivity is leveraged to enhance device performance in electronic materials. However, the unclear physical mechanisms greatly limit further development of complex energy materials. We propose the crucial role of atom size and chemical bonds in thermal and thermoelectric properties by considering the pressure- and element-dependence anharmonicity of XSe (X = Be, Mg, Ca) compounds across Fm (3) over barm and F (4) over bar 3m phases. The weak anharmonicity and bond strength lead to a positive effect through ionic-driven harmonic coulombic interactions, and the strong anharmonicity and bond strength result in a negative effect due to covalent-driven electrostatic interactions. Furthermore, the pressure-dependent thermal conductivity of F (4) over bar 3m CaSe does not decrease uniformly due to the competition between positive and negative effects. Combined with the complex electronic structures and weak coupling between acoustic phonons and carriers, this feature endows F (4) over bar 3m CaSe with promising electrical transport properties. Understanding the origins of pressure-dependent thermal conductivity is important for the future design of superior materials and provides insight into experimental observation predicting behavior.",source_quote_preserved_not_fully_structured,[],,33090f3e8a95a075e3e8521eab3ebd8cb442cf7e83aff2ead2eb679740f87f85
iTE:P1428:r001,iTE:P1428:r001,iTE,P1428,concept:v2:iTE:a7698c73e0fd87e6910b,accounts for,concept:v2:iTE:8555ade41140d59ac3d3,author_claim,not_reclassified,"Layered LaCuOX (X = S, Se, and Te) have great potential for highperformance photoelectric (PE) applications, while little is known about their mechanical and thermal properties. The lack of this information will hinder understanding their transport mechanisms and applications as high TE/PE energy conversion efficiency devices. This study investigates the electronic, mechanical, and thermal properties of LaCuOX compounds. The investigated tetragonal crystals are all found to be mechanically stable. Besides, the mechanical stability and stiffness of layered LaCuOX weaken from LaCuOS to LaCuOTe, while their shear strain resistances are comparable. All the materials show good ductility and have ionic- covalent bonding. Since the Debye temperature and sound velocity decrease from LaCuOS to LaCuOTe, the thermal conductivity increases following the same order. Due to large Gru??neisen parameters caused by strong phonon anharmonicity, ultralow thermal conductivities of LaCuOS, LaCuOSe, and LaCuOTe are found to be 2.58, 2.20, and 1.90 W/m K at 300 K, respectively. This work deepens the understanding of the physical properties of LaCuOX crystals, which may benefit in promoting their potential PE and thermoelectric applications.",scope_unreviewed,source_extraction_not_individually_accepted,False,False,,,"Layered LaCuOX (X = S, Se, and Te) have great potential for highperformance photoelectric (PE) applications, while little is known about their mechanical and thermal properties. The lack of this information will hinder understanding their transport mechanisms and applications as high TE/PE energy conversion efficiency devices. This study investigates the electronic, mechanical, and thermal properties of LaCuOX compounds. The investigated tetragonal crystals are all found to be mechanically stable. Besides, the mechanical stability and stiffness of layered LaCuOX weaken from LaCuOS to LaCuOTe, while their shear strain resistances are comparable. All the materials show good ductility and have ionic- covalent bonding. Since the Debye temperature and sound velocity decrease from LaCuOS to LaCuOTe, the thermal conductivity increases following the same order. Due to large Gru??neisen parameters caused by strong phonon anharmonicity, ultralow thermal conductivities of LaCuOS, LaCuOSe, and LaCuOTe are found to be 2.58, 2.20, and 1.90 W/m K at 300 K, respectively. This work deepens the understanding of the physical properties of LaCuOX crystals, which may benefit in promoting their potential PE and thermoelectric applications.",source_quote_preserved_not_fully_structured,[],,e7bf7faee34d827df6d4c42899df1237956a43a0879f70ed7968c59e0f8f4b6e
iTE:P1429:r001,iTE:P1429:r001,iTE,P1429,concept:v2:iTE:cc354d66b8739157da38,In-induced formation enhances In and other cation diffusion,concept:v2:iTE:fbeb27efad04d9e2422a,author_claim,not_reclassified,"High-entropy materials (HEMs) are attracting attention due to their exceptional properties, such as enhanced mechanical toughness, irradiation resistance, ionic conductivity, and thermoelectric performance. Although diffusion is an important phenomenon as it is closely related to these physical properties of materials, there is a lack of understanding of the mechanisms of diffusion due to the complexity of the atomic interactions in HEMs. Here, we investigates diffusion mechanisms in PbTe-based HEMs AgInSnPbBiTe5, focusing on the role of indium (In). Molecular dynamics simulations reveal that In+ spontaneously forms Frenkel defect and enhancing diffusion not only of In+ but also other cations. Furthermore, as a result of enhanced diffusion, short-range order is formed by structural relaxation. This insight not only enhances comprehension of HEMs diffusion mechanisms but also develops HEMs with properties such as self-healing from damage and high ion permeability, advancing the field of material science.",scope_unreviewed,source_extraction_not_individually_accepted,False,False,,,"High-entropy materials (HEMs) are attracting attention due to their exceptional properties, such as enhanced mechanical toughness, irradiation resistance, ionic conductivity, and thermoelectric performance. Although diffusion is an important phenomenon as it is closely related to these physical properties of materials, there is a lack of understanding of the mechanisms of diffusion due to the complexity of the atomic interactions in HEMs. Here, we investigates diffusion mechanisms in PbTe-based HEMs AgInSnPbBiTe5, focusing on the role of indium (In). Molecular dynamics simulations reveal that In+ spontaneously forms Frenkel defect and enhancing diffusion not only of In+ but also other cations. Furthermore, as a result of enhanced diffusion, short-range order is formed by structural relaxation. This insight not only enhances comprehension of HEMs diffusion mechanisms but also develops HEMs with properties such as self-healing from damage and high ion permeability, advancing the field of material science.",source_quote_preserved_not_fully_structured,[],,de1c0533a63dfeb5beb5327fa4e0d2494186dc64e0981da51fa3a23c3f2a7167
